sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,10,0,10,0,,,,,,,,1.711473996202145,both,223.0,0.7930305087400273,0.00024144898335212917,0,37,[],0.008764566737227142,None,['space'],240.92462790000718,240.92462790000718,0.21605716680642217,1.9275311630085672,241.13851499999873,240.92462790000718,[-1.46985210001003],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
5,0,5,0,11,0,11,0,,,,,,,,1.711473996202145,both,199.0,0.19618877125580902,0.00027523118235556594,0,38,[],0.00846566678956151,None,None,242.8745656000683,242.8745656000683,0.21529036678839475,1.9267643629905398,243.08605969999917,242.8745656000683,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
5,0,5,0,12,0,12,0,,,,,,,,1.711473996202145,both,177.0,0.6917266115814488,0.0003781552634902232,0,39,[],0.003919166629202664,0.19812006666325033,None,244.8225800000364,244.8225800000364,0.19812006666325033,1.9095940628653953,245.03953740000725,244.8225800000364,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
5,0,5,0,13,0,13,0,,,,,,,,1.711473996202145,both,158.0,0.09197745472611829,0.0004334931250073941,0,40,[],0.0052422668086364865,None,None,246.769807600067,246.769807600067,0.20776316686533391,1.919237163067479,246.99118430004455,246.769807600067,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
5,0,5,0,14,0,14,0,,,,,,,,1.711473996202145,both,141.0,1.238314078286165,0.0006691899905067822,0,41,[],0.00810126680880785,None,None,248.73204949998762,248.73204949998762,0.21253476676065475,1.9240087629627998,248.9537479999708,248.73204949998762,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666]",265.9377179000294,None,1.4707215150270432,time,2895.0,0.6595054822711988,6.61884550521307e-05,0,38,[],0.012671566801145673,None,None,266.97655640006997,None,0.21492566680535674,1.6856471818324,267.18324000004213,None,,250.69077820004895,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,1.4707215150270432,time,4595.0,0.0,0.0001248796844851434,0,39,[],0.008177566574886441,None,None,268.68583860003855,268.68583860003855,0.21717446658294648,1.6878959816099897,268.90538080001716,268.68583860003855,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,1.4707215150270432,time,1084.0,-1.1843343130021013,4.150297265595763e-05,0,40,[],0.008513866690918803,None,['space'],270.40471620007884,270.40471620007884,0.21589306672103703,1.6866145817480802,270.61869240005035,270.40471620007884,[-1.3177063000621274],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,1.4707215150270432,time,3647.0,0.0,7.774360249480771e-05,0,41,[],0.008222966687753797,None,None,272.12224060005974,272.12224060005974,0.21306186669971794,1.6837833817267611,272.3343128999695,272.12224060005974,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,1.4707215150270432,time,1721.0,-1.099799181175444,5.481490048317958e-05,0,42,[],0.004321666667237878,None,['space'],273.83306239999365,273.83306239999365,0.20320236671250314,1.6739238817395463,274.0530435000546,273.83306239999365,[-1.2904307000571862],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,1.4707215150270432,time,5158.0,-2.3031482729383317,0.00011269958415878875,0,43,[],0.003971566795371473,None,['space'],275.5506747000618,275.5506747000618,0.19907976675312966,1.6698012817801728,275.7670190000208,275.5506747000618,[-1.247798900003545],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,1.4707215150270432,time,5790.0,-1.2685127305554937,0.00010681719799076041,0,44,[],0.015528833377175033,None,['space'],277.27751280006487,277.27751280006487,0.21495013334788382,1.685671648374927,277.49532730004285,277.27751280006487,[-1.374855300062336],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,1.4707215150270432,time,,,,1,44,[],0.008371066651307046,None,['space'],278.9984026000602,278.9984026000602,0.21208716661203653,1.6828086816390797,279.2090728000039,278.9984026000602,[-1.4152357000857592],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,1.4707215150270432,time,2579.0,0.2826447676926489,8.366481124648942e-05,0,45,[],0.004723666585050523,0.20073266664985567,['space'],280.7077898000134,280.7077898000134,0.20073266664985567,1.6714541816768989,280.9246849999763,280.7077898000134,[-0.836781800026074],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,1.4707215150270432,time,1533.0,-4.0198887154059495,3.21621239851898e-05,0,46,[],0.008091866737231612,None,None,282.4217942999676,282.4217942999676,0.21150716673582792,1.682228681762871,282.63584340002853,282.4217942999676,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,1.4707215150270432,time,723.0,-0.7397215846073961,3.949804267259882e-05,0,47,[],0.0006927666254341602,None,['space'],284.1337470000144,284.1337470000144,0.20237086666747928,1.6730923816945225,284.3486886000028,284.1337470000144,[-1.0462597999721766],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,,290.37854160007555,None,2.808509734451908,frequency,6276.0,-3.7730756297765096,8.34682603306287e-05,0,47,[],0.012519366689957678,None,None,291.4099710000446,None,0.2341772667132318,3.04268700116514,291.6383142999839,None,,285.85287150007207,None,0.5833333333333334,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,2.6863365502910526,frequency,4189.0,-2.5813686843221664,7.20202748202331e-05,0,48,[],0.007213266799226403,None,"['space', 'space']",294.4737622999819,294.4737622999819,0.20565816678572446,2.891994717076777,294.6776818999788,294.4737622999819,"[-2.666811599978246, -0.05867189995478839]",,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,1.8116606784842013,frequency,2796.0,2.3415038339423124,8.838650268363487e-05,0,49,[],0.0027354665799066424,None,None,297.393672300037,297.393672300037,0.19253266660962254,2.0041933450938236,297.610182799981,297.393672300037,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,2.4479460160222737,frequency,1866.0,0.0,6.876126672765121e-05,0,50,[],0.008180266828276217,None,None,299.4505461000372,299.4505461000372,0.21584406681358814,2.663790082835862,299.6698248999892,299.4505461000372,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,2.3900655198399567,frequency,1245.0,-0.5859962056064556,5.075755935308365e-05,0,51,[],0.004820266622118652,0.1958150666905567,['space'],302.1471371999942,302.1471371999942,0.1958150666905567,2.5858805865305134,302.3548477999866,302.1471371999942,[-2.2598285999847576],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,2.268566481354851,frequency,831.0,-0.2031683729787377,3.8341743362067476e-05,0,52,[],0.0031410667579621077,None,['space'],304.768354000058,304.768354000058,0.20257386669982225,2.471140348054673,304.98315550002735,304.768354000058,[-2.097472000052221],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.2796119045894978,frequency,555.0,-0.5500674384828237,5.900697076996482e-05,0,53,[],0.0014653665712103248,None,['space'],307.28994340007193,307.28994340007193,0.20536906667985022,1.484980971269348,307.50531210005283,307.28994340007193,[-2.0269859000109136],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,2.6775598141822474,frequency,370.0,2.1962435086625236,0.00010860739065528676,0,54,[],0.007542866747826338,None,['space'],308.8156533000292,308.8156533000292,0.2066660667769611,2.8842258809592085,309.0243698999984,308.8156533000292,[-0.9761739000678062],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,2.3950832336875285,frequency,247.0,2.4802982446938744,0.00023065588319814306,0,55,[],0.007399466703645885,None,['space'],311.7378299999982,311.7378299999982,0.21390586672350764,2.608989100411036,311.9538950000424,311.7378299999982,[-2.395133899990469],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
7,0,7,0,9,0,9,0,,,,,,,,1.6552981701600624,frequency,,,,1,55,[],0.007699966779910028,None,['space'],314.3707828000188,314.3707828000188,0.20653996674809605,1.8618381369081585,314.58331290003844,314.3707828000188,[-2.4035021000308916],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,"[0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]",324.7399927000515,None,2.8704101183916393,time,158.0,-3.0418797596373794,0.00030219644666870557,0,48,[],0.012486966792494059,None,None,325.76208060001954,None,0.22727326676249504,3.0976833851541343,325.97224220004864,None,,316.26999499998055,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,2.8704101183916393,time,354.0,-5.0,4.976517519839404e-05,0,49,[],0.005700366687960923,None,None,328.87330730003305,328.87330730003305,0.2155006667599082,3.0859107851515475,329.08942219999153,328.87330730003305,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,2.8704101183916393,time,223.0,0.15893504719990847,0.00022445051592699238,0,50,[],0.007541366736404598,None,None,331.9926264000824,331.9926264000824,0.22416046680882573,3.094570585200465,332.2146456000628,331.9926264000824,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,2.8704101183916393,time,397.0,-2.825199239239927,5.586065447050031e-05,0,51,[],0.0073173666605725884,None,['space'],335.1104557000799,335.1104557000799,0.2166028666542843,3.0870129850459236,335.32338239997625,335.1104557000799,[-2.6153205999871716],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,2.8704101183916393,time,1061.0,-3.972565165241597,2.9498096139461485e-05,0,52,[],0.005310166743583977,None,['space'],338.215178500046,338.215178500046,0.2068972666747868,3.077307385066426,338.4367818000028,338.215178500046,[-2.4555797000648454],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,2.8704101183916393,time,315.0,1.6416149935255464,0.00011913812311744333,0,53,[],0.002660266705788672,None,['space'],341.33897609997075,341.33897609997075,0.20677146664820611,3.0771815850398454,341.5578324000817,341.33897609997075,[-2.4916341999778524],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,2.8704101183916393,time,595.0,-3.646123770523465,3.7213407521767306e-05,0,54,[],0.004720566677860916,None,['space'],344.4563812999986,344.4563812999986,0.20835826674010605,3.0787683851317453,344.67695550003555,344.4563812999986,[-2.521312900003977],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,2.8704101183916393,time,750.0,-2.1308233265920906,3.180012579760819e-05,0,55,[],0.0050830666441470385,None,None,347.57542820007075,347.57542820007075,0.21612506662495434,3.0865351850165936,347.79725000006147,347.57542820007075,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,2.8704101183916393,time,945.0,-4.8993705102615515,2.417188164996367e-05,0,56,[],0.002871966687962413,None,None,350.69777490000706,350.69777490000706,0.2086006667232141,3.0790107851148534,350.9167796999682,350.69777490000706,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,9,0,9,0,,,,,,,,2.8704101183916393,time,126.0,3.850079788281501,0.001111964489618294,0,57,[],0.001650566584430635,0.1928927666740492,None,353.8225143000018,353.8225143000018,0.1928927666740492,3.0633028850656885,354.0282309000613,353.8225143000018,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,10,0,10,0,,,,,,,,2.8704101183916393,time,1191.0,-3.8098385897591633,3.3562727331702944e-05,0,58,[],0.00034676678478717804,None,['space'],356.92770350002684,356.92770350002684,0.20778856670949608,3.0781986851011354,357.1471928000683,356.92770350002684,[-2.5761310000671074],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,11,0,11,0,,,,,,,,2.8704101183916393,time,281.0,2.640912872409482,0.00018248329177933937,0,59,[],0.002098666736856103,None,None,360.04502389999107,360.04502389999107,0.20561466668732464,3.076024785078964,360.25946039997507,360.04502389999107,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,12,0,12,0,,,,,,,,2.8704101183916393,time,177.0,-4.885943872309032,0.00019896955354682642,0,60,[],0.014138333383016288,None,['space'],363.1717094000196,363.1717094000196,0.21469873329624534,3.0851088516878846,363.37931019999087,363.1717094000196,[-2.6606475000735372],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
8,0,8,0,13,0,13,0,,,,,,,,2.8704101183916393,time,,,,1,60,[],0.002382466569542885,None,None,366.28391430003103,366.28391430003103,0.2038373666582629,3.074247485049902,366.5015640000347,366.28391430003103,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,"[0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",377.129397300072,None,1.5470116355986636,none,757.0,-3.5267215643156797,2.6867012087330505e-05,0,48,[],0.012525666737928987,0.20789766672533005,None,378.14618899999186,None,0.20789766672533005,1.7549093023239937,378.35672370006796,None,,369.4023003000766,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.7107011940291583,none,,,,1,48,[],0.001685166615061462,None,None,379.92935620003846,379.92935620003846,0.20392816665116698,2.9146293606803253,380.14755880006123,379.92935620003846,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,2,0,2,0,,,,,,,,2.223733786437929,none,601.0,-5.462091889253344,2.9693553682669502e-05,0,49,[],0.007931866683065891,None,None,382.8917455000337,382.8917455000337,0.21956386673264205,2.4432976531705712,383.1084843999706,382.8917455000337,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.7483266362383367,none,850.0,-1.881402244072539,3.2040164145035534e-05,0,50,[],0.006547366734594107,None,None,385.358919100021,385.358919100021,0.21584346669260412,2.964170102930941,385.57401009998284,385.358919100021,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,2.6937499789836608,none,357.0,3.3219599282192473,0.00012858329076049263,0,51,[],0.0017306667286902666,None,['space'],388.3528794000158,388.3528794000158,0.20383576664607972,2.8975857456297405,388.5733153000474,388.3528794000158,[-2.466173299937509],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,1.5126996591888502,none,189.0,-6.0,0.00015311469229358974,0,52,[],0.015337133314460516,0.21311423333827406,['space'],391.2988438999746,391.2988438999746,0.21311423333827406,1.7258138925271242,391.5097134000389,391.2988438999746,[-2.4517437999602407],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,1.3596397547271304,none,535.0,-1.5725581790004945,5.505734163829329e-05,0,53,[],0.005541966645978391,None,None,393.0567024999764,393.0567024999764,0.21635806665290147,1.5759978213800319,393.2783619000111,393.0567024999764,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.792818373630179,none,283.0,-4.166803090447088,8.202543838776432e-05,0,54,[],0.0012915667612105608,None,['space'],394.6646007000236,394.6646007000236,0.2051943667465821,2.998012740376761,394.8772148999851,394.6646007000236,[-1.0493055999977514],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,1.3125911180397727,none,150.0,2.3454672598727972,0.0006551989443494281,0,55,[],0.006229666760191321,None,None,397.70573360007256,397.70573360007256,0.21648356667719781,1.5290746847169705,397.9259466000367,397.70573360007256,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666]",404.20760239998344,None,1.9527396390417755,time,1498.0,-4.804847825506699,2.7808260578806402e-05,0,61,[],0.012469666660763323,None,None,405.2288274000166,None,0.2151709666941315,2.1679106057359068,405.4460861000698,None,,399.2647830999922,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,1,0,1,0,,,,,,,,1.9527396390417755,time,8000.0,-5.0,0.00010208689723347648,0,62,[],0.005181166692636907,0.2011203666916117,None,407.4208303000778,407.4208303000778,0.2011203666916117,2.153860005733387,407.62695659999736,407.4208303000778,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,2,0,2,0,,,,,,,,1.9527396390417755,time,891.0,-3.587564541701783,2.7097111776943775e-05,0,63,[],0.0027260667411610484,0.19505756674334407,['space'],409.6104429999832,409.6104429999832,0.19505756674334407,2.1477972057851193,409.82143940008245,409.6104429999832,[-1.723281699931249],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,3,0,3,0,,,,,,,,1.9527396390417755,time,3174.0,-4.544398596693604,4.115219289942413e-05,0,64,[],0.005981066729873419,None,['space'],411.80296270002145,411.80296270002145,0.20527476666029543,2.1580144057020707,412.0250020000385,411.80296270002145,[-1.7399634000612423],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,1.9527396390417755,time,5339.0,-5.763569847633038,7.222854045083544e-05,0,65,[],0.002319066785275936,0.19421496673021466,None,414.0003800999839,414.0003800999839,0.19421496673021466,2.14695460577199,414.2151892000111,414.0003800999839,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,1.9527396390417755,time,1335.0,-4.69964331493272,3.0502851831031202e-05,0,66,[],0.005967266741208732,None,['space'],416.19777049997356,416.19777049997356,0.20499766676221043,2.1577373058039857,416.4073395000305,416.19777049997356,[-1.7334458000259474],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,1.9527396390417755,time,3563.0,-4.330360705355654,4.6326591313013206e-05,0,67,[],0.005930166807956994,0.2026836668374017,None,418.3946882999735,418.3946882999735,0.2026836668374017,2.155423305879177,418.6033213000046,418.3946882999735,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,1.9527396390417755,time,2828.0,-2.7624710075410985,4.766511910950495e-05,0,68,[],0.006063666776753962,None,None,420.58388930000365,420.58388930000365,0.2042210667859763,2.1569607058277516,420.7968856000807,420.58388930000365,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,1.9527396390417755,time,,,,1,68,[],0.00603586679790169,None,None,422.78647410008125,422.78647410008125,0.22510126675479114,2.1778409057965664,423.01404609996825,422.78647410008125,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,"[0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",431.91807260003407,None,1.8711500407479427,time,236.0,8.081341212085174,0.0004942017257358955,0,69,[],0.012727066758088768,None,None,432.94185270008165,None,0.21844976674765348,2.0895998074955964,433.15154470002744,None,,424.99020970007405,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,1.8711500407479427,time,,,,1,69,[],0.005893666646443307,None,['space'],435.0506433000555,435.0506433000555,0.2067431666655466,2.0778932074134895,435.2647104000207,435.0506433000555,[-1.7066668000770733],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,1.8711500407479427,time,210.0,3.5192789172747334,0.0003686673919236146,0,70,[],0.00723136670421809,None,None,437.16862480004784,437.16862480004784,0.2088458666112274,2.0799959073591703,437.38369030004833,437.16862480004784,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,1.8711500407479427,time,265.0,11.191756531910636,0.0005498736651444046,0,71,[],0.014957633335143328,None,['space'],439.2825538000325,439.2825538000325,0.24024423328228295,2.111394274030226,439.51576430001296,439.2825538000325,[-1.6344337000045925],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,1.8711500407479427,time,297.0,12.811793826043296,0.0005144356918211636,0,72,[],0.001416466780938208,None,['space'],441.4145228000125,441.4145228000125,0.19551266671624035,2.0666627074641832,441.62743370002136,441.4145228000125,[-1.6544636000180617],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,5,0,5,0,,,,,,,,1.8711500407479427,time,187.0,8.824138523568063,0.0008638869487204868,0,73,[],0.0018407667521387339,None,['space'],443.5280983999837,443.5280983999837,0.19728176668286324,2.068431807430806,443.74329010001384,443.5280983999837,[-1.8005324000259861],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,6,0,6,0,,,,,,,,1.8711500407479427,time,125.0,13.0,0.003228271145173279,0,74,[],0.0024836667580530047,None,['space'],445.6484784000786,445.6484784000786,0.19594366673845798,2.067093707486401,445.8622269000625,445.6484784000786,[-1.7766696000471711],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
11,0,11,0,7,0,7,0,,,,,,,,1.8711500407479427,time,333.0,11.032238779479599,0.0003345802392764111,0,75,[],0.0019493666477501392,None,['space'],447.7682547000004,447.7682547000004,0.20322986668907106,2.074379907437014,447.98289210000075,447.7682547000004,[-1.7532525999704376],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,0,0,0,0,,,,,,461.80473239999264,None,2.2274734017008138,frequency,5924.0,-3.888791556042859,7.584202194084772e-05,0,56,[],0.012677066726610065,None,None,462.83812640002,None,0.23431216669268906,2.461785568393503,463.06513420003466,None,,449.8853389000287,None,0.5833333333333334,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,1,0,1,0,,,,,,,,1.7110318843203811,frequency,3954.0,-1.4912955410307562,7.001759225840797e-05,0,57,[],0.004880466847680509,None,None,465.31559740006924,465.31559740006924,0.20387746684718877,1.9149093511675699,465.53171330003534,465.31559740006924,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,2,0,2,0,,,,,,,,1.022818250693383,frequency,2639.0,1.0,8.668438528048491e-05,0,58,[],0.01572793337982148,None,['space'],467.2775681000203,467.2775681000203,0.2096134334569797,1.2324316841503626,467.4919971000636,467.2775681000203,[-1.4703149000415578],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
