sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,7,0,7,0,,,,,,,,1.5239241243518953,none,366.0,1.21618973303701,9.821348535536938e-05,0,50,[],0.0009313663467764854,None,['space'],422.4749926002696,422.4749926002696,0.21276436652988195,1.7366884908817772,422.6948075001128,422.4749926002696,[-2.2911888998933136],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,1.49859597595176,none,4925.0,1.0,0.0001655937853633201,0,51,[],0.005011566448956728,0.19842586619779468,['space'],424.2489299001172,424.2489299001172,0.19842586619779468,1.6970218421495546,424.45642080018297,424.2489299001172,[-1.0566119998693466],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
12,0,12,0,9,0,9,0,,,,,,,,2.4120878495777154,none,548.0,0.6585236114643812,6.89941220371324e-05,0,52,[],0.014855533372610807,None,['space'],425.98277990007773,425.98277990007773,0.22727913316339254,2.639366982741108,426.20648339996114,425.98277990007773,[-1.2545717996545136],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
12,0,12,0,10,0,10,0,,,,,,,,1.3162048838457547,none,3909.0,0.3364637522498706,8.559505982101934e-05,0,53,[],0.0011106664314866066,None,None,428.6435360000469,428.6435360000469,0.20921446662396193,1.5254193504697167,428.8694682000205,428.6435360000469,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,0,0,0,0,,,,,,437.7711455998942,None,1.0077429256226391,none,1072.0,5.409685218710461,8.773503721957513e-05,0,54,[],0.01224956614896655,None,None,438.801532600075,None,0.20643766643479466,1.2141805920574338,439.00789800006896,None,,430.20980850001797,None,"[0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]",,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,1,0,1,0,,,,,,,,1.103506438799819,none,3606.0,0.28755396622596807,7.961650597338245e-05,0,55,[],0.004414166323840618,0.19654326606541872,None,440.0529295001179,440.0529295001179,0.19654326606541872,1.3000497048652377,440.256785500329,440.0529295001179,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,2,0,2,0,,,,,,,,2.8782310080408453,none,1516.0,8.0,0.0001247257701334928,0,56,[],0.00484616681933403,None,['space'],441.38723300024867,441.38723300024867,0.20082596689462662,3.079056974935472,441.6015388001688,441.38723300024867,[-0.6188619998283684],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,3,0,3,0,,,,,,,,2.211872828026662,none,5724.0,3.6682391600177535,0.0001922854978284431,0,57,[],0.016580133233219385,None,"['space', 'space', 'space']",444.5111452001147,444.5111452001147,0.2336087329313159,2.445481560957978,444.73739510029554,444.5111452001147,"[-2.4950453001074493, -1.2942515998147428, 0.02545990003272891]",,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,4,0,4,0,,,,,,,,2.525995924139983,none,1351.0,7.071334707037555,0.00011737740150168402,0,58,[],0.003092466853559017,0.19200986670330167,['space'],446.9780542002991,446.9780542002991,0.19200986670330167,2.718005790843285,447.1795926000923,446.9780542002991,[-1.8741648998111486],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,5,0,5,0,,,,,,,,2.3504245140182585,none,1702.0,7.1601955467223615,0.00013991617723945222,0,59,[],0.0009474665857851505,0.18547586677595973,['space'],449.73587989993393,449.73587989993393,0.18547586677595973,2.535900380794218,449.93823370011523,449.73587989993393,[-2.3760175998322666],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,6,0,6,0,,,,,,,,1.5857678920414209,none,758.0,4.960403985421078,7.129936395427448e-05,0,60,[],0.0006669666618108749,0.18585526663810015,['space'],452.3191299000755,452.3191299000755,0.18585526663810015,1.771623158679521,452.51691769994795,452.3191299000755,[-2.166757700033486],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,7,0,7,0,,,,,,,,2.600081180160835,none,955.0,5.853879064011437,8.392055385835859e-05,0,61,[],0.0019538667984306812,0.1895734667778015,None,454.1349172000773,454.1349172000773,0.1895734667778015,2.7896546469386365,454.34534509992227,454.1349172000773,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,8,0,8,0,,,,,,,,1.0190707017504943,none,319.0,4.5590650645274415,0.00016494003692283922,0,62,[],0.004478866700083017,None,['space'],456.97050249995664,456.97050249995664,0.1947231669910252,1.2137938687415195,457.17529179994017,456.97050249995664,[-2.362834900151938],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,9,0,9,0,,,,,,,,1.009089488691466,none,402.0,6.478129204397201,0.00016117449995318097,0,63,[],0.0013483664952218533,None,None,458.22811549995095,458.22811549995095,0.2116343667730689,1.220723855464535,458.45828570006415,458.22811549995095,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,10,0,10,0,,,,,,,,1.200653864290887,none,2550.0,2.9019441746176344,0.0001156287971205811,0,64,[],0.0031682667322456837,0.1946370666846633,['space'],459.4900352000259,459.4900352000259,0.1946370666846633,1.3952909309755503,459.69391890009865,459.4900352000259,[-0.7064441000111401],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,11,0,11,0,,,,,,,,1.718465466917875,none,,,,1,64,[],0.0009912666864693165,0.18726766668260098,['space'],460.9276879001409,460.9276879001409,0.18726766668260098,1.905733133600476,461.1342529999092,460.9276879001409,[-0.9920612997375429],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,12,0,12,0,,,,,,,,2.098152162424305,none,506.0,3.71131063733852,0.00010809564887014684,0,65,[],0.00555306626483798,None,['space'],462.8890611999668,462.8890611999668,0.19687756663188338,2.2950297290561883,463.0951845003292,462.8890611999668,[-1.5930323000065982],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,13,0,13,0,,,,,,,,1.5730501380810302,none,3213.0,-0.21028284387954255,6.8447798745271e-05,0,66,[],0.002965366467833519,0.19561276631429791,['space'],465.22975519998,465.22975519998,0.19561276631429791,1.7686629043953281,465.434660800267,465.22975519998,[-1.7175239995121956],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
13,0,13,0,14,0,14,0,,,,,,,,1.09296951296921,none,213.0,5.894174047682926,0.0004730103388002134,0,67,[],0.013497933745384216,None,['space'],467.0433184001595,467.0433184001595,0.22802963387221098,1.320999146841421,467.2696382002905,467.0433184001595,[-1.3788136998191476],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,0,0,0,0,,,,,0.5833333333333334,478.5852316003293,None,1.9995824151960262,frequency,1411.0,4.31335158488339,8.29971529494426e-05,0,72,[],0.012859966605901718,None,None,479.62802769988775,None,0.21355396648868918,2.2131363816847154,479.8348334999755,None,,468.3929862999357,None,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,1,0,1,0,,,,,,,,1.3553358685878436,frequency,942.0,1.2301344930529645,4.885548294332889e-05,0,73,[],0.0001276661641895771,0.1841426664032042,['space'],481.8701836001128,481.8701836001128,0.1841426664032042,1.5394785349910478,482.0716790999286,481.8701836001128,[-1.7658727997913957],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,2,0,2,0,,,,,,,,1.0151613447527903,frequency,629.0,-0.5349153493495982,4.825545119528333e-05,0,74,[],0.003177066333591938,0.19280476635321975,None,483.46582829998806,483.46582829998806,0.19280476635321975,1.20796611110601,483.672655900009,483.46582829998806,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,3,0,3,0,,,,,,,,2.3383127199956735,frequency,420.0,1.5925988262841144,9.073261847903705e-05,0,75,[],0.004048666451126337,None,None,484.71545989997685,484.71545989997685,0.2007414666004479,2.5390541865961214,484.9226104002446,484.71545989997685,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,4,0,4,0,,,,,,,,2.956737853518324,frequency,280.0,0.10923205076988651,0.0001374177686513383,0,76,[],0.01611053291708231,None,None,487.2956664999947,487.2956664999947,0.22991893300786614,3.18665678652619,487.5218336000107,487.2956664999947,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,5,0,5,0,,,,,,,,1.0452808512358824,frequency,187.0,0.04772521265700069,0.00031451129538579125,0,77,[],0.016133233439177275,None,['space'],490.5083373002708,490.5083373002708,0.22999463370069861,1.275275484936581,490.7327038003132,490.5083373002708,[-0.4041987997479737],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,6,0,6,0,,,,,,,,2.0648367938125647,frequency,125.0,0.0,0.000722719885372964,0,78,[],0.0038918666541576385,None,['space'],491.8071336001158,491.8071336001158,0.19547206675633788,2.2603088605689026,492.0213628001511,491.8071336001158,[-0.5434005996212363],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
14,0,14,0,7,0,7,0,,,,,,,,2.2025521851957066,frequency,,,,1,78,[],0.0003834664821624756,0.18498726654797792,['space'],494.1105833998881,494.1105833998881,0.18498726654797792,2.3875394517436845,494.3194738002494,494.1105833998881,[-1.158321799710393],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,0,0,0,0,,,,,,502.65229770028964,None,2.7195731012266497,time,7127.0,2.3655784307142316,0.000203621861039006,0,57,[],0.013032166287302971,None,None,503.6849684002809,None,0.212845666334033,2.9324187675606828,503.8959356001578,None,,496.5495738000609,None,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666]",,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,1,0,1,0,,,,,,,,2.7195731012266497,time,750.0,1.3733156422731139,4.7603160369584127e-05,0,58,[],0.0001576668582856655,0.183627066668123,None,506.64557290030643,506.64557290030643,0.183627066668123,2.9032001678947728,506.8438189001754,506.64557290030643,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,2,0,2,0,,,,,,,,2.7195731012266497,time,2829.0,-1.0621781684784075,5.791661505711631e-05,0,59,[],6.386637687683105e-05,0.18281236616894603,None,509.5963808000088,509.5963808000088,0.18281236616894603,2.9023854673955958,509.8007857003249,509.5963808000088,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,3,0,3,0,,,,,,,,2.7195731012266497,time,8000.0,2.0,0.0002285440948074376,0,60,[],0.0037921667098999023,None,['space'],512.5470730001107,512.5470730001107,0.19806686649098992,2.9176399677176397,512.7506885998882,512.5470730001107,[-2.474572699982673],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,4,0,4,0,,,,,,,,2.7195731012266497,time,2520.0,1.9692940334753353,0.00010619517689310483,0,61,[],0.016165333334356546,None,None,515.5048919003457,515.5048919003457,0.2281103334389627,2.9476834346656124,515.7288174000569,515.5048919003457,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,5,0,5,0,,,,,,,,2.7195731012266497,time,1123.0,4.284930726840789,8.057248252118567e-05,0,62,[],5.3666066378355026e-05,None,['space'],518.4723185999319,518.4723185999319,0.21179656637832522,2.931369667604975,518.701505899895,518.4723185999319,[-2.5363926999270916],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,6,0,6,0,,,,,,,,2.7195731012266497,time,,,,1,62,[],0.00016176654025912285,0.18316756654530764,"['space', 'space']",521.4441607999615,521.4441607999615,0.18316756654530764,2.9027406677719574,521.6449416000396,521.4441607999615,"[-2.364356499630958, 0.11619760002940893]",,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,7,0,7,0,,,,,,,,2.7195731012266497,time,4238.0,0.920525187930221,0.00011153121713390307,0,63,[],0.0009648664854466915,None,None,524.3926638001576,524.3926638001576,0.21187786664813757,2.9314509678747873,524.6172406002879,524.3926638001576,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
15,0,15,0,8,0,8,0,,,,,,,,2.7195731012266497,time,1682.0,2.350464993948151,7.923951209500878e-05,0,64,[],0.00010886648669838905,0.1830214667133987,['space'],527.3655799999833,527.3655799999833,0.1830214667133987,2.9025945679400484,527.562335500028,527.3655799999833,[-2.3735909000970423],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,0,0,0,0,,,,,0.3333333333333333,537.6381904999726,None,1.8050928734827003,frequency,6204.0,1.4429016225733162,0.00014816053371146661,0,79,[],0.012880566529929638,None,['space'],538.6690597003326,None,0.21504226652905345,2.020135140011754,538.8793470002711,None,[-3.341455299872905],530.3145308000967,None,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,1,0,1,0,,,,,,,,1.0866345733011509,frequency,4924.0,-2.010978341324343,0.00011702875836383383,0,80,[],0.016652433667331934,None,['space'],540.7166643003002,540.7166643003002,0.22549793357029557,1.3121325068714464,540.9353100000881,540.7166643003002,[-1.4128854000009596],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,2,0,2,0,,,,,,,,1.618608409916782,frequency,3908.0,-2.8583116019860118,5.9240312100910086e-05,0,81,[],0.016407033428549767,None,['space'],542.0470992000774,542.0470992000774,0.22766243340447545,1.8462708433212573,542.2749081002548,542.0470992000774,[-0.7435463001020253],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,3,0,3,0,,,,,,,,2.8788755194869333,frequency,3102.0,-4.289048924565007,3.935051894201772e-05,0,82,[],0.015599032863974571,None,"['space', 'space']",543.9200578001328,543.9200578001328,0.2245190325193107,3.103394552006244,544.1486180000938,543.9200578001328,"[-1.2637206995859742, 0.1443223999813199]",,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,4,0,4,0,,,,,,,,1.8964478249330514,frequency,2462.0,-5.0,4.782885214758115e-05,0,83,[],0.01580963283777237,None,['space'],547.0518503999338,547.0518503999338,0.22548803268000484,2.1219358576130563,547.2728730002418,547.0518503999338,[-0.8602868998423219],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,5,0,5,0,,,,,,,,1.6344854940125857,frequency,1954.0,-4.256789765318231,4.4555610865342064e-05,0,84,[],0.002938666380941868,0.1926902667619288,None,549.2007194999605,549.2007194999605,0.1926902667619288,1.8271757607745145,549.4077751003206,549.2007194999605,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
