sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_both,Audiogram_none,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
11,0,11,0,5,0,5,0,,,,,,,,2.860901351461244,frequency,187.0,20.555588121294697,0.0033344897962090327,0,71,['frequency'],0.0014631666708737612,0.18982416666403878,['space'],351.4628471000033,351.4628471000033,0.18982416666403878,3.0507255181252826,351.66927099999157,351.4628471000033,[-1.224508599989349],,,,"{'estimation': [[125.0, 21.593337305231827], [128.8649851493597, 22.0], [133.9716828170366, 22.482361135820163], [140.64346648841214, 23.0], [143.5872943746293, 23.213661229931247], [153.89305166811442, 23.592316300316313], [164.93848884661162, 23.444549868331396], [171.44594072505973, 23.0], [176.77669529663666, 22.657485380641404], [182.49704866909423, 22.0], [189.46457081379947, 21.242247983207648], [191.15858587991164, 21.0], [198.11323871379358, 20.0], [203.0630990890585, 19.333221092935858], [205.33352178876476, 19.0], [211.95808211550585, 18.0], [217.6376408240306, 17.190706066466248], [219.11030428554415, 17.0], [226.58786889438795, 16.0], [233.25824788420132, 15.139969364585346], [234.69743399233946, 15.0], [244.80128499283782, 14.0], [249.99999999999937, 13.4989092109193], [259.0095943947701, 13.0], [267.94336563407256, 12.508856898962904], [287.1745887492579, 12.272431523400561], [307.78610333622805, 12.735845946021325], [313.450094177671, 13.0], [329.87697769322244, 13.732141512662643], [334.6097852447955, 14.0], [353.05764594798984, 15.0], [353.55339059327247, 15.02552513957182], [371.4183381389099, 16.0], [378.929141627598, 16.384457647953916], [391.72482497340826, 17.0], [406.12619817811606, 17.653513162707807], [414.81810359469364, 18.0], [435.2752816480601, 18.774187121010183], [442.1505222024255, 19.0], [466.5164957684015, 19.767920050612908], [474.741387011771, 20.0], [499.9999999999975, 20.69426439708391], [512.1050221076198, 21.0], [535.8867312681438, 21.592531343560488], [554.3695827155636, 22.0], [574.3491774985143, 22.437352077747025], [608.0619859654631, 23.0], [615.5722066724546, 23.125359970177993], [659.7539553864432, 23.50818605820635], [707.1067811865431, 23.44085108967984], [744.4079123341807, 23.0], [757.8582832551941, 22.845536442127205], [800.0936467993721, 22.0], [812.2523963562301, 21.766512119884116], [843.3217600673946, 21.0], [870.5505632961181, 20.36552510370347], [885.4107263380134, 20.0], [928.0260072330288, 19.0], [933.0329915368008, 18.889736815699546], [979.2503855513827, 18.0], [999.9999999999926, 17.621915338652098], [1052.982385044583, 17.0], [1071.773462536285, 16.782556213286075], [1148.698354997026, 16.476990749339116], [1231.1444133449063, 16.654634095312865], [1294.657986367064, 17.0], [1319.5079107728832, 17.13493022197702], [1414.2135623730828, 17.644616375838932], [1515.7165665103846, 17.9172707970357], [1624.5047927124563, 17.759332251837893], [1741.1011265922318, 17.11633057081387], [1754.7228806700523, 17.0], [1866.065983073597, 16.083580240979025], [1875.136417499291, 16.0], [1986.815258272006, 15.0], [1999.9999999999802, 14.886425378463734], [2117.6542283161675, 14.0], [2143.5469250725646, 13.812465889415655], [2297.396709994046, 13.124688384916391], [2440.239988735994, 13.0], [2462.2888266898094, 12.98130273057091], [2469.7880075679973, 13.0], [2639.01582154576, 13.404254324088082], [2768.7839633799836, 14.0], [2828.427124746159, 14.264420447017976], [2967.2006570210137, 15.0], [3031.4331330207615, 15.32666837088998], [3176.500341149008, 16.0], [3249.0095854249043, 16.322648856344458], [3474.2921462207555, 17.0], [3482.2022531844555, 17.023073727814968], [3732.1319661471844, 17.300835981632662], [3999.9999999999504, 17.147009075247304], [4084.711928278768, 17.0], [4287.093850145118, 16.66000266962532], [4594.793419988081, 16.002753953852483], [4596.083408299969, 16.0], [4924.577653379601, 15.333178512431953], [5127.208736525964, 15.0], [5278.0316430915, 14.76176795929069], [5656.854249492303, 14.336660623627436], [6062.866266041508, 14.027680518018059], [6109.144544743421, 14.0], [6498.019170849792, 13.777128953392573], [6964.404506368894, 13.526621755886085], [7464.2639322943505, 13.243679639892768], [7895.470614089881, 13.0], [7999.999999999882, 12.939614780676973]], 'plus_line': [[125.0, 17.5593586304151], [128.17835885817348, 18.0], [133.9716828170366, 18.737154487579495], [136.68745348202992, 19.0], [143.58729437462938, 19.609660246449366], [152.00616991559056, 20.0], [153.89305166811442, 20.078203928469208], [164.93848884661162, 20.00273941582306], [164.9822972062272, 20.0], [176.77669529663666, 19.288632546677], [179.36628271130135, 19.0], [189.02944507100688, 18.0], [189.46457081379947, 17.957757384233272], [195.9120060187373, 17.0], [203.0630990890585, 16.088376344645685], [203.6445443366017, 16.0], [209.82231158108385, 15.0], [217.0001544220287, 14.0], [217.63764082403074, 13.918211975963985], [223.884218156422, 13.0], [231.35349359020086, 12.0], [233.25824788420147, 11.767972553513477], [240.24220591869397, 11.0], [249.99999999999937, 10.014026630879172], [250.22730693994993, 10.0], [266.3181986588999, 9.0], [267.94336563407256, 8.900472480336367], [287.1745887492579, 8.58237442614628], [305.20979978253325, 9.0], [307.78610333622805, 9.05421651881175], [327.7074907807344, 10.0], [329.87697769322244, 10.098257433654918], [345.34733965423175, 11.0], [353.55339059327247, 11.46777523361791], [362.6737381603107, 12.0], [378.929141627598, 12.949594297419255], [379.89440818286687, 13.0], [399.5885819332651, 14.0], [406.12619817811606, 14.318365651407216], [422.39142180673906, 15.0], [435.2752816480601, 15.518565794037483], [449.4814657276146, 16.0], [466.5164957684015, 16.550044045815106], [482.60779745153656, 17.0], [499.9999999999975, 17.46329361284279], [522.329902559834, 18.0], [535.8867312681438, 18.312498021031224], [569.4872566662123, 19.0], [574.3491774985143, 19.095857402838817], [615.5722066724546, 19.70419010953595], [655.3406449188034, 20.0], [659.7539553864432, 20.030181885273265], [670.7935791387895, 20.0], [707.1067811865431, 19.892688364399024], [757.8582832551941, 19.254072892190607], [770.3763540503938, 19.0], [812.2523963562301, 18.180116416476142], [819.6868445794164, 18.0], [862.7392901869356, 17.0], [870.5505632961181, 16.830781869659226], [906.0119882122282, 16.0], [933.0329915368008, 15.428108250423737], [955.3515063332463, 15.0], [999.9999999999926, 14.195428275032963], [1015.3342362560968, 14.0], [1071.773462536285, 13.281056565350521], [1120.0612583122381, 13.0], [1148.698354997026, 12.819380613128892], [1231.1444133449063, 12.83452942154681], [1267.68269143311, 13.0], [1319.5079107728832, 13.214751205044273], [1414.2135623730828, 13.710637998285137], [1501.633546628431, 14.0], [1515.7165665103846, 14.041362778441854], [1558.8928452662212, 14.0], [1624.5047927124563, 13.934081203081094], [1741.1011265922318, 13.307418274165574], [1777.3603830051109, 13.0], [1866.065983073597, 12.273537322327524], [1895.598517404926, 12.0], [1999.9999999999802, 11.076214730691056], [2009.8597817084549, 11.0], [2143.5469250725646, 10.002898526041346], [2144.1791213006736, 10.0], [2297.396709994046, 9.30054074161026], [2462.2888266898062, 9.15637593375568], [2639.01582154576, 9.56597797734658], [2730.5674936210853, 10.0], [2828.427124746159, 10.439005341136497], [2930.4975947306643, 11.0], [3031.4331330207656, 11.53567223424104], [3126.65684715494, 12.0], [3249.0095854249043, 12.571291526059088], [3383.604661511942, 13.0], [3482.2022531844555, 13.292048159582652], [3732.1319661471844, 13.543975831595784], [3999.9999999999504, 13.352581397799819], [4202.094616326928, 13.0], [4287.093850145118, 12.846511940565353], [4594.793419988081, 12.200035236385967], [4697.274771418499, 12.0], [4924.577653379601, 11.558892250470137], [5278.031643091506, 11.034573946726251], [5308.938937541097, 11.0], [5656.854249492303, 10.603676351833343], [6062.866266041508, 10.298306777891392], [6498.019170849792, 10.067547699734384], [6630.024969765093, 10.0], [6964.404506368894, 9.821940993599075], [7464.2639322943505, 9.479144277680149], [7961.187682052153, 8.999999999999998], [7999.999999999872, 8.959496007056586]], 'minus_line': [[125.0, 25.766573624617543], [128.3800831128246, 26.0], [133.9716828170366, 26.36281319448331], [143.5872943746293, 26.943225882135472], [145.42812245307016, 27.0], [153.89305166811442, 27.269313425539586], [164.93848884661162, 27.047067523058406], [165.53302831837445, 27.0], [176.77669529663666, 26.178482821694352], [178.2494779003869, 26.0], [186.52152920983704, 25.0], [189.46457081379947, 24.65717195945617], [194.11442038362193, 24.0], [200.67585501845565, 23.0], [203.0630990890585, 22.65743141222412], [207.74514885981918, 22.0], [214.15344605730414, 21.0], [217.6376408240306, 20.477568721928364], [221.5609966923963, 20.0], [229.0649791839995, 19.0], [233.25824788420132, 18.448250840238224], [238.17038079293863, 18.0], [248.53230131020143, 17.0], [249.99999999999937, 16.86326626920606], [266.8196203000471, 16.0], [267.94336563407256, 15.943636320223971], [287.1745887492579, 15.76329792858768], [297.4447847452787, 16.0], [307.78610333622805, 16.245605492634095], [324.7974310168343, 17.0], [329.87697769322244, 17.21796277414337], [344.3237704955784, 18.0], [353.55339059327247, 18.462926681442283], [363.6263765748518, 19.0], [378.929141627598, 19.75254915597162], [384.24805756553246, 20.0], [406.12619817811657, 20.952266156716906], [407.35963713562535, 21.0], [434.3350787601517, 22.0], [435.2752816480601, 22.033332681671993], [465.55767517344907, 23.0], [466.5164957684015, 23.029836722097475], [499.7115179974818, 24.0], [499.9999999999975, 24.008359300891357], [535.8867312681438, 24.998024126209188], [535.9668898072597, 25.0], [574.3491774985143, 25.951020402379125], [576.9230029999852, 26.0], [615.5722066724546, 26.74941600696461], [639.8871916756614, 27.0], [659.7539553864432, 27.217809093318785], [707.1067811865431, 27.208653573151327], [724.3864876865886, 27.0], [757.8582832551941, 26.631611579524048], [787.6993676598489, 26.0], [812.2523963562301, 25.50029548239582], [831.2166995991078, 25.0], [869.0431770743266, 24.0], [870.5505632961181, 23.962908871082217], [907.9175504241025, 23.0], [933.0329915368008, 22.36202734081862], [950.6741043330159, 22.0], [999.8383309993048, 21.0], [999.9999999999926, 20.996925501204252], [1071.773462536285, 20.211907311576788], [1148.698354997026, 20.050583342686558], [1231.1444133449063, 20.427416717343565], [1315.0031545778882, 21.0], [1319.5079107728832, 21.032627201381764], [1414.2135623730828, 21.610858674670517], [1515.7165665103828, 21.866539586399075], [1624.5047927124563, 21.68121949471743], [1740.560369878692, 21.0], [1741.101126592234, 20.997044632979858], [1859.358887425423, 20.0], [1866.065983073597, 19.94557951740044], [1969.654536331699, 19.0], [1999.9999999999827, 18.73016986496431], [2093.467552441301, 18.0], [2143.5469250725646, 17.623223278227716], [2273.9465443413087, 17.0], [2297.396709994046, 16.895694269219497], [2462.2888266898062, 16.749065015170846], [2567.284329338042, 17.0], [2639.01582154576, 17.177502524499666], [2821.4339775220215, 18.0], [2828.427124746159, 18.03118836957457], [3014.848945717388, 19.0], [3031.4331330207615, 19.082618507759513], [3235.8429985818702, 20.0], [3249.0095854249043, 20.05719634648718], [3482.2022531844555, 20.761260315332027], [3686.163453618223, 21.0], [3732.1319661471844, 21.057215672632548], [3852.6725529171545, 21.0], [3999.9999999999504, 20.93859053861869], [4287.093850145118, 20.48373768083625], [4501.707837657887, 20.0], [4594.7934199880865, 19.804935543404994], [4924.577653379601, 19.101973644329327], [4982.337367742935, 19.0], [5278.0316430915, 18.524425148315526], [5656.854249492303, 18.10347917344417], [5798.317604965016, 18.0], [6062.866266041501, 17.82704998490994], [6498.019170849792, 17.604224807510256], [6964.4045063688845, 17.3702481626864], [7464.2639322943505, 17.163839191279976], [7999.999999999882, 17.117027916803377]]}",,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
11,0,11,0,6,0,6,0,,,,,,,,2.510414913592194,frequency,125.0,22.0,0.00909850429304992,0,72,['frequency'],0.0012741666723741218,0.19153196667321026,['space'],354.5364397999947,354.5364397999947,0.19153196667321026,2.701946880265404,354.7440659999993,354.5364397999947,[-2.665992299997015],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
11,0,11,0,7,0,7,0,,,,,,,,1.7772939162955186,frequency,,,,1,72,['frequency'],0.0019955666502937675,0.1936787666491,['space'],357.2528040000034,357.2528040000034,0.1936787666491,1.9709726829446186,357.4644253000006,357.2528040000034,[-2.3584425000008196],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,0,0,0,0,,,,,,365.5365524999943,None,1.0352041318763925,none,1682.0,22.738046653575243,0.0008285541096277977,0,44,['frequency'],0.013036666656262241,None,None,366.5641772999952,None,0.2182423666527029,1.2534464985290954,366.77704479999375,None,,359.23773520000395,None,"[0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,1,0,1,0,,,,,,,,1.2039598656592245,none,1335.0,19.602116169269554,0.0005005280484236628,0,45,['frequency'],0.004988666652934626,None,['space'],367.8225944000005,367.8225944000005,0.2027988666523015,1.406758732311526,368.0414877000003,367.8225944000005,[-0.7674889999907464],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,2,0,2,0,,,,,,,,1.6476868080621483,none,594.0,19.613503355856817,0.0005430947780543407,0,46,['frequency'],0.0053355666605057195,None,['space'],369.2409028999973,369.2409028999973,0.20548306666023564,1.853169874722384,369.4503393999912,369.2409028999973,[-0.9235259999986738],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,3,0,3,0,,,,,,,,1.7529455138972074,none,1060.0,19.346989400299957,0.00043189856344298254,0,47,['frequency'],0.0017094666691264138,0.19208916666684672,None,371.10328549999394,371.10328549999394,0.19208916666684672,1.9450346805640542,371.3140932999959,371.10328549999394,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,4,0,4,0,,,,,,,,1.4047134399177863,none,6350.0,11.910334338110967,0.0005182274286159659,0,48,['frequency'],0.004660866659833118,None,None,373.0669212999928,373.0669212999928,0.202122666669311,1.6068361065870973,373.27804079999623,373.0669212999928,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,5,0,5,0,,,,,,,,2.6628403661183717,none,5657.0,19.0,0.0011454206555191208,0,49,['frequency'],0.0015530666714766994,0.19240006666223053,None,374.6888384999911,374.6888384999911,0.19240006666223053,2.8552404327806022,374.90059619999374,374.6888384999911,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,6,0,6,0,,,,,,,,2.554591689292036,none,749.0,19.352729365140437,0.00037804417034326105,0,50,['frequency'],0.005106166645418853,None,['space'],377.5707417999947,377.5707417999947,0.2029164666455472,2.7575081559375834,377.78127939999104,377.5707417999947,[-2.4363981999922544],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,7,0,7,0,,,,,,,,1.170660587689046,none,,,,1,50,['frequency'],0.0019678666722029448,0.19466206667129882,['space'],380.34125369999674,380.34125369999674,0.19466206667129882,1.3653226543603447,380.550762999992,380.34125369999674,[-2.246715500004939],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,8,0,8,0,,,,,,,,2.838370869513544,none,2520.0,22.112204801172147,0.0010795688156364292,0,51,['frequency'],0.006306266674073413,None,None,381.72493099998974,381.72493099998974,0.20733166666468605,3.04570253617823,381.93758250000246,381.72493099998974,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
12,0,12,0,9,0,9,0,,,,,,,,1.0764080282094333,none,841.0,19.15419215182799,0.00035865215637997396,0,52,['frequency'],0.001006866674288176,0.19159146667516325,None,384.781253299996,384.781253299996,0.19159146667516325,1.2679994948845965,384.9881374999968,384.781253299996,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,0,0,0,0,,,,,,392.33602649999375,None,2.298363624527851,time,5338.0,16.77882400464475,0.000968150136320991,0,50,['frequency'],0.012799366653780453,None,None,393.3716890999931,None,0.21638196666026488,2.514745591188116,393.58289229999355,None,,386.0741927999916,None,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,1,0,1,0,,,,,,,,2.298363624527851,time,7549.0,12.176452520562648,0.0006820102670115016,0,51,['frequency'],0.014711733325384557,None,['space'],395.88451969999005,395.88451969999005,0.24065413333300967,2.5390177578608606,396.1231117999996,395.88451969999005,[-1.998349200002849],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,2,0,2,0,,,,,,,,2.298363624527851,time,3563.0,19.840166380982147,0.0007487842494736423,0,52,['frequency'],0.0006384666776284575,None,['space'],398.41737009999633,398.41737009999633,0.19506216667650733,2.4934257912043583,398.6345094999997,398.41737009999633,[-2.051494899991667],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,3,0,3,0,,,,,,,,2.298363624527851,time,2828.0,18.0,0.0005203843569988895,0,53,['frequency'],0.004746066668303683,0.20052076666615903,['space'],400.9432134999952,400.9432134999952,0.20052076666615903,2.49888439119401,401.1495289000013,400.9432134999952,[-2.0490133999992395],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,4,0,4,0,,,,,,,,2.298363624527851,time,1122.0,20.63778887649331,0.0005290055896821792,0,54,['frequency'],0.0012951666576554999,0.19306126666197088,None,403.4523810999963,403.4523810999963,0.19306126666197088,2.491424891189822,403.6668539999955,403.4523810999963,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,5,0,5,0,,,,,,,,2.298363624527851,time,1781.0,18.84195428239003,0.000568195755199621,0,55,['frequency'],0.0004255666717654094,0.19134346666396596,['space'],405.9713733999961,405.9713733999961,0.19134346666396596,2.489707091191817,406.1791513999924,405.9713733999961,[-1.9724903000023915],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,6,0,6,0,,,,,,,,2.298363624527851,time,6725.0,17.221691650503253,0.0010377402681575033,0,56,['frequency'],0.014177333330735564,None,['space'],408.48159919999307,408.48159919999307,0.23354993332759477,2.5319135578554457,408.7103325999924,408.48159919999307,[-2.0193041000020457],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,7,0,7,0,,,,,,,,2.298363624527851,time,667.0,18.861168496428014,0.00042031550736231843,0,57,['frequency'],0.00019246665760874748,0.18915256665786728,['space'],411.00805879999825,411.00805879999825,0.18915256665786728,2.487516191185718,411.21460279999883,411.00805879999825,[-2.0497221000114223],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,8,0,8,0,,,,,,,,2.298363624527851,time,749.0,18.732954223523425,0.00035200901689465497,0,58,['frequency'],0.004511866674874909,None,['space'],413.5241024999996,413.5241024999996,0.20360276667634025,2.501966391204191,413.73361300000397,413.5241024999996,[-1.9253358999994816],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,9,0,9,0,,,,,,,,2.298363624527851,time,2519.0,20.107039643875122,0.0008576513382977464,0,59,['frequency'],0.013515333354007453,None,['space'],416.04100820000167,416.04100820000167,0.24918863334460184,2.5475522578724528,416.2891273999994,416.04100820000167,[-1.9945361999998568],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,10,0,10,0,,,,,,,,2.298363624527851,time,,,,1,59,['frequency'],0.0001257666590390727,None,None,418.5828532000014,418.5828532000014,0.19474706666369457,2.4931106911915455,418.7972749999899,418.5828532000014,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,11,0,11,0,,,,,,,,2.298363624527851,time,1414.0,18.146492574587846,0.00040745476809933215,0,60,['frequency'],0.004383066654554568,0.19991536665474996,None,421.10010329999204,421.10010329999204,0.19991536665474996,2.498278991182601,421.3055128999986,421.10010329999204,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
13,0,13,0,12,0,12,0,,,,,,,,2.298363624527851,time,594.0,18.988265953332025,0.0005053750029462055,0,61,['frequency'],0.01466253335820511,None,['space'],423.6129651999945,423.6129651999945,0.23948533335351385,2.5378489578813648,423.847185599996,423.6129651999945,[-2.030650400003651],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,0,0,0,0,,,,,0.5833333333333334,430.98213839999516,None,2.3873226479425824,both,8000.0,13.0,0.0008109050486794653,0,48,['frequency'],0.01298346665862482,None,None,432.0180849000026,None,0.21460056665819138,2.601923214600774,432.22335020000173,None,,426.1514385999908,None,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,1,0,1,0,,,,,,,,2.3873226479425824,both,5339.0,13.430547192393423,0.0006582861092898007,0,49,['frequency'],0.00014566666504833847,0.19222976666060276,['space'],434.6168483999936,434.6168483999936,0.19222976666060276,2.579552414603185,434.82836859999225,434.6168483999936,[-2.0421580000111135],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,2,0,2,0,,,,,,,,2.3873226479425824,both,3563.0,14.237985346900178,0.00039286889814903805,0,50,['frequency'],0.002917966659879312,0.1987644666514825,None,437.21730389998993,437.21730389998993,0.1987644666514825,2.586087114594065,437.4226928999997,437.21730389998993,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,3,0,3,0,,,,,,,,2.3873226479425824,both,2378.0,16.886428007159193,0.000581296633739795,0,51,['frequency'],0.003901166666764766,0.20197486666438635,None,439.8196054,439.8196054,0.20197486666438635,2.5892975146069688,440.023915400001,439.8196054,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,4,0,4,0,,,,,,,,2.3873226479425824,both,1587.0,21.598085536885193,0.0006689403664436608,0,52,['frequency'],0.003854866648907773,None,None,442.4211532999907,442.4211532999907,0.20256886664719786,2.5898915145897803,442.63255909999134,442.4211532999907,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,5,0,5,0,,,,,,,,2.3873226479425824,both,,,,1,52,['frequency'],0.01658723334548995,None,['space'],445.0272079999995,445.0272079999995,0.23423353335238062,2.621556181294963,445.25540029999684,445.0272079999995,[-2.100413699998171],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,6,0,6,0,,,,,,,,2.3873226479425824,both,707.0,16.629107688636743,0.0003012719961318372,0,53,['frequency'],0.005014766662498005,None,None,447.64394169999287,447.64394169999287,0.2025410666683456,2.589863714610928,447.8552636999957,447.64394169999287,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,7,0,7,0,,,,,,,,2.3873226479425824,both,472.0,18.267080889491698,0.0005969459877871446,0,54,['frequency'],0.003866066675982438,None,None,450.24753860000055,450.24753860000055,0.20316616668424103,2.5904888146268235,450.45824469999934,450.24753860000055,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
14,0,14,0,8,0,8,0,,,,,,,,2.3873226479425824,both,315.0,14.318990666580442,0.0005127663742601449,0,55,['frequency'],0.0005857666692463681,0.19322336665936746,['space'],452.8551216999913,452.8551216999913,0.19322336665936746,2.58054601460195,453.0667240000039,452.8551216999913,[-1.9129749999992782],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
15,0,15,0,0,0,0,0,,,,,,460.7057832999999,None,2.279961850238683,time,882.0,21.975024795644224,0.0005108947176716819,0,62,['frequency'],0.011417266665375791,None,None,461.7459605999902,None,0.21482736666803248,2.4947892169067156,461.9692370999983,None,,455.45599879999645,None,"[0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666]",,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
15,0,15,0,1,0,1,0,,,,,,,,2.279961850238683,time,165.0,30.0,0.01242495060017466,0,63,['frequency'],0.0002994666574522853,0.19198876665905118,None,464.2493053999933,464.2493053999933,0.19198876665905118,2.4719506168977343,464.46231219999027,464.2493053999933,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
15,0,15,0,2,0,2,0,,,,,,,,2.279961850238683,time,467.0,27.611502623381092,0.0017566126029037073,0,64,['frequency'],0.016049133337219246,None,['space'],466.7499484,466.7499484,0.2362450333457673,2.5162068835844504,466.97702469999786,466.7499484,[-2.0639531000051647],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
15,0,15,0,3,0,3,0,,,,,,,,2.279961850238683,time,208.0,29.441088965745394,0.00740614933367324,0,65,['frequency'],0.013502933332347311,None,['space'],469.26273239999136,469.26273239999136,0.23350623332953546,2.5134680835682186,469.49246209999546,469.26273239999136,[-2.112171300002956],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
15,0,15,0,4,0,4,0,,,,,,,,2.279961850238683,time,,,,1,65,['frequency'],0.010378033344750293,None,['space'],471.78100760000234,471.78100760000234,0.22844273335067555,2.5084045835893587,472.00832269999955,471.78100760000234,[-2.1195829000062076],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
