sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_none,Audiogram_both,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,6,0,6,0,,,,,,,,2.7159845460860357,time,500.0,6.3742688893312405,0.00014882758987046078,0,51,[],0.01658187003340572,None,['space'],446.1356688999804,446.1356688999804,0.22211957001127303,2.9381041160973087,446.3486999999732,446.1356688999804,[-2.5938543000956997],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,2.7159845460860357,time,126.0,11.08941800762166,0.002558926603031757,0,52,[],0.014857070054858923,None,['space'],449.0946895999368,449.0946895999368,0.2145826700143516,2.9305672161003873,449.31095959991217,449.0946895999368,[-2.6728790999623016],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,2.7159845460860357,time,177.0,11.0,0.001239035698041918,0,53,[],0.013499970082193613,None,['space'],452.0521407999331,452.0521407999331,0.21254527010023594,2.9285298161862716,452.2669627999421,452.0521407999331,[-2.622196300071664],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
12,0,12,0,9,0,9,0,,,,,,,,2.7159845460860357,time,158.0,9.752909424971513,0.001318344199409963,0,54,[],0.012972869910299778,None,['space'],455.0188709999202,455.0188709999202,0.21940486994571984,2.9353894160317555,455.2389826999279,455.0188709999202,[-2.6447603999404237],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
12,0,12,0,10,0,10,0,,,,,,,,2.7159845460860357,time,334.0,9.97964781616112,0.00029557587431770137,0,55,[],0.015637369826436043,None,['space'],457.98957139998674,457.98957139998674,0.22144436987582594,2.9374289159618616,458.20781870000064,457.98957139998674,[-2.671103399945423],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
12,0,12,0,11,0,11,0,,,,,,,,2.7159845460860357,time,141.0,11.0,0.002058892788319686,0,56,[],0.015908270026557148,None,['space'],460.95572480000556,460.95572480000556,0.21845337003469467,2.9344379161207303,461.1738820999162,460.95572480000556,[-2.613667899975553],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,0,0,0,0,,,,,0.3333333333333333,467.76691999996547,None,1.6071156307753551,both,1416.0,0.5587748911571537,5.373605347268028e-05,0,26,[],0.024872469948604703,None,None,468.77421740000136,None,0.24837356992065907,1.8554892006960142,469.0024973999243,None,,463.9272228999762,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,1,0,1,0,,,,,,,,1.6071156307753551,both,1124.0,0.4430829349769354,5.1815946161927186e-05,0,27,[],0.012821169919334352,None,None,470.63468809996266,470.63468809996266,0.21811936993617564,1.8252350007115308,470.8514885000186,470.63468809996266,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,2,0,2,0,,,,,,,,1.6071156307753551,both,,,,1,27,[],0.009738970082253218,None,None,472.4966621999629,472.4966621999629,0.21238187002018094,1.819497500795536,472.7202427999582,472.4966621999629,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,3,0,3,0,,,,,,,,1.6071156307753551,both,708.0,2.239794175133321,5.736337843985303e-05,0,28,[],0.01667066989466548,None,None,474.3534834999591,474.3534834999591,0.21902166993822902,1.8261373007135842,474.5743599999696,474.3534834999591,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,4,0,4,0,,,,,,,,1.6071156307753551,both,562.0,2.376280059402663,8.121016830780167e-05,0,29,[],0.013213869999162853,None,['space'],476.213744699955,476.213744699955,0.21267627004999667,1.8197919008253518,476.43036619992927,476.213744699955,[-1.3116852999664843],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,5,0,5,0,,,,,,,,1.6071156307753551,both,446.0,3.527901220732768,0.00011138377280157425,0,30,[],0.016465869965031743,None,['space'],478.0741625999799,478.0741625999799,0.2159328699344769,1.823048500709832,478.2834486999782,478.0741625999799,[-1.460679000010714],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,6,0,6,0,,,,,,,,1.6071156307753551,both,354.0,0.0,8.849638639228378e-05,0,31,[],0.014858969952911139,None,['space'],479.9263178999536,479.9263178999536,0.21829256997443736,1.8254082007497925,480.14664069993887,479.9263178999536,[-1.5673588999779895],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,7,0,7,0,,,,,,,,1.6071156307753551,both,281.0,3.676300679480606,0.00020558550773756338,0,32,[],0.012530169798992574,None,['space'],481.78648569993675,481.78648569993675,0.21250796981621534,1.8196236005915705,481.99859390000347,481.78648569993675,[-1.4122681999579072],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,8,0,8,0,,,,,,,,1.6071156307753551,both,223.0,0.1336809149446534,0.00022379887620272,0,33,[],0.011929169879294932,None,['space'],483.6518001999939,483.6518001999939,0.22233796992804855,1.8294536007034037,483.86500270001125,483.6518001999939,[-0.8459109999239445],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,9,0,9,0,,,,,,,,1.6071156307753551,both,177.0,2.964388392237946,0.0004912507638714627,0,34,[],0.01116946991533041,None,None,485.5042249999242,485.5042249999242,0.21199776988942176,1.819113400664777,485.72117669996805,485.5042249999242,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
13,0,13,0,10,0,10,0,,,,,,,,1.6071156307753551,both,140.0,5.401100358855296,0.0010972391076201381,0,35,[],0.015663669910281897,None,None,487.3672814000165,487.3672814000165,0.22528946993406862,1.8324051007094238,487.587884599925,487.3672814000165,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,0,0,0,0,,,,,0.3333333333333333,493.471855700016,None,1.8048980775814758,both,7294.0,-4.18306571943533,9.893328543479587e-05,0,36,[],0.025097570032812655,None,None,494.49596779991407,None,0.2227724699769169,2.027670547558393,494.7031631999416,None,,489.2207501999801,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,1,0,1,0,,,,,,,,1.8048980775814758,both,,,,1,36,[],0.014194170013070107,None,None,496.54472769994754,496.54472769994754,0.21791146998293698,2.022809547564413,496.7641928999219,496.54472769994754,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,2,0,2,0,,,,,,,,1.8048980775814758,both,4595.0,-9.0,4.430898409859327e-05,0,37,[],0.013769869925454259,None,None,498.59828719997313,498.59828719997313,0.2169585699448362,2.0218566475263122,498.81920969998464,498.59828719997313,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,3,0,3,0,,,,,,,,1.8048980775814758,both,3647.0,-7.634289527045189,3.2281238227039154e-05,0,38,[],0.016240769997239113,None,None,500.6605046999175,500.6605046999175,0.21963496995158494,2.024533047533061,500.87206869991496,500.6605046999175,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,4,0,4,0,,,,,,,,1.8048980775814758,both,2895.0,-5.4886396547839595,3.26118162920161e-05,0,39,[],0.015950469998642802,None,None,502.7179357999703,502.7179357999703,0.23155247000977397,2.03645054759125,502.9324573999038,502.7179357999703,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,5,0,5,0,,,,,,,,1.8048980775814758,both,2298.0,-3.451047570093137,5.472251875624562e-05,0,40,[],0.016061169910244644,None,None,504.77081030001864,504.77081030001864,0.22690846992190927,2.0318065475033853,504.98413599992637,504.77081030001864,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,6,0,6,0,,,,,,,,1.8048980775814758,both,1824.0,1.45004129646466,7.901323633758185e-05,0,41,[],0.015870369970798492,None,['space'],506.8201033999212,506.8201033999212,0.22213056997861713,2.027028647560093,507.0412631999934,506.8201033999212,[-1.3744891999522224],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,7,0,7,0,,,,,,,,1.8048980775814758,both,1448.0,-5.74617598675853,2.559270869681567e-05,0,42,[],0.007885269937105477,None,['space'],508.8816395999165,508.8816395999165,0.2114562699571252,2.016354347538601,509.09933989995625,508.8816395999165,[-1.2598058000439778],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,8,0,8,0,,,,,,,,1.8048980775814758,both,1149.0,1.4492928416228237,5.941558492044493e-05,0,43,[],0.016000770032405853,None,['space'],510.9441474999767,510.9441474999767,0.22368257003836334,2.0285806476198394,511.15427910001017,510.9441474999767,[-0.634382399963215],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,9,0,9,0,,,,,,,,1.8048980775814758,both,912.0,-7.5591409910871,1.7403146979868217e-05,0,44,[],0.011355269933119416,0.2091954699717462,None,512.98663509998,512.98663509998,0.2091954699717462,2.0140935475532222,513.1988028999185,512.98663509998,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
14,0,14,0,10,0,10,0,,,,,,,,1.8048980775814758,both,724.0,-2.945710703134088,3.057663717016154e-05,0,45,[],0.011703969910740852,0.20885466993786395,None,515.0388433999615,515.0388433999615,0.20885466993786395,2.01375274751934,515.2569310999243,515.0388433999615,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,0,0,0,0,,,,,,522.7013416999253,None,1.0630065699533546,none,2000.0,4.8325802427661415,0.00013049654588348202,0,75,[],0.02496326994150877,None,None,523.7229136999231,None,0.22358266985975206,1.2865892398131067,523.9335353999631,None,,517.0871814999264,None,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,1,0,1,0,,,,,,,,2.2493021696954436,none,3564.0,2.2492858695921223,9.883542196513453e-05,0,76,[],0.011813769931904972,None,None,525.0274979999522,525.0274979999522,0.21108037000522017,2.460382539700664,525.2462964999722,525.0274979999522,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,2,0,2,0,,,,,,,,1.8138519650801166,none,2520.0,4.811368320271654,0.00014730195369509123,0,77,[],0.010857669985853136,None,['space'],527.5322566999821,527.5322566999821,0.20621336996555328,2.02006533504567,527.7491279999958,527.5322566999821,[-2.117512800032273],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,3,0,3,0,,,,,,,,2.8866115235448024,none,4490.0,-5.332048457822427,6.368075777622896e-05,0,78,[],0.010808369959704578,None,['space'],529.5980923000025,529.5980923000025,0.20964466989971697,3.0962561934445194,529.8184215999208,529.5980923000025,[-1.7837139000184834],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,4,0,4,0,,,,,,,,1.4063604265673648,none,8000.0,5.0,0.00032282711451732784,0,79,[],0.007122970069758594,None,['space'],532.7448145999806,532.7448145999806,0.20796937006525695,1.6143297966326218,532.97109919996,532.7448145999806,[-2.7063852000283077],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,5,0,5,0,,,,,,,,1.529188344444645,none,,,,1,79,[],0.007534570060670376,None,['space'],534.4143866999075,534.4143866999075,0.20625497004948556,1.7354433144941306,534.6355961000081,534.4143866999075,[-1.399922200012952],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,6,0,6,0,,,,,,,,2.5917660454336646,none,2245.0,4.533919405787115,0.00013523896983092353,0,80,[],0.01655976998154074,None,None,536.2013091999106,536.2013091999106,0.22321886999998242,2.814984915433647,536.4226676999824,536.2013091999106,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,7,0,7,0,,,,,,,,1.2870807308980652,none,6350.0,-4.036810003312228,8.263483769466866e-05,0,81,[],0.011974769877269864,None,['space'],539.0421758999582,539.0421758999582,0.20983896986581385,1.496919700763879,539.2550264999736,539.0421758999582,[-2.4918955999892205],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
15,0,15,0,8,0,8,0,,,,,,,,2.4259694010668555,none,5040.0,3.4089729412112995,0.00022397746904295672,0,82,[],0.01177676988299936,None,['space'],540.5788761000149,540.5788761000149,0.2122350699501112,2.6382044710169668,540.7932859999128,540.5788761000149,[-1.2292949999682605],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,0,0,0,0,,,,,0.3333333333333333,551.9588813999435,None,2.8534410253581703,frequency,8000.0,2.0,0.0002285440948074376,0,78,[],0.025163769954815507,None,['space'],552.9884978999617,None,0.22502486989833415,3.0784658952565045,553.1967503000051,None,[-2.5185162000125274],543.2587590999901,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,1,0,1,0,,,,,,,,2.6792242746658914,frequency,6350.0,-1.9720545642713625,0.00010480957269219254,0,79,[],0.015035069896839559,None,['space'],556.0874764999608,556.0874764999608,0.22383676993194968,2.903061044597841,556.3022935999325,556.0874764999608,[-2.593325800029561],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,2,0,2,0,,,,,,,,1.6256016028852207,frequency,5040.0,-0.1461659071423611,0.0001487467174143052,0,80,[],0.011121169896796346,None,"['space', 'space']",559.0114079000195,559.0114079000195,0.20748156995978206,1.8330831728450028,559.2259613999631,559.0114079000195,"[-2.670090700034052, 0.21061960002407432]",,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,3,0,3,0,,,,,,,,1.0251236722983077,frequency,4000.0,1.587118094873036,0.00010076875875939263,0,81,[],0.011509369825944304,None,None,560.8851540000178,560.8851540000178,0.21402276982553303,1.2391464421238407,561.1036182999378,560.8851540000178,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,4,0,4,0,,,,,,,,2.0904456852515487,frequency,3175.0,-1.977238060859921,5.5317275546291986e-05,0,82,[],0.005475869984366,None,['space'],562.1774937999435,562.1774937999435,0.19955837004818022,2.290004055299729,562.3943190999562,562.1774937999435,[-1.0199541000183672],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,5,0,5,0,,,,,,,,1.5627238122741136,frequency,2520.0,2.325831152051291,0.00011064496318024255,0,83,[],0.01065986999310553,None,None,564.522859599907,564.522859599907,0.2136437699664384,1.776367582240552,564.7441827999428,564.522859599907,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,6,0,6,0,,,,,,,,1.9815860852400067,frequency,2000.0,2.0628216713636736,9.486610896745651e-05,0,84,[],0.011229970026761293,None,['space'],566.3419227999402,566.3419227999402,0.21319397003389895,2.1947800552739056,566.561339500011,566.3419227999402,[-1.4871131000109017],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,7,0,7,0,,,,,,,,1.5010910591069628,frequency,1587.0,1.7242988308004843,6.787315986663984e-05,0,85,['frequency'],0.008439769968390465,0.20680626993998885,None,568.5825864999788,568.5825864999788,0.20680626993998885,1.7078973290469517,568.8021998999175,568.5825864999788,,,,,"{'estimation': [[124.99999999999991, 9.144489910758864], [133.9716828170366, 9.088188520399832], [139.85103034071952, 9.0], [143.5872943746293, 8.947272662329466], [153.89305166811442, 8.8258627999494], [164.9384888466117, 8.80558064478214], [176.77669529663666, 8.913887573882262], [182.28348894119563, 9.0], [189.46457081379947, 9.108188436969748], [203.0630990890585, 9.28041382558429], [217.6376408240306, 9.289975598224295], [233.25824788420132, 9.01042263684325], [233.52535583707734, 9.0], [249.99999999999937, 8.383614037146446], [257.2807835465952, 8.0], [267.94336563407256, 7.452488056236033], [275.89827135779586, 7.0], [287.1745887492579, 6.369454622133524], [294.65544174787607, 6.0], [307.78610333622805, 5.361480057804634], [319.26378073579644, 5.0], [329.87697769322244, 4.671225567402895], [353.55339059327247, 4.488079387314051], [378.929141627598, 4.886082273068572], [382.18801979620747, 5.0], [406.12619817811606, 5.799891392264928], [410.64764104245677, 5.999999999999999], [434.2985317615264, 7.0], [435.2752816480601, 7.039582082964541], [458.1316834460818, 8.0], [466.5164957684015, 8.335284180007735], [486.90048404690884, 9.0], [499.9999999999975, 9.411559281666005], [532.7652614586934, 10.0], [535.8867312681438, 10.055040716206504], [574.3491774985143, 10.16416419002202], [590.7522087911018, 10.0], [615.5722066724546, 9.757730733105713], [657.2982278872568, 9.0], [659.7539553864424, 8.956947141013767], [703.5190804913551, 8.0], [707.1067811865431, 7.925426123277109], [748.935901930417, 7.0], [757.8582832551941, 6.813330229486338], [797.4669662255315, 6.0], [812.2523963562301, 5.710892124516654], [850.2314028680514, 5.0], [870.5505632961181, 4.633509030887403], [906.4313042832852, 4.0], [933.0329915368008, 3.5435446650686413], [964.3177017292161, 3.0], [999.9999999999926, 2.3956185825755734], [1023.0281442538194, 2.0], [1071.773462536285, 1.183024667110106], [1083.073456763327, 1.0], [1146.2646519314656, 0.0], [1148.698354997026, -0.03761126450291931], [1219.474967876235, -1.0], [1231.1444133449063, -1.154441720476535], [1315.3313949877047, -2.0], [1319.5079107728832, -2.0409095631342606], [1414.2135623730828, -2.6137266219152595], [1515.7165665103846, -2.8642271527232266], [1624.5047927124563, -2.8742134578987173], [1741.1011265922298, -2.7808476613169857], [1866.065983073597, -2.7276100481154297], [1999.9999999999802, -2.813899699373739], [2104.6025957710863, -3.0], [2143.5469250725646, -3.0687838246373023], [2297.396709994046, -3.4544190140158832], [2462.2888266898062, -3.8931295787038707], [2505.7417949605106, -4.0], [2639.01582154576, -4.314994816889165], [2828.427124746159, -4.66621205225008], [3031.4331330207615, -4.926726584925431], [3127.7178016958655, -5.0], [3249.0095854249043, -5.088061370447868], [3482.2022531844555, -5.130571207668132], [3732.1319661471844, -5.019214179874045], [3748.2547781317244, -5.0], [3999.9999999999554, -4.71217487067984], [4287.093850145118, -4.18459357774521], [4363.616651727932, -4.0], [4594.793419988081, -3.447701416302489], [4761.75288352414, -3.0], [4924.577653379601, -2.5656702001109144], [5139.057427773312, -2.0], [5278.031643091506, -1.6377611597080763], [5554.662128888429, -1.0], [5656.854249492303, -0.7697796572094694], [6062.866266041508, -0.04116954082897709], [6093.359449018444, 0.0], [6498.019170849792, 0.519937543280437], [6964.404506368894, 0.9329169940527304], [7067.142133376848, 1.0], [7464.2639322943505, 1.2515675628000769], [7999.999999999882, 1.5290726792606346]], 'plus_line': [[125.0, 2.2427584885809115], [133.9716828170366, 2.651500694897079], [143.5872943746293, 2.722894236242097], [153.89305166811442, 2.683618416726159], [164.93848884661162, 2.6957592986364243], [176.77669529663666, 2.8264733761414162], [186.00585280364527, 3.0], [189.46457081379947, 3.0582602883933685], [203.0630990890585, 3.2892480404630193], [217.6376408240306, 3.3840594973328058], [233.25824788420132, 3.174836035037766], [237.85206226558014, 3.0], [249.99999999999937, 2.5371008347715813], [259.3382805345123, 2.0], [267.94336563407256, 1.511980407463611], [275.82462016370056, 1.0], [287.1745887492579, 0.27891641761514196], [292.06992018561044, 0.0], [307.78610333622805, -0.8807542311848277], [311.0509022657381, -1.0], [329.87697769322244, -1.688636890061325], [353.55339059327247, -1.9123309070684287], [378.929141627598, -1.4913323544188821], [391.6631505520262, -1.0], [406.12619817811606, -0.4732375909415161], [415.80102411721987, 0.0], [435.2752816480607, 0.922080372461666], [436.91379044619134, 1.0], [458.7092400978579, 2.0], [466.5164957684015, 2.345004878527998], [485.7220178767428, 3.0], [499.9999999999975, 3.4685881729498163], [532.1874239673999, 4.0], [535.8867312681438, 4.05773900534423], [574.3491774985143, 4.038844467673908], [577.4930741152643, 4.0], [615.5722066724546, 3.5183941652789867], [643.4348840704849, 3.0], [659.7539553864432, 2.6993449470487363], [693.799364378136, 2.0], [707.1067811865431, 1.7362920275842322], [743.5518043727612, 1.0], [757.8582832551941, 0.7242911499074708], [795.3836791581379, 0.0], [812.2523963562301, -0.31079215862128573], [849.1887469296704, -1.0], [870.5505632961181, -1.3823358667354961], [904.018274217816, -2.0], [933.0329915368008, -2.514793967500987], [959.2009207633314, -3.0], [999.9999999999926, -3.7262314322170402], [1014.8509870896343, -4.0], [1071.3754175394204, -5.0], [1071.773462536285, -5.006894588606959], [1129.3624151455736, -6.0], [1148.6983549970246, -6.317871782760383], [1194.9680330204633, -7.0], [1231.1444133449063, -7.51435177710151], [1275.9674166530256, -8.0], [1319.5079107728816, -8.463341740740805], [1404.9545227820413, -9.0], [1414.2135623730828, -9.058638708523818], [1515.7165665103846, -9.319257444274987], [1624.5047927124563, -9.326004373301528], [1741.1011265922318, -9.25842912355704], [1866.065983073597, -9.290751946909516], [1999.9999999999802, -9.516554702210499], [2143.5469250725646, -9.911321153071718], [2171.9165234986986, -10.0], [2297.3967099940432, -10.40108190678906], [2462.2888266898062, -10.84588826077296], [2541.890786415717, -11.0], [2639.01582154576, -11.189268112165655], [2828.427124746159, -11.407750593480324], [3031.4331330207615, -11.507165627332487], [3249.0095854249043, -11.498034553579021], [3482.2022531844555, -11.3735735597119], [3732.1319661471844, -11.123098682641753], [3817.6656026541914, -11.0], [3999.999999999946, -10.763668472001562], [4287.093850145124, -10.293085983704348], [4436.896809342794, -10.0], [4594.793419988081, -9.705034721941253], [4923.2709700723535, -9.0], [4924.577653379601, -8.997267221134782], [5278.031643091506, -8.22573079890665], [5383.371505388678, -8.0], [5656.854249492303, -7.436606967045779], [5891.045584601958, -7.0], [6062.866266041516, -6.696633162657998], [6498.019170849792, -6.0488717502016325], [6540.014835020443, -6.0], [6964.404506368894, -5.548668555883253], [7464.26393229436, -5.257679378582304], [7999.999999999882, -5.331800785726179]], 'minus_line': [[125.0, 15.775734241907552], [133.9716828170366, 15.251969924722983], [140.849309584968, 15.0], [143.5872943746293, 14.910758518928297], [153.89305166811442, 14.745327390138216], [164.93848884661162, 14.742845564461039], [176.77669529663655, 14.887866280920296], [183.3324031613929, 15.0], [189.46457081379947, 15.109195950567022], [203.0630990890585, 15.267761223879122], [217.6376408240306, 15.20931014533597], [226.22383857816416, 15.0], [233.25824788420132, 14.84563376239215], [249.99999999999937, 14.171935309190838], [253.23861840355625, 14.0], [267.94336563407256, 13.255984424761557], [272.65493475330607, 13.0], [287.1745887492579, 12.234697357239884], [292.2686502301608, 12.0], [307.78610333622805, 11.3090918568315], [318.59162338816185, 11.0], [329.87697769322244, 10.694536240772084], [353.55339059327247, 10.572755252106031], [378.929141627598, 10.996316652839054], [379.03601226115444, 11.0], [406.12619817811606, 11.913305032355847], [408.14374097594987, 12.0], [432.17274521805143, 13.0], [435.2752816480601, 13.124096968856124], [456.3953041957981, 14.0], [466.5164957684015, 14.397391741556332], [484.6248075476088, 15.0], [499.9999999999975, 15.494514470540242], [525.1235315895011, 16.0], [535.8867312681438, 16.21769768712457], [574.3491774985143, 16.428493710103854], [615.5722066724546, 16.056794809267526], [618.3378643050204, 16.0], [659.7539553864432, 15.201993509374132], [667.5804555706943, 15.0], [707.1067811865431, 14.026228181739853], [708.1128838704825, 14.0], [748.2234785821288, 13.0], [757.8582832551941, 12.770770791300503], [792.5667513362265, 12.0], [812.2523963562301, 11.578948974431272], [842.7393951558591, 11.0], [870.5505632961181, 10.48755512305301], [899.1271990122139, 10.0], [933.0329915368008, 9.4352623426472], [959.3165667572275, 9.0], [999.9999999999926, 8.338664234833438], [1020.570380344119, 8.0], [1071.773462536285, 7.169004667227824], [1082.5813947465303, 7.0], [1147.5414334703264, 6.0], [1148.698354997026, 5.982682800146218], [1223.6167462415692, 5.0], [1231.1444133449063, 4.903844816301998], [1319.5079107728832, 4.042310667021146], [1326.30070348645, 4.0], [1414.2135623730828, 3.490510207817656], [1515.7165665103846, 3.2362271111449123], [1624.5047927124563, 3.2256922950310027], [1741.1011265922318, 3.3448538246372084], [1866.065983073597, 3.4641721416383184], [1999.9999999999802, 3.47774359805664], [2143.5469250725646, 3.32245732479292], [2291.453902976926, 2.9999999999999996], [2297.396709994046, 2.9879471372180246], [2462.2888266898062, 2.549923994538611], [2639.01582154576, 2.0639745944737653], [2665.4535467203973, 2.0], [2828.427124746159, 1.638501874384587], [3031.4331330207656, 1.30298023625366], [3249.0095854249043, 1.0695863115356263], [3393.353821739033, 1.0], [3482.2022531844555, 0.9615425272532799], [3632.456445005463, 1.0], [3732.1319661471844, 1.0266084979440686], [3999.9999999999504, 1.3544952503266054], [4287.093850145118, 1.9748380104261223], [4295.581027194077, 2.0], [4594.793419988081, 2.888544517964504], [4628.864079903802, 3.0], [4924.577653379594, 3.958845265142382], [4937.9292986752625, 4.0], [5266.993095825473, 5.0], [5278.031643091506, 5.0329866959181935], [5656.854249492303, 5.966678243219681], [5675.460805738729, 6.0], [6062.866266041508, 6.680673967113783], [6360.369208060646, 7.0], [6498.019170849792, 7.146823727878048], [6964.404506368894, 7.467401768638785], [7464.2639322943505, 7.818674194771975], [7617.732019490527, 8.0], [7999.999999999882, 8.473793427859679]]}",,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
16,0,16,0,8,0,8,0,,,,,,,,1.5416940424310195,frequency,,,,1,85,['frequency'],0.006695869844406843,None,None,570.3347926000133,570.3347926000133,0.20638166985008866,1.7480757122811081,570.5547930999892,570.3347926000133,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
