sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_time,Audiogram_frequency,Audiogram_both,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,14,0,14,0,,,,,,,,2.338942902470875,frequency,131.0,9.208335149366619,0.001932144140208406,0,54,[],0.008539666654542089,None,['space'],225.49834240000928,225.49834240000928,0.21001566667109728,2.5489585691419725,225.71280410001054,225.49834240000928,[-0.9664535999763757],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,,234.1378199000028,None,1.1163320632026548,none,2120.0,8.408474402571002,0.00020397064925113299,0,25,[],0.009629766689613461,None,None,235.16263029997936,None,0.21018496667966247,1.3265170298823172,235.38334130001022,None,,228.08383090002462,None,"[0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333]",,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,2.046134628086331,none,891.0,8.846684801610559,0.00011340585311513136,0,26,[],0.006017266656272113,None,['space'],236.5277502000099,236.5277502000099,0.20293586666230112,2.249070494748632,236.7426888999762,236.5277502000099,[-0.4761958999442868],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,2.098796948191004,none,281.0,9.55524871969024,0.00040451990712163876,0,27,[],0.008260466682258993,None,None,238.82008490001317,238.82008490001317,0.21431666665012017,2.313113614841124,239.0309513999964,238.82008490001317,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,2.652534707748364,none,140.0,9.08911572145349,0.001677652646905198,0,28,[],0.00880766665795818,None,['space'],241.1630422999733,241.1630422999733,0.20995076664257795,2.862485474390942,241.37236600002507,241.1630422999733,[-1.8948081000125967],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,1.6994713870903946,none,1683.0,1.7195409604848557,7.37428383491285e-05,0,29,[],0.004421066667418927,None,['space'],244.0543940999778,244.0543940999778,0.20263186667580158,1.9021032537661962,244.2713725999929,244.0543940999778,[-2.466516699991189],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,1.4324323245768154,none,1123.0,8.608924028081027,0.000132552038162918,0,30,[],0.00841796665918082,None,['space'],246.00284739997005,246.00284739997005,0.2078350666561164,1.6402673912329317,246.21196839999175,246.00284739997005,[-1.566453100007493],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,2.9333238812734583,none,794.0,8.549711773960366,0.00010340289406730815,0,31,[],0.0039001666591502726,None,None,247.67559609998716,247.67559609998716,0.20439576666103676,3.137719647934495,247.89182690001326,247.67559609998716,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,2.6263276662880526,none,354.0,9.0,0.00024941670488659655,0,32,[],0.008501166652422398,None,['space'],250.85841919999802,250.85841919999802,0.21032776666106656,2.836655432949119,251.0742078999756,250.85841919999802,[-2.774263700004667],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,1.6999455783991941,none,530.0,6.278756542142126,0.00013755761678754135,0,33,[],0.008094466698821634,None,['space'],253.72780629998306,253.72780629998306,0.20927356672473252,1.9092191451239267,253.94041079998715,253.72780629998306,[-2.5394837000058033],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,1.0581134362796203,none,,,,1,33,[],0.008030166674870998,None,None,255.67159959999844,255.67159959999844,0.21278036665171385,1.2708938029313341,255.881146300002,255.67159959999844,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,1.0818520290845366,none,177.0,9.013596208767733,0.000985742836105043,0,34,[],0.005192866607103497,None,None,256.96864350000396,256.96864350000396,0.2159564666217193,1.297808495706256,257.1940600000089,256.96864350000396,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,0.5833333333333334,262.74436999997124,None,1.7149132471951032,frequency,5657.0,0.0,0.00012851831134311055,0,55,[],0.013167166674975306,None,None,263.77523630001815,None,0.22910936665721238,1.9440226138523156,263.9872424000059,None,,258.29964560002554,None,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,2.3751637381299493,frequency,3776.0,1.491713443710374,9.49991086579246e-05,0,56,[],0.004838966648094356,None,None,265.7254149999935,265.7254149999935,0.20251826662570238,2.5776820047556517,265.9411087000044,265.7254149999935,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,2.7327496241605322,frequency,2520.0,2.153073106739718,0.00010846603041019043,0,57,[],0.003978966677095741,0.1988949666847475,None,268.3470277999877,268.3470277999877,0.1988949666847475,2.9316445908452797,268.5642153000226,268.3470277999877,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,1.0474798381170438,frequency,1682.0,0.15996411761618007,6.157674797258383e-05,0,58,[],0.008254266635049134,None,['space'],271.32752900000196,271.32752900000196,0.2100262666353956,1.2575061047524394,271.5395863999729,271.32752900000196,[-2.5388427000143565],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,1.342189224148123,frequency,1123.0,1.6374036334866018,5.940327516883946e-05,0,59,[],0.003854166658129543,None,['space'],272.6182819000096,272.6182819000096,0.19766246667131782,1.5398516908194408,272.83621779998066,272.6182819000096,[-0.7902056999737397],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,1.9634275128409968,frequency,750.0,5.988914641269548,8.098707919754743e-05,0,60,[],0.004059466707985848,0.1993569666519761,None,274.2012396000209,274.2012396000209,0.1993569666519761,2.1627844794929727,274.4154297999921,274.2012396000209,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.5495308696047916,frequency,,,,1,60,[],0.005409166682511568,0.1990478666848503,None,276.40239589998964,276.40239589998964,0.1990478666848503,1.7485787362896419,276.60834879998583,276.40239589998964,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,2.7982511042693403,frequency,334.0,3.069666264773508,0.00013340432364837578,0,61,[],0.008364066656213254,None,None,278.1872376999818,278.1872376999818,0.20582026662304997,3.0040713708923903,278.3967040000134,278.1872376999818,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,2.100102528763598,frequency,223.0,5.000405527311138,0.00039191702702625806,0,62,[],0.003890766645781696,None,None,281.22576780000236,281.22576780000236,0.19879856664920226,2.2989010954128,281.4398297999869,281.22576780000236,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,,286.2617707999889,None,2.3604829782949324,time,758.0,7.865596899302413,9.961971646461584e-05,0,43,[],0.012890166661236435,None,None,287.2876178000006,None,0.22127916669705883,2.581762144991991,287.50179339997703,None,,283.5701256999746,None,"[0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,2.3604829782949324,time,1606.0,7.453741442899683,0.0001345009651163238,0,44,[],0.014911033329553902,None,None,289.89475600002334,289.89475600002334,0.20857453328790143,2.569057511582834,290.1079947000253,289.89475600002334,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,2.3604829782949324,time,402.0,8.0,0.00019203919254867337,0,45,[],0.00786816660547629,None,['space'],292.50103400001535,292.50103400001535,0.21022876660572365,2.570711744900656,292.70841119997203,292.50103400001535,[-2.27280180004891],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,2.3604829782949324,time,506.0,5.78829360609341,0.0001372958345465048,0,46,[],0.007731366669759154,None,['space'],295.10274270002265,295.10274270002265,0.21048726665321738,2.5709702449481497,295.3163679999998,295.10274270002265,[-2.2669693999923766],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,2.3604829782949324,time,1275.0,4.783760965057748,9.347265941319297e-05,0,47,[],0.006896666716784239,None,None,297.70839639997575,297.70839639997575,0.20912656671134755,2.56960954500628,297.923068700009,297.70839639997575,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,2.3604829782949324,time,268.0,8.0,0.0003727975007062338,0,48,[],0.007940766692627221,None,['space'],300.31011879997095,300.31011879997095,0.2124964667018503,2.5729794449967827,300.52151039999444,300.31011879997095,[-2.193472499959171],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,2.3604829782949324,time,1136.0,6.037459605125928,9.967515117556974e-05,0,49,[],0.0074297666433267295,None,['space'],302.90856680000434,302.90856680000434,0.21197986660990864,2.572462844904841,303.12418099999195,302.90856680000434,[-2.2803094999981113],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,2.3604829782949324,time,,,,1,49,[],0.005458166648168117,0.19999156665289775,['space'],305.5164011999732,305.5164011999732,0.19999156665289775,2.56047454494783,305.7243211999885,305.5164011999732,[-2.1993905000272207],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,2.3604829782949324,time,179.0,8.336456136499496,0.0008927956717520988,0,50,[],0.00864146661479026,None,['space'],308.11794620001456,308.11794620001456,0.21009036665782332,2.5705733449527557,308.3245869000093,308.11794620001456,[-1.985866300005],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,,328.3601764999912,None,2.434551795751909,time,1590.0,0.3440166910349117,5.8164398803234794e-05,0,51,[],0.012873366649728268,None,None,329.38499779999256,None,0.2147662666393444,2.6493180623912536,329.60206920001656,None,,310.71689629997127,None,"[0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]",,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.434551795751909,time,668.0,2.643499989949613,6.484798853390871e-05,0,52,[],0.00718526664422825,None,None,332.06024459999753,332.06024459999753,0.20670866663567722,2.6412604623875864,332.2753546999884,332.06024459999753,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,2,0,2,0,,,,,,,,2.434551795751909,time,354.0,0.0,8.849638639228378e-05,0,53,[],0.007526866684202105,None,None,334.7408089999808,334.7408089999808,0.21213646669639274,2.646688262448302,334.95174350001616,334.7408089999808,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.434551795751909,time,199.0,2.6532140715923322,0.00036521524755735787,0,54,[],0.003815666656009853,None,None,337.41741029999685,337.41741029999685,0.20027786667924374,2.634829662431153,337.63304759998573,337.41741029999685,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,2.434551795751909,time,1001.0,3.890741301629288,6.901114447523365e-05,0,55,[],0.00722536671673879,None,['space'],340.10212559998035,340.10212559998035,0.20789936668006703,2.642451162431976,340.31697450001957,340.10212559998035,[-2.162064799980726],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,2.434551795751909,time,158.0,1.8043068259844404,0.0005279571584181742,0,56,[],0.006895866652484983,None,None,342.78147300001,342.78147300001,0.21133366669528186,2.645885462447191,342.9911065999768,342.78147300001,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,2.434551795751909,time,1262.0,0.7687259662332395,5.922787509334806e-05,0,57,[],0.006051666627172381,None,None,345.45825979998335,345.45825979998335,0.2033618666464463,2.6379136623983555,345.67042749997927,345.45825979998335,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.434551795751909,time,530.0,0.9251535042737582,7.42684723856641e-05,0,58,[],0.006607666611671448,None,None,348.13837010000134,348.13837010000134,0.20817376661580056,2.6427255623677097,348.35768020001706,348.13837010000134,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,2.434551795751909,time,,,,1,58,[],0.0037362666917033494,None,['space'],350.8172146999859,350.8172146999859,0.1978333666920662,2.6323851624439754,351.0315423000138,350.8172146999859,[-2.1242181999841705],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,9,0,9,0,,,,,,,,2.434551795751909,time,1124.0,1.0451524067910984,5.5535016647962485e-05,0,59,[],0.007167766627389938,None,None,353.50053860002663,353.50053860002663,0.2053133666049689,2.639865162356878,353.7126674000174,353.50053860002663,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,10,0,10,0,,,,,,,,2.434551795751909,time,250.0,10.61734122042228,0.0005686395538182269,0,60,[],0.0070964666665531695,None,None,356.1803767000092,356.1803767000092,0.20881616661790758,2.6433679623698167,356.4029139999766,356.1803767000092,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
9,0,9,0,11,0,11,0,,,,,,,,2.434551795751909,time,315.0,5.615664330239799,0.0001882579047617751,0,61,[],0.0035309665836393833,None,['space'],358.85815679997904,358.85815679997904,0.20011006662389264,2.634661862375802,359.0729887000052,358.85815679997904,[-2.309380399994552],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,0,0,0,0,,,,,,363.8810688999947,None,1.6627108568276723,none,2609.0,5.4373080998893135,0.00014796593062693547,0,35,[],0.012789266649633646,None,None,364.9020856000134,None,0.22440526669379324,1.8871161235214655,365.1183631999884,None,,361.5414305999875,None,"[0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666]",,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,1,0,1,0,,,,,,,,1.0262797916433,none,2324.0,2.6091708212596707,0.00011072367832633705,0,36,[],0.00660156668163836,None,None,366.80785599997034,366.80785599997034,0.20960636669769883,1.2358861583409988,367.0194303999888,366.80785599997034,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,2,0,2,0,,,,,,,,1.1181891360545577,none,1844.0,0.9829297628298397,7.588754543005346e-05,0,37,[],0.006760866672266275,None,None,368.0816074999748,368.0816074999748,0.20656306663295254,1.3247522026875103,368.29141290002735,368.0816074999748,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,3,0,3,0,,,,,,,,1.131264801302571,none,2929.0,6.432842292257779,0.00012423052183140732,0,38,[],0.0068128667189739645,None,['space'],369.44369149999693,369.44369149999693,0.20926816668361425,1.3405329679861853,369.65123890002724,369.44369149999693,[-0.5756625999929383],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,1.1397860888141926,none,4388.0,3.9654464387409063,0.00017465145687637658,0,39,[],0.006574266648385674,None,['space'],370.81827879999764,370.81827879999764,0.20797116664471105,1.3477572554589037,371.03427080000984,370.81827879999764,[-0.8141184999840334],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,2.718878873545914,none,1464.0,1.0,5.5199163177267025e-05,0,40,[],0.0026180666754953563,None,['space'],372.20484830002533,372.20484830002533,0.19753946672426537,2.9164183402701793,372.4204474000144,372.20484830002533,[-1.0648355000303127],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,1.1856996112634102,none,6205.0,0.1474630755934112,0.00012768023762059076,0,41,[],0.00423536665039137,None,['space'],375.1727673999849,375.1727673999849,0.20411326660541818,1.3898128778688283,375.39171360002365,375.1727673999849,[-2.480749399983324],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,1.3608765851180062,none,2070.0,2.4205832427014897,0.00010090552389465387,0,42,[],0.002467466634698212,0.19838296668604016,None,376.61033529997803,376.61033529997803,0.19838296668604016,1.5592595518040464,376.82395450002514,376.61033529997803,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,2.5280093044979486,none,4925.0,1.0,0.0001655937853633201,0,43,[],0.011278233374468982,None,['space'],378.22123989998363,378.22123989998363,0.21792263333918527,2.745931937837134,378.4459592999774,378.22123989998363,[-1.2731519000371918],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
10,0,10,0,9,0,9,0,,,,,,,,2.9679240780256873,none,,,,1,43,[],0.00015186669770628214,0.193322466686368,None,381.00465000001714,381.00465000001714,0.193322466686368,3.1612465447120552,381.21630329999607,381.00465000001714,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,0.3333333333333333,386.64263080002274,None,1.7758338847315678,both,7818.0,-0.3820820083979033,0.00016844699965598033,0,39,[],0.00994406663812697,None,None,387.67356069997186,None,0.20995266665704548,1.9857865513886133,387.88707409997005,None,,384.21030610002344,None,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,1.7758338847315678,both,6205.0,-0.1633316568835772,0.0001231924083745251,0,40,[],0.006051266682334244,None,['space'],389.6992556999903,389.6992556999903,0.2092812666669488,1.9851151513985166,389.90684359997977,389.6992556999903,[-1.502837100008037],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,1.7758338847315678,both,4925.0,2.0,0.00018579928309536353,0,41,[],0.006347566668409854,None,None,391.7187087999773,391.7187087999773,0.21059346670517698,1.9864273514367448,391.9346662000171,391.7187087999773,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,1.7758338847315678,both,3909.0,3.926415697887266,0.000129403581682883,0,42,[],0.006162066652905196,None,None,393.740027700027,393.740027700027,0.2085466666612774,1.9843805513928452,393.9484940000111,393.740027700027,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,1.7758338847315678,both,,,,1,42,[],0.006385466665960848,None,['space'],395.7597676999867,395.7597676999867,0.20770996663486585,1.9835438513664336,395.97277559997747,395.7597676999867,[-1.7715883000055328],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,5,0,5,0,,,,,,,,1.7758338847315678,both,2463.0,3.446172907979184,0.00012650619067887552,0,43,[],0.006827266712207347,None,None,397.7801748000202,397.7801748000202,0.20925896672997624,1.985092851461544,397.98812669998733,397.7801748000202,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,6,0,6,0,,,,,,,,1.7758338847315678,both,1955.0,1.9794526613733794,9.140796623368557e-05,0,44,[],0.005348466627765447,None,['space'],399.79883270000573,399.79883270000573,0.20425116660771891,1.9800850513392867,400.0125461000134,399.79883270000573,[-1.4588062000111677],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,7,0,7,0,,,,,,,,1.7758338847315678,both,1552.0,1.4616354809656533,6.235270841704157e-05,0,45,[],0.0025001666508615017,None,['space'],401.81921099999454,401.81921099999454,0.1986584666883573,1.974492351419925,402.0348258999875,401.81921099999454,[-1.574706299987156],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,8,0,8,0,,,,,,,,1.7758338847315678,both,1232.0,3.160985180162939,7.735331352126032e-05,0,46,[],0.005703766655642539,None,None,403.84705099998973,403.84705099998973,0.2086300666560419,1.9844639513876097,404.05486410000594,403.84705099998973,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,9,0,9,0,,,,,,,,1.7758338847315678,both,978.0,4.262061730629193,7.093564887289556e-05,0,47,[],0.005541666643694043,None,['space'],405.86674000002677,405.86674000002677,0.21170866664033383,1.9875425513719016,406.0824801999843,405.86674000002677,[-1.6709533000248484],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
11,0,11,0,10,0,10,0,,,,,,,,1.7758338847315678,both,776.0,5.441377992380787,7.382757759284745e-05,0,48,[],0.003913066640961915,None,None,407.8911814999883,407.8911814999883,0.20246886665700004,1.9783027513885678,408.0962784999865,407.8911814999883,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,0,0,0,0,,,,,0.5833333333333334,416.42828819999704,None,1.97796139552749,both,8000.0,3.0,0.0002564306919956826,0,49,[],0.01318426663056016,None,None,417.4607727000257,None,0.21884896664414555,2.1968103621716355,417.671010799997,None,,409.9074558999855,None,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,1,0,1,0,,,,,,,,1.97796139552749,both,5339.0,-0.1251827111692303,0.00013823823997881875,0,50,[],0.005746666691266,None,['space'],419.68105090002064,419.68105090002064,0.20698236668249592,2.184943762209986,419.9012172999792,419.68105090002064,[-1.7881147000007331],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,2,0,2,0,,,,,,,,1.97796139552749,both,,,,1,50,[],0.0018026666948571801,0.19669316668296233,['space'],421.90798229997745,421.90798229997745,0.19669316668296233,2.1746545622104523,422.12543299997924,421.90798229997745,[-1.8235772000043653],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,3,0,3,0,,,,,,,,1.97796139552749,both,2378.0,3.3452390834535413,0.0001222751943551442,0,51,[],0.002909266680944711,0.19939206668641418,None,424.12677470000926,424.12677470000926,0.19939206668641418,2.177353462213904,424.34222859999863,424.12677470000926,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,4,0,4,0,,,,,,,,1.97796139552749,both,1587.0,0.45761475008601643,5.8662945370696644e-05,0,52,[],0.0020571666536852717,0.1966541666770354,['space'],426.3463229999761,426.3463229999761,0.1966541666770354,2.1746155622045253,426.5597685999819,426.3463229999761,[-1.7822049999958836],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,5,0,5,0,,,,,,,,1.97796139552749,both,1059.0,6.241718113030926,9.543944149720351e-05,0,53,[],0.002394966664724052,0.1953562666894868,None,428.56722079997417,428.56722079997417,0.1953562666894868,2.1733176622169768,428.7828142999788,428.56722079997417,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,6,0,6,0,,,,,,,,1.97796139552749,both,707.0,4.015256571635675,7.051251564784227e-05,0,54,[],0.0019272666540928185,None,['space'],430.78701740002725,430.78701740002725,0.19851006666431203,2.176471462191802,431.00343550002435,430.78701740002725,[-1.8069785999832675],,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,1.97796139552749,both,472.0,4.1676462466914,0.00011775064789490282,0,55,[],0.005524066626094282,None,None,433.0168709999998,433.0168709999998,0.20698036666726694,2.184941762194757,433.22408319998067,433.0168709999998,,,,,,,,,,,lkxgs,001,fr,0,2022-04-29_11h57.23.329,Continuous,2022.1.1,None,
