sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,Frequency,Volume,Psychopy_level,break_txt.started,break_txt.stopped,feedback.rt,,Audiogram_none,Audiogram_time,Audiogram_frequency,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,0,0,0,0,,,,,,251.94338799989782,None,2.899230906175095,both,0,27,[],0.012633966514840722,None,None,252.98568050004542,None,0.22037876653485,3.119609672709945,253.19892059988342,None,158.0,0.2241811448153025,0.00044014158054888854,249.7632432000246,None,,0.5833333333333334,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,1,0,1,0,,,,,,,,2.899230906175095,both,0,28,[],0.001889766426756978,0.1951627666130662,['space'],256.0968112000264,256.0968112000264,0.1951627666130662,3.0943936727881614,256.308508399874,256.0968112000264,236.0,-0.07119313684768258,0.00019332033549778247,,,[-2.4567243999335915],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,2,0,2,0,,,,,,,,2.899230906175095,both,0,29,[],0.001385566545650363,None,['space'],259.20386689994484,259.20386689994484,0.19824096653610468,3.0974718727112,259.42105260002427,259.20386689994484,354.0,-1.0,7.887248739356936e-05,,,[-2.5713720000348985],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,3,0,3,0,,,,,,,,2.899230906175095,both,0,30,[],0.00870336638763547,None,None,262.3234031999018,262.3234031999018,0.21420356654562056,3.1134344727207157,262.5325819000136,262.3234031999018,530.0,0.18147675247720702,6.817429467963547e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,4,0,4,0,,,,,,,,2.899230906175095,both,0,31,[],0.007698066299781203,None,['space'],265.43619929999113,265.43619929999113,0.20997196645475924,3.1092028726298544,265.65671840007417,265.43619929999113,794.0,-1.5008841344445847,3.250894671557133e-05,,,[-2.1967686999123544],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,5,0,5,0,,,,,,,,2.899230906175095,both,0,32,[],0.006679766811430454,0.2039207669440657,['space'],268.55602080002427,268.55602080002427,0.2039207669440657,3.103151673119161,268.7680536999833,268.55602080002427,1190.0,-0.6362104797775946,4.83269576231037e-05,,,[-2.5796321998350322],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,6,0,6,0,,,,,,,,2.899230906175095,both,1,32,[],0.004594966536387801,None,None,271.661010999931,271.661010999931,0.2022607666440308,3.101491672819126,271.88101710006595,271.661010999931,,,,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,7,0,7,0,,,,,,,,2.899230906175095,both,0,33,[],0.0051386666018515825,0.20115666673518717,None,274.7821688000113,274.7821688000113,0.20115666673518717,3.1003875729102823,274.9955275999382,274.7821688000113,2671.0,0.6570058236319203,8.118321093243828e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
6,0,6,0,8,0,8,0,,,,,,,,2.899230906175095,both,0,34,[],0.008556666783988476,None,None,277.89103289996274,277.89103289996274,0.21400836668908596,3.113239272864181,278.10346239991486,277.89103289996274,4002.0,-2.437522056598677,6.350461707821243e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]",284.46127730002627,None,1.3483797546165923,time,0,59,[],0.011186966672539711,None,None,285.47757109999657,None,0.20788816665299237,1.5562679212695847,285.6894543999806,None,977.0,-0.6112249864051377,4.0449753876114094e-05,281.00269660004415,None,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,1,0,1,0,,,,,,,,1.3483797546165923,time,0,60,[],0.007160066626966,None,None,287.04313090001233,287.04313090001233,0.20962376659736037,1.5580035212139527,287.2561039000284,287.04313090001233,7379.0,-1.389446157587452,0.00013866133739776898,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,2,0,2,0,,,,,,,,1.3483797546165923,time,0,61,[],0.0008508665487170219,None,['space'],288.6028338999022,288.6028338999022,0.20206976658664644,1.5504495212032388,288.8193302000873,288.6028338999022,2324.0,1.7746375734092619,0.0001005805121190925,,,[-0.8671178997028619],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,3,0,3,0,,,,,,,,1.3483797546165923,time,0,62,[],0.007865266408771276,None,None,290.1726772999391,290.1726772999391,0.21021876647137105,1.5585985210879634,290.3881027000025,290.1726772999391,435.0,0.9252603597489266,8.317007394199332e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,4,0,4,0,,,,,,,,1.3483797546165923,time,0,63,[],0.008216466521844268,None,None,291.74068639986217,291.74068639986217,0.21170736639760435,1.5600871210141967,291.9513896999415,291.74068639986217,1231.0,0.7150896351636027,5.832383788493479e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,5,0,5,0,,,,,,,,1.3483797546165923,time,0,64,[],0.004638666519895196,0.20174966659396887,['space'],293.3003873000853,293.3003873000853,0.20174966659396887,1.5501294212105612,293.5170464999974,293.3003873000853,2928.0,1.0,6.653368276574465e-05,,,[-0.9724036999978125],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,6,0,6,0,,,,,,,,1.3483797546165923,time,0,65,[],0.00795696652494371,None,['space'],294.8601794000715,294.8601794000715,0.2115606665611267,1.559940421177719,295.0780561999418,294.8601794000715,652.0,0.7042063713673945,5.3393437214028066e-05,,,[-0.6763381999917328],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,7,0,7,0,,,,,,,,1.3483797546165923,time,1,65,[],0.00588576658628881,None,['space'],296.419685699977,296.419685699977,0.21043706662021577,1.558816821236808,296.6344699000474,296.419685699977,,,,,,[-0.20300679979845881],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,8,0,8,0,,,,,,,,1.3483797546165923,time,0,66,[],0.009230766678228974,None,None,297.9804744999856,297.9804744999856,0.21628386666998267,1.564663621286575,298.1883999998681,297.9804744999856,3287.0,-0.04644652448327169,7.104321463707387e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,9,0,9,0,,,,,,,,1.3483797546165923,time,0,67,[],0.0037117667961865664,None,None,299.54046489996836,299.54046489996836,0.1992920667398721,1.5476718213564644,299.7612697998993,299.54046489996836,1551.0,1.6541385997836708,6.364784019872118e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
7,0,7,0,10,0,10,0,,,,,,,,1.3483797546165923,time,0,68,[],0.004040966741740704,0.19979896675795317,None,301.1089321000036,301.1089321000036,0.19979896675795317,1.5481787213745455,301.32275189994834,301.1089321000036,4925.0,1.0,0.0001655937853633201,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,0,0,0,0,,,,,,386.4919089998584,None,1.9258989141803005,both,0,35,[],0.012808566447347403,None,None,387.5339820999652,None,0.20876816636882722,2.1346670805491277,387.7454373999499,None,690.0,-0.6924901282863234,4.238550806426232e-05,302.6696444998961,None,,0.16666666666666666,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,1,0,1,0,,,,,,,,1.9258989141803005,both,0,36,[],0.001504666404798627,0.1981357664335519,None,389.67355920001864,389.67355920001864,0.1981357664335519,2.1240346806138524,389.88401519996114,389.67355920001864,775.0,-0.19198351917702472,3.864120783558545e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,2,0,2,0,,,,,,,,1.9258989141803005,both,1,36,[],0.0014854667242616415,0.18597636674530804,['space'],391.81851599994116,391.81851599994116,0.18597636674530804,2.1118752809256085,392.0120286999736,391.81851599994116,,,,,,[-1.4260548998136073],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,3,0,3,0,,,,,,,,1.9258989141803005,both,0,37,[],0.005017666611820459,0.20207566651515663,['space'],393.93939070007764,393.93939070007764,0.20207566651515663,2.127974580695457,394.15802860003896,393.93939070007764,977.0,-0.6471336288117665,4.028287431235866e-05,,,[-1.3718331998679787],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,4,0,4,0,,,,,,,,1.9258989141803005,both,0,38,[],0.007129766512662172,None,None,396.0849708998576,396.0849708998576,0.21285726665519178,2.1387561808354922,396.3000715998933,396.0849708998576,1097.0,-0.48216384022643943,4.551182261312426e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,5,0,5,0,,,,,,,,1.9258989141803005,both,0,39,[],0.0035658665001392365,None,None,398.22910410002805,398.22910410002805,0.1989709665067494,2.12486988068705,398.4460026999004,398.22910410002805,1231.0,0.09197759601789107,5.428633122436745e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,6,0,6,0,,,,,,,,1.9258989141803005,both,0,40,[],0.007151866564527154,None,['space'],400.37329169991426,400.37329169991426,0.21500396658666432,2.1409028807669648,400.5940630999394,400.37329169991426,1382.0,0.8211509347761562,5.6311835193834146e-05,,,[-1.5656591998413205],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,7,0,7,0,,,,,,,,1.9258989141803005,both,0,41,[],0.003544366220012307,None,None,402.5177990999073,402.5177990999073,0.1992037664167583,2.1251026805970588,402.734552500071,402.5177990999073,1551.0,0.3924181206137467,5.504243612411125e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,8,0,8,0,,,,,,,,1.9258989141803005,both,0,42,[],0.0068512666039168835,None,['space'],404.66323979990557,404.66323979990557,0.2220486665610224,2.147947580741323,404.8807604999747,404.66323979990557,1741.0,0.0,6.31171285960556e-05,,,[-1.5678160998504609],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,9,0,9,0,,,,,,,,1.9258989141803005,both,0,43,[],0.0024232666473835707,None,['space'],406.8046864999924,406.8046864999924,0.20538896671496332,2.1312878808952638,407.02436639997177,406.8046864999924,1954.0,0.6744364870527106,7.860745122803615e-05,,,[-0.25287369987927377],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,10,0,10,0,,,,,,,,1.9258989141803005,both,0,44,[],0.006461866432800889,None,['space'],408.95504879998043,408.95504879998043,0.22140626655891538,2.147305180739216,409.17215280001983,408.95504879998043,2193.0,0.45870686587055687,8.337911556326549e-05,,,[-0.3402113998308778],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,11,0,11,0,,,,,,,,1.9258989141803005,both,0,45,[],0.006703266641125083,None,['space'],411.101355999941,411.101355999941,0.21938076661899686,2.1452796807992973,411.3182405999396,411.101355999941,2462.0,1.749333948904725,0.0001040295346388262,,,[-0.005598000017926097],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,12,0,12,0,,,,,,,,1.9258989141803005,both,0,46,[],0.006633466575294733,None,None,413.2431936999783,413.2431936999783,0.21803246648050845,2.143931380660809,413.4545940000098,413.2431936999783,2764.0,0.5354926772500682,7.390857605220474e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,13,0,13,0,,,,,,,,1.9258989141803005,both,0,47,[],0.0033367667347192764,None,['space'],415.3782067000866,415.3782067000866,0.20503436657600105,2.1309332807563015,415.6022588999476,415.3782067000866,3102.0,0.0,6.447671613478904e-05,,,[-1.7704079998657107],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
8,0,8,0,14,0,14,0,,,,,,,,1.9258989141803005,both,0,48,[],0.00277996645309031,None,['space'],417.53375459997915,417.53375459997915,0.21444276650436223,2.1403416806846627,417.7589596998878,417.53375459997915,3482.0,-0.16681589127657936,7.342342196996355e-05,,,[-1.4144300997722894],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,0,0,0,0,,,,,,421.88314200006425,None,2.4412428495344454,frequency,0,27,[],0.012465166626498103,None,None,422.9351071000565,None,0.23527446668595076,2.676517316220396,423.1554713000078,None,158.0,-0.6607557419840189,0.0003975077079357344,419.6837925000582,None,,0.5833333333333334,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,1,0,1,0,,,,,,,,1.9835236592178789,frequency,0,28,[],0.01606693328358233,None,None,425.5989957000129,425.5989957000129,0.22647283342666924,2.209996492644548,425.82855360000394,425.5989957000129,236.0,-0.996965973399714,0.0001737756406739293,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,2,0,2,0,,,,,,,,1.9241787079647046,frequency,0,29,[],0.000811966834589839,0.18426496675238013,None,427.81573730008677,427.81573730008677,0.18426496675238013,2.1084436747170847,428.0178741000127,427.81573730008677,354.0,-1.0,7.887248739356936e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,3,0,3,0,,,,,,,,1.8103589957485473,frequency,0,30,[],0.002749766455963254,None,None,429.94577290001325,429.94577290001325,0.21118566649965942,2.021544662248207,430.166234199889,429.94577290001325,530.0,-0.6482588071198572,6.196320532720579e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,4,0,4,0,,,,,,,,1.1510646762722876,frequency,0,31,[],0.006589466473087668,None,None,431.9767364000436,431.9767364000436,0.22060086647979915,1.3716655427520867,432.19521480007097,431.9767364000436,794.0,-1.0549207443648267,3.422165968441222e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,5,0,5,0,,,,,,,,2.3198543795314883,frequency,0,32,[],0.005931466817855835,None,['space'],433.349388099974,433.349388099974,0.22319256677292287,2.543046946304411,433.56850649998523,433.349388099974,1190.0,-0.6142922950980073,4.844906103520815e-05,,,[-0.6542371998075396],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,6,0,6,0,,,,,,,,1.3019727569825958,frequency,1,32,[],0.004180866526439786,None,None,435.88279039994814,435.88279039994814,0.20680246641859412,1.50877522340119,436.1037773999851,435.88279039994814,,,,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,7,0,7,0,,,,,,,,1.3065479539557319,frequency,0,33,[],0.004142466699704528,None,None,437.40287679992616,437.40287679992616,0.2024981665890664,1.5090461205447983,437.6207043998875,437.40287679992616,2671.0,0.0444524837464102,7.565516057911216e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
9,0,9,0,8,0,8,0,,,,,,,,2.25916565415967,frequency,0,34,[],0.006476766429841518,None,None,438.9293492999859,438.9293492999859,0.20592806651256979,2.4650937206722396,439.13937760004774,438.9293492999859,4002.0,-3.795519940490886,5.431320204435618e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,0,0,0,0,,,,,,505.45283590001054,None,2.561267953036781,both,0,49,[],0.012751766946166754,None,None,506.492443599971,None,0.23370206682011485,2.794970019856896,506.7112264998723,None,223.0,0.5667076523123304,0.00023523895326770444,441.4044868000783,None,,0.5833333333333334,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,1,0,1,0,,,,,,,,2.561267953036781,both,0,50,[],0.006518266629427671,None,None,509.2719801000785,509.2719801000785,0.2119641664903611,2.773232119527142,509.4782342999242,509.2719801000785,334.0,-1.1555750645683358,8.201774769507377e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,2,0,2,0,,,,,,,,2.561267953036781,both,0,51,[],0.0031767666805535555,None,None,512.046498700045,512.046498700045,0.19840516685508192,2.759673119891863,512.2596155998763,512.046498700045,501.0,-0.4807298982949567,6.745034654159841e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,3,0,3,0,,,,,,,,2.561267953036781,both,0,52,[],0.006599066779017448,None,None,514.827686799923,514.827686799923,0.21151776681654155,2.7727857198533226,515.0402277999092,514.827686799923,750.0,-1.6758159329569993,3.351036881369371e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,4,0,4,0,,,,,,,,2.561267953036781,both,0,53,[],0.002894866745918989,None,['space'],517.6061291000806,517.6061291000806,0.2020178665407002,2.763285819577481,517.8196381998714,517.6061291000806,1123.0,-1.5470457202854457,4.117066885406894e-05,,,[-2.014213499845937],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,5,0,5,0,,,,,,,,2.561267953036781,both,0,54,[],0.003055966692045331,None,['space'],520.3895292000379,520.3895292000379,0.2015697667375207,2.7628377197743017,520.6068400999065,520.3895292000379,1682.0,-0.8432867569266502,5.485979813645845e-05,,,[-2.1259649998974055],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,6,0,6,0,,,,,,,,2.561267953036781,both,0,55,[],0.006254066480323672,None,['space'],523.1685041999444,523.1685041999444,0.20724116661585867,2.7685091196526397,523.3815595998894,523.1685041999444,2520.0,-0.9721377371109634,7.568907611728104e-05,,,[-1.2885396999772638],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,7,0,7,0,,,,,,,,2.561267953036781,both,0,56,[],0.0024860664270818233,0.19694976648315787,['space'],525.9481504999567,525.9481504999567,0.19694976648315787,2.758217719519939,526.1652281999122,525.9481504999567,3776.0,-2.2501272806492354,6.174865385768615e-05,,,[-1.781130899908021],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,8,0,8,0,,,,,,,,2.561267953036781,both,0,57,[],0.00604106648825109,None,['space'],528.7316521999892,528.7316521999892,0.21079126629047096,2.772059219327252,528.9501473999117,528.7316521999892,5657.0,-2.0,0.00010208572337891864,,,[-2.1479944998864084],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
10,0,10,0,9,0,9,0,,,,,,,,2.561267953036781,both,1,57,[],0.0023148665204644203,None,['space'],531.5066529000178,531.5066529000178,0.19949356652796268,2.7607615195647437,531.7238930000458,531.5066529000178,,,,,,[-2.251661399845034],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,0,0,0,0,,,,,"[0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334]",538.3538933999371,None,2.827360915563931,none,0,55,[],0.012861266499385238,None,None,539.3810123999137,None,0.21853656647726893,3.0458974820412,539.5965245999396,None,7379.0,-3.97537008670642,0.00010295778440688565,534.286501100054,None,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,1,0,1,0,,,,,,,,2.6518884467364634,none,0,56,[],0.00569326663389802,None,['space'],542.4250461000483,542.4250461000483,0.20888076652772725,2.8607692132641906,542.6326164000202,542.4250461000483,2929.0,2.328338323704852,7.744673456572276e-05,,,[-1.7610325999557972],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,2,0,2,0,,,,,,,,2.6265970789922113,none,0,57,[],0.0019037665333598852,0.19737856648862362,['space'],545.2865850999951,545.2865850999951,0.19737856648862362,2.823975645480835,545.5035584000871,545.2865850999951,821.0,-0.5563892360348233,3.654723069411669e-05,,,[-2.23813289985992],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,3,0,3,0,,,,,,,,1.0314466679241727,none,0,58,[],0.003447566647082567,None,['space'],548.1338430000469,548.1338430000469,0.20229306654073298,1.2337397344649057,548.3502503999043,548.1338430000469,1551.0,2.490106047831789,7.007805562525026e-05,,,[-2.1419234999921173],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,4,0,4,0,,,,,,,,1.6558003863997826,none,0,59,[],0.0008539664559066296,0.1963603664189577,['space'],549.3878973000683,549.3878973000683,0.1963603664189577,1.8521607528187403,549.6014527999796,549.3878973000683,4925.0,3.0,0.00020847022442907278,,,[-0.4996829000301659],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,5,0,5,0,,,,,,,,2.5360658928736752,none,0,60,[],0.013814233243465424,None,['space'],551.2660729999188,551.2660729999188,0.2378965332172811,2.7739624260909563,551.5018708999269,551.2660729999188,2609.0,2.9461072603938128,0.00011107125729562172,,,[-0.9696585999336094],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,6,0,6,0,,,,,,,,1.7563431889332717,none,0,61,[],0.005870666587725282,None,None,554.0346409999765,554.0346409999765,0.21038746647536755,1.9667306554086392,554.2480138998944,554.0346409999765,1035.0,0.024344109676066594,4.5644141592785516e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,7,0,7,0,,,,,,,,1.4151864737355428,none,1,61,[],0.0034916664008051157,0.2013404662720859,None,556.0091241998598,556.0091241998598,0.2013404662720859,1.6165269400076288,556.2211291999556,556.0091241998598,,,,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,8,0,8,0,,,,,,,,1.1911948546852094,none,0,62,[],0.006822766503319144,None,None,557.637742199935,557.637742199935,0.21157986647449434,1.4027747211597037,557.850429699989,557.637742199935,4388.0,-3.4600567659344765,7.42843029475014e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
11,0,11,0,9,0,9,0,,,,,,,,2.849286310242399,none,0,63,[],0.002765866694971919,None,['space'],559.0470225999597,559.0470225999597,0.20117536652833223,3.0504616767707313,559.2614710000344,559.0470225999597,652.0,1.9378016166811063,6.154143827050249e-05,,,[-0.799168499885127],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
12,0,12,0,0,0,0,0,,,,,,622.7500654000323,None,1.385391660772863,both,0,58,[],0.0128820666577667,None,None,623.778935499955,None,0.2150642666965723,1.6004559274694352,623.9904753998853,None,165.0,5.0,0.0006987063185926841,562.1120062000118,None,,0.5833333333333334,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
12,0,12,0,1,0,1,0,,,,,,,,1.385391660772863,both,1,58,[],0.0017054667696356773,0.19799646665342152,None,625.3833540999331,625.3833540999331,0.19799646665342152,1.5833881274262844,625.5975913000293,625.3833540999331,,,,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
12,0,12,0,2,0,2,0,,,,,,,,1.385391660772863,both,0,59,[],0.006265966687351465,None,None,626.9844062000047,626.9844062000047,0.20905346679501235,1.5944451275678753,627.2042807000689,626.9844062000047,370.0,3.6038477000675737,0.00012771431820230298,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
12,0,12,0,3,0,3,0,,,,,,,,1.385391660772863,both,0,60,[],0.015566033544018865,None,None,628.595027500065,628.595027500065,0.21101673343218863,1.5964083942050515,628.8110501999035,628.595027500065,554.0,0.7310803157723557,6.855467652659137e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
12,0,12,0,4,0,4,0,,,,,,,,1.385391660772863,both,0,61,[],0.0054472666233778,None,None,630.2039419000503,630.2039419000503,0.20585416653193533,1.5912458273047982,630.4203719000798,630.2039419000503,830.0,3.325532559283365,5.7516479944542486e-05,,,,,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
12,0,12,0,5,0,5,0,,,,,,,,1.385391660772863,both,0,62,[],0.005105966702103615,None,['space'],631.8051521999296,631.8051521999296,0.20585306687280536,1.5912447276456683,632.0220909998752,631.8051521999296,1244.0,4.758471942622981,9.384031878918554e-05,,,[-0.9012410000432283],,,,,,erfnpg,001,fr,0,2022-05-10_15h18.09.142,Continuous,2022.1.1,36.311361206170105,
