sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
3,0,3,0,6,0,6,0,,,,,,,,1.5485232632169033,both,2701.0,-0.14135228746938858,7.221976835730173e-05,0,42,[],0.010534466651733965,None,None,159.23907029998372,159.23907029998372,0.2086576666624751,1.7571809298793784,159.44642880000174,159.23907029998372,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,7,0,7,0,,,,,,,,1.5485232632169033,both,3403.0,-2.2534544323709933,5.6673570560987966e-05,0,43,[],0.010516466660192236,None,None,160.99731020000763,160.99731020000763,0.21123556667589583,1.759758829892799,161.20780390000436,160.99731020000763,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,8,0,8,0,,,,,,,,1.5485232632169033,both,4287.0,0.0,0.0001036874812207119,0,44,[],0.010373566678026691,None,None,162.75908059999347,162.75908059999347,0.20827626666869037,1.7567995298855936,162.9736784999841,162.75908059999347,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,9,0,9,0,,,,,,,,1.5485232632169033,both,5401.0,-0.45882123557996035,0.000130860288781003,0,45,[],0.0031871667015366256,0.1929489666945301,None,164.5183097999834,164.5183097999834,0.1929489666945301,1.7414722299114334,164.72797139998875,164.5183097999834,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
3,0,3,0,10,0,10,0,,,,,,,,1.5485232632169033,both,,,,1,45,[],0.010376966674812138,None,None,166.27926680000382,166.27926680000382,0.21109226666158065,1.759615529878484,166.4864178999851,166.27926680000382,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334]",170.90278780000517,None,1.3224518086022632,time,,,,1,45,[],0.013036966643994674,None,['space'],171.9422449999838,None,0.2215002666634973,1.5439520752657605,172.1567076999927,None,[-0.6994013999938034],168.03388919998542,None,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,1,0,1,0,,,,,,,,1.3224518086022632,time,766.0,3.9671303862644116,6.30205232774719e-05,0,46,[],0.011146466684294865,0.20831316665862687,['space'],173.48004789999686,173.48004789999686,0.20831316665862687,1.53076497526089,173.6923557999835,173.48004789999686,[-0.4287882999924477],,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,2,0,2,0,,,,,,,,1.3224518086022632,time,304.0,2.407557866769552,0.0001454968275647302,0,47,[],0.010142266663024202,None,None,175.01287690000026,175.01287690000026,0.20816016668686643,1.5306119752891296,175.22766070000944,175.01287690000026,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,3,0,3,0,,,,,,,,1.3224518086022632,time,511.0,4.2185394222617925,0.00011332833315406037,0,48,[],0.00991156668169424,None,None,176.55177099999855,176.55177099999855,0.2086430666677188,1.531094875269982,176.76569870000822,176.55177099999855,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,4,0,4,0,,,,,,,,1.3224518086022632,time,135.0,-1.8952226787919777,0.0005094679898114301,0,49,[],0.010084266657941043,None,None,178.0921999999846,178.0921999999846,0.2091082666593138,1.531560075261577,178.29712430000654,178.0921999999846,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,5,0,5,0,,,,,,,,1.3224518086022632,time,341.0,0.9925022660495639,0.00010299235534644965,0,50,[],0.009962266660295427,None,None,179.62027909999597,179.62027909999597,0.21221916668582708,1.5346709752880903,179.8337874999852,179.62027909999597,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,6,0,6,0,,,,,,,,1.3224518086022632,time,1289.0,4.86614540015974,9.375482033250952e-05,0,51,[],0.009861366648692638,None,None,181.16127740000957,181.16127740000957,0.20946926664328203,1.5319210752455452,181.37348340000608,181.16127740000957,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
4,0,4,0,7,0,7,0,,,,,,,,1.3224518086022632,time,203.0,5.0,0.0004615784761602543,0,52,[],0.008519266673829406,0.20331396666006185,None,182.69724710000446,182.69724710000446,0.20331396666006185,1.525765775262325,182.90604400000302,182.69724710000446,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,0,0,0,0,,,,,,186.28809039999032,None,2.483673537925604,frequency,140.0,-2.2056330375332243,0.00045705094206926393,0,26,[],0.012954066653037444,None,None,187.32480929998565,None,0.21481866665999405,2.698492204585598,187.53966229999787,None,,184.23187270000926,None,0.3333333333333333,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,1,0,1,0,,,,,,,,2.842693309352419,frequency,177.0,-2.022511048548504,0.00027666757700762644,0,27,[],0.007630666688783094,None,None,190.02220020000823,190.02220020000823,0.20187566668028012,3.044568976032699,190.23463459999766,190.02220020000823,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,2,0,2,0,,,,,,,,1.1405373456993173,frequency,223.0,-1.7774969743537161,0.000179596970651938,0,28,[],0.0021068666537757963,0.1912240666570142,None,193.08279829999083,193.08279829999083,0.1912240666570142,1.3317614123563315,193.29096529999515,193.08279829999083,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,3,0,3,0,,,,,,,,1.1595056823218126,frequency,281.0,-1.845011661704158,0.00010887467704863856,0,29,[],0.00424726668279618,0.19690976667334326,None,194.4310470999917,194.4310470999917,0.19690976667334326,1.3564154489951559,194.64127170000575,194.4310470999917,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,4,0,4,0,,,,,,,,1.6703108454601407,frequency,354.0,-2.0,7.02951783824607e-05,0,30,[],0.007201266649644822,0.19934016664046794,None,195.79477730000508,195.79477730000508,0.19934016664046794,1.8696510121006087,196.00724750000518,195.79477730000508,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,5,0,5,0,,,,,,,,2.9117992245871127,frequency,446.0,0.48033799098422725,7.84230561517083e-05,0,31,[],0.008711966685950756,0.2037101666792296,None,197.68019220000133,197.68019220000133,0.2037101666792296,3.1155093912663423,197.8846380999894,197.68019220000133,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,6,0,6,0,,,,,,,,2.355374841935901,frequency,562.0,-1.9311436391482661,4.9458304679990635e-05,0,32,[],0.009451166639337316,None,None,200.79925079998793,200.79925079998793,0.2069222666323185,2.5622971085682194,201.00870489998488,200.79925079998793,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,7,0,7,0,,,,,,,,2.7405837581983254,frequency,708.0,-1.0821126524455802,3.913266093600142e-05,0,33,[],0.009504866640781984,None,None,203.3604711999942,203.3604711999942,0.20980396663071588,2.9503877248290413,203.58471200001077,203.3604711999942,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,8,0,8,0,,,,,,,,2.3544375554405597,frequency,892.0,-2.0010006940607106,3.255011184641988e-05,0,34,[],0.009417066699825227,None,None,206.31723190000048,206.31723190000048,0.20903386667487212,2.5634714221154318,206.52608020001207,206.31723190000048,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,9,0,9,0,,,,,,,,2.6252311854777806,frequency,,,,1,34,[],0.0023643666645511985,0.19060216666548513,None,208.8828427999979,208.8828427999979,0.19060216666548513,2.8158333521432657,209.08904940000502,208.8828427999979,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
5,0,5,0,10,0,10,0,,,,,,,,2.7243567400374467,frequency,1416.0,0.08699107104300552,5.089517083413759e-05,0,35,[],0.010538466653088108,None,None,211.71211019999464,211.71211019999464,0.20930896667414345,2.93366570671159,211.9225133,211.71211019999464,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333]",217.59323520000908,None,2.124862603952864,none,1784.0,0.47533398742793054,6.871826109586844e-05,0,26,[],0.012945366674102843,None,None,218.62284550000913,None,0.21838596666930243,2.3432485706221664,218.83641570000327,None,,214.64824149999185,None,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,1,0,1,0,,,,,,,,1.259062811277875,none,750.0,-1.663903167871035,3.3556360076212806e-05,0,27,[],0.008990866655949503,None,['space'],220.9654043999908,220.9654043999908,0.20822026664973237,1.4672830779276074,221.1758397000085,220.9654043999908,[-0.6501368999888655],,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,2,0,2,0,,,,,,,,2.0003610439227657,none,1124.0,-1.0871984166525461,4.3445956719281246e-05,0,28,[],0.009065966645721346,None,None,222.43895630000043,222.43895630000043,0.20773776664282195,2.2080988105655877,222.64938019998954,222.43895630000043,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,3,0,3,0,,,,,,,,1.503704195078285,none,354.0,-2.0,7.02951783824607e-05,0,29,[],0.009014666691655293,None,None,224.65318140000454,224.65318140000454,0.21111096668755636,1.7148151617658414,224.868916300009,224.65318140000454,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,4,0,4,0,,,,,,,,2.590818303046545,none,530.0,0.42563470913477014,7.011784359483764e-05,0,30,[],0.008139266690704972,None,None,226.36943289998453,226.36943289998453,0.20617236668476835,2.796990669731313,226.58262699999614,226.36943289998453,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,5,0,5,0,,,,,,,,2.382857972814204,none,158.0,-2.3442557249083436,0.00032746927264957966,0,31,[],0.00887866664561443,None,None,229.17783649999183,229.17783649999183,0.20874386664945632,2.59160183946366,229.38949319999665,229.17783649999183,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
