sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Audiogram_frequency,Intervals,Audiogram_none,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
3,0,3,0,14,0,14,0,,,,,,,,1.726116385211378,frequency,181.0,-6.111897277482728,0.00016557040950003314,0,71,['frequency'],0.009801066655199975,None,None,163.48172469998826,163.48172469998826,0.2100363666540943,1.9361527518654722,163.70052419998683,163.48172469998826,,,,"{'estimation': [[125.0, -6.67069156950202], [133.9716828170366, -6.746261211016457], [143.5872943746293, -6.681549463917875], [153.89305166811442, -6.4543370516850045], [164.93848884661162, -6.066466050300769], [166.424521666329, -6.0], [176.77669529663666, -5.568363736377993], [189.46457081379936, -5.025613136669176], [190.1056545692206, -5.0], [203.0630990890585, -4.525601895650665], [217.6376408240306, -4.135481700669881], [226.05510675009623, -4.0], [233.25824788420132, -3.8908825840661487], [249.99999999999937, -3.798458380177204], [267.94336563407256, -3.810911154298138], [287.1745887492579, -3.8599548902951106], [307.78610333622805, -3.875873454936731], [329.87697769322244, -3.810503306416005], [353.55339059327247, -3.653155176411287], [378.929141627598, -3.4287441204119], [406.12619817811606, -3.1848014898161576], [432.4028586802173, -3.0], [435.2752816480601, -2.9806402461964367], [466.5164957684015, -2.8788560349280683], [499.9999999999975, -2.9154302337213935], [514.9633809423115, -3.0], [535.8867312681438, -3.1116391612171355], [574.3491774985143, -3.457396977153535], [615.5722066724546, -3.943939540288339], [619.5193958926989, -4.0], [659.7539553864432, -4.550781554176111], [690.633035194387, -5.0], [707.1067811865431, -5.238807322455529], [757.8582832551941, -5.946450276600353], [762.1239339305281, -6.0], [812.2523963562301, -6.6297767051418015], [849.2375896828188, -7.0], [870.5505632961181, -7.22236928937036], [933.0329915368008, -7.663583865215668], [999.9999999999926, -7.9276060555989165], [1062.1231686685737, -8.0], [1071.7734625362837, -8.011518593137325], [1083.179645880549, -8.0], [1148.698354997026, -7.937940485969929], [1231.1444133449063, -7.759509302031604], [1319.5079107728832, -7.5401063842402625], [1414.2135623730828, -7.339557740724615], [1515.7165665103846, -7.199954958596292], [1624.5047927124542, -7.134441594802297], [1741.1011265922318, -7.119086234476388], [1866.065983073597, -7.0947579674239085], [1976.0609638536207, -7.0], [1999.9999999999802, -6.980150947830528], [2143.5469250725646, -6.7030284115237], [2297.396709994046, -6.2141642257059715], [2343.7466688970403, -6.0], [2462.2888266898062, -5.503837149919017], [2561.378388163353, -5.0], [2639.01582154576, -4.64109557233728], [2772.2585054412707, -4.0], [2828.427124746159, -3.7519873282353142], [3031.4331330207615, -3.002073256750384], [3032.333840187047, -2.9999999999999996], [3249.0095854249043, -2.5455641021972983], [3482.2022531844555, -2.4995047700450286], [3732.1319661471844, -2.892197923700727], [3768.161162458499, -3.0], [3999.9999999999504, -3.665120477831219], [4095.804755163186, -4.0], [4287.093850145118, -4.658006337026432], [4392.010484462315, -5.0], [4594.793419988081, -5.657881750010686], [4737.709295814316, -6.0], [4924.577653379601, -6.450003075335275], [5278.031643091506, -6.847392766552194], [5656.854249492303, -6.779864226161093], [6062.866266041516, -6.260212910456088], [6186.769189186839, -6.0], [6498.019170849792, -5.381896617042668], [6661.496896238318, -5.0], [6964.404506368894, -4.320673879198628], [7114.845558211301, -4.0], [7464.2639322943505, -3.263535488573658], [7627.0385822622075, -3.0], [7999.999999999892, -2.377130613880701]], 'plus_line': [[125.0, -9.532138733810989], [133.9716828170366, -9.533189654246588], [143.5872943746293, -9.486061675111088], [153.89305166811442, -9.296462839630141], [162.0670266230339, -9.0], [164.93848884661162, -8.909443118542423], [176.77669529663666, -8.392039782575834], [184.3524171166923, -8.0], [189.46457081379947, -7.7686115750497855], [203.0630990890585, -7.1860052378860315], [208.38152172714297, -7.0], [217.6376408240306, -6.728306574648947], [233.25824788420132, -6.4476747145284925], [249.99999999999937, -6.310485317109475], [267.94336563407256, -6.270254825733664], [287.1745887492579, -6.260828116397629], [307.78610333622805, -6.231187667308524], [329.87697769322244, -6.15626255884184], [353.55339059327247, -6.024627207887019], [356.82144233961003, -6.0], [378.929141627598, -5.86328823214157], [406.12619817811606, -5.665496700169653], [435.2752816480601, -5.452419524383762], [466.5164957684015, -5.277271917510122], [499.9999999999975, -5.216454719115602], [535.8867312681438, -5.337190120675935], [574.3491774985143, -5.647123933084826], [604.661648351446, -6.0], [615.5722066724546, -6.139484761611255], [659.7539553864432, -6.783893277153842], [673.6655885800518, -7.0], [707.1067811865431, -7.542077043014637], [736.6037234555275, -8.0], [757.8582832551941, -8.349368048461217], [802.0265937804278, -9.0], [812.2523963562301, -9.162312888679537], [870.5505632961181, -9.925701227504463], [878.2312714678743, -10.0], [933.0329915368008, -10.58426302713428], [999.9999999999926, -10.9933556719737], [1002.8838683938454, -11.0], [1071.773462536285, -11.18067456472472], [1148.698354997026, -11.094114123966762], [1173.074533578095, -11.0], [1231.1444133449063, -10.816394298073567], [1319.5079107728832, -10.440062586847127], [1414.2135623730828, -10.036221385493812], [1425.0906003193707, -10.0], [1515.7165665103846, -9.763629151285258], [1624.5047927124563, -9.632361360826375], [1741.1011265922318, -9.615080203400211], [1866.065983073597, -9.62487062719503], [1999.9999999999802, -9.543260382293745], [2143.5469250725646, -9.249608123041256], [2206.2392035781986, -9.0], [2297.396709994046, -8.688184527099974], [2430.531427316634, -8.0], [2462.2888266898062, -7.8531409785987965], [2610.641122806156, -7.0], [2639.01582154576, -6.852375758177805], [2794.779609057097, -6.0], [2828.427124746159, -5.833518363321299], [3023.699754499391, -5.0], [3031.4331330207615, -4.970393213192039], [3249.0095854249043, -4.487514935537922], [3482.2022531844555, -4.420746715347859], [3732.1319661471844, -4.804699003030699], [3797.216512005585, -5.0], [3999.9999999999504, -5.622068286212515], [4102.939710261741, -6.0], [4287.093850145118, -6.6722376644911705], [4380.468342787883, -7.0], [4594.7934199880865, -7.7531991898190356], [4688.819196450641, -8.0], [4924.577653379601, -8.644775655001338], [5199.0295626730895, -9.0], [5278.031643091506, -9.117842713365683], [5656.85424949231, -9.088633875047691], [5717.604775209372, -9.0], [6062.866266041508, -8.573378909562383], [6325.674916676592, -8.0], [6498.019170849792, -7.65117838500891], [6771.845191029323, -7.0], [6964.404506368894, -6.558404053513861], [7234.852430894808, -6.0], [7464.2639322943505, -5.535903438963045], [7851.914571852015, -5.0], [7999.999999999892, -4.798888550775871]], 'minus_line': [[125.0, -4.005509152272606], [133.9716828170366, -4.16590028196893], [143.5872943746293, -4.100550571468907], [147.56764841736245, -4.0], [153.89305166811442, -3.8251307376658708], [164.93848884661162, -3.4173781709663698], [175.65003451948277, -3.0], [176.77669529663666, -2.9531827246902465], [189.46457081379947, -2.4455871326154535], [203.0630990890585, -2.017740302898176], [203.78844505270996, -2.0], [217.6376408240306, -1.6462532686565634], [233.25824788420132, -1.436782122246636], [249.99999999999937, -1.3802708074922578], [267.94336563407256, -1.4427224200668123], [287.1745887492579, -1.5554181100696083], [307.78610333622805, -1.6255701245445122], [329.87697769322244, -1.572810855261413], [353.55339059327247, -1.382312756784947], [378.929141627598, -1.1097500414275854], [389.67521990664073, -1.0], [406.12619817811606, -0.8121406996660865], [435.2752816480601, -0.610748615445818], [466.5164957684015, -0.5631324272534578], [499.9999999999975, -0.6739196015184349], [535.8867312681438, -0.940378944630013], [541.4159474303891, -1.0], [574.3491774985143, -1.2921855147954333], [615.5722066724546, -1.7594893253050492], [632.7926478203053, -2.0], [659.7539553864432, -2.3339651229611498], [707.0773843014238, -3.0], [707.1067811865431, -3.0003888070303075], [757.8582832551941, -3.631496523183644], [790.0949815193113, -4.0], [812.2523963562301, -4.234492377277567], [870.5505632961181, -4.685203542510785], [933.0300222596222, -5.0], [933.0329915368019, -5.0000139017636736], [999.9999999999926, -5.126980157809005], [1071.773462536285, -5.129451514169338], [1148.698354997026, -5.0523384162516125], [1187.54924506775, -5.0], [1231.1444133449063, -4.936715608428221], [1319.5079107728832, -4.82673573022334], [1414.2135623730828, -4.753727311895512], [1515.7165665103846, -4.717180135512366], [1624.5047927124563, -4.702062684642867], [1741.1011265922318, -4.687656704355142], [1866.065983073597, -4.645361317818044], [1999.9999999999802, -4.532885787189377], [2143.5469250725646, -4.30266569568871], [2260.4557892354246, -4.0], [2297.396709994046, -3.899455980727777], [2462.2888266898062, -3.2997528186938396], [2531.1911320594263, -3.0], [2639.01582154576, -2.549853442739762], [2770.9946513498326, -2.0], [2828.427124746159, -1.7642745180089086], [3031.4331330207615, -1.0902698099840302], [3076.366235346929, -1.0], [3249.0095854249043, -0.6283071071641534], [3482.2022531844555, -0.5817998055421175], [3727.659620562275, -1.0], [3732.1319661471844, -1.006637904357045], [3999.9999999999554, -1.743356687968721], [4073.421070159624, -2.0], [4287.093850145118, -2.713404761541779], [4376.729239839882, -3.0], [4594.793419988081, -3.6699153349612215], [4736.75900392946, -4.0], [4924.577653379601, -4.404098775381626], [5278.031643091506, -4.749641065678822], [5656.854249492303, -4.6402594724456225], [6062.866266041501, -4.125329988360519], [6124.17838844317, -4.0], [6498.019170849792, -3.2536029019468113], [6606.984637025, -2.9999999999999996], [6964.404506368894, -2.1992479163070797], [7053.159905712439, -2.0], [7464.2639322943505, -1.089361056008277], [7511.3415520454955, -1.0], [7999.999999999882, -0.033181522366174554]]}",,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,0,0,0,0,,,,,,167.96932069998002,None,1.6348432655570222,none,1191.0,-0.09752806054958367,5.146035420208481e-05,0,26,['frequency'],0.012932166660903022,None,None,168.98500980000244,None,0.21434156666509807,1.8491848322221203,169.20590729999822,None,,165.45527740000398,None,,"[0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333]",,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,1,0,1,0,,,,,,,,2.2902413917796407,none,,,,1,26,['frequency'],0.009145066636847332,None,['space'],170.8611875999777,170.8611875999777,0.21545186662115157,2.5056932584007923,171.07976309998776,170.8611875999777,[-1.2169645999965724],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,2,0,2,0,,,,,,,,1.8125895489286243,none,148.0,-2.1757905659300407,0.00040318335992216644,0,27,['frequency'],0.010229566658381373,None,None,173.39875429999665,173.39875429999665,0.20904956667800434,2.0216391156066287,173.60675009997794,173.39875429999665,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,3,0,3,0,,,,,,,,2.32857382498693,none,187.0,-1.8917626473401215,0.00025157174044652584,0,28,['frequency'],0.009308566659456119,None,['space'],175.44926080000005,175.44926080000005,0.2086883666634094,2.5372621916503393,175.6555503999989,175.44926080000005,[-1.4697933999996167],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,4,0,4,0,,,,,,,,2.75344478497481,none,945.0,-2.0695899174102843,3.3481082331509476e-05,0,29,['frequency'],0.00909956663963385,None,None,178.01456399998278,178.01456399998278,0.20821236664778553,2.9616571516225956,178.22491329998593,178.01456399998278,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,5,0,5,0,,,,,,,,1.7465119769214372,none,562.0,-0.5894951420604672,5.7719379079540837e-05,0,30,['frequency'],0.006460666656494141,0.1992331666406244,['space'],181.0068520999921,181.0068520999921,0.1992331666406244,1.9457451435620616,181.21379429998342,181.0068520999921,[-2.387254200002644],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,6,0,6,0,,,,,,,,1.6697494552018117,none,631.0,-0.367181542743319,4.8962765288889236e-05,0,31,['frequency'],0.009007266664411873,None,None,182.9913636999845,182.9913636999845,0.2085612666560337,1.8783107218578454,183.20239479999873,182.9913636999845,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,7,0,7,0,,,,,,,,2.0435583551942074,none,354.0,-2.0,7.02951783824607e-05,0,32,['frequency'],0.00914546669810079,None,['space'],184.90399429999525,184.90399429999525,0.22824506668257527,2.2718034218767826,185.1260132000025,184.90399429999525,[-1.3246340999903623],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,8,0,8,0,,,,,,,,1.3621276772540376,none,446.0,-1.287496917119759,6.39811463946247e-05,0,33,['frequency'],0.008720066660316661,None,['space'],187.1954899999837,187.1954899999837,0.2087781666778028,1.5709058439318404,187.40348049998283,187.1954899999837,[-1.3755646999925375],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,9,0,9,0,,,,,,,,1.3131436898204336,none,210.0,-1.7758593526597728,0.00020039081571011336,0,34,['frequency'],0.008890966651961207,None,['space'],188.79709449998336,188.79709449998336,0.20838076664949767,1.5215244564699313,189.00324609997915,188.79709449998336,[-1.0093560000241268],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
4,0,4,0,10,0,10,0,,,,,,,,1.2631437406079635,none,315.0,-0.9185366137589908,8.872442094867281e-05,0,35,['frequency'],0.008728066633921117,None,['space'],190.34910339998896,190.34910339998896,0.20794816664420068,1.4710919072521642,190.55637809998007,190.34910339998896,[-0.8815461999911349],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,0,0,0,0,,,,,0.5833333333333334,194.23003569999128,None,1.7468063100435811,both,4002.0,-4.329041263025067,5.1077465758943755e-05,0,26,['frequency'],0.012739466677885503,None,None,195.2619000999839,None,0.23122726668952964,1.9780335767331108,195.48109319998184,None,,191.84456179998233,None,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,1,0,1,0,,,,,,,,1.7468063100435811,both,2671.0,-1.7682698765106706,6.140481671456801e-05,0,27,['frequency'],0.008303466689540073,None,None,197.25516249999055,197.25516249999055,0.20715046668192372,1.9539567767255048,197.46457549999468,197.25516249999055,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,2,0,2,0,,,,,,,,1.7468063100435811,both,1783.0,2.855374706325176,9.031765984926291e-05,0,28,['frequency'],0.008556466636946425,None,['space'],199.24192199998652,199.24192199998652,0.20620166664593853,1.9530079766895196,199.45108509997954,199.24192199998652,[-1.4213068999815732],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,3,0,3,0,,,,,,,,1.7468063100435811,both,1190.0,-0.976403743708224,4.6470761825908056e-05,0,29,['frequency'],0.004883866669842973,0.1958241666725371,['space'],201.22902589998557,201.22902589998557,0.1958241666725371,1.9426304767161182,201.43440840000403,201.22902589998557,[-1.585191800026223],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,4,0,4,0,,,,,,,,1.7468063100435811,both,,,,1,29,['frequency'],0.008762266661506146,None,['space'],203.2123586999951,203.2123586999951,0.21534316666657105,1.9621494767101522,203.42773959998158,203.2123586999951,[-1.6007531000068411],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,5,0,5,0,,,,,,,,1.7468063100435811,both,530.0,0.4358869822220674,7.020065511218761e-05,0,30,['frequency'],0.009546266664983705,None,['space'],205.19767890000367,205.19767890000367,0.20926306664478034,1.9560693766883614,205.40748419999727,205.19767890000367,[-1.5222355000150856],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,6,0,6,0,,,,,,,,1.7468063100435811,both,354.0,-2.0,7.02951783824607e-05,0,31,['frequency'],0.004335166682722047,None,['space'],207.18772960000206,207.18772960000206,0.19591886666603386,1.942725176709615,207.40057989998604,207.18772960000206,[-1.6396559000131674],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,7,0,7,0,,,,,,,,1.7468063100435811,both,236.0,-1.8024832055399451,0.00015838463085423104,0,32,['frequency'],0.007801266649039462,None,['space'],209.17996519998997,209.17996519998997,0.20758076664060354,1.9543870766841847,209.39145399999688,209.17996519998997,[-1.4884305000014137],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
5,0,5,0,8,0,8,0,,,,,,,,1.7468063100435811,both,158.0,-2.1754657739905916,0.0003338951053940137,0,33,['frequency'],0.008249966689618304,None,['space'],211.1709153999982,211.1709153999982,0.2075991666642949,1.954405476707876,211.37822099999175,211.1709153999982,[-1.4631793999869842],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,,215.46165019998443,None,2.2095726926844064,none,966.0,-1.6579563266815807,3.559912944628774e-05,0,36,['frequency'],0.01148476664093323,None,None,216.49772299997858,None,0.21333746664458886,2.4229101593289952,216.71122870000545,None,,213.15721380000468,None,,"[0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666]",,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,2.6252726786191056,none,543.0,0.022768452378230886,6.490659978469758e-05,0,37,['frequency'],0.002634366654092446,0.19316566665656865,None,218.95265389999258,218.95265389999258,0.19316566665656865,2.8184383452756743,219.16247310000472,218.95265389999258,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,1.335846830454491,none,2894.0,-1.1347498714690012,5.389012235540469e-05,0,38,['frequency'],0.006060466665076092,None,"['space', 'space']",221.81659740000032,221.81659740000032,0.20478696667123586,1.540633797125727,222.03289589998894,221.81659740000032,"[-2.5408514000009745, -0.5731776999891736]",,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,2.1174888983905324,none,323.0,-0.0260491994676737,9.625516000288748e-05,0,39,['frequency'],0.007855866657337174,None,['space'],223.40065369999502,223.40065369999502,0.20580756667186506,2.3232964650623975,223.61062530000345,223.40065369999502,[-0.8920518000086304],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,1.2593744632373651,none,767.0,-1.404015523018475,3.391795739699781e-05,0,40,['frequency'],0.001068766665412113,0.19418916667927988,['space'],225.76298020000104,225.76298020000104,0.19418916667927988,1.453563629916645,225.97105579997879,225.76298020000104,[-1.6873323999752756],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,1.276022527276429,none,,,,1,40,['frequency'],0.000917766650673002,0.1918785666639451,['space'],227.26476120000007,227.26476120000007,0.1918785666639451,1.467901093940374,227.47658610000508,227.26476120000007,[-1.060403600014979],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,1.2934076789812456,none,1823.0,2.730141160663629,9.149797243841435e-05,0,41,['frequency'],0.004950766655383632,None,None,228.77649659998133,228.77649659998133,0.19517896667821333,1.488586645659459,228.98944049997954,228.77649659998133,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,1.339138993871352,none,609.0,-0.22392309449604253,5.3055108414325605e-05,0,42,['frequency'],0.003629566665040329,0.19474986667046323,['space'],230.31115779999527,230.31115779999527,0.19474986667046323,1.5338888605418153,230.51983639999526,230.31115779999527,[-1.0994425000099],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,1.6163433945986834,none,4594.0,-1.9863185668341417,9.929708792139938e-05,0,43,['frequency'],0.007737366657238454,None,['space'],231.89175680000335,231.89175680000335,0.20713716666796245,1.8234805612666458,232.102521599998,231.89175680000335,[-1.0801206000032835],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,1.073445656509678,none,6883.0,-4.804777991288376,8.493429158500009e-05,0,44,['frequency'],0.003534766670782119,0.19492456666193902,['space'],233.74747839997872,233.74747839997872,0.19492456666193902,1.268370223171617,233.95763419999275,233.74747839997872,[-1.4153250000090338],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,2.111295426899507,none,484.0,-0.10210687404074537,7.14177414704311e-05,0,45,['frequency'],0.00606666665407829,None,['space'],235.06333199999062,235.06333199999062,0.21249846665887162,2.3237938935583786,235.28401099998155,235.06333199999062,[-0.7791253000032157],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,11,0,11,0,,,,,,,,2.1647841197227704,none,1447.0,1.359513054200535,5.8025389003971655e-05,0,46,['frequency'],0.007499766652472317,None,['space'],237.4256427999935,237.4256427999935,0.20852326665772125,2.3733073863804917,237.6423157999816,237.4256427999935,[-1.8932537999935448],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
6,0,6,0,12,0,12,0,,,,,,,,2.7666521733403124,none,2297.0,-1.0,7.254378268487177e-05,0,47,['frequency'],0.0037744666915386915,None,None,239.83679529998335,239.83679529998335,0.19355296666617505,2.9602051400064875,240.04715850000503,239.83679529998335,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,,244.8039734000049,None,2.2041590146087326,time,1261.0,-1.1381582312599796,4.7575217982392524e-05,0,26,['frequency'],0.01274716664920561,None,None,245.82739579997724,None,0.22195486663258635,2.426113881241319,246.03747919999296,None,,242.8469305000035,None,,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334]",,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,2.2041590146087326,time,140.0,-2.077391339540701,0.00046384907336708943,0,27,['frequency'],0.002500166679965332,0.19381766667356715,None,248.26263139999355,248.26263139999355,0.19381766667356715,2.3979766812823,248.46801459998824,248.26263139999355,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,2.2041590146087326,time,281.0,-0.4931094708053003,0.0001272102157915224,0,28,['frequency'],0.0004848666430916637,0.19206826665322296,['space'],250.70544979997794,250.70544979997794,0.19206826665322296,2.3962272812619556,250.9189963999961,250.70544979997794,[-1.9262592000013683],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,2.2041590146087326,time,2120.0,0.07081883561210844,7.810609043465763e-05,0,29,['frequency'],0.00733786664204672,None,None,253.1439420999959,253.1439420999959,0.20843816665001214,2.412597181258745,253.35805609999807,253.1439420999959,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,2.2041590146087326,time,446.0,0.34443693337794695,7.720558355224726e-05,0,30,['frequency'],0.007314366637729108,None,None,255.58477809999022,255.58477809999022,0.20517906663008034,2.409338081238813,255.79598769999575,255.58477809999022,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,2.2041590146087326,time,177.0,-2.0065378795289304,0.0002771768309939781,0,31,['frequency'],0.007252666662679985,None,['space'],258.0323317000002,258.0323317000002,0.20705046667717397,2.4112094812859066,258.2475085000042,258.0323317000002,[-1.924874299991643],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,2.2041590146087326,time,1415.0,-0.9813442275202775,4.502707550139132e-05,0,32,['frequency'],0.0073358666559215635,None,['space'],260.48352359997807,260.48352359997807,0.2062761666602455,2.410435181268978,260.6988722999813,260.48352359997807,[-2.0552212000184227],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,2.2041590146087326,time,668.0,-0.5262692815052776,4.502026489658381e-05,0,33,['frequency'],0.016596933302935213,None,None,262.93594409999787,262.93594409999787,0.23709933331701905,2.4412583479257517,263.1642998000025,262.93594409999787,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,2.2041590146087326,time,1001.0,-1.9950955750889972,3.504510664666997e-05,0,34,['frequency'],0.007141166686778888,None,None,265.3949694999901,265.3949694999901,0.20501896666246466,2.4091779812711973,265.60696409997763,265.3949694999901,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,9,0,9,0,,,,,,,,2.2041590146087326,time,315.0,-0.20348310132263925,9.63376058719064e-05,0,35,['frequency'],0.006880966655444354,None,None,267.8453865000047,267.8453865000047,0.2029224666475784,2.407081481256311,268.0552822999889,267.8453865000047,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,10,0,10,0,,,,,,,,2.2041590146087326,time,,,,1,35,['frequency'],0.012382533313939348,None,['space'],270.30085099997814,270.30085099997814,0.2344661333190743,2.438625147927807,270.53184879999026,270.30085099997814,[-1.8414771999814548],,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
7,0,7,0,11,0,11,0,,,,,,,,2.2041590146087326,time,250.0,-1.764310415803593,0.00013669558361940646,0,36,['frequency'],0.00437766665709205,0.1936606666422449,None,272.7553796999855,272.7553796999855,0.1936606666422449,2.3978196812509776,272.95759279999766,272.7553796999855,,,,,,,,,qmbami,001,fr,0,2022-04-27_14h49.13.737,Continuous,2022.1.1,None,
