frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,up,1000,-27.5,1.857676145485864e-06,1,5,1,2.5,144.8490442100039,None,143.8043592000031,144.11140250001336,144.78944420002517,145.097076200007,145.80325480000465,146.10467880000942,right,0,3.0869322000071406,143.8347171000205,None,146.34449650000897,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,right,1000,-25.0,2.4772509540239526e-06,1,5,1,2.5,150.4488818100246,150.6684843999974,148.3903394000081,148.72431630000938,149.39329370000632,149.72851140002604,150.4209878000256,150.73089380000602,left,0,2.953234299988253,148.44883910001954,None,150.969840500009,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,right,1000,-22.5,3.303467240037979e-06,1,5,1,2.5,154.96360661000944,None,152.92094550002366,153.22649970001657,153.9237482000026,154.22617500001797,154.90349990001414,155.21834469999885,up,0,3.1235508999961894,152.9498907000234,None,155.4531144000066,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,up,1000,-20.0,4.405244365040069e-06,1,5,1,2.5,158.60426651001325,None,157.56096640002215,157.86773890000768,158.54404060001252,158.86142810000456,159.54304270001012,159.8722909000062,left,0,3.2054986000002827,157.58827130001737,None,160.0861202000233,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,left,1000,-17.5,5.874487774697645e-06,1,5,1,2.5,162.35219280999735,None,162.2950968000223,162.61636179999914,163.3005932000233,163.60534780001035,164.28819620001013,164.61728080001194,left,1,3.239626100024907,162.35387849999825,None,164.85113230001298,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,right,1000,-22.5,3.303467240037979e-06,-1,6,-1,-5.0,169.15068051002453,None,167.10285960001056,167.4040270000114,168.08735360001447,168.4135549000057,169.0948183000146,169.41366990000824,up,0,6.847493600012967,167.1306607000006,None,169.65534080000361,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,left,1000,-20.0,4.405244365040069e-06,1,7,1,2.5,175.53161251002456,None,175.47470040002372,175.7912969000172,176.4954053000256,176.82131410000147,177.48998450001818,177.8176937000244,right,0,3.0210590999922715,175.5328192000161,None,178.02487200000905,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,left,1000,-17.5,5.874487774697645e-06,1,7,1,2.5,180.11538261002278,180.33670830001938,180.05576129999827,180.36522890001652,181.04104890002054,181.36886680001044,182.06715909999912,182.389322300005,left,1,2.948694200022146,180.11591079999926,None,182.5935712000064,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,up,1000,-22.5,3.303467240037979e-06,-1,8,-1,-5.0,185.65855601000948,185.87779830000363,184.60632190000615,184.93008970000665,185.59944310001447,185.90947430001688,186.61367330001667,186.91577700001653,right,0,2.8485720999888144,184.66606620000675,None,187.15153280002414,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,[],[],5,right,1500,50,0.01527460556607757,0,0,-1,5,191.08301541001418,None,189.02186760000768,189.34091690002242,190.01092200001585,190.33503850002307,191.0191082000092,191.34352780002519,right,1,2.8968476000009105,189.0806225000124,None,191.55772380001144,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,left,1500,40,0.004830254394949068,-1,0,-1,-10,193.52609151001087,None,193.49819750001188,193.81649830000242,194.5094016000221,194.83425870002247,195.50339080000413,195.8156228000007,left,1,2.8654467999876942,193.5278007000161,None,196.0370160000166,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,left,1500,30,0.001527460556607757,-1,0,-1,-10,197.94365471000782,None,197.889439999999,198.19629570000689,198.8939269000257,199.22033530002227,199.89585339999758,200.21780450001825,left,1,2.925499699980719,197.9475259000028,None,200.45580660001724,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
