sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
2,0,2,0,11,0,11,0,,,,,,,,2.5165002825417293,frequency,501.0,3.2021814380781803,0.00010306940100474543,0,37,[],0.010461966652655974,None,['space'],141.2338926999946,141.2338926999946,0.20946086666663177,2.725961149208361,141.44240020000143,141.2338926999946,[-0.6995126999972854],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,12,0,12,0,,,,,,,,1.9449998390701473,frequency,562.0,-0.8240891270338753,5.618132159828634e-05,0,38,[],0.005794266675366089,0.1949092666618526,['space'],143.9879682000028,143.9879682000028,0.1949092666618526,2.139909105732,144.19064359998447,143.9879682000028,[-2.34974350000266],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,13,0,13,0,,,,,,,,1.6942835753143317,frequency,,,,1,38,[],0.010592466685920954,None,['space'],146.16497099999106,146.16497099999106,0.20894756668712944,1.9032311420014612,146.3809498999908,146.16497099999106,[-1.5987456000002567],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
2,0,2,0,14,0,14,0,,,,,,,,2.563867458784163,frequency,708.0,-0.9813735977343485,3.958916416608202e-05,0,39,[],0.00848906664759852,0.1993880666559562,None,148.09137270000065,148.09137270000065,0.1993880666559562,2.763255525440119,148.30065119999927,148.09137270000065,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,0,0,0,0,,,,,0.3333333333333333,153.0222162999853,None,1.1975275558129104,frequency,387.0,3.241239036229549,0.00011608280838513877,0,40,[],0.008144266670569777,0.20149856666103005,None,154.0411458000017,None,0.20149856666103005,1.3990261224739404,154.25799939999706,None,,150.8934864999901,None,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,1,0,1,0,,,,,,,,2.9131484204636515,frequency,488.0,-0.33672800240388323,6.931782920706563e-05,0,41,[],0.008892666694009677,None,None,155.48178390000248,155.48178390000248,0.20741636666934937,3.120564787133001,155.6903478000022,155.48178390000248,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,2,0,2,0,,,,,,,,1.366768482266395,frequency,615.0,-0.28284784072521196,5.1790389538235405e-05,0,42,[],0.010273766645696014,0.20899736665887758,None,158.63466669997433,158.63466669997433,0.20899736665887758,1.5757658489252726,158.83987729999353,158.63466669997433,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,3,0,3,0,,,,,,,,2.4141915456902234,frequency,775.0,-1.265581015631366,3.414843603286111e-05,0,43,[],0.010190466651692986,0.20792836663895287,['space'],160.23603739999817,160.23603739999817,0.20792836663895287,2.6221199123291763,160.44115949998377,160.23603739999817,[-1.1898163000005297],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,4,0,4,0,,,,,,,,2.2984484478065745,frequency,977.0,-1.0039648921984279,3.866151675571839e-05,0,44,[],0.009836666693445295,None,"['space', 'space']",162.88356759998715,162.88356759998715,0.20845446668681689,2.5069029144933914,163.1008224999823,162.88356759998715,"[-2.1734235000039916, -0.5410042000003159]",,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,5,0,5,0,,,,,,,,1.3103303504749695,frequency,1231.0,0.9540019330780185,5.995034808282365e-05,0,45,[],0.0073080666770692915,None,None,165.42593009999837,165.42593009999837,0.19901506666792557,1.509345417142895,165.6337930999871,165.42593009999837,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,6,0,6,0,,,,,,,,1.5772320808262092,frequency,1551.0,-0.9294928556971704,4.7271795509435406e-05,0,46,[],0.008989366673631594,0.20362616667989641,['space'],166.9768925999815,166.9768925999815,0.20362616667989641,1.7808582475061057,167.18107910000253,166.9768925999815,[-1.0498920000100043],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,7,0,7,0,,,,,,,,2.2222356128140817,frequency,1954.0,-1.4147578968363614,6.18022086220162e-05,0,47,[],0.00855866665369831,None,['space'],168.7871390999935,168.7871390999935,0.2086197666649241,2.4308553794790058,169.00593429998844,168.7871390999935,[-1.356643000006443],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,8,0,8,0,,,,,,,,2.782683440310154,frequency,2462.0,-1.0,7.580362217193044e-05,0,48,[],0.00569776666816324,0.197465066681616,['space'],171.24997819997952,171.24997819997952,0.197465066681616,2.98014850699177,171.45763469999656,171.24997819997952,[-2.124002800002927],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,9,0,9,0,,,,,,,,2.2569672514330934,frequency,3102.0,-3.8721411170962754,4.128533894676742e-05,0,49,[],0.007546866632765159,None,['space'],174.26887139998144,174.26887139998144,0.20010056663886644,2.45706781807196,174.47554590000072,174.26887139998144,[-2.2303545999748167],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,10,0,10,0,,,,,,,,2.1981602409055543,frequency,3908.0,-3.2187551007071216,5.683229092830007e-05,0,50,[],0.00971736665815115,None,None,176.7655452999752,176.7655452999752,0.206106166675454,2.4042664075810083,176.9813390999916,176.7655452999752,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,11,0,11,0,,,,,,,,1.2856683254201213,frequency,4924.0,-11.673497726349257,3.847393687405406e-05,0,51,[],0.007898966665379703,0.20200786666828208,['space'],179.2064121000003,179.2064121000003,0.20200786666828208,1.4876761920884034,179.41404899998452,179.2064121000003,[-1.999965399998473],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,12,0,12,0,,,,,,,,1.1511832722749216,frequency,6204.0,-9.172434485692254,4.364813866703186e-05,0,52,[],0.009564266685629264,None,['space'],180.7341239999805,180.7341239999805,0.21252526668831706,1.3637085389632386,180.94681189997937,180.7341239999805,[-0.9834824000135995],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
3,0,3,0,13,0,13,0,,,,,,,,2.6303760900639954,frequency,,,,1,52,[],0.007819066639058292,0.20151296665426344,['space'],182.12630099998205,182.12630099998205,0.20151296665426344,2.831889056718259,182.33682269998826,182.12630099998205,[-0.7439548000111245],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,0,0,0,0,,,,,0.5833333333333334,188.04839650000213,None,1.6585466076633864,frequency,315.0,2.9749374928909376,0.00013890468021532308,0,53,[],0.013099166651954874,None,None,189.0641860999749,None,0.21945056665572338,1.8779971743191097,189.27276699998765,None,,184.99793339997996,None,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,1,0,1,0,,,,,,,,2.063388761775939,frequency,472.0,-0.4391963244532482,6.928212134554663e-05,0,54,[],0.006250866659684107,None,None,190.9528191999998,190.9528191999998,0.19846546664484777,2.2618542284207868,191.16219429997727,190.9528191999998,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,2,0,2,0,,,,,,,,1.742384103124516,frequency,707.0,-2.410423954861679,3.364977640518969e-05,0,55,[],0.005560266668908298,0.1948363666597288,['space'],193.2575498999795,193.2575498999795,0.1948363666597288,1.9372204697842448,193.46602859999985,193.2575498999795,[-0.9470042000175454],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,3,0,3,0,,,,,,,,2.534359545842605,frequency,1059.0,-7.032807592591063,2.0701489942561792e-05,0,56,[],0.009459366643568501,None,['space'],195.23885599998175,195.23885599998175,0.2104613666597288,2.744820912502334,195.44605599998613,195.23885599998175,[-1.472351800010074],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,4,0,4,0,,,,,,,,2.175996623849408,frequency,1587.0,-2.5179937058394937,4.16469730256512e-05,0,57,[],0.008687266672495753,0.20533026667544618,None,198.00987149999128,198.00987149999128,0.20533026667544618,2.3813268905248544,198.21772159999819,198.00987149999128,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,5,0,5,0,,,,,,,,1.0371965639364906,frequency,2378.0,-7.802678908598091,3.387992671125204e-05,0,58,[],0.009439166693482548,None,None,200.4235794999986,200.4235794999986,0.20741476668627,1.2446113306227606,200.63895100000082,200.4235794999986,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,6,0,6,0,,,,,,,,2.1764021103011943,frequency,,,,1,58,[],0.009221566666383296,None,None,201.70531569997547,201.70531569997547,0.20617536664940417,2.3825774769505985,201.92030879997765,201.70531569997547,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,7,0,7,0,,,,,,,,1.0258997708031168,frequency,5339.0,-8.364803179064914,5.353615447676196e-05,0,59,[],0.010382766660768539,None,None,204.12363749998622,204.12363749998622,0.20988496666541323,1.23578473746853,204.34094159997767,204.12363749998622,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
4,0,4,0,8,0,8,0,,,,,,,,1.0078497097067785,frequency,8000.0,-8.0,7.22719885372964e-05,0,60,[],0.009575466654496267,None,['space'],205.39115159999346,205.39115159999346,0.2083902666636277,1.2162399763704062,205.61025839997455,205.39115159999346,[-0.7610980000172276],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
5,0,5,0,0,0,0,0,,,,,0.5833333333333334,210.85801830000128,None,2.0390208416324156,frequency,135.0,6.333326293676361,0.0013138456600851626,0,61,[],0.012949766649398953,None,None,211.87899879997713,None,0.23032436665380374,2.2693452082862193,212.09810239999206,None,,206.64467989999685,None,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
5,0,5,0,1,0,1,0,,,,,,,,1.9947103650964053,frequency,203.0,-8.0,0.00010333454916881236,0,62,[],0.005101466638734564,0.19524416665080935,['space'],214.16186969997943,214.16186969997943,0.19524416665080935,2.1899545317472144,214.36648830000195,214.16186969997943,[-1.6116435000149067],,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
5,0,5,0,2,0,2,0,,,,,,,,2.0703931892157312,frequency,304.0,2.227193341813461,0.00014250670473468492,0,63,[],0.009150766709353775,None,None,216.39065909999772,216.39065909999772,0.2099921666958835,2.2803853559116147,216.6059499999974,216.39065909999772,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
5,0,5,0,3,0,3,0,,,,,,,,1.5097354546062547,frequency,455.0,4.666984560698292,0.0001262049018944716,0,64,[],0.009054166643181816,None,None,218.70606339999358,218.70606339999358,0.21229416664573364,1.7220296212519883,218.92290149998735,218.70606339999358,,,,,,,,,ofgjwt,002,fr,0,2022-04-27_17h32.26.159,Continuous,2022.1.1,None,
