sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,participant,session,language (english or french),date,expName,psychopyVersion,frameRate,
18,0,18,0,3,0,3,0,,,,,,,,1.6050962948908616,both,505.80972015096177,1.4269385739166465,8.313279966381386e-05,0,50,[],0.017045129789039493,None,['space'],431.1994777000509,431.1994777000509,0.23074462986551225,1.8358409247563738,431.419242199976,431.1994777000509,[-1.0602025999687612],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
18,0,18,0,4,0,4,0,,,,,,,,1.6050962948908616,both,757.8582832551998,0.0,4.0284217316254384e-05,0,51,[],0.01580032962374389,None,None,433.01795420004055,433.01795420004055,0.21846322971396148,1.823559524604823,433.24101280001923,433.01795420004055,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
18,0,18,0,5,0,5,0,,,,,,,,1.6050962948908616,both,1135.5044290708786,0.8677748390499271,5.4944173577001474e-05,0,52,[],0.01720023015514016,None,None,434.8508512999397,434.8508512999397,0.22360433009453118,1.8287006249853928,435.0695300998632,434.8508512999397,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
18,0,18,0,6,0,6,0,,,,,,,,1.6050962948908616,both,1701.3343219017133,1.7869221691068662,7.533407424935275e-05,0,53,[],0.013019229983910918,None,None,436.67359919985756,436.67359919985756,0.2134384298697114,1.818534724760573,436.8926225998439,436.67359919985756,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
18,0,18,0,7,0,7,0,,,,,,,,1.6050962948908616,both,2549.1212546385273,-0.5849723145264698,7.7447348433063e-05,0,54,[],0.01359962997958064,None,None,438.4950522999279,438.4950522999279,0.2129948299843818,1.8180911248752434,438.71503590000793,438.4950522999279,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
18,0,18,0,8,0,8,0,,,,,,,,1.6050962948908616,both,,,,1,54,[],0.013462030095979571,None,['space'],440.32698670006357,440.32698670006357,0.21178423007950187,1.8168805249703635,440.5469355999958,440.32698670006357,[-1.1009308998472989],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
19,0,19,0,0,0,0,0,,,,,,444.90430699987337,None,1.0339520004304383,both,140.30775603867164,3.5197033508462576,0.0008794417642768863,0,55,[],0.023112129885703325,None,None,445.6024986000266,None,0.2460837299004197,1.280035730330858,445.8260929000098,None,,0.16666666666666666,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
19,0,19,0,1,0,1,0,,,,,,,,1.0339520004304383,both,157.49013123685916,5.072304999534346,0.0007772675080335219,0,56,[],0.009930429747328162,None,None,446.859468099894,446.859468099894,0.20898562972433865,1.242937630154777,447.0757648998406,446.859468099894,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
19,0,19,0,2,0,2,0,,,,,,,,1.0339520004304383,both,176.7766952966369,16.0,0.002208483061477368,0,57,[],0.015936230309307575,None,None,448.11854050005786,448.11854050005786,0.22999173030257225,1.2639437307330106,448.33976110001095,448.11854050005786,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
19,0,19,0,3,0,3,0,,,,,,,,1.0339520004304383,both,198.42513149602496,12.621475297068116,0.001159652825911181,0,58,[],0.011191929690539837,None,['space'],449.3769088999834,449.3769088999834,0.22501082974486053,1.2589628301752989,449.6017577999737,449.3769088999834,[-0.7743398000020534],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
19,0,19,0,4,0,4,0,,,,,,,,1.0339520004304383,both,,,,1,58,[],0.017030030023306608,None,['space'],450.6358417000156,450.6358417000156,0.22460052999667823,1.2585525304271166,450.8523635000456,450.6358417000156,[-0.9130515998695046],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
19,0,19,0,5,0,5,0,,,,,,,,1.0339520004304383,both,250.00000000000006,10.384703533782757,0.0005536115994526993,0,59,[],0.01792292995378375,None,['space'],451.88338309992105,451.88338309992105,0.22714732983149588,1.2610993302619342,452.100536899874,451.88338309992105,[-0.896342399995774],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
19,0,19,0,6,0,6,0,,,,,,,,1.0339520004304383,both,280.61551207734334,5.893351542126191,0.0002661686665992858,0,60,[],0.008854230167344213,None,['space'],453.1342954998836,453.1342954998836,0.20552033022977412,1.2394723306602125,453.3501831998583,453.1342954998836,[-0.866926799993962],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
20,0,20,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",457.55980669986457,None,1.9198979761681656,time,125.0,7.0,0.0016179682846481417,0,64,[],0.024400829803198576,None,None,458.27065349998884,None,0.24642172968015075,2.1663197058483163,458.4984945000615,None,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
20,0,20,0,1,0,1,0,,,,,,,,1.9198979761681656,time,,,,1,64,[],0.015677329851314425,None,None,460.41365349991247,460.41365349991247,0.21827532979659736,2.138173305964763,460.634496799903,460.41365349991247,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
20,0,20,0,2,0,2,0,,,,,,,,1.9198979761681656,time,198.42513149602496,6.79941360117934,0.0005932324592860089,0,65,[],0.016779130091890693,None,None,462.5493377998937,462.5493377998937,0.21900123008526862,2.138899206253434,462.7698581998702,462.5493377998937,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
20,0,20,0,3,0,3,0,,,,,,,,1.9198979761681656,time,157.49013123685916,6.600097162991788,0.0009267447224581846,0,66,[],0.013285330031067133,None,['space'],464.69001389993355,464.69001389993355,0.2122518301475793,2.132149806315745,464.9022613998968,464.69001389993355,[-1.6868360999505967],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
20,0,20,0,4,0,4,0,,,,,,,,1.9198979761681656,time,176.7766952966369,5.5201192949310185,0.0006608456527549275,0,67,[],0.01626143022440374,None,"['space', 'space']",466.8312834999524,466.8312834999524,0.22351663024164736,2.143414606409813,467.0548145000357,466.8312834999524,"[-1.7322880998253822, -0.3078840000089258]",,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,0,0,0,0,,,,,,471.9221194998827,None,2.4815444374326763,both,396.85026299204986,4.717550631665887,0.00013318697805426153,0,61,[],0.024379130452871323,None,None,472.51603549998254,None,0.22221933025866747,2.7037637676913437,472.7286173000466,None,,0.16666666666666666,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,1,0,1,0,,,,,,,,2.4815444374326763,both,445.4493590701697,4.646464877319764,0.00012674030493126583,0,62,[],0.01354203000664711,None,None,475.21274819993414,475.21274819993414,0.21287402999587357,2.69441846742855,475.4342531999573,475.21274819993414,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,2,0,2,0,,,,,,,,2.4815444374326763,both,500.00000000000006,4.313765758156817,0.00011739734959791811,0,63,[],0.012191829970106483,0.2099046299699694,None,477.9203733999748,477.9203733999748,0.2099046299699694,2.6914490674026457,478.1372354000341,477.9203733999748,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,3,0,3,0,,,,,,,,2.4815444374326763,both,561.2310241546866,5.438145957457901,0.00011575673622958311,0,64,[],0.011040429817512631,None,None,480.6220766999759,480.6220766999759,0.21359092998318374,2.69513536741586,480.83968500001356,480.6220766999759,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,4,0,4,0,,,,,,,,2.4815444374326763,both,629.9605249474366,4.271647192701115,8.367671689288523e-05,0,65,[],0.012474029790610075,None,None,483.3279891000129,483.3279891000129,0.21399572980590165,2.695540167238578,483.542853299994,483.3279891000129,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,5,0,5,0,,,,,,,,2.4815444374326763,both,707.1067811865476,3.0,6.272083101232247e-05,0,66,[],0.013150130165740848,None,None,486.0281449998729,486.0281449998729,0.2129150303080678,2.694459467740744,486.2409653000068,486.0281449998729,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,6,0,6,0,,,,,,,,2.4815444374326763,both,793.7005259840998,2.2531466216685114,5.010227564735048e-05,0,67,[],0.012272229883819818,None,None,488.7314875999,488.7314875999,0.2116597299464047,2.693204167379081,488.95073159993626,488.7314875999,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,7,0,7,0,,,,,,,,2.4815444374326763,both,,,,1,67,[],0.008751030080020428,0.2051166300661862,None,491.44123999984004,491.44123999984004,0.2051166300661862,2.6866610674988625,491.65209840005264,491.44123999984004,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,8,0,8,0,,,,,,,,2.4815444374326763,both,1000.0000000000002,1.9455668760154636,5.5112276185077294e-05,0,68,[],0.014132830314338207,None,None,494.13819029997103,494.13819029997103,0.2129778303205967,2.694522267753273,494.3510781999212,494.13819029997103,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
21,0,21,0,9,0,9,0,,,,,,,,2.4815444374326763,both,1122.4620483093734,2.9658648814106128,6.91886372815984e-05,0,69,[],0.012095530284568667,0.20979393017478287,None,496.83855260000564,496.83855260000564,0.20979393017478287,2.691338367607459,497.0565502999816,496.83855260000564,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
22,0,22,0,0,0,0,0,,,,,,502.30368530005217,None,2.971876025028361,both,2519.842099789746,-3.1285841159254124,5.90556185921529e-05,0,70,[],0.024340029805898666,None,None,503.2166788999457,None,0.24312762985937297,3.215003654887734,503.43127589998767,None,,0.3333333333333333,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
22,0,22,0,1,0,1,0,,,,,,,,2.971876025028361,both,3174.8021039363985,-3.294860122778229,4.7528921302266854e-05,0,71,['both'],0.011944429948925972,None,None,506.4024880998768,506.4024880998768,0.21412983001209795,3.186005855040459,506.6197206999641,506.4024880998768,,,"{'estimation': [[125.0, 8.352299450912595], [127.6602640017412, 9.0], [131.94366982315825, 10.0], [133.9716828170366, 10.438539408913304], [136.7136402779721, 11.0], [141.70011706255556, 12.0], [143.5872943746293, 12.359237409116211], [147.786301433332, 13.0], [153.89305166811442, 13.893916363664617], [155.03464022971377, 14.0], [164.93848884661162, 14.875713569037053], [169.1543933632914, 15.0], [176.77669529663666, 15.21361005902094], [185.50933442129545, 15.0], [189.46457081379947, 14.910985171800302], [203.0630990890585, 14.084919290855565], [204.06336965341274, 14.0], [216.50114448912058, 13.0], [217.6376408240306, 12.914115219119026], [228.51924605600018, 12.0], [233.25824788420132, 11.624910788764984], [241.77562826848765, 11.0], [249.99999999999937, 10.425941697211556], [257.85788915879584, 10.0], [267.94336563407256, 9.474589942754232], [282.412731803395, 9.0], [287.1745887492579, 8.847390265357518], [307.78610333622805, 8.537744391089156], [329.87697769322244, 8.457075780788266], [353.55339059327247, 8.485612714714573], [378.9291416275985, 8.510015628060069], [406.12619817811606, 8.459058457933807], [435.2752816480601, 8.319176928890643], [466.5164957684015, 8.12469269374126], [487.70234035827576, 8.0], [499.9999999999975, 7.93035509652216], [535.8867312681438, 7.777247166047968], [574.3491774985143, 7.660157232250201], [615.5722066724546, 7.531342504673447], [659.7539553864432, 7.321732882248349], [703.5836131008768, 7.0], [707.1067811865431, 6.974809506151248], [757.8582832551941, 6.493345701437773], [805.2113654532799, 6.0], [812.2523963562301, 5.928000585378727], [870.5505632961181, 5.394480653491804], [933.0329915368008, 5.00661083128324], [935.9461481274536, 5.0], [999.9999999999926, 4.86159725202413], [1071.773462536285, 4.985152453167111], [1074.9672839358582, 5.0], [1148.698354997026, 5.332088578578345], [1231.1444133449063, 5.7911925907949975], [1271.5203320016637, 6.0], [1319.5079107728832, 6.242583078366364], [1414.2135623730828, 6.572107807311487], [1515.7165665103846, 6.725157855937032], [1624.5047927124563, 6.707768895527101], [1741.1011265922318, 6.577249036473599], [1866.065983073597, 6.416513925395727], [1999.9999999999802, 6.301274949638055], [2143.5469250725646, 6.272705391662295], [2297.396709994046, 6.321263991607349], [2462.2888266898062, 6.3863562228802095], [2639.01582154576, 6.371041071083907], [2828.427124746159, 6.164893868544625], [2894.131866377898, 6.0], [3031.4331330207615, 5.6724078079313], [3205.079582682539, 5.0], [3249.0095854249043, 4.836434204554365], [3412.2888967317763, 4.0], [3482.2022531844596, 3.6543682760998317], [3591.4333020218073, 3.0], [3732.1319661471844, 2.17983210280857], [3760.6342709591495, 2.0], [3920.0188220226287, 1.0], [3999.9999999999504, 0.5148273112375158], [4084.8880406157878, 0.0], [4252.041660479747, -1.0], [4287.093850145118, -1.202740692347492], [4435.559375022078, -2.0], [4594.793419988081, -2.8274908004628205], [4634.082422924136, -3.0], [4867.066842830885, -4.0], [4924.577653379601, -4.237070579267743], [5167.20134540589, -5.0], [5278.0316430915, -5.333844102761255], [5620.592478888303, -6.0], [5656.854249492303, -6.067807239338085], [6062.866266041501, -6.433286665712229], [6498.019170849792, -6.4521782971552], [6964.404506368902, -6.171749256515339], [7125.376214350315, -6.0], [7464.2639322943505, -5.647592415024167], [7956.3636250225545, -5.0], [7999.999999999872, -4.941101888504191]], 'plus_line': [[125.0, 3.6994280350757363], [126.19430756205921, 4.0], [130.07515477716078, 5.0], [133.93776968951957, 6.0], [133.9716828170366, 6.008072859749513], [138.9232943305439, 7.0], [143.5872943746293, 7.9753617364504485], [143.74912358485622, 8.0], [150.38533302075518, 9.0], [153.89305166811442, 9.52711796767602], [158.69450520148743, 10.0], [164.93848884661162, 10.585157546028322], [175.2183184319115, 11.0], [176.77669529663666, 11.056287689276797], [181.07214935668304, 11.0], [189.46457081379947, 10.887775626102615], [203.0630990890585, 10.176487524826587], [205.3389168116304, 10.0], [217.6376408240306, 9.101523287126248], [218.87485250294532, 9.0], [231.64776601341424, 8.0], [233.25824788420132, 7.881782208972571], [245.83545727862588, 7.000000000000001], [249.99999999999937, 6.726659138641011], [263.8120333718261, 6.0], [267.94336563407256, 5.788403819045292], [287.1745887492579, 5.129048876411988], [294.1765006201726, 5.0], [307.78610333622805, 4.735244592965362], [329.87697769322244, 4.580354105195765], [353.55339059327247, 4.578416054742628], [378.929141627598, 4.628845346092348], [406.12619817811606, 4.645030261061094], [435.2752816480601, 4.5752389183385205], [466.5164957684015, 4.4155559634021655], [499.9999999999975, 4.202561921668838], [533.44687984036, 4.0], [535.8867312681444, 3.983846349752095], [574.3491774985143, 3.77118601185907], [615.5722066724546, 3.573714351460309], [659.7539553864432, 3.3260035403823878], [701.5356431733987, 3.0], [707.1067811865431, 2.9543032461168504], [757.8582832551941, 2.4071136732686327], [793.2028482063611, 2.0], [812.2523963562301, 1.7747231093417677], [870.5505632961181, 1.1783355921668783], [897.4740195267557, 1.0], [933.0329915368008, 0.7558383648990493], [999.9999999999926, 0.6102555528610619], [1071.773462536285, 0.749333780603876], [1125.130769257231, 1.0], [1148.698354997026, 1.0999490447616962], [1231.1444133449063, 1.5287956778505114], [1319.5079107728832, 1.9590012755536093], [1331.5100336443977, 2.0], [1414.2135623730828, 2.253904637643629], [1515.7165665103846, 2.372916628898313], [1624.5047927124563, 2.3066843789173825], [1741.1011265922298, 2.107808839241808], [1797.1426666117575, 2.0], [1866.065983073597, 1.858611884889773], [1999.9999999999802, 1.665702626954522], [2143.5469250725646, 1.5959052926845347], [2297.396709994049, 1.641054849353523], [2462.2888266898062, 1.7328888768857944], [2639.01582154576, 1.7576621554291665], [2828.427124746159, 1.5877699669230791], [3031.4331330207615, 1.127914550183981], [3064.106133225531, 1.0], [3249.0095854249043, 0.28798760752666663], [3303.0893449111104, 0.0], [3482.2022531844555, -0.9177483701620084], [3495.2187908323053, -1.0], [3653.5119593024215, -2.0], [3732.1319661471844, -2.4633389200266786], [3811.419195075047, -3.0], [3966.6540135852883, -4.0], [3999.9999999999504, -4.20478725783743], [4121.1270403504395, -5.0], [4287.093850145118, -5.994961718525802], [4287.980184872368, -6.0], [4462.259955933325, -7.0], [4594.793419988081, -7.691368672954118], [4663.348175763802, -8.0], [4896.881170233659, -9.0], [4924.577653379601, -9.113662038928075], [5212.7599935943845, -10.0], [5278.031643091506, -10.191743245594083], [5656.854249492303, -10.870593858113331], [5837.243524306167, -11.0], [6062.866266041501, -11.16653129668297], [6498.0191708498005, -11.106121372371256], [6636.795294767123, -11.0], [6964.404506368894, -10.779478007022803], [7464.2639322943505, -10.311710278286844], [7823.462331431486, -10.0], [7999.999999999882, -9.853250096683052]], 'minus_line': [[125.0, 13.185366352496006], [128.42322246413582, 14.0], [133.1984357199621, 15.0], [133.9716828170366, 15.151521813875114], [137.8863086458311, 16.0], [143.03901716089175, 17.0], [143.5872943746293, 17.101753328721802], [149.23428244018586, 18.0], [153.8930516681145, 18.67550217024344], [157.65707442167283, 19.0], [164.93848884661162, 19.606217917985564], [176.77669529663666, 19.802269815277384], [189.46457081379947, 19.33319633177159], [193.75971488868083, 19.0], [203.0630990890585, 18.333081115414963], [206.6178494696053, 18.0], [217.5793136386462, 17.0], [217.63764082403046, 16.995037728173084], [228.65232014667396, 16.0], [233.25824788420132, 15.593937378692187], [240.910850902016, 15.0], [249.99999999999937, 14.30816796869655], [255.51547246376128, 14.0], [267.94336563407256, 13.336573383489956], [278.7715560822418, 13.0], [287.1745887492579, 12.758344201845944], [307.78610333622805, 12.552704794061036], [329.87697769322284, 12.570794172942199], [353.55339059327247, 12.64741142485634], [378.929141627598, 12.647948661370224], [406.12619817811606, 12.514556469347514], [435.2752816480601, 12.270411483184285], [466.0749376695008, 12.0], [466.5164957684021, 11.996659825157606], [499.9999999999975, 11.815997349776433], [535.8867312681438, 11.732012690873145], [574.3491774985143, 11.7104146346791], [615.5722066724546, 11.671093327357077], [659.7539553864432, 11.532126023522586], [707.1067811865431, 11.243377332710814], [735.2705318565622, 11.0], [757.8582832551932, 10.82181538309865], [812.2523963562301, 10.335994380029613], [851.5453352575131, 10.0], [870.5505632961181, 9.850580831406681], [933.0329915368008, 9.497075939668353], [999.9999999999926, 9.345052603781841], [1071.773462536285, 9.457153818699055], [1148.698354997026, 9.799598886173317], [1183.32437946442, 10.0], [1231.1444133449063, 10.285535417251733], [1319.5079107728832, 10.753296834679611], [1390.5187379531587, 11.0], [1414.2135623730828, 11.086255012779286], [1515.7165665103846, 11.250644028085539], [1624.5047927124563, 11.255338777381786], [1741.1011265922318, 11.176498955870269], [1866.065983073597, 11.09360611694924], [1999.9999999999827, 11.065744913345794], [2143.5469250725646, 11.114372705339832], [2297.396709994046, 11.214766614069628], [2462.2888266898062, 11.299993180119092], [2639.0158215457564, 11.274522779935445], [2828.427124746159, 11.02748774720417], [2838.0674676867125, 11.0], [3031.4331330207615, 10.50290648078463], [3151.462325557598, 10.0], [3249.0095854249043, 9.616163937024297], [3364.688900753873, 9.0], [3482.2022531844555, 8.39022539331516], [3546.7787982096747, 8.0], [3711.3227027249422, 7.000000000000001], [3732.1319661471844, 6.878125599126424], [3874.659966144236, 6.0], [3999.9999999999504, 5.208403397777856], [4035.2149264661616, 5.0], [4202.563505084013, 4.0], [4287.093850145118, 3.4945762620312246], [4381.107558424638, 3.0], [4566.816474364448, 2.0], [4594.7934199880865, 1.8544649932704362], [4792.23076145902, 1.0], [4924.577653379601, 0.42968601138423057], [5055.2289474586205, 0.0], [5278.031643091506, -0.710512960201376], [5411.499851859828, -1.0], [5656.854249492303, -1.4965311678536857], [6062.866266041508, -1.9264265634780542], [6485.451989611172, -2.0], [6498.019170849792, -2.0019061387881187], [6501.409670999815, -2.0], [6964.404506368894, -1.730386867377323], [7464.2639322943505, -1.1302184802194355], [7536.508702625763, -1.0], [7999.999999999882, -0.1368173254193921]]}",,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
22,0,22,0,2,0,2,0,,,,,,,,2.971876025028361,both,3999.9999999999995,-4.640715194150978,4.919650429245472e-05,0,72,['both'],0.0041727302595973015,None,None,509.606852900004,509.606852900004,0.20574873010627925,3.1776247551346404,509.8210952000227,509.606852900004,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
22,0,22,0,3,0,3,0,,,,,,,,2.971876025028361,both,,,,1,72,['both'],0.014681829838082194,None,None,512.8029260998592,512.8029260998592,0.217769029783085,3.189645054811446,513.0161109999754,512.8029260998592,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
22,0,22,0,4,0,4,0,,,,,,,,2.971876025028361,both,6349.604207872798,-3.3326347356630537,8.960501652231686e-05,0,73,['both'],0.016317930072546005,None,None,515.9885082000401,515.9885082000401,0.22444723010994494,3.196323255138306,516.2094386999961,515.9885082000401,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
22,0,22,0,5,0,5,0,,,,,,,,2.971876025028361,both,8000.0,-5.0,0.00010208689723347648,0,74,['both'],0.010878530098125339,None,None,519.1780101999175,519.1780101999175,0.21131913014687598,3.183195155175237,519.3995864999015,519.1780101999175,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334]",527.705856199842,None,1.8437054899692198,none,6727.171322029717,-1.1166356898347662,0.00012571071593742305,0,63,['both'],0.024159929947927594,None,None,528.5114344998728,None,0.2503793300129473,2.094084819982167,528.7378618000075,None,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,1,0,1,0,,,,,,,,1.9554065839014068,none,4489.8481932374925,-3.020660540799622,8.308814458683575e-05,0,64,['both'],0.011239530052989721,None,None,530.5765690999106,530.5765690999106,0.20969613012857735,2.165102714029984,530.7950152999256,530.5765690999106,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,2,0,2,0,,,,,,,,2.250483778639669,none,943.8743126816934,0.10529701440462613,4.297507976478901e-05,0,65,['both'],0.01048372988589108,None,None,532.7585630998947,532.7585630998947,0.21074982988648117,2.4612336085261504,532.9739337000065,532.7585630998947,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,3,0,3,0,,,,,,,,2.939530772038267,none,2118.9261887185903,-1.0642865482662935,6.851665807048209e-05,0,66,['both'],0.011256629833951592,None,None,535.2335808998905,535.2335808998905,0.2100957299116999,3.149626501949967,535.4582811999135,535.2335808998905,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,4,0,4,0,,,,,,,,1.605015848722037,none,,,,1,66,['both'],0.013350229943171144,None,None,538.3959625998978,538.3959625998978,0.21537852985784411,1.820394378579881,538.6163947999012,538.3959625998978,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,5,0,5,0,,,,,,,,2.253791763877496,none,1414.2135623730949,2.732122935375245,6.907410501685897e-05,0,67,['both'],0.012470030225813389,None,None,540.2185629999731,540.2185629999731,0.21345853013917804,2.467250294016674,540.4344051000662,540.2185629999731,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,6,0,6,0,,,,,,,,2.6132371079169587,none,7550.994501453549,-0.29056930414661775,0.0001624038069123572,0,68,['both'],0.01456132996827364,None,None,542.7001390999649,542.7001390999649,0.22405473003163934,2.837291837948598,542.9160394000355,542.7001390999649,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,7,0,7,0,,,,,,,,2.4104740480576647,none,629.9605249474365,4.119352154055733,8.222234903589068e-05,0,69,['both'],0.007780730025842786,None,['space'],545.5318507999182,545.5318507999182,0.20341163012199104,2.613885678179656,545.7463599999901,545.5318507999182,[-2.3691418999806046],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
23,0,23,0,8,0,8,0,,,,,,,,2.6002478551639507,none,4000.0,0.0,8.394020090612804e-05,0,70,['both'],0.010788229992613196,None,None,548.1659170999192,548.1659170999192,0.21169982990249991,2.8119476850664507,548.3782647000626,548.1659170999192,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
