sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,break_txt.started,break_txt.stopped,Intervals,feedback.rt,Audiogram_both,Audiogram_frequency,Audiogram_none,Audiogram_time,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,5,0,5,0,,,,,,,,1.0268842607627051,none,503.0,4.274186681134521,0.00011609810147425361,0,40,[],0.016986430000315522,None,['space'],291.6398303000001,291.6398303000001,0.2333635300003607,1.2602477907630658,291.87341119999996,291.6398303000001,,,,[-0.794532700000218],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
6,0,6,0,6,0,6,0,,,,,,,,2.723404894025114,none,634.0,1.412030931245987,5.978385200055966e-05,0,41,[],0.016256829999974798,None,['space'],292.8922737999999,292.8922737999999,0.2295207299998765,2.9529256240249904,293.1239905,292.8922737999999,,,,[-0.35105369999996583],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
6,0,6,0,7,0,7,0,,,,,,,,1.391280724080989,none,799.0,1.2256623750756561,4.4235148512633776e-05,0,42,[],0.02136092999990069,None,None,295.8419208,295.8419208,0.2424187299998266,1.6336994540808156,296.0661233999999,295.8419208,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,0,0,0,0,,,,,0.3333333333333333,301.1638017999999,None,1.9289016704605082,both,4924.0,8.315180149065878,0.00038423818470568105,0,44,[],0.025759230000176103,None,None,302.1850717,None,0.22295313000017813,2.1518548004606863,302.38932109999996,None,297.453389,None,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,1,0,1,0,,,,,,,,1.9289016704605082,both,3908.0,2.9261941823710798,0.00011530353630473568,0,45,[],0.01507642999968084,None,['space'],304.3216130999999,304.3216130999999,0.22844292999980098,2.157344600460309,304.5515811999999,304.3216130999999,,,,[-1.6919536000002608],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,2,0,2,0,,,,,,,,1.9289016704605082,both,3102.0,4.410383834592224,0.00010713271275792458,0,46,[],0.015388830000119924,None,['space'],306.4746723999999,306.4746723999999,0.22673333000011553,2.1556350004606237,306.69931859999997,306.4746723999999,,,,[-1.7018676000000141],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,3,0,3,0,,,,,,,,1.9289016704605082,both,2462.0,11.426426570302429,0.0003169649837483057,0,47,[],0.019926430000396067,None,['space'],308.6224253999999,308.6224253999999,0.23851933000037207,2.1674210004608803,308.8474017000001,308.6224253999999,,,,[-1.6007684999999583],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,4,0,4,0,,,,,,,,1.9289016704605082,both,1954.0,11.862191396755552,0.0002850043314543233,0,48,[],0.0211001299999225,None,['space'],310.7726444,310.7726444,0.2414386299999478,2.170340300460456,310.99676150000005,310.7726444,,,,[-1.57585610000001],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,5,0,5,0,,,,,,,,1.9289016704605082,both,1551.0,10.303793194744351,0.00017229251113048052,0,49,[],0.021185530000138897,None,['space'],312.9211338,312.9211338,0.23988473000008526,2.1687864004605935,313.1442276,312.9211338,,,,[-1.7797347000000627],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,6,0,6,0,,,,,,,,1.9289016704605082,both,1231.0,12.0,0.00021384131301406921,0,50,[],0.015780530000029103,None,['space'],315.0631607,315.0631607,0.22601643000007243,2.1549181004605806,315.29173220000007,315.0631607,,,,[-1.7542490000000726],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,7,0,7,0,,,,,,,,1.9289016704605082,both,,,,1,50,[],0.0199299300002167,None,['space'],317.21666529999993,317.21666529999993,0.2393261300001086,2.168227800460617,317.44130870000004,317.21666529999993,,,,[-1.595299999999952],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,8,0,8,0,,,,,,,,1.9289016704605082,both,775.0,4.08685841297546,6.324013518272954e-05,0,51,[],0.02213222999989739,None,None,319.36499230000004,319.36499230000004,0.24334392999980992,2.172245600460318,319.5899869,319.36499230000004,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,9,0,9,0,,,,,,,,1.9289016704605082,both,615.0,-0.33579154003404604,5.147566816780217e-05,0,52,[],0.020815430000084234,None,None,321.51692249999996,321.51692249999996,0.23823383000012655,2.1671355004606347,321.73866780000003,321.51692249999996,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,10,0,10,0,,,,,,,,1.9289016704605082,both,488.0,3.2218381807646628,0.0001044174932325985,0,53,[],0.015872929999886765,None,['space'],323.6595622,323.6595622,0.23139042999991943,2.1602921004604276,323.8875826000001,323.6595622,,,,[-0.11029910000024756],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,11,0,11,0,,,,,,,,1.9289016704605082,both,387.0,4.904400041766168,0.00014058078261060454,0,54,[],0.013798829999814188,None,None,325.81359010000006,325.81359010000006,0.20955632999994123,2.1384580004604494,326.0313735,325.81359010000006,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,12,0,12,0,,,,,,,,1.9289016704605082,both,307.0,7.7101895942204965,0.00026018627695046146,0,55,[],0.01097023000011177,0.20817793000014717,['space'],327.9717452,327.9717452,0.20817793000014717,2.1370796004606554,328.1848451000001,327.9717452,,,,[-1.5356318000001465],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,13,0,13,0,,,,,,,,1.9289016704605082,both,244.0,3.1665397483967515,0.0002580814185589446,0,56,[],0.014841830000023037,None,['space'],330.1159132999999,330.1159132999999,0.21286162999990665,2.141763300460415,330.33610999999996,330.1159132999999,,,,[-1.7428995000002487],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
7,0,7,0,14,0,14,0,,,,,,,,1.9289016704605082,both,194.0,10.79096113129921,0.0009951183734701477,0,57,[],0.014852129999781027,0.2148628299999018,['space'],332.27110489999995,332.27110489999995,0.2148628299999018,2.14376450046041,332.48693690000005,332.27110489999995,,,,[-1.7628460000000814],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,0,0,0,0,,,,,0.5833333333333334,352.4206383999999,None,2.385663358904279,frequency,4002.0,-0.4065579506171446,8.023308788145277e-05,0,46,[],0.021989830000165966,None,None,353.4432703,None,0.22546863000002304,2.611131988904302,353.66165580000006,None,334.42025609999996,None,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,1,0,1,0,,,,,,,,1.4659078881621177,frequency,2671.0,3.6307600527078705,0.00011432835002703505,0,47,[],0.016959229999883974,None,['space'],356.06441889999996,356.06441889999996,0.23254483000005166,1.6984527181621694,356.27995310000006,356.06441889999996,,,,[-2.170987700000069],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,2,0,2,0,,,,,,,,2.7727761762503618,frequency,1783.0,6.0,0.00012971910425121008,0,48,[],0.01939753000010569,None,['space'],357.74327029999995,357.74327029999995,0.22537663000025532,2.998152806250617,357.95937219999996,357.74327029999995,,,,[-1.155174400000078],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,3,0,3,0,,,,,,,,2.752259050880715,frequency,1190.0,6.0,0.00010375283666024616,0,49,[],0.01970103000007839,None,['space'],360.7294944999999,360.7294944999999,0.2263459299999795,2.9786049808806947,360.95061140000007,360.7294944999999,,,,[-2.044928900000059],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,4,0,4,0,,,,,,,,2.778946174511822,frequency,794.0,4.895894415885883,6.789563057883784e-05,0,50,[],0.01727372999994259,None,['space'],363.69998140000007,363.69998140000007,0.2220737300001474,3.001019904511969,363.91993879999995,363.69998140000007,,,,[-2.0153346000001875],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,5,0,5,0,,,,,,,,1.696012226304647,frequency,530.0,1.084915834838331,7.564715643683084e-05,0,51,[],0.009096030000137034,0.2073178299999654,['space'],366.69853390000003,366.69853390000003,0.2073178299999654,1.9033300563046125,366.92095889999996,366.69853390000003,,,,[-2.2695295000000897],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,6,0,6,0,,,,,,,,2.8038260550060348,frequency,354.0,6.0,0.0001765735047794486,0,52,[],0.014912230000390991,None,['space'],368.6038159,368.6038159,0.226163630000201,3.0299896850062358,368.8353970999999,368.6038159,,,,[-0.5350051000000349],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,7,0,7,0,,,,,,,,2.020163315386224,frequency,236.0,3.3669320794018796,0.00028719958034180296,0,53,[],0.020375230000126976,None,['space'],371.6375594000001,371.6375594000001,0.2214187300003232,2.241582045386547,371.84510550000005,371.6375594000001,,,,[-2.3610858000001826],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,8,0,8,0,,,,,,,,1.165323096383912,frequency,158.0,3.355850960690845,0.0006312129342461089,0,54,[],0.020065629999862722,0.2102337300000272,['space'],373.873881,373.873881,0.2102337300000272,1.3755568263839393,374.07730459999993,373.873881,,,,[-1.6922137999999904],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
8,0,8,0,9,0,9,0,,,,,,,,2.291616152285077,frequency,,,,1,54,[],0.015600830000039423,None,['space'],375.2438829,375.2438829,0.22959162999995897,2.521207782285036,375.4756963,375.2438829,,,,[-0.9114108000001124],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,0,0,0,0,,,,,0.16666666666666666,382.58566169999995,None,2.807716843626094,both,8000.0,4.0,0.0002877199686685786,0,58,[],0.02521493000040209,None,None,383.5973214999999,None,0.2506588300002477,3.0583756736263417,383.82348490000004,None,377.76179060000004,None,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,1,0,1,0,,,,,,,,2.807716843626094,both,7127.0,3.14669315401656,0.00022278202059596537,0,59,[],0.014601129999846307,None,['space'],386.62345389999996,386.62345389999996,0.22700402999998914,3.034720873626083,386.85579699999994,386.62345389999996,,,,[-2.4977545000001555],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,2,0,2,0,,,,,,,,2.807716843626094,both,6349.0,2.5092232131379397,0.00017553540895362093,0,60,[],0.017563929999823813,None,['space'],389.6578221,389.6578221,0.23394072999985838,3.0416575736259523,389.88336159999994,389.6578221,,,,[-2.645046099999945],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,3,0,3,0,,,,,,,,2.807716843626094,both,5656.0,3.0766205401774465,0.0001831979601763682,0,61,[],0.011213730000008582,None,['space'],392.6883906999999,392.6883906999999,0.223135129999946,3.03085197362604,392.91327490000003,392.6883906999999,,,,[-2.635189000000082],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,4,0,4,0,,,,,,,,2.807716843626094,both,5039.0,1.3848319193199976,0.00017746108791198277,0,62,[],0.015030329999717651,None,['space'],395.71829419999995,395.71829419999995,0.22945862999972633,3.0371754736258203,395.9450912,395.71829419999995,,,,[-2.640645100000029],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,5,0,5,0,,,,,,,,2.807716843626094,both,4489.0,2.5431691977130346,0.0001575850636426673,0,63,[],0.019541130000106932,0.2091205300000638,['space'],398.7513236,398.7513236,0.2091205300000638,3.016837373626158,398.9546527,398.7513236,,,,[-2.5544957000001887],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,6,0,6,0,,,,,,,,2.807716843626094,both,,,,1,63,[],0.019732630000362406,None,['space'],401.76978280000003,401.76978280000003,0.24149783000029856,3.0492146736263925,401.9960768000001,401.76978280000003,,,,[-2.627798700000085],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,7,0,7,0,,,,,,,,2.807716843626094,both,3563.0,0.06158975426132596,7.681178704448795e-05,0,64,[],0.015234729999974661,None,None,404.7965125999999,404.7965125999999,0.22363612999993165,3.0313529736260256,405.0238343000001,404.7965125999999,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
9,0,9,0,8,0,8,0,,,,,,,,2.807716843626094,both,3174.0,3.083558564969573,9.903548681794822e-05,0,65,[],0.015331329999753507,None,None,407.8289763,407.8289763,0.21191402999988895,3.019630873625983,408.0431211,407.8289763,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,0,0,0,0,,,,,0.3333333333333333,426.6541167999999,None,2.9833324350832378,frequency,7817.0,-2.3830164914118805,0.00013376477406895016,0,55,[],0.02439892999973381,None,None,427.6669638999999,None,0.21534602999986419,3.198678465083102,427.8688359999999,None,410.85505779999994,None,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,1,0,1,0,,,,,,,,1.3318372724209213,frequency,6204.0,-0.9551416707427252,0.00011241658007873497,0,56,[],0.010601129999940895,None,['space'],430.86139320000007,430.86139320000007,0.22123362999991514,1.5530709024208365,431.0875335999999,430.86139320000007,,,,[-2.8005057000000306],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,2,0,2,0,,,,,,,,2.6111706375273664,frequency,,,,1,56,[],0.015598030000091967,None,['space'],432.42057,432.42057,0.23027752999996665,2.841448167527333,432.65190359999997,432.42057,,,,[-1.0632327000000714],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,3,0,3,0,,,,,,,,1.0909309215661855,frequency,3908.0,-2.0595796365418666,6.494622849747327e-05,0,57,[],0.01828733000002103,0.2079950300001201,None,435.2559730999999,435.2559730999999,0.2079950300001201,1.2989259515663056,435.46402420000004,435.2559730999999,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,4,0,4,0,,,,,,,,1.7573098514878103,frequency,3102.0,-2.684447531401364,4.733479861146787e-05,0,58,[],0.016145430000278793,None,['space'],436.55790939999997,436.55790939999997,0.23187563000010414,1.9891854814879144,436.7854485999999,436.55790939999997,,,,[-0.7128620999999384],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,5,0,5,0,,,,,,,,2.2672620386055984,frequency,2462.0,-3.0,6.0212957385535926e-05,0,59,[],0.019344329999967158,0.20852102999992894,None,438.539119,438.539119,0.20852102999992894,2.4757830686055273,438.7450764,438.539119,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,6,0,6,0,,,,,,,,1.676563915908894,frequency,1954.0,0.24731826763281983,7.483552400029418e-05,0,60,[],0.014295429999947373,None,['space'],441.0138890999999,441.0138890999999,0.2283457300000009,1.904909645908895,441.24144350000006,441.0138890999999,,,,[-1.8885475000001861],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,7,0,7,0,,,,,,,,2.7136440112438756,frequency,1551.0,-2.8137639123397555,3.80529688372599e-05,0,61,[],0.019072829999913665,0.20780122999985906,None,442.91378639999994,442.91378639999994,0.20780122999985906,2.9214452412437346,443.11694809999995,442.91378639999994,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,8,0,8,0,,,,,,,,2.5115554631921686,frequency,1231.0,5.398950503578737,0.00010000901216262035,0,62,[],0.019124629999851095,0.2102043299998968,None,445.8329335000001,445.8329335000001,0.2102043299998968,2.7217597931920654,446.0359489,445.8329335000001,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,9,0,9,0,,,,,,,,1.147514687702536,frequency,977.0,-0.9138078746122469,3.906490198616886e-05,0,63,[],0.019026830000029804,0.21098492999999507,None,448.55215799999996,448.55215799999996,0.21098492999999507,1.358499617702531,448.7557712,448.55215799999996,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,10,0,10,0,,,,,,,,1.735082038088372,frequency,775.0,0.2948788557107469,4.086898121769404e-05,0,64,[],0.01778703000013593,None,None,449.9046114,449.9046114,0.2372021300002416,1.9722841680886136,450.1310934999999,449.9046114,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,11,0,11,0,,,,,,,,1.8100805640745723,frequency,615.0,-2.4888427456827715,4.0174403048541826e-05,0,65,[],0.01431593000029352,None,None,451.8585161000001,451.8585161000001,0.22651173000031122,2.0365922940748833,452.0886495,451.8585161000001,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,12,0,12,0,,,,,,,,2.204985459280387,frequency,488.0,-0.9545154977124272,6.455881927249854e-05,0,66,[],0.01566172999991977,None,None,453.8936455999999,453.8936455999999,0.231493829999863,2.43647928928025,454.1194364999999,453.8936455999999,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
10,0,10,0,13,0,13,0,,,,,,,,1.9693774550952088,frequency,387.0,2.942743544154639,0.00011216132517930883,0,67,[],0.010391929999741478,None,None,456.32340909999994,456.32340909999994,0.22030382999969333,2.189681285094902,456.5472536,456.32340909999994,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,0,0,0,0,,,,,,495.3905155,None,2.5624874154755863,none,3483.0,-1.889202966248001,6.023058923415115e-05,0,43,[],0.025277429999960077,None,None,496.4033377999999,None,0.22136402999990423,2.7838514454754906,496.6069212,None,458.5144957,None,"[0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334]",,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,1,0,1,0,,,,,,,,2.4036255152248165,none,1232.0,3.830246748028568,8.354914316234448e-05,0,44,[],0.01194033000001582,0.20143102999986695,['space'],499.17708500000003,499.17708500000003,0.20143102999986695,2.6050565452246834,499.3941612000001,499.17708500000003,,,,[-1.9565526000001228],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,2,0,2,0,,,,,,,,2.312390059489364,none,3909.0,-0.3805370541026014,7.881314523799925e-05,0,45,[],0.013565529999823411,0.19795162999980676,None,501.7980407,501.7980407,0.19795162999980676,2.5103416894891706,501.9961418999999,501.7980407,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,3,0,3,0,,,,,,,,2.643204352693642,none,,,,1,45,[],0.01460523000014291,0.19917183000006844,['space'],504.3128213,504.3128213,0.19917183000006844,2.8423761826937106,504.51588059999995,504.3128213,,,,[-2.0512417000002188],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,4,0,4,0,,,,,,,,1.0770160611971897,none,616.0,2.72206448905155,7.298383796215484e-05,0,46,[],0.019595429999981206,None,None,507.1666777999999,507.1666777999999,0.21330842999987,1.2903244911970597,507.3728613999999,507.1666777999999,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,5,0,5,0,,,,,,,,2.5744384122756125,none,2325.0,1.0735498552847287,9.280617066986089e-05,0,47,[],0.008341629999904399,0.19232922999981383,None,508.46522830000004,508.46522830000004,0.19232922999981383,2.7667676422754264,508.6712445999999,508.46522830000004,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,6,0,6,0,,,,,,,,2.1124027858761227,none,1552.0,7.257464014831102,0.00012151971698056295,0,48,[],0.018296129999953337,None,['space'],511.2535106999999,511.2535106999999,0.21762362999993456,2.3300264158760573,511.45702929999993,511.2535106999999,,,,[-2.2399535000001833],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,7,0,7,0,,,,,,,,1.4078636803359659,none,978.0,3.0,6.134249825094325e-05,0,49,[],0.014605829999936759,0.20146982999972352,None,513.5745411,513.5745411,0.20146982999972352,1.6093335103356894,513.7752317,513.5745411,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,8,0,8,0,,,,,,,,2.6185551130388323,none,4925.0,3.0,0.00020847022442907278,0,50,[],0.01720213000021431,0.20497553000018343,['space'],515.1900917,515.1900917,0.20497553000018343,2.8235306430390157,515.3947722999999,515.1900917,,,,[-1.1689223000000766],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
11,0,11,0,9,0,9,0,,,,,,,,2.4308515261214656,none,7379.0,2.847832585719898,0.0002258495979842813,0,51,[],0.018297829999937676,0.20953712999994423,"['space', 'space']",518.0236852999999,518.0236852999999,0.20953712999994423,2.64038865612141,518.2302838999999,518.0236852999999,,,,"[-2.2181950000001507, -0.042912399999977424]",,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,0,0,0,0,,,,,0.16666666666666666,527.2423233,None,2.315693296164259,frequency,249.0,3.3071703949862328,0.00024795870361178976,0,68,[],0.02323842999999215,None,None,528.2570995000001,None,0.24958252999999786,2.5652758261642568,528.4912032,None,520.6632645,None,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,1,0,1,0,,,,,,,,2.5994872549342665,frequency,222.0,3.960393447480607,0.0003507820435109832,0,69,[],0.012192229999755,0.20782482999970853,['space'],530.8098276999999,530.8098276999999,0.20782482999970853,2.807312084933975,531.0142906000001,530.8098276999999,,,,[-1.9562241999999515],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,2,0,2,0,,,,,,,,2.4201497408199577,frequency,198.0,2.6992802743382747,0.0003721267061463768,0,70,[],0.017350829999713824,None,['space'],533.6268074,533.6268074,0.2138749299997471,2.634024670819705,533.8343947000001,533.6268074,,,,[-2.445329400000219],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,3,0,3,0,,,,,,,,1.1275980820291636,frequency,176.0,1.711583555759951,0.00042970351911356553,0,71,[],0.017699530000072627,None,['space'],536.2639623,536.2639623,0.21403893000001517,1.3416370120291787,536.4743123000001,536.2639623,,,,[-2.2354142000001502],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,4,0,4,0,,,,,,,,1.4407530333492313,frequency,157.0,1.577505286420062,0.000525025690964339,0,72,[],0.017397730000084266,None,['space'],537.6134711,537.6134711,0.22155333000023347,1.6623063633494648,537.8343439999999,537.6134711,,,,[-0.8970026000001781],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,5,0,5,0,,,,,,,,1.5399162916369753,frequency,140.0,1.9349645347498043,0.000736197752126639,0,73,[],0.011790830000336427,0.20013973000027363,None,539.2705748999999,539.2705748999999,0.20013973000027363,1.740056021637249,539.4743243999999,539.2705748999999,,,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,6,0,6,0,,,,,,,,1.0144862501775345,frequency,125.0,4.0,0.0011454338263838868,0,74,[],0.011737930000208507,0.19440543000018806,['space'],541.0211721000001,541.0211721000001,0.19440543000018806,1.2088916801777225,541.2228918000001,541.0211721000001,,,,[-1.1513110999999299],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
12,0,12,0,7,0,7,0,,,,,,,,1.0064352253694562,frequency,,,,1,74,[],0.01730213000018921,None,['space'],542.2502850999999,542.2502850999999,0.22111543000028178,1.227550655369738,542.4621989,542.2502850999999,,,,[-0.5092944000002717],,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
13,0,13,0,0,0,0,0,,,,,0.5833333333333334,552.31124,None,1.471263808791966,both,1411.0,7.150367899701562,0.00011505725558861651,0,66,[],0.025762329999906797,None,None,553.3352459,None,0.25152223000009144,1.7227860387920575,553.5596358,None,543.4729250999999,None,,,,,,,,,cwzopc,001,english,0,2022-07-20_10h39.46.286,Continuous,2022.1.1,34.12413746977165,
