sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,10,0,10,0,,,,,,,,1.1591046446977051,both,1516.0,3.6040885197256505,7.519009269129837e-05,0,35,[],0.02230387006420642,None,['space'],244.3953790999949,244.3953790999949,0.23345667007379234,1.3925613147714975,244.6092605999438,244.3953790999949,[-1.0453580000903457],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,0.3333333333333333,248.93793789995834,None,1.7934568983687538,both,274.0,3.958930715129732,0.00022408298567041555,0,36,[],0.02375757007393986,None,None,249.94694569997955,None,0.2339877700433135,2.027444668412067,250.16771680000238,None,,245.79194899997674,None,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,1.7934568983687538,both,345.0,3.911892945860563,0.0001425074834020574,0,37,[],0.02176917006727308,None,None,251.98858150001615,251.98858150001615,0.22754157008603215,2.0209984684547857,252.2034637000179,251.98858150001615,,,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,1.7934568983687538,both,435.0,2.1622417416839683,9.589945889105108e-05,0,38,[],0.02210107014980167,None,None,254.03101109992713,254.03101109992713,0.22817027010023594,2.0216271684689895,254.25161839998327,254.03101109992713,,,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,1.7934568983687538,both,548.0,3.892131445593798,0.00010011346300918215,0,39,[],0.01761037006508559,0.21413397009018809,['space'],256.06858769990504,256.06858769990504,0.21413397009018809,2.0075908684589416,256.2868086999515,256.06858769990504,[-1.5578257000306621],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,1.7934568983687538,both,691.0,1.6328688965076106,5.529105543725111e-05,0,40,[],0.021798470057547092,None,['space'],258.11055420001503,258.11055420001503,0.22772067005280405,2.0211775684215576,258.3237940999679,258.11055420001503,[-1.6647548999171704],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,1.7934568983687538,both,871.0,1.8903127253451313,5.0204974603526784e-05,0,41,[],0.021849970100447536,None,['space'],260.14885729993694,260.14885729993694,0.2291940700961277,2.0226509684648812,260.3713065999327,260.14885729993694,[-1.5831142000388354],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,1.7934568983687538,both,1097.0,4.082456810144028,7.697598600073988e-05,0,42,[],0.0218712700298056,None,['space'],262.1887586999219,262.1887586999219,0.22737227007746696,2.0208291684462205,262.4098353999434,262.1887586999219,[-1.6542245999444276],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,1.7934568983687538,both,1382.0,5.728290662499934,9.907330879212416e-05,0,43,[],0.017273470060899854,None,['space'],264.2282167999074,264.2282167999074,0.21328457002528012,2.0067414683940337,264.4458694999339,264.2282167999074,[-1.718384200008586],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,1.7934568983687538,both,1741.0,4.0,0.00010003390743958118,0,44,[],0.0217822699341923,None,['space'],266.2705966999056,266.2705966999056,0.23013726994395256,2.023594168312706,266.48772819992155,266.2705966999056,[-1.760836600093171],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,1.7934568983687538,both,2194.0,3.2086875628005695,0.00011446640028255272,0,45,[],0.021797569934278727,None,['space'],268.310956900008,268.310956900008,0.22947966994252056,2.022936568311274,268.5330416999059,268.310956900008,[-1.7367170999059454],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,1.7934568983687538,both,2764.0,-0.2286354763883458,6.768437569125228e-05,0,46,[],0.020705870119854808,None,['space'],270.3492072999943,270.3492072999943,0.2242739701177925,2.017730868486546,270.5703598000109,270.3492072999943,[-1.638800699962303],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,11,0,11,0,,,,,,,,1.7934568983687538,both,3482.0,3.095057220786981,0.00010688783410933014,0,47,[],0.014104369911365211,None,['space'],272.3930818999652,272.3930818999652,0.21104306995403022,2.0044999683227838,272.6095798999304,272.3930818999652,[-1.7236719999928027],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,12,0,12,0,,,,,,,,1.7934568983687538,both,,,,1,47,[],0.008183570113033056,None,['space'],274.44475789996795,274.44475789996795,0.2076968700857833,2.001153768454537,274.66038839996327,274.44475789996795,[-1.7676106999861076],,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
6,0,6,0,13,0,13,0,,,,,,,,1.7934568983687538,both,5527.0,1.5861318809665248,0.0001600208592910641,0,48,[],0.022611770080402493,None,None,276.487303199945,276.487303199945,0.22869687003549188,2.0221537684042454,276.70408809999935,276.487303199945,,,,,moiern,001,fr,0,2022-07-08_14h22.59.036,Continuous,2022.1.1,None,
,,,,,,,,,,,,,,,1.7934568983687538,both,6964.0,2.9276924097869528,0.00021031377807434362,0,49,[],,,,,,,,,,,,,,,,,,,,,,
