sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_both,Audiogram_none,Audiogram_time,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,3,0,3,0,,,,,,,,1.9845391986256313,frequency,,,,1,43,[],0.019693089998327196,None,['space'],208.37803450005595,208.37803450005595,0.22237408999353647,2.206913288619168,208.5917858000612,208.37803450005595,[-2.634641999960877],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,4,0,4,0,,,,,,,,1.0571520731164676,frequency,977.0,-0.5723524759286607,4.0631186900854396e-05,0,44,[],0.020864889957010746,None,None,210.57911839999724,210.57911839999724,0.2245597899891436,1.2817118631056112,210.79133200005163,210.57911839999724,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,5,0,5,0,,,,,,,,2.580021978897022,frequency,1231.0,-0.04259694891028243,5.345172986970744e-05,0,45,[],0.016196689917705953,0.21362938988022506,['space'],211.85065949999262,211.85065949999262,0.21362938988022506,2.793651368777247,212.07039290003013,211.85065949999262,[-0.7157568999100477],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,6,0,6,0,,,,,,,,2.68467305745565,frequency,1551.0,1.0966097602466003,5.969077657448142e-05,0,46,[],0.019168990082107484,None,['space'],214.65226340002846,214.65226340002846,0.22425599012058228,2.9089290475762324,214.87315690005198,214.65226340002846,[-2.1896394999930635],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,7,0,7,0,,,,,,,,2.8333737504205794,frequency,1954.0,0.8025490149543886,7.977546444862363e-05,0,47,[],0.019338290090672672,None,['space'],217.55092710000463,217.55092710000463,0.22441629006061703,3.0577900404811964,217.7636248000199,217.55092710000463,[-0.8313609999604523],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,8,0,8,0,,,,,,,,1.5441209313421234,frequency,2462.0,0.0,8.505306297983944e-05,0,48,[],0.01876659004483372,None,['space'],220.60214520001318,220.60214520001318,0.2267636900069192,1.7708846213490426,220.81792210007552,220.60214520001318,[-2.362609399948269],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,9,0,9,0,,,,,,,,1.8493405523800206,frequency,3102.0,-2.8911410701648173,4.622169386135512e-05,0,49,[],0.017555590136907995,None,['space'],222.3605447000591,222.3605447000591,0.21803359012119472,2.0673741425012153,222.5766787000466,222.3605447000591,[-1.2251498999539763],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,10,0,10,0,,,,,,,,1.2498236335525912,frequency,3908.0,-3.9556675399967576,5.2209500830394634e-05,0,50,[],0.01925238990224898,None,None,224.42395640001632,224.42395640001632,0.22567818989045918,1.4755018234430504,224.64080390008166,224.42395640001632,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,11,0,11,0,,,,,,,,2.2298597403554528,frequency,4924.0,-4.2736030050624345,9.019061828253276e-05,0,51,[],0.01908329001162201,None,['space'],225.89292290003505,225.89292290003505,0.22644848993513733,2.45630823029059,226.10823570005596,225.89292290003505,[-1.0307445001089945],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,12,0,12,0,,,,,,,,1.4051535576665917,frequency,6204.0,-4.379078384882737,7.57937741697781e-05,0,52,[],0.01877819001674652,None,['space'],228.33371180004906,228.33371180004906,0.22558809001930058,1.6307416476858922,228.54837129998486,228.33371180004906,[-1.9825211999705061],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
5,0,5,0,13,0,13,0,,,,,,,,2.514579565847265,frequency,7817.0,-5.021388464301015,9.8724095101096e-05,0,53,[],0.018839690019376576,None,None,229.95195110002533,229.95195110002533,0.23121689003892243,2.7457964558861874,230.16776240000036,229.95195110002533,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,0,0,0,0,,,,,0.3333333333333333,239.54766610008664,None,1.8303842876544403,frequency,337.0,-1.5201700947326326,7.799248103080593e-05,0,54,[],0.023336190031841397,None,None,240.56122750008944,None,0.22974358999636024,2.0601278776508005,240.78243660007138,None,,232.6819650999969,None,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,1,0,1,0,,,,,,,,1.8604899329155336,frequency,425.0,-4.474758841696508,4.4970125247550664e-05,0,55,[],0.012093989993445575,None,['space'],242.6065787000116,242.6065787000116,0.2088611900107935,2.069351122926327,242.8210820000386,242.6065787000116,[-1.4553397999843583],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,2,0,2,0,,,,,,,,2.7140775804221597,frequency,536.0,-0.4216106226600864,6.270968879671118e-05,0,56,[],0.016627389937639236,None,['space'],244.68432410003152,244.68432410003152,0.21642028994392604,2.9304978703660858,244.90081020002253,244.68432410003152,[-1.0689589999383315],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,3,0,3,0,,,,,,,,2.0104654789516507,frequency,675.0,-0.6043137908124904,4.404496776424578e-05,0,57,[],0.018995590042322874,None,['space'],247.61991090001538,247.61991090001538,0.22276009002234787,2.2332255689739986,247.83211680001114,247.61991090001538,[-2.388732700026594],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,4,0,4,0,,,,,,,,1.5933879865159792,frequency,851.0,-3.3737053829036627,2.7001611607584264e-05,0,58,[],0.015143290045671165,None,['space'],249.84100970008876,249.84100970008876,0.21327698999084532,1.8066649765068246,250.06132840004284,249.84100970008876,[-1.6346409999532625],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,5,0,5,0,,,,,,,,2.8700763040562363,frequency,1072.0,-3.9752969373315867,2.9779949493415635e-05,0,59,[],0.01846708997618407,None,None,251.65798560006078,251.65798560006078,0.2204846900422126,3.090560994098449,251.87371640000492,251.65798560006078,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,6,0,6,0,,,,,,,,2.8961760182408605,frequency,1351.0,-2.1186707722182643,4.0745928327207495e-05,0,60,[],0.018796490039676428,None,None,254.74312680005096,254.74312680005096,0.22264329006429762,3.118819308305158,254.94700580008794,254.74312680005096,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,7,0,7,0,,,,,,,,2.126384890428457,frequency,1702.0,0.5273042840220785,6.519636279640943e-05,0,61,[],0.018027890007942915,None,['space'],257.8483338999795,257.8483338999795,0.2184218899346888,2.344806780363146,258.0682963000145,257.8483338999795,[-2.489220999996178],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,8,0,8,0,,,,,,,,1.2131440356405132,frequency,2144.0,-6.0,3.909454388369368e-05,0,62,[],0.012119790073484182,0.2061817899812013,None,260.19188090006355,260.19188090006355,0.2061817899812013,1.4193258256217145,260.40380129998084,260.19188090006355,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,9,0,9,0,,,,,,,,1.0124470107378893,frequency,2701.0,-5.939577991338114,3.704629715113488e-05,0,63,[],0.01862558990251273,None,None,261.61832240002695,261.61832240002695,0.2229829899733886,1.235430000711278,261.8355823000893,261.61832240002695,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,10,0,10,0,,,,,,,,1.9193257750752593,frequency,3403.0,-5.001091559475541,4.1304628334507176e-05,0,64,[],0.012277789996005595,None,None,262.8444752000505,262.8444752000505,0.20906068990007043,2.1283864649753297,263.05942780000623,262.8444752000505,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,11,0,11,0,,,,,,,,1.170375766298806,frequency,,,,1,64,[],0.018875290057621896,None,None,264.98235890001524,264.98235890001524,0.22122648998629302,1.391602256285099,265.1986253000796,264.98235890001524,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,12,0,12,0,,,,,,,,2.570591386136416,frequency,5403.0,-5.898847220565938,6.991564029932784e-05,0,65,[],0.01534859009552747,None,None,266.3595665000612,266.3595665000612,0.21460679010488093,2.785198176241297,266.5816320000449,266.3595665000612,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
6,0,6,0,13,0,13,0,,,,,,,,2.6915212599144223,frequency,6807.0,-6.155406948483655,7.15687497611876e-05,0,66,[],0.01840689009986818,None,None,269.15454930008855,269.15454930008855,0.22207089012954384,2.913592150043966,269.37380479997955,269.15454930008855,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,0,0,0,0,,,,,0.16666666666666666,275.1128217000514,None,2.246201255753726,both,1481.0,-0.034479542058777124,4.8581020995291986e-05,0,50,[],0.02363788988441229,None,None,276.1236324000638,None,0.22813258995302022,2.474333845706746,276.344774600002,None,,272.0628794999793,None,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,1,0,1,0,,,,,,,,2.246201255753726,both,1662.0,-1.1081007340034899,5.2417580635106195e-05,0,51,[],0.01773419009987265,None,['space'],278.58658470003866,278.58658470003866,0.21936739014927298,2.465568645902999,278.8022038000636,278.58658470003866,[-1.5631313000340015],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,2,0,2,0,,,,,,,,2.246201255753726,both,,,,1,51,[],0.011817790102213621,0.20842829009052366,['space'],281.04763190005906,281.04763190005906,0.20842829009052366,2.4546295458442495,281.26026330003515,281.04763190005906,[-1.9761131999548525],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,3,0,3,0,,,,,,,,2.246201255753726,both,2095.0,0.9907163107433014,8.62108558975248e-05,0,52,[],0.01891189010348171,None,None,283.5081082000397,283.5081082000397,0.22214979003183544,2.4683510457855613,283.72065590007696,283.5081082000397,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,4,0,4,0,,,,,,,,2.246201255753726,both,2351.0,-0.09581511911760288,8.168641440110435e-05,0,53,[],0.014015390072017908,None,['space'],285.96321960003115,285.96321960003115,0.20890519011300057,2.4551064458667264,286.1771470999811,285.96321960003115,[-1.9962490999605507],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,5,0,5,0,,,,,,,,2.246201255753726,both,2639.0,-0.8805965707450101,6.980894025917909e-05,0,54,[],0.01799598999787122,None,['space'],288.4287176000653,288.4287176000653,0.2198900900548324,2.4660913458085583,288.6358668000903,288.4287176000653,[-1.805836800020188],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,6,0,6,0,,,,,,,,2.246201255753726,both,2962.0,-2.0,4.5423933775008835e-05,0,55,[],0.014249890111386776,None,None,290.88425190001726,290.88425190001726,0.21075089008081704,2.456952145834543,291.1038631000556,290.88425190001726,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,7,0,7,0,,,,,,,,2.246201255753726,both,3325.0,-3.4583651076839192,4.8413210821077784e-05,0,56,[],0.0182177898241207,None,None,293.34774560004007,293.34774560004007,0.2266039898386225,2.4728052455923484,293.5621264000656,293.34774560004007,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,8,0,8,0,,,,,,,,2.246201255753726,both,3732.0,-2.0,6.293915471090753e-05,0,57,[],0.01613209000788629,None,['space'],295.8060970000224,295.8060970000224,0.21598369011189789,2.4621849458656238,296.02078680007253,295.8060970000224,[-1.2784696000162512],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,9,0,9,0,,,,,,,,2.246201255753726,both,4189.0,-5.063734448832569,5.411734550954654e-05,0,58,[],0.010210890090093017,None,['space'],298.26779970002826,298.26779970002826,0.20844089007005095,2.454642145823777,298.48351900000125,298.26779970002826,[-1.9643723999615759],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,10,0,10,0,,,,,,,,2.246201255753726,both,4702.0,-3.8717206501038453,8.468043568457001e-05,0,59,[],0.009774890029802918,None,['space'],300.73751010000706,300.73751010000706,0.20744568994268775,2.4536469456964136,300.9545803000219,300.73751010000706,[-1.9862624999368563],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,11,0,11,0,,,,,,,,2.246201255753726,both,5278.0,-3.916241004316822,9.077909776316125e-05,0,60,[],0.017780789989046752,None,['space'],303.2060533000622,303.2060533000622,0.22257838991936296,2.468779645673089,303.4139668000862,303.2060533000622,[-2.007275199983269],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,12,0,12,0,,,,,,,,2.246201255753726,both,5924.0,-3.7872776646519157,7.673360414389813e-05,0,61,[],0.015991889988072217,0.21538008993957192,['space'],305.6653301999904,305.6653301999904,0.21538008993957192,2.461581345693298,305.88120230007917,305.6653301999904,[-2.018373499973677],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,13,0,13,0,,,,,,,,2.246201255753726,both,6649.0,-3.7459283158236842,9.133742128101383e-05,0,62,[],0.017625290085561574,None,['space'],308.1272202000255,308.1272202000255,0.2211007900768891,2.467302045830615,308.3453665000852,308.1272202000255,[-2.19217029993888],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
7,0,7,0,14,0,14,0,,,,,,,,2.246201255753726,both,7463.0,-2.5186559088912395,0.00012366258263168882,0,63,[],0.016927390010096133,None,None,310.58734329999425,310.58734329999425,0.21906159003265202,2.465262845786378,310.80374430003576,310.58734329999425,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,0,0,0,0,,,,,0.5833333333333334,317.5296566000907,None,2.02983954781236,frequency,125.0,6.0,0.0014420157515633036,0,67,[],0.023830789839848876,None,None,318.53478540002834,None,0.23064298985991627,2.260482537672276,318.74507250008173,None,,313.0563612000551,None,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,1,0,1,0,,,,,,,,2.239450312656477,frequency,,,,1,67,[],0.017714989953674376,None,['space'],320.7807801000308,320.7807801000308,0.22117518994491547,2.4606255026013923,320.989505500067,320.7807801000308,[-1.565899399924092],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,2,0,2,0,,,,,,,,2.064714063120266,frequency,280.0,6.328614944818369,0.0002811978766865,0,68,[],0.018842389923520386,None,None,323.22711320000235,323.22711320000235,0.22156708990223706,2.286281153022503,323.44261050003115,323.22711320000235,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,3,0,3,0,,,,,,,,2.1692231179033854,frequency,420.0,6.0,0.00015070702720365966,0,69,[],0.017653289949521422,None,['space'],325.5131679000333,325.5131679000333,0.22135398990940303,2.3905771078127884,325.729614400072,325.5131679000333,[-1.7382892000023276],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,4,0,4,0,,,,,,,,2.0998943717341643,frequency,629.0,3.548421794780227,7.721705570348244e-05,0,70,[],0.017418790026567876,None,['space'],327.8979200000176,327.8979200000176,0.21844679000787437,2.3183411617420386,328.111641400028,327.8979200000176,[-1.9148226999677718],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,5,0,5,0,,,,,,,,2.1272455415456406,frequency,942.0,5.007055140672243,7.546739220340846e-05,0,71,[],0.010367889888584614,None,['space'],330.2173516000621,330.2173516000621,0.20686428993940353,2.334109831485044,330.44061030005105,330.2173516000621,[-1.7064498000545427],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,6,0,6,0,,,,,,,,2.4438112649950714,frequency,1411.0,4.855236326530983,8.834000756525117e-05,0,72,[],0.01322058995719999,0.2097834899323061,['space'],332.56204940006137,332.56204940006137,0.2097834899323061,2.6535947549273775,332.7805144999875,332.56204940006137,[-1.8752707000821829],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,7,0,7,0,,,,,,,,1.138848873293436,frequency,2114.0,3.125369197078893,0.00011083225786367289,0,73,[],0.009901489946059883,0.2083212899742648,['space'],335.2230047000339,335.2230047000339,0.2083212899742648,1.347170163267701,335.4382873000577,335.2230047000339,[-2.1680898000486195],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,8,0,8,0,,,,,,,,2.4082527321042724,frequency,3167.0,0.42064997220094646,7.275724115005761e-05,0,74,[],0.017214589985087514,None,['space'],336.57552180008497,336.57552180008497,0.22709458996541798,2.6353473220696904,336.7896427999949,336.57552180008497,[-0.928860199986957],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,9,0,9,0,,,,,,,,2.0659287106502804,frequency,4745.0,5.076628845163031,0.0002425548379398157,0,75,[],0.01722709008026868,None,['space'],339.19918890006375,339.19918890006375,0.2215924900956452,2.2875212007459256,339.41511210007593,339.19918890006375,[-2.15994189993944],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
8,0,8,0,10,0,10,0,,,,,,,,2.109904146133964,frequency,7109.0,-3.8163533673968737,9.958572507835536e-05,0,76,[],0.016769090085290372,None,['space'],341.4857993000187,341.4857993000187,0.22249939001630992,2.3324035361502737,341.6997248000698,341.4857993000187,[-1.9342669999459758],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,0,0,0,0,,,,,0.3333333333333333,347.4452192999888,None,2.2516421437894563,both,140.0,-5.782682471347064,0.0003027695091421002,0,64,[],0.02147768996655941,None,None,348.46413550002035,None,0.22923908999655396,2.48088123378601,348.6798197000753,None,,343.8050960000837,None,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,1,0,1,0,,,,,,,,2.2516421437894563,both,177.0,-1.8590849189889305,0.0002819223930161293,0,65,[],0.012824589968658984,None,None,350.9374592000386,350.9374592000386,0.20837619004305452,2.460018333832511,351.1518635000102,350.9374592000386,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,2,0,2,0,,,,,,,,2.2516421437894563,both,223.0,1.586400054075379,0.0002645415283935839,0,66,[],0.016935589956119657,None,['space'],353.40922260005027,353.40922260005027,0.21844719001092017,2.4700893338003764,353.6303028999828,353.40922260005027,[-1.7456972000654787],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,3,0,3,0,,,,,,,,2.2516421437894563,both,281.0,-5.4501200884301255,7.18904924348126e-05,0,67,[],0.00917728990316391,0.20381338999141008,['space'],355.87894129997585,355.87894129997585,0.20381338999141008,2.4554555337808663,356.09946440008935,355.87894129997585,[-1.9434860000619665],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,4,0,4,0,,,,,,,,2.2516421437894563,both,354.0,-6.0,4.435325908195891e-05,0,68,[],0.01702718995511532,None,None,358.35160629998427,358.35160629998427,0.2216142900288105,2.4732564338182668,358.56693750002887,358.35160629998427,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,5,0,5,0,,,,,,,,2.2516421437894563,both,446.0,-3.780550041292626,4.8017479668973836e-05,0,69,[],0.017011289950460196,None,None,360.81728090008255,360.81728090008255,0.21954448998440057,2.471186633773857,361.0377870000666,360.81728090008255,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,6,0,6,0,,,,,,,,2.2516421437894563,both,562.0,1.3793769126787672,7.240444905596345e-05,0,70,[],0.016934290062636137,None,None,363.29183590004686,363.29183590004686,0.22102878999430686,2.472670933783763,363.50427400006447,363.29183590004686,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,7,0,7,0,,,,,,,,2.2516421437894563,both,,,,1,70,[],0.005452789831906557,None,['space'],365.7633484000107,365.7633484000107,0.2069396898150444,2.4585818336045007,365.98315240000375,365.7633484000107,[-2.019902199972421],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,8,0,8,0,,,,,,,,2.2516421437894563,both,892.0,-4.459718988125065,2.4525426609953225e-05,0,71,[],0.014576690038666129,None,None,368.23603949998505,368.23603949998505,0.21124489000067115,2.4628870337901274,368.45242450002115,368.23603949998505,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,9,0,9,0,,,,,,,,2.2516421437894563,both,1124.0,-2.025684894096308,3.899644713165808e-05,0,72,[],0.016785489860922098,None,None,370.7105267000152,370.7105267000152,0.21787918987683952,2.469521333666296,370.9220655000536,370.7105267000152,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
9,0,9,0,10,0,10,0,,,,,,,,2.2516421437894563,both,1416.0,0.18997777210701117,5.150221547264008e-05,0,73,[],0.00919839006382972,0.20202339009847492,['space'],373.1807757000206,373.1807757000206,0.20202339009847492,2.453665533887931,373.3904559999937,373.1807757000206,[-1.9661965999985114],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,0,0,0,0,,,,,,378.7674593999982,None,2.527261902474454,none,1000.0,0.6755843085524091,4.761559545615966e-05,0,47,[],0.02381848997902125,None,None,379.7866836000467,None,0.2423632899299264,2.7696251924043804,380.01036890002433,None,,375.64782030007336,None,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,1,0,1,0,,,,,,,,1.2879859877959996,none,,,,1,47,[],0.012759589939378202,None,None,382.5307007000083,382.5307007000083,0.20969818998128176,1.4976841777772814,382.7512969999807,382.5307007000083,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,2,0,2,0,,,,,,,,1.1238512876339304,none,177.0,3.0,0.0004932689959622452,0,48,[],0.018006589962169528,None,None,384.04398389998823,384.04398389998823,0.22394458996132016,1.3477958775952505,384.25728070002515,384.04398389998823,,,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,3,0,3,0,,,,,,,,1.5498851421714421,none,630.0,2.0544228794437593,6.481733164176779e-05,0,49,[],0.016605890006758273,None,['space'],385.3775975999888,385.3775975999888,0.22019749006722122,1.7700826322386634,385.5916311000474,385.3775975999888,[-0.8825236998964101],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,4,0,4,0,,,,,,,,1.0082816626781916,none,794.0,1.1930629313137673,4.433025729196543e-05,0,50,[],0.016272389912046492,None,['space'],387.14586230006535,387.14586230006535,0.22519408992957324,1.2334757526077649,387.36725150002167,387.14586230006535,[-1.2597584000322968],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,5,0,5,0,,,,,,,,1.090910058505501,none,265.0,6.406775680893794,0.0003169668750203643,0,51,[],0.012584790005348623,None,['space'],388.3725189000834,388.3725189000834,0.2070422900142148,1.2979523485197157,388.5864663000684,388.3725189000834,[-0.7250707000494003],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,6,0,6,0,,,,,,,,2.367316441460458,none,397.0,4.744449113782883,0.00013353294808922484,0,52,[],0.00735788990277797,0.2024758899351582,['space'],389.68900330003817,389.68900330003817,0.2024758899351582,2.5697923313956164,389.90779760002624,389.68900330003817,[-0.8577768999384716],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
10,0,10,0,7,0,7,0,,,,,,,,2.9643897389034737,none,500.0,4.183000776287149,0.00011564318468470426,0,53,[],0.01384169002994895,None,['space'],392.273935800069,392.273935800069,0.21273658995050937,3.177126328853983,392.4902672000462,392.273935800069,[-2.1791074000066146],,,,,,,,,,udoety,001,fr,0,2022-05-03_11h33.02.726,Continuous,2022.1.1,35.49539322774955,
