sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,0,0,0,0,,,,,"[0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",427.57369760004804,None,2.5932252567315572,none,189.0,-11.0,8.610271897048978e-05,0,74,[],0.024704100098460913,None,None,428.5819020001218,None,0.2473492999561131,2.8405745566876703,428.80223110015504,None,,418.15835770010017,None,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
12,0,12,0,1,0,1,0,,,,,,,,1.7844912863576976,none,505.0,-5.93674302081502,3.567511192622604e-05,0,75,[],0.013691900065168738,0.21097310003824532,None,431.39112289994955,431.39112289994955,0.21097310003824532,1.995464386395943,431.60201280005276,431.39112289994955,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
12,0,12,0,2,0,2,0,,,,,,,,2.8079406560093156,none,126.0,-10.009610667002379,0.0002254791534365538,0,76,[],0.014988499926403165,None,['space'],433.38842980004847,433.38842980004847,0.21183039993047714,3.019771055939793,433.6038784000557,433.38842980004847,[-1.520688699791208],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
12,0,12,0,3,0,3,0,,,,,,,,1.3350270397376605,none,567.0,-7.278767587735182,2.638391793740317e-05,0,77,[],0.013569100061431527,0.20666859997436404,None,436.41158820013516,436.41158820013516,0.20666859997436404,1.5416956397120245,436.62522080005147,436.41158820013516,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
12,0,12,0,4,0,4,0,,,,,,,,2.6061067116546583,none,,,,1,77,[],0.015147799858823419,None,None,437.9605378000997,437.9605378000997,0.21521839988417923,2.8213251115388376,438.1756772000808,437.9605378000997,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
12,0,12,0,5,0,5,0,,,,,,,,1.9370306432734137,none,357.0,-9.16198897648469,3.054830309796537e-05,0,78,[],0.014392799930647016,0.20970980008132756,None,440.78028740012087,440.78028740012087,0.20970980008132756,2.1467404433547412,440.9949567001313,440.78028740012087,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
12,0,12,0,6,0,6,0,,,,,,,,1.3934310828581664,none,212.0,-4.145353654337446,0.000150115496829288,0,79,[],0.013389899861067533,0.20874669984914362,None,442.93338020006195,442.93338020006195,0.20874669984914362,1.60217778270731,443.1490083001554,442.93338020006195,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
12,0,12,0,7,0,7,0,,,,,,,,1.1974829609878497,none,401.0,-1.54956133681855,6.400324121422111e-05,0,80,[],0.014011299703270197,0.20749029982835054,['space'],444.53667409997433,444.53667409997433,0.20749029982835054,1.4049732608162002,444.74833450000733,444.53667409997433,[-1.1007532000076026],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334]",448.2759332000278,None,2.100660842210469,time,595.0,-0.5852169460678733,5.293522704148789e-05,0,47,[],0.02479900000616908,None,None,449.3068097999785,None,0.21547150006517768,2.3161323422756466,449.5091457001399,None,,445.94215310015716,None,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,1,0,1,0,,,,,,,,2.100660842210469,time,891.0,0.8141065650405555,4.497866469454148e-05,0,48,[],0.013293299823999405,0.2058269998524338,['space'],451.6128124999814,451.6128124999814,0.2058269998524338,2.3064878420629027,451.823490699986,451.6128124999814,[-1.7126706999260932],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,2,0,2,0,,,,,,,,2.100660842210469,time,1000.0,-0.5376784199650885,4.1408174357166347e-05,0,49,[],0.013829899951815605,None,['space'],453.92653890000656,453.92653890000656,0.21083329990506172,2.3114941421155306,454.1420485000126,453.92653890000656,[-1.8674042001366615],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,3,0,3,0,,,,,,,,2.100660842210469,time,,,,1,49,[],0.013587899738922715,0.2073724998626858,['space'],456.24622460012324,456.24622460012324,0.2073724998626858,2.3080333420731547,456.459842100041,456.24622460012324,[-1.8505553000140935],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,4,0,4,0,,,,,,,,2.100660842210469,time,2828.0,1.0,7.35062441895302e-05,0,50,[],0.016925500007346272,None,None,458.5647841999307,458.5647841999307,0.21538390009664,2.316044742307109,458.7799289000686,458.5647841999307,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,5,0,5,0,,,,,,,,2.100660842210469,time,1681.0,1.1742528117337678,6.915230854807564e-05,0,51,[],0.013283899985253811,None,['space'],460.8846253999509,460.8846253999509,0.20830329996533692,2.308964142175806,461.1009398000315,460.8846253999509,[-1.9605378999840468],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,6,0,6,0,,,,,,,,2.100660842210469,time,2519.0,1.3801149134724313,9.930349483913097e-05,0,52,[],0.012733400100842118,None,['space'],463.20549120008945,463.20549120008945,0.20791830006055534,2.3085791422710242,463.419882300077,463.20549120008945,[-1.8012926999945194],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,7,0,7,0,,,,,,,,2.100660842210469,time,397.0,0.870907498724724,8.548922037935896e-05,0,53,[],0.012848099926486611,None,['space'],465.52657550014555,465.52657550014555,0.21126609994098544,2.3119269421514543,465.7405012999661,465.52657550014555,[-1.8182546999305487],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,8,0,8,0,,,,,,,,2.100660842210469,time,265.0,-0.3737156255124791,0.00014520758843121218,0,54,[],0.013169099809601903,None,['space'],467.8442554001231,467.8442554001231,0.20749399974010885,2.3081548419505777,468.06212619994767,467.8442554001231,[-1.815667700022459],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,9,0,9,0,,,,,,,,2.100660842210469,time,6725.0,-1.6957579041990245,0.00011754825638995489,0,55,[],0.013319200137630105,None,None,470.1665382999927,470.1665382999927,0.20678770006634295,2.307448542276812,470.3815952001605,470.1665382999927,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,10,0,10,0,,,,,,,,2.100660842210469,time,3563.0,-2.2969919824795975,5.854620948410036e-05,0,56,[],0.012907399795949459,None,None,472.48551609995775,472.48551609995775,0.2126204997766763,2.313281341987145,472.70237800013274,472.48551609995775,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,11,0,11,0,,,,,,,,2.100660842210469,time,7549.0,-0.7433310842165839,0.00015409967839663508,0,57,[],0.009972400031983852,0.2070311000570655,['space'],474.8085980999749,474.8085980999749,0.2070311000570655,2.3076919422675344,475.01559130009264,474.8085980999749,[-1.9335839999839664],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
13,0,13,0,12,0,12,0,,,,,,,,2.100660842210469,time,1498.0,1.04019957286694,5.450372620400893e-05,0,58,[],0.012076199986040592,None,None,477.12105299998075,477.12105299998075,0.20601449999958277,2.3066753422100517,477.33523470000364,477.12105299998075,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,0,0,0,0,,,,,"[0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334]",487.22949740011245,None,1.4888558001995735,none,2000.0,-1.429857496726202,6.345664830225542e-05,0,81,[],0.024902199860662222,None,None,488.25720590003766,None,0.22955420007929206,1.7184100002788656,488.46799649996683,None,,479.43960279994644,None,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,1,0,1,0,,,,,,,,2.2687458856279448,none,3775.0,-3.2346798704712567,5.51194110273541e-05,0,82,[],0.014190900139510632,None,['space'],489.96378899994306,489.96378899994306,0.20981530006974936,2.478561185697694,490.17488860012963,489.96378899994306,[-1.1040865001268685],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,2,0,2,0,,,,,,,,1.8186185847702852,none,4237.0,-3.154141445588292,6.972124426167242e-05,0,83,[],0.01493040006607771,0.21370909991674125,['space'],492.45009079994634,492.45009079994634,0.21370909991674125,2.0323276846870266,492.6562068001367,492.45009079994634,[-2.0232106000185013],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,3,0,3,0,,,,,,,,2.1453082917434028,none,2520.0,-1.911028603643683,6.793423055686813e-05,0,84,[],0.015498799970373511,None,['space'],494.4839294999838,494.4839294999838,0.21688379999250174,2.3621920917359045,494.69657599995844,494.4839294999838,[-1.6557539999485016],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,4,0,4,0,,,,,,,,2.2758122528590468,none,,,,1,84,[],0.0093578000087291,0.20320460014045238,['space'],496.8492344999686,496.8492344999686,0.20320460014045238,2.479016852999499,497.0597386001609,496.8492344999686,[-1.845087300054729],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,5,0,5,0,,,,,,,,1.195783321895474,none,1335.0,-0.9994151203520647,4.670376096314834e-05,0,85,[],0.017054999945685267,None,None,499.33909999998286,499.33909999998286,0.21861129999160767,1.4143946218870818,499.5459233999718,499.33909999998286,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,6,0,6,0,,,,,,,,1.8835767017000231,none,6349.0,-2.8752507490780275,9.443675101829869e-05,0,86,['none'],0.013162299990653992,None,None,500.7462281000335,500.7462281000335,0.2099605998955667,2.09353730159559,500.96458410006016,500.7462281000335,,,,,"{'estimation': [[125.0, -2.4096855524329834], [128.85869744688466, -3.0], [133.9716828170366, -3.7414170618821725], [135.79639736288644, -4.0], [142.89818410207204, -5.0], [143.5872943746293, -5.095247195494276], [151.19011512331952, -6.0], [153.89305166811442, -6.315352673065956], [161.86250240712505, -6.999999999999999], [164.93848884661162, -7.256248268735769], [176.77669529663666, -7.809938920891977], [189.46457081379947, -7.930714272539488], [203.0630990890585, -7.635777220610352], [217.6376408240306, -7.003524857923801], [217.70049242802466, -7.0], [233.25824788420132, -6.1635823685595845], [236.21775045533968, -6.0], [249.99999999999937, -5.263165255194438], [255.6785834799538, -5.0], [267.94336563407256, -4.44722517651552], [281.72294501089226, -4.0], [287.1745887492579, -3.8271424452441556], [307.78610333622805, -3.460267643696289], [329.87697769322244, -3.3298161987186763], [353.55339059327247, -3.3526125589171576], [378.929141627598, -3.392842550517998], [406.12619817811606, -3.29045105943357], [427.3993889637712, -3.0], [435.2752816480601, -2.895626011924355], [466.5164957684015, -2.1162605232646707], [469.75598534849337, -2.0], [498.0667115269911, -1.0], [499.9999999999975, -0.9330480822244488], [522.2053918808565, 0.0], [535.8867312681438, 0.5652985843349939], [546.1596254240981, 1.0], [569.6830327194762, 2.0], [574.3491774985143, 2.1950765486166266], [596.3106385929375, 3.0], [615.5722066724546, 3.69736494217329], [627.6914105765305, 4.0], [659.7539553864432, 4.787929085729809], [682.893454227331, 5.0], [707.1067811865431, 5.216929636524814], [734.6447445723251, 5.0], [757.8582832551941, 4.828791767917778], [794.7376515000967, 4.0], [812.2523963562301, 3.632601366828493], [831.6524787826291, 3.0], [863.8690513516315, 2.0], [870.5505632961181, 1.8059548668851861], [893.5965256547022, 1.0], [923.2550659665322, 0.0], [933.0329915368008, -0.3077295127056987], [956.0323245140166, -1.0], [990.0585344785327, -2.0], [999.9999999999926, -2.276379299885088], [1036.7687940609044, -3.0], [1071.773462536285, -3.670821514421694], [1121.115010411528, -4.0], [1148.698354997026, -4.182497210336509], [1178.915292284835, -4.0], [1231.1444133449063, -3.693165389687123], [1275.2511934815243, -3.0], [1319.5079107728832, -2.328904353275935], [1335.3146099718322, -2.0], [1383.9286796619958, -1.0], [1414.2135623730828, -0.41232182664024614], [1434.3412829117137, 0.0], [1483.73960681534, 1.0], [1515.7165665103846, 1.606210772273673], [1540.6598735461484, 2.0], [1605.737894649094, 3.0], [1624.5047927124563, 3.273376999632159], [1711.6698542621034, 4.0], [1741.101126592234, 4.236403726153297], [1866.065983073597, 4.32378455590824], [1921.1120386265977, 4.0], [1999.9999999999827, 3.556947212705263], [2054.4690949110186, 3.0], [2143.5469250725646, 2.1205412547422546], [2153.4798082955035, 2.0], [2235.8572397609837, 1.0], [2297.396709994046, 0.28353260551849113], [2321.1150316575186, 0.0], [2403.939178505141, -1.0], [2462.2888266898062, -1.6759903065241155], [2493.07168282374, -2.0], [2587.0765122767643, -3.0], [2639.01582154576, -3.5335075232200204], [2693.5630987668624, -4.0], [2810.7350522452994, -5.0], [2828.427124746159, -5.147335189260562], [2959.675734864155, -6.0], [3031.433133020758, -6.457559802223083], [3148.311558568493, -7.0], [3249.0095854249043, -7.458103702680604], [3427.1410736237162, -8.0], [3482.2022531844596, -8.164041407123236], [3732.1319661471844, -8.587216606178501], [3999.9999999999504, -8.726969791538554], [4287.093850145118, -8.58018473269097], [4594.793419988081, -8.152330584439952], [4668.0124369767, -8.0], [4924.577653379601, -7.480356582271999], [5122.539066413068, -7.0], [5278.031643091506, -6.636158057466828], [5537.924548312835, -6.0], [5656.854249492303, -5.72362297718607], [5992.126775435659, -5.0], [6062.866266041508, -4.85666857428815], [6498.019170849792, -4.136718460358926], [6617.192730867582, -4.0], [6964.404506368894, -3.62227755269701], [7464.2639322943505, -3.3297337076648352], [7999.999999999882, -3.2180853612181597]], 'plus_line': [[125.0, -6.799995194454378], [126.32984722007103, -7.0], [133.33524565554814, -8.0], [133.9716828170366, -8.086604305572234], [139.72101171761514, -9.0], [143.5872943746293, -9.576278748146063], [146.8084310259393, -10.0], [153.89305166811442, -10.893603754578262], [155.09149482229668, -11.0], [164.93848884661162, -11.851487670454473], [168.43995999394974, -12.0], [176.77669529663666, -12.356382985026553], [189.46457081379947, -12.395036020326017], [203.06309908905865, -12.009836116375414], [203.25575922778503, -12.0], [217.6376408240306, -11.334106968630728], [223.37533126031582, -11.0], [233.25824788420132, -10.460343079006899], [241.56674130608002, -10.0], [249.99999999999937, -9.55614387100617], [262.34838228388713, -9.0], [267.94336563407256, -8.761158579028276], [287.1745887492579, -8.173733156695224], [296.6627722734356, -8.0], [307.78610333622805, -7.816684713501026], [329.87697769322244, -7.670143582088239], [353.55339059327247, -7.652420995371829], [378.929141627598, -7.651789737105884], [406.12619817811606, -7.5216622347843405], [435.2752816480601, -7.101634888311146], [439.1114439433166, -7.0], [466.5164957684015, -6.325334853853746], [475.7996048537542, -6.0], [499.9999999999975, -5.167472016582252], [504.2539579897424, -5.0], [529.4705985756201, -4.0], [535.8867312681438, -3.7476800611815806], [555.2700908753526, -3.0], [574.3491774985143, -2.2375652196335176], [581.5154819617243, -2.0], [611.1119068547057, -1.0], [615.5722066724546, -0.8506639509658342], [652.5678056065473, 0.0], [659.7539553864432, 0.16213495643809261], [707.1067811865431, 0.5784035051374773], [757.8582832551941, 0.266069707622267], [770.7617989186325, 0.0], [812.2523963562301, -0.8057347676959078], [818.5039743319172, -1.0], [851.7126986121659, -2.0], [870.5505632961181, -2.506777408195564], [884.6919822008333, -3.0], [914.7584037145922, -4.0], [933.0329915368008, -4.5393435787712], [947.7987423229722, -5.0], [980.9836723068387, -6.0], [999.9999999999926, -6.516561186501864], [1022.7654898405764, -7.0], [1071.773462536285, -7.984177689625409], [1073.7889876644695, -8.0], [1148.698354997026, -8.60566495458118], [1231.1444133449063, -8.14735845528495], [1240.117881388178, -8.0], [1302.127416604546, -7.0], [1319.5079107728832, -6.72809117707213], [1354.0461110180645, -6.0], [1399.5243562402761, -5.0], [1414.2135623730828, -4.69334169603765], [1447.9363509041227, -4.0], [1494.16823486461, -3.0], [1515.7165665103846, -2.5552802765159557], [1550.5865101566005, -2.0], [1611.835449311705, -1.0], [1624.5047927124563, -0.8039643445315019], [1717.8722723733383, 0.0], [1741.1011265922318, 0.1909806066333155], [1866.065983073597, 0.28085757057175686], [1914.6184761956868, 0.0], [1999.9999999999777, -0.4930475310087507], [2048.3988482943623, -1.0], [2143.5469250725646, -1.9345889141465786], [2148.7174404788866, -2.0], [2225.9781802095968, -3.0], [2297.396709994046, -3.8215914083486], [2311.299296809921, -4.0], [2387.6198489791977, -5.0], [2462.2888266898062, -5.864248798777867], [2474.080948449611, -6.0], [2558.9417899102555, -7.0], [2639.015821545763, -7.841963665298769], [2655.7198414581217, -8.0], [2760.487673136175, -9.0], [2828.427124746159, -9.595301778134239], [2884.635110136429, -10.0], [3030.2733518641116, -11.0], [3031.4331330207656, -11.00782204023082], [3230.2409220666373, -12.0], [3249.0095854249043, -12.09115375119769], [3482.202253184451, -12.840763177293518], [3570.487353608422, -13.0], [3732.1319661471844, -13.301920868946992], [3999.9999999999504, -13.500394621542387], [4287.093850145118, -13.443404786101791], [4594.793419988081, -13.103258325945696], [4647.142836840166, -13.0], [4924.577653379601, -12.491662508188796], [5118.349235306277, -12.0], [5278.031643091506, -11.617955061585324], [5500.588332511417, -11.0], [5656.854249492303, -10.59163374967002], [5881.593411551585, -10.0], [6062.866266041508, -9.555731342782776], [6326.105998189438, -9.0], [6498.019170849792, -8.667169516457786], [6964.404506368894, -8.071944104132482], [7168.556315672458, -8.0], [7464.2639322943505, -7.905761230231129], [7639.168042184323, -8.0], [7999.999999999882, -8.220292705222198]], 'minus_line': [[125.0, 1.8708265931669237], [130.41348741438426, 1.0], [133.9716828170366, 0.4406555987164714], [137.29677900201264, 0.0], [143.5872943746293, -0.8431894071013514], [144.98604904848025, -1.0], [153.89305166811442, -1.996063424479929], [153.9377512885684, -2.0], [164.93848884661162, -2.927391988745614], [166.2843071963739, -3.0], [176.77669529663666, -3.516441257201735], [189.46457081379947, -3.6855229960725566], [203.0630990890585, -3.415443959476755], [212.7878711464148, -3.0], [217.6376408240306, -2.7894888080144327], [232.12803685829968, -2.0], [233.25824788420132, -1.9386767438422845], [249.99999999999937, -1.0056701436766218], [250.11586806727564, -1.0], [267.94336563407256, -0.13557944570937017], [271.8795925323087, 0.0], [287.1745887492579, 0.5322713854495857], [307.78610333622805, 0.8977805969278712], [329.87697769322244, 0.9927883849515179], [353.55339059327247, 0.9217832880302275], [378.929141627598, 0.8437740777243142], [406.12619817811657, 0.932032000217859], [410.90145865811854, 1.0], [435.2752816480601, 1.3605763872536987], [459.1332739324693, 2.0], [466.5164957684015, 2.1996241449769336], [486.83008215665865, 3.0], [499.9999999999975, 3.499583077004367], [510.5074966399498, 4.0], [532.2627626799613, 5.0], [535.8867312681438, 5.1616562079695765], [552.7880193553445, 6.0], [574.3491774985143, 6.990001375572336], [574.5891479264591, 6.999999999999999], [598.0252690419828, 8.0], [615.5722066724546, 8.695257351216211], [626.5532837466367, 9.0], [659.7539553864424, 9.89482985990221], [671.4440128904648, 10.0], [707.1067811865431, 10.329092506453199], [738.0466527813657, 10.0], [757.8582832551941, 9.81255212028457], [788.5573298139456, 9.0], [812.2523963562301, 8.399390897791996], [823.3833238439312, 8.0], [851.0353145124158, 7.0], [870.5505632961181, 6.3125445179875195], [879.1049080753123, 6.0], [905.831514808287, 5.0], [932.0975647846062, 4.0], [933.0329915368008, 3.9673243875382327], [964.9494902884711, 3.0], [996.2954437329429, 2.0], [999.9999999999926, 1.8897195936991171], [1046.2463498813968, 1.0], [1071.773462536285, 0.510255099229231], [1148.698354997026, 0.0661165902253178], [1231.1444133449063, 0.638191352031854], [1253.3249350778617, 1.0], [1317.73554515051, 2.0], [1319.5079107728832, 2.026793131527775], [1364.6432946012462, 3.0], [1414.2135623730828, 3.9405106617313854], [1417.0626103777981, 4.0], [1464.2131983722766, 5.0], [1515.7165665103846, 5.948298362723326], [1518.9297261714369, 6.000000000000001], [1581.0820500264215, 7.0], [1624.5047927124563, 7.62643172300335], [1669.0438062360074, 8.0], [1741.1011265922318, 8.588239112469559], [1866.065983073597, 8.643982188511385], [1967.2065258681932, 8.0], [1999.9999999999777, 7.806586586021535], [2076.4742736154985, 7.0], [2143.5469250725646, 6.293937306203385], [2167.911088638248, 6.0], [2248.82972579695, 5.0], [2297.396709994046, 4.400181256440893], [2332.227356014922, 4.0], [2415.2749086323784, 3.0], [2462.2888266898062, 2.4340520663053073], [2506.2279018727027, 2.0], [2602.468594943504, 1.0], [2639.0158215457564, 0.6240564267998572], [2717.8609610743756, 0.0], [2828.427124746159, -0.9142682680391513], [2842.5713858592026, -1.0], [3007.8677380954337, -2.0], [3031.4331330207615, -2.1413148260613015], [3227.829481024278, -3.0], [3249.0095854249043, -3.09005838771637], [3482.2022531844555, -3.7679755113732987], [3617.428228411205, -4.0], [3732.1319661471844, -4.179502805633623], [3999.9999999999504, -4.270859423175635], [4287.093850145118, -4.037990446474958], [4308.811728284539, -4.0], [4594.793419988081, -3.484321333332251], [4806.248692790675, -3.0], [4924.577653379601, -2.7253842522651994], [5222.083616467677, -2.0], [5278.031643091506, -1.864803662594932], [5656.854249492303, -1.016834132031541], [5665.561140340816, -1.0], [6062.866266041508, -0.25899655428601864], [6249.474639326175, 0.0], [6498.019170849792, 0.33951985295100484], [6964.4045063688845, 0.7942566146185778], [7214.788052223774, 1.0], [7464.2639322943505, 1.21707772037212], [7999.999999999872, 1.7317908562545246]]}",,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,7,0,7,0,,,,,,,,2.885933993517029,none,8000.0,-3.0,0.00012851978913844324,0,87,['none'],0.0073871000204235315,0.19989700010046363,None,502.8572116000578,502.8572116000578,0.19989700010046363,3.085830993617493,503.06609860016033,502.8572116000578,,,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
14,0,14,0,8,0,8,0,,,,,,,,1.2855981768750577,none,2245.0,1.8803185732967733,9.963726831658616e-05,0,88,['none'],0.008299499982967973,None,['space'],505.9598004000727,505.9598004000727,0.2035986997652799,1.4891968766403376,506.17612550011836,505.9598004000727,[-2.6201227998826653],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
15,0,15,0,0,0,0,0,,,,,,510.69564329995774,None,1.340104445026925,frequency,3174.0,-3.860993117262001,4.452083044613072e-05,0,80,['none'],0.024601399898529053,None,None,511.7266424000263,None,0.24518009996972978,1.5852845449966548,511.94727250002325,None,,507.46832330012694,None,0.16666666666666666,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
15,0,15,0,1,0,1,0,,,,,,,,2.7615215658879952,frequency,3563.0,-4.039592298884461,4.790366775435457e-05,0,81,['none'],0.014210500055924058,0.21248520002700388,['space'],513.2885827000719,513.2885827000719,0.21248520002700388,2.974006765914999,513.5027503001038,513.2885827000719,[-0.8442879000212997],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
15,0,15,0,2,0,2,0,,,,,,,,2.167438067443643,frequency,3999.0,-6.972634504185171,3.760516055480272e-05,0,82,['none'],0.01126340008340776,None,['space'],516.2619042000733,516.2619042000733,0.20516900019720197,2.372607067640845,516.4760545999743,516.2619042000733,[-2.5376031999476254],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
15,0,15,0,3,0,3,0,,,,,,,,1.9412075833034297,frequency,4489.0,-4.885521845999444,6.70008788323693e-05,0,83,['none'],0.011758599895983934,None,['space'],518.6513225999661,518.6513225999661,0.2065453000832349,2.147752883386665,518.8657041001134,518.6513225999661,[-1.9834630000405014],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
15,0,15,0,4,0,4,0,,,,,,,,2.070246194931543,frequency,5039.0,-3.718578803269497,9.861264405001782e-05,0,84,['none'],0.012035000137984753,None,['space'],520.8135532999877,520.8135532999877,0.20647990005090833,2.2767260949824513,521.0229849000461,520.8135532999877,[-1.7297481999266893],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
15,0,15,0,5,0,5,0,,,,,,,,1.1626481309158947,frequency,5656.0,-4.037742821391951,8.076114463576771e-05,0,85,['none'],0.011242399923503399,None,['space'],523.1000088001601,523.1000088001601,0.2088155997917056,1.3714637307076003,523.3200451999437,523.1000088001601,[-1.8724250998347998],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
15,0,15,0,6,0,6,0,,,,,,,,1.0319524531955746,frequency,,,,1,85,['none'],0.009812999982386827,None,['space'],524.4862858001143,524.4862858001143,0.20581970014609396,1.2377721533416686,524.7054165999871,524.4862858001143,[-0.8907677999231964],,,,,,,,vqnuwy,001,fr,0,2022-05-10_10h19.17.781,Continuous,2022.1.1,33.89075720223212,
