sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
10,0,10,0,3,0,3,0,,,,,,,,2.229986102856402,time,5657.0,-13.0,2.8771666029692877e-05,0,68,['time'],0.006039766652975231,None,['space'],365.95221419999143,365.95221419999143,0.20819096665945835,2.43817706951586,366.166278299992,365.95221419999143,[-1.6829917000140995],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,2.229986102856402,time,1888.0,-5.955475436247283,3.5139801102690325e-05,0,69,['time'],0.0025915666483342648,None,['space'],368.4273125999898,368.4273125999898,0.19901076663518324,2.428996869491585,368.64607260000776,368.4273125999898,[-2.0537781000020914],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,2.229986102856402,time,,,,1,69,['time'],0.005793066695332527,None,None,370.9087544000067,370.9087544000067,0.20508456669631414,2.435070669552716,371.1191015999939,370.9087544000067,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,2.229986102856402,time,1060.0,-9.207164322369875,1.6131474775999428e-05,0,70,['time'],0.006632466654991731,None,None,373.3768324999837,373.3768324999837,0.21001436666119844,2.4400004695176003,373.5901792999939,373.3768324999837,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,2.229986102856402,time,2670.0,-10.802780538649326,2.1718774562616412e-05,0,71,['time'],0.01620343330432661,0.2167003332870081,['space'],375.85249260001,375.85249260001,0.2167003332870081,2.44668643614341,376.06551660000696,375.85249260001,[-1.7831981999916025],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,2.229986102856402,time,5040.0,-12.22213388061422,3.703812488419618e-05,0,72,['time'],0.005407966644270346,None,None,378.33234029999585,378.33234029999585,0.20834866663790308,2.438334769494305,378.54537139998865,378.33234029999585,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,,382.83265409999876,None,2.6407891426025225,frequency,5527.0,-4.388880803108346,8.043146219445231e-05,0,36,['time'],0.012883066636277363,None,None,383.8512120000087,None,0.22532136662630364,2.866110509228826,384.06438160000835,None,,380.80548859998817,None,0.5833333333333334,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,1.208937772660574,frequency,3689.0,-3.718063004908617,5.115177224700337e-05,0,37,['time'],0.0003694666374940425,None,['space'],386.73291510000126,386.73291510000126,0.20903956663096324,1.4179773392915371,386.95835369999986,386.73291510000126,[-2.3371293999953195],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,2.648748618473226,frequency,2462.0,-2.0,6.756004937466901e-05,0,38,['time'],0.0012416666431818157,None,['space'],388.19603970000753,388.19603970000753,0.19741986665758304,2.846168485130809,388.41188390000025,388.19603970000753,[-0.9589273999736179],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,2.694039001059287,frequency,1643.0,-2.2373853215552875,4.536391860823836e-05,0,39,['time'],0.005484866647748277,None,['space'],391.09660099999746,391.09660099999746,0.20484736663638614,2.898886367695673,391.3078165999905,391.09660099999746,[-2.4191502000030596],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,1.4295913784719698,frequency,,,,1,39,['time'],0.005537966702831909,None,None,394.0285644000105,394.0285644000105,0.20817376670311205,1.6377651451750819,394.2476572000014,394.0285644000105,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,5,0,5,0,,,,,,,,2.766352211043447,frequency,732.0,-2.061406180210328,3.330027823071428e-05,0,40,['time'],0.003872066648909822,0.19956106663448736,None,395.7023394999851,395.7023394999851,0.19956106663448736,2.9659132776779344,395.91944080000394,395.7023394999851,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,6,0,6,0,,,,,,,,2.092893941424479,frequency,489.0,-1.5244124646053927,6.041609621867652e-05,0,41,['time'],0.0020109666511416435,None,None,398.70992629998364,398.70992629998364,0.1948736666527111,2.28776760807719,398.92201219999697,398.70992629998364,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,7,0,7,0,,,,,,,,2.212383838824209,frequency,326.0,-1.4627764188756798,8.092262800183612e-05,0,42,['time'],0.0016429666720796376,0.1934022666537203,['space'],401.0478729000024,401.0478729000024,0.1934022666537203,2.4057861054779295,401.25673110000207,401.0478729000024,[-1.8264334999839775],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,8,0,8,0,,,,,,,,2.9646207309193784,frequency,218.0,-1.2129950027603265,0.00020017590478971456,0,43,['time'],0.0015943666803650558,0.1986401666654274,['space'],403.500417400006,403.500417400006,0.1986401666654274,3.1632608975848058,403.7114428000059,403.500417400006,[-2.048116999998456],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
11,0,11,0,9,0,9,0,,,,,,,,1.7424310469543671,frequency,145.0,-0.6552595375736476,0.0005050860194042692,0,44,['time'],0.004871366661973298,None,['space'],406.7131022000103,406.7131022000103,0.2035146666748915,1.9459457136292586,406.9263737000001,406.7131022000103,[-2.8355978000035975],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,0,0,0,0,,,,,"[0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666]",411.90707260000636,None,1.2768384913529385,none,,,,1,46,['time'],0.01289986667688936,None,None,412.92705249998835,None,0.21285696668201126,1.4896954580349497,413.14188869998907,None,,408.6998567999981,None,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,1,0,1,0,,,,,,,,2.165197225799874,none,5278.0,-8.0,5.672805746078511e-05,0,47,['time'],0.005827966699143872,None,None,414.45490979999886,414.45490979999886,0.21053986667538993,2.375737092475264,414.67096849999507,414.45490979999886,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,2,0,2,0,,,,,,,,2.6309599438141045,none,1175.0,-1.6128170225608922,4.266652095632066e-05,0,48,['time'],0.005026866681873798,None,"['space', 'space']",416.872784999985,416.872784999985,0.20702616666676477,2.8379861104808692,417.0818267999857,416.872784999985,"[-2.0523906000016723, 0.14755629998398945]",,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,3,0,3,0,,,,,,,,1.8815745017343253,none,5924.0,-10.00029066195902,3.7526230983830356e-05,0,49,['time'],0.016414333338616416,None,None,419.7473167999997,419.7473167999997,0.21129583334550261,2.092870335079828,419.96105479999096,419.7473167999997,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,4,0,4,0,,,,,,,,1.604457557336312,none,784.0,-4.087796436654578,2.4419559548102247e-05,0,50,['time'],0.004818466637516394,None,['space'],421.87917030000244,421.87917030000244,0.20389716664794832,1.8083547239842603,422.08844029999455,421.87917030000244,[-1.8417810999962967],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,5,0,5,0,,,,,,,,2.218309534130392,none,3325.0,-7.222349639787414,3.138807342815876e-05,0,51,['time'],0.004860166693106294,None,['space'],423.73055790000944,423.73055790000944,0.20619126668316312,2.424500800813555,423.9438063999987,423.73055790000944,[-0.9895023999852128],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,6,0,6,0,,,,,,,,1.9085047181753014,none,4189.0,-7.650662995995606,4.017816136554864e-05,0,52,['time'],0.014037333312444389,None,None,426.1968508999853,426.1968508999853,0.20889603332034312,2.1174007514956443,426.40887260000454,426.1968508999853,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,1.6573613089985049,none,2219.0,-3.3590344239637275,5.411573438133546e-05,0,53,['time'],0.004793866683030501,None,['space'],428.3527011999977,428.3527011999977,0.20557616668520495,1.8629374756837098,428.5606531999947,428.3527011999977,[-1.7562275999807753],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,1.0406155169423932,none,1481.0,-5.884024867951119,2.477361428653831e-05,0,54,['time'],0.004018766660010442,None,None,430.25506940000923,430.25506940000923,0.20374266666476615,1.2443581836071593,430.46733849999146,430.25506940000923,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
12,0,12,0,9,0,9,0,,,,,,,,1.7359222025155943,none,349.0,2.4349002737709506,0.00011884869517506602,0,55,['time'],0.016294133325573057,None,['space'],431.54504229998565,431.54504229998565,0.238599433330819,1.9745216358464133,431.7763023999869,431.54504229998565,[-0.8445225000032224],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,0,0,0,0,,,,,,435.6765486999939,None,2.307123945289847,both,330.0,0.39212165486051376,9.910141955784638e-05,0,50,['time'],0.00995736665208824,None,None,436.69926210000995,None,0.2091150666528847,2.516239011942732,436.91151079998235,None,,433.54277689999435,None,0.16666666666666666,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,1,0,1,0,,,,,,,,2.307123945289847,both,294.0,-7.797183752115808,4.925550245040735e-05,0,51,['time'],0.00013546666014008224,0.19310346664860845,None,439.25100190000376,439.25100190000376,0.19310346664860845,2.5002274119384555,439.4633343000023,439.25100190000376,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,2,0,2,0,,,,,,,,2.307123945289847,both,262.0,-5.804007793773487,7.933884345253835e-05,0,52,['time'],0.004371066635940224,None,['space'],441.8002775000059,441.8002775000059,0.20311866665724665,2.5102426119470937,442.00849899998866,441.8002775000059,[-2.1234076999826357],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,3,0,3,0,,,,,,,,2.307123945289847,both,233.0,-3.567319489095069,0.0001331600149188857,0,53,['time'],0.004351666662842035,None,['space'],444.35277870000573,444.35277870000573,0.2063747666834388,2.513498711973286,444.5664784999972,444.35277870000573,[-2.1394404000020586],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,4,0,4,0,,,,,,,,2.307123945289847,both,208.0,-8.599046228575808,9.280806222575056e-05,0,54,['time'],0.014690133306430653,None,['space'],446.90061009998317,446.90061009998317,0.2118737333221361,2.518997678611983,447.1168909999833,446.90061009998317,[-2.2241963999986183],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,5,0,5,0,,,,,,,,2.307123945289847,both,185.0,-0.4366228090152261,0.00030438019296675806,0,55,['time'],0.0015793666534591466,None,['space'],449.46244909998495,449.46244909998495,0.20685396666522138,2.5139779119550685,449.67948869999964,449.46244909998495,[-2.0330075999954715],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,6,0,6,0,,,,,,,,2.307123945289847,both,165.0,-9.0,0.00013941023867186227,0,56,['time'],0.015084933314938098,None,['space'],452.0214455999958,452.0214455999958,0.2579166333307512,2.5650405786205983,452.27470439998433,452.0214455999958,[-2.2728948000003584],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,7,0,7,0,,,,,,,,2.307123945289847,both,147.0,-2.45088154862476,0.00039732825174871965,0,57,['time'],0.013418533344520256,None,['space'],454.60989669998526,454.60989669998526,0.23435853334376588,2.541482478633613,454.8416320999968,454.60989669998526,[-1.9169622999907006],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
13,0,13,0,8,0,8,0,,,,,,,,2.307123945289847,both,,,,1,57,['time'],0.0006345667061395943,None,['space'],457.1743794000067,457.1743794000067,0.1955884666822385,2.5027124119720856,457.3882919999887,457.1743794000067,[-2.01014739999664],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334]",462.27320009999676,None,2.5800225146404667,none,212.0,-1.032256086209642,0.00021482281656150362,0,56,['time'],0.010973166674375534,None,None,463.29356319998624,None,0.21412706666160375,2.7941495813020705,463.50612060001004,None,,459.73042750000604,None,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,1,0,1,0,,,,,,,,2.03590103894717,none,534.0,-2.679987027426068,4.858132315235111e-05,0,57,['time'],0.0037110667035449296,None,None,466.12442760000704,466.12442760000704,0.20658126668422483,2.2424823056313947,466.33598810000694,466.12442760000704,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,2,0,2,0,,,,,,,,1.9674463512822793,none,1199.0,-2.8588037132274655,3.768707958008807e-05,0,58,['time'],0.0041241666476707906,None,['space'],468.4105474000098,468.4105474000098,0.20494416664587334,2.172390517928153,468.6218458999938,468.4105474000098,[-1.8614108999900054],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,3,0,3,0,,,,,,,,1.5970229306829824,none,800.0,-3.1153307226561147,2.6804238168970182e-05,0,59,['time'],0.00031266664154827595,0.19385766662890092,['space'],470.6178702999896,470.6178702999896,0.19385766662890092,1.7908805973118833,470.8303398999851,470.6178702999896,[-1.725230299984105],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,4,0,4,0,,,,,,,,2.8198730816429345,none,476.0,-1.6871821632945634,5.984145541614123e-05,0,60,['time'],0.015958433330524713,None,['space'],472.45751569999265,472.45751569999265,0.23956653333152644,3.059439614974461,472.68899819999933,472.45751569999265,[-1.4207982000079937],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,5,0,5,0,,,,,,,,2.2586840857979955,none,189.0,-3.0,0.0002162802514980558,0,61,['time'],0.002887766662752256,None,['space'],475.536451699998,475.536451699998,0.20114816667046398,2.4598322524684595,475.7448810999922,475.536451699998,[-2.6436825999990106],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,6,0,6,0,,,,,,,,1.2468016112419136,none,126.0,-0.8172044125242591,0.0006497207071399365,0,62,['time'],0.002794066647766158,0.19927816663403064,['space'],478.0398714999901,478.0398714999901,0.19927816663403064,1.4460797778759442,478.2448857999989,478.0398714999901,[-2.0992232999997213],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
14,0,14,0,7,0,7,0,,,,,,,,2.604038554418769,none,,,,1,62,['time'],0.016594033309957013,None,['space'],479.52516099999775,479.52516099999775,0.24046893330523744,2.8445074877240066,479.7581431999861,479.52516099999775,[-1.1292924000008497],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,0,0,0,0,,,,,,484.4703874999832,None,2.9949777520531677,both,708.0,-13.099554344795521,9.809961328564528e-06,0,58,['time'],0.008081066654995084,None,None,485.4933108999976,None,0.20452166665927507,3.199499418712443,485.7054827999964,None,,482.3884017000091,None,0.3333333333333333,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,1,0,1,0,,,,,,,,2.9949777520531677,both,562.0,-5.508769704879102,3.2761058282068455e-05,0,59,['time'],0.016327033314155415,None,None,488.7362973999989,488.7362973999989,0.2102252333133947,3.2052029853665625,488.95089279999956,488.7362973999989,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,2,0,2,0,,,,,,,,2.9949777520531677,both,446.0,-2.7067638911105383,5.433612566968813e-05,0,60,['time'],0.0036195667053107172,None,['space'],491.98603850000654,491.98603850000654,0.20404796669026837,3.199025718743436,492.19294189999346,491.98603850000654,[-2.7333179999841377],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,3,0,3,0,,,,,,,,2.9949777520531677,both,354.0,-9.163135864777098,3.081546631689889e-05,0,61,['time'],0.0024966666533146054,None,['space'],495.2236944999895,495.2236944999895,0.19944946665782481,3.1944272187109926,495.4321878000046,495.2236944999895,[-2.818412599997828],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,4,0,4,0,,,,,,,,2.9949777520531677,both,281.0,-13.941389844554353,2.7046306830670746e-05,0,62,['time'],0.01638393333996646,None,['space'],498.46256630000426,498.46256630000426,0.2103918333305046,3.2053695853836723,498.6761891999922,498.46256630000426,[-2.921715500007849],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,5,0,5,0,,,,,,,,2.9949777520531677,both,,,,1,62,['time'],0.00035096670035272837,None,None,501.7037958999863,501.7037958999863,0.19274756667437032,3.187725318727538,501.91741309998906,501.7037958999863,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,6,0,6,0,,,,,,,,2.9949777520531677,both,177.0,-14.0,6.967609763950411e-05,0,63,['time'],0.014866133307805285,None,None,504.94642130000284,504.94642130000284,0.23831313333357684,3.2332908853867446,505.18293390001054,504.94642130000284,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
15,0,15,0,7,0,7,0,,,,,,,,2.9949777520531677,both,140.0,-2.7069281138331185,0.00043141958291730454,0,64,['time'],0.003434066631598398,None,None,508.20371500001056,508.20371500001056,0.2041435666324105,3.1991213186855783,508.41266519998317,508.20371500001056,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,0,0,0,0,,,,,,516.5357634999964,None,1.4517274987128481,frequency,7128.0,-7.783713474137576,6.330597317069867e-05,0,45,['time'],0.012829866667743772,None,None,517.5556092000043,None,0.21991606667870656,1.6716435653915547,517.7680555999978,None,,511.4422477000044,None,0.16666666666666666,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,1,0,1,0,,,,,,,,1.4396203147313993,frequency,6350.0,-8.22753164957166,5.100668465946089e-05,0,46,['time'],0.0011827666603494436,None,['space'],519.2487159000011,519.2487159000011,0.1970052666729316,1.636625581404331,519.4594601999852,519.2487159000011,[-1.0354078999953344],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,2,0,2,0,,,,,,,,1.0671791167925584,frequency,5657.0,-6.0,6.441173693250209e-05,0,47,['time'],0.01462373329559341,None,['space'],520.9377056999947,520.9377056999947,0.2078237333043944,1.2750028500969528,521.1513467000041,520.9377056999947,[-1.2535086999996565],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,3,0,3,0,,,,,,,,2.916907974345278,frequency,5040.0,-6.952942604906841,6.793734263772204e-05,0,48,['time'],0.015553333330899477,None,['space'],522.2541045999969,522.2541045999969,0.23869703331729397,3.155605007662572,522.4896067999944,522.2541045999969,[-0.9859154000005219],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,4,0,4,0,,,,,,,,2.0967733441047405,frequency,4490.0,-7.261294701028737,5.099715052994588e-05,0,49,['time'],0.014230533357476816,None,['space'],525.4322688999819,525.4322688999819,0.21351163333747536,2.310284977442216,525.6491655999853,525.4322688999819,[-2.81922060000943],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,5,0,5,0,,,,,,,,2.615398060001299,frequency,4000.0,-6.433152423125923,4.002325290471978e-05,0,50,['time'],0.01252753334119916,None,['space'],527.7871125999955,527.7871125999955,0.20693483334616758,2.8223328933474665,528.0000729000021,527.7871125999955,[-1.973925500002224],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,6,0,6,0,,,,,,,,2.920104181347985,frequency,3564.0,-4.343334325787086,4.6268094187806905e-05,0,51,['time'],0.016487133339978755,None,['space'],530.6502215999935,530.6502215999935,0.2087113333400339,3.1288155146880188,530.8613259999838,530.6502215999935,[-2.3894195000175387],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,7,0,7,0,,,,,,,,1.958415747124356,frequency,3175.0,-4.809334571328276,3.9926014193881154e-05,0,52,['time'],0.01558383330120705,None,['space'],533.8168499000021,533.8168499000021,0.20964513332000934,2.168060880444365,534.0323299999873,533.8168499000021,[-2.7964649999921676],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,8,0,8,0,,,,,,,,2.033896971231596,frequency,2829.0,-3.1879216595150655,4.5343599952894984e-05,0,53,['time'],0.011610933317570016,None,None,536.0303639000049,536.0303639000049,0.2330199333082419,2.266916904539838,536.2608053000004,536.0303639000049,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,9,0,9,0,,,,,,,,2.2052869986466597,frequency,,,,1,53,['time'],0.016148833296028897,None,['space'],538.3232225999818,538.3232225999818,0.23705073329620063,2.4423377319428603,538.5536645999819,538.3232225999818,[-1.7898731000022963],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
16,0,16,0,10,0,10,0,,,,,,,,2.031520400034376,frequency,2245.0,-3.2559748999065037,5.5157825764229646e-05,0,54,['time'],0.004037466685986146,None,None,540.7884737999993,540.7884737999993,0.20445856667356566,2.2359789667079415,540.9982010000094,540.7884737999993,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334]",546.2439173999883,None,1.640601295127708,none,1335.0,-3.2698411429311776,3.5960900113607084e-05,0,63,['time'],0.012881566653959453,None,None,547.2850931999856,None,0.2190956666599959,1.859696961787704,547.4990870000038,None,,543.0691030999878,None,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,1,0,1,0,,,,,,,,1.9929341614556118,none,1682.0,-6.236221054552008,2.9485431674684652e-05,0,64,['time'],0.016033833322580904,None,None,549.1644300000044,549.1644300000044,0.23809443332720548,2.231028594782817,549.3982208000089,549.1644300000044,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,2,0,2,0,,,,,,,,1.7490766900908006,none,1060.0,-2.5966743871225644,3.4530158365170956e-05,0,65,['time'],0.0007156666833907366,None,None,551.4160626000084,551.4160626000084,0.2028770666802302,1.9519537567710308,551.636448300007,551.4160626000084,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,3,0,3,0,,,,,,,,2.6177595125984214,none,944.0,-3.246774080688197,2.921794557643376e-05,0,66,['time'],0.0024284666287712753,None,['space'],553.4174945999985,553.4174945999985,0.2025088666123338,2.8202683792107552,553.6278219000087,553.4174945999985,[-1.421124599990435],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,4,0,4,0,,,,,,,,1.6905133069739628,none,4238.0,-7.296099584834257,4.330770831018949e-05,0,67,['time'],0.013076433329842985,0.20855963334906846,None,556.2829710000078,556.2829710000078,0.20855963334906846,1.8990729403230313,556.4884676999936,556.2829710000078,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,5,0,5,0,,,,,,,,1.0774243047557297,none,2520.0,-3.2395598671227637,5.829913319888792e-05,0,68,['time'],0.01543733332073316,None,['space'],558.2163971999835,558.2163971999835,0.21006253332598135,1.287486838081711,558.4288518000103,558.2163971999835,[-1.5557874999940395],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,6,0,6,0,,,,,,,,2.869966636659673,none,,,,1,68,['time'],0.014957833336666226,None,['space'],559.543031499983,559.543031499983,0.21119473333237693,3.08116136999205,559.7626210000017,559.543031499983,[-0.5221859999874141],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,7,0,7,0,,,,,,,,1.4556956964059617,none,8000.0,-7.0,8.109050486794653e-05,0,69,['time'],0.015392033325042576,None,None,562.67040979999,562.67040979999,0.22900553332874551,1.6847012297347073,562.8995320000104,562.67040979999,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
17,0,17,0,8,0,8,0,,,,,,,,1.4823510463025722,none,5339.0,-9.774149627478817,4.551765187984536e-05,0,70,['time'],0.0153084333287552,None,['space'],564.3822869999858,564.3822869999858,0.21930843332665972,1.701659479629232,564.603430099989,564.3822869999858,[-1.2264253000030294],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
