sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_none,Audiogram_frequency,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,1,0,1,0,,,,,,,,2.3460294691493617,none,2295.0,15.567193947897298,0.0004883411015904418,0,85,['none'],0.0041804666398093104,0.20053116674534976,None,391.7450103000738,391.7450103000738,0.20053116674534976,2.5465606358947115,391.9620969000971,391.7450103000738,,,,,"{'estimation': [[125.0, 19.744589825611772], [128.15737519496722, 19.0], [132.7056527088449, 18.0], [133.9716828170366, 17.742974444113212], [137.66045210130184, 17.0], [142.74367199730472, 16.0], [143.5872943746293, 15.840450288801406], [149.69170520048175, 15.0], [153.89305166811442, 14.429869753412568], [161.52506204587226, 14.0], [164.93848884661162, 13.809992887586139], [172.23397013981025, 14.0], [176.77669529663666, 14.115108751997118], [186.4582613416156, 15.0], [189.46457081379947, 15.265867289054192], [195.13758933910472, 16.0], [203.0630990890585, 16.99622443973806], [203.09123048082697, 17.0], [210.55508628664117, 18.0], [217.6376408240306, 18.9168308311071], [218.38508876000878, 19.0], [227.4584977855291, 20.0], [233.25824788420118, 20.61404260795831], [238.80040004547257, 21.0], [249.99999999999937, 21.749446531037748], [261.24535523093806, 22.0], [267.94336563407256, 22.14293908573613], [275.6049878852677, 22.0], [287.1745887492579, 21.797126681667073], [305.2066553219021, 21.0], [307.78610333622805, 20.892095272040933], [324.39064890097086, 20.0], [329.87697769322244, 19.718921386362055], [344.96699436237935, 19.0], [353.55339059327247, 18.60367714324266], [373.1818180203457, 18.0], [378.929141627598, 17.826236889714018], [406.12619817811606, 17.561908583135576], [435.2752816480607, 17.84236523382119], [441.9939801416033, 18.0], [466.5164957684015, 18.564884205172568], [481.7299635529751, 19.0], [499.9999999999975, 19.511766497236962], [519.4607792621134, 20.0], [535.8867312681438, 20.40223740734782], [574.3491774985151, 20.942707983119686], [615.5722066724546, 20.886968934210266], [659.7539553864432, 20.077628705797032], [661.9679822755942, 20.0], [691.1782814910121, 19.0], [707.1067811865431, 18.4831040533315], [717.6581720708284, 18.0], [739.6317063107897, 17.0], [757.8582832551941, 16.21585175181374], [762.1695513726982, 16.0], [781.8423731810486, 15.0], [801.9367898241277, 14.0], [812.2523963562301, 13.518066775983517], [822.9774032749277, 13.0], [843.2782194122759, 12.0], [864.3432535124473, 11.0], [870.5505632961181, 10.722416900468644], [888.0741689060527, 10.0], [912.1977918622085, 9.0], [933.0329915368008, 8.183079879349528], [939.0572323442278, 8.0], [972.016097681778, 7.0], [999.9999999999926, 6.187857673028391], [1010.1177825740658, 6.0], [1065.7005753609512, 5.0], [1071.773462536285, 4.894980128914621], [1148.698354997026, 4.296710834663162], [1231.1444133449063, 4.223011444179592], [1319.5079107728832, 4.4138461191796345], [1414.2135623730828, 4.607056610919749], [1515.7165665103846, 4.6275994728491625], [1624.5047927124563, 4.438960350342941], [1741.1011265922318, 4.140205564755936], [1817.2640175900904, 4.0], [1866.065983073597, 3.9114659262352807], [1999.9999999999827, 3.931041745290586], [2027.3893223995317, 4.0], [2143.5469250725646, 4.287532261268776], [2297.396709994046, 4.93439406492865], [2310.8433611296105, 5.0], [2462.2888266898062, 5.711520458293032], [2535.1972580185875, 6.0], [2639.01582154576, 6.394295849701228], [2828.427124746159, 6.782981363670956], [3031.4331330207615, 6.788614864365659], [3249.0095854249043, 6.460031050083634], [3465.0873198954496, 6.0], [3482.2022531844555, 5.9650401467484775], [3732.1319661471844, 5.530260910044896], [3999.9999999999504, 5.338306767074572], [4287.093850145118, 5.454610773157843], [4594.793419988081, 5.79322844670782], [4787.535324961154, 6.0], [4924.577653379601, 6.1434524449632715], [5278.031643091513, 6.235334885116162], [5503.611995409081, 6.0], [5656.85424949231, 5.844819266092486], [6011.001759715274, 5.0], [6062.866266041501, 4.879686867147724], [6320.232667491334, 4.0], [6498.019170849792, 3.4130712000269754], [6606.271430036251, 3.0], [6872.615264466119, 2.0], [6964.404506368894, 1.6695054665188], [7159.298364733231, 1.0], [7455.695749158532, 0.0], [7464.2639322943505, -0.02812071731400765], [7857.683799558236, -1.0], [7999.999999999872, -1.356581899798556]], 'plus_line': [[125.0, 14.805003283861904], [128.8490590842602, 14.0], [133.9716828170366, 13.07104003625731], [134.3112306971201, 13.0], [139.02632581410228, 12.0], [143.5872943746293, 11.129856324631344], [144.43721706383405, 11.0], [150.9484763390934, 10.0], [153.89305166811442, 9.570262842112772], [162.62791020709028, 9.0], [164.93848884661162, 8.846252435415975], [171.48838240296865, 9.0], [176.77669529663666, 9.112776648316629], [186.46143591263524, 10.0], [189.46457081379947, 10.267619396255263], [195.21320310785217, 11.0], [202.84538021969158, 12.0], [203.0630990890585, 12.02731774365832], [210.52343627139066, 13.0], [217.6376408240306, 13.964769159953066], [217.95868252663297, 14.0], [227.13451250991506, 15.0], [233.25824788420132, 15.673718758402611], [237.77604005316456, 16.0], [249.99999999999937, 16.857319646746696], [255.10099126087965, 17.0], [267.94336563407256, 17.324541100500372], [287.1745887492579, 17.086780669028748], [289.283101727026, 17.0], [307.78610333622805, 16.26806925478161], [312.8373651939157, 16.0], [329.87697769322244, 15.140873880854517], [332.71806891639466, 15.0], [353.55339059327247, 14.003269062559806], [353.64865284155184, 14.0], [378.929141627598, 13.13696222522532], [389.06770939355124, 13.0], [406.12619817811606, 12.758931116601737], [435.2752816480601, 12.945277838910487], [437.8359505894932, 12.999999999999998], [466.5164957684015, 13.578601891360151], [482.1300951975946, 14.0], [499.9999999999975, 14.46585087627103], [522.1578450356413, 15.0], [535.8867312681438, 15.317839617708502], [574.3491774985143, 15.84932821712631], [615.5722066724546, 15.81839766813592], [659.7539553864432, 15.077410377564243], [662.0419260917186, 15.0], [692.4412490218849, 14.0], [707.1067811865431, 13.56115250526138], [719.2154784637912, 13.0], [741.9042771377727, 12.0], [757.8582832551941, 11.377613542156272], [765.1058376418173, 11.0], [784.2242523846046, 10.0], [806.0175956329142, 9.0], [812.2523963562301, 8.739274075164637], [826.5974562014557, 8.0], [846.6168213168402, 7.0], [870.1200053957248, 6.0], [870.5505632961181, 5.982733586577847], [892.8417343058055, 5.0], [917.5262485017457, 4.0], [933.0329915368008, 3.4426213806825356], [947.1051818124647, 3.0], [980.0611497725515, 2.0], [999.9999999999926, 1.453910624653699], [1024.6389150228867, 1.0], [1071.773462536285, 0.18191920298843778], [1096.029794574682, 0.0], [1148.698354997026, -0.39470380917724185], [1231.1444133449063, -0.427343368323997], [1319.5079107728832, -0.18715874966706944], [1393.7007619825908, 0.0], [1414.2135623730828, 0.046061332299793145], [1515.7165665103846, 0.07182504847167615], [1551.8946682847752, 0.0], [1624.5047927124563, -0.1507942659127097], [1741.1011265922318, -0.5195032424292354], [1866.065983073597, -0.8321981509523606], [1999.9999999999802, -0.9072528634106983], [2143.5469250725646, -0.6326411967509616], [2297.396709994046, -0.002730839355710902], [2297.9320541522247, 0.0], [2462.2888266898062, 0.786551260497555], [2511.6885795174467, 1.0], [2639.01582154576, 1.5120959311078535], [2828.427124746159, 1.9537762451641618], [3031.4331330207615, 1.9857321227283633], [3249.0095854249043, 1.662552829080725], [3482.2022531844596, 1.2012088576984632], [3613.137772901754, 1.0], [3732.1319661471844, 0.814645586561482], [3999.9999999999554, 0.6797573230152718], [4287.093850145118, 0.8508316556389703], [4405.66988507924, 1.0], [4594.793419988076, 1.2143105458620567], [4924.577653379601, 1.5524936664441753], [5278.031643091506, 1.6128281538338065], [5656.854249492303, 1.182934740433598], [5729.160578532348, 1.0], [6062.866266041508, 0.17485817178766716], [6112.156007610944, 0.0], [6399.965043616848, -1.0], [6498.019170849792, -1.3198979042804768], [6670.596666747686, -2.0], [6945.838725862091, -2.9999999999999996], [6964.404506368894, -3.0646037223601628], [7217.334381567127, -4.0], [7464.2639322943505, -4.834300809219181], [7520.105500642569, -5.0], [7850.813853177607, -6.0], [7999.999999999882, -6.435744898910057]], 'minus_line': [[125.0, 24.87610517454039], [128.31272559365817, 24.0], [132.0294658473838, 23.000000000000004], [133.9716828170366, 22.51206487391461], [136.52737919971398, 22.0], [141.3715102167778, 21.0], [143.5872943746293, 20.553519331391783], [147.8706859109997, 20.0], [153.89305166811442, 19.215462502427506], [158.150195565132, 19.0], [164.93848884661162, 18.677938268651836], [176.04821750343248, 19.0], [176.77669529663666, 19.021970998318007], [187.1246281339973, 20.0], [189.46457081379947, 20.21164953761442], [195.25535536893392, 21.0], [203.0630990890585, 21.97444137464809], [203.24497085819388, 21.999999999999996], [210.25644406301998, 23.0], [217.6376408240306, 23.945733637743746], [218.10739231807608, 24.0], [226.75181804037214, 25.0], [233.25824788420132, 25.687012404142802], [237.7631532793668, 26.0], [249.99999999999937, 26.814461278706922], [260.1979140159117, 27.0], [267.94336563407256, 27.14367931143499], [273.61852202305647, 27.0], [287.1745887492579, 26.69328128419378], [300.924113754104, 26.0], [307.78610333622805, 25.673785558791685], [319.59494267393796, 25.0], [329.87697769322244, 24.429981509554565], [338.8516441788232, 24.0], [353.55339059327247, 23.31318693276521], [364.4321759366749, 23.0], [378.929141627598, 22.603819710105746], [406.12619817811606, 22.44366119480479], [435.2752816480601, 22.82704621089735], [441.85284700817147, 23.000000000000004], [466.5164957684015, 23.648950972305876], [477.8291083302389, 24.0], [499.9999999999975, 24.674701782038255], [512.1430443698308, 25.0], [535.8867312681438, 25.62521922602569], [561.4266029126604, 26.0], [574.3491774985143, 26.192135434842587], [615.5722066724546, 26.11699685923293], [621.2077261866466, 26.0], [659.7539553864432, 25.24629086121832], [666.619597939303, 25.0], [694.5092280865905, 24.0], [707.1067811865431, 23.556700554322013], [719.4899035410316, 23.0], [740.6506006904551, 22.0], [757.8582832551941, 21.18202709067814], [761.6902262061514, 21.0], [781.9511977582446, 20.0], [800.6815504470512, 19.0], [812.2523963562301, 18.401252131948905], [821.1282769490756, 18.0], [841.8378500233449, 17.0], [861.2338741665354, 16.0], [870.5505632961181, 15.541598845338282], [884.4769604492186, 15.0], [908.465082210795, 14.0], [931.6690166991623, 13.0], [933.0329915368008, 12.944882260709702], [965.005394960694, 12.0], [997.0930803709001, 10.999999999999998], [999.9999999999926, 10.913725752485947], [1049.474729457585, 10.0], [1071.773462536285, 9.595350642442742], [1142.3681355249723, 9.0], [1148.6983549970246, 8.950335306666009], [1231.1444133449063, 8.842356078761721], [1319.5079107728832, 8.994574260377728], [1322.4213437588587, 9.0], [1414.2135623730828, 9.177854232676163], [1515.7165665103846, 9.207160920188644], [1624.5047927124563, 9.053223885959447], [1650.9328268276738, 9.0], [1741.1011265922318, 8.83507504062955], [1866.065983073597, 8.718940370029895], [1999.9999999999802, 8.855541035747123], [2045.7346460263072, 9.0], [2143.5469250725646, 9.32079168536366], [2293.178114976209, 10.0], [2297.396709994046, 10.019385380863215], [2462.2888266898062, 10.80872081083262], [2513.603752064093, 11.0], [2639.01582154576, 11.463433170206665], [2828.427124746159, 11.80196544854779], [3031.4331330207656, 11.764201437648296], [3249.0095854249043, 11.392856484218953], [3409.1433127778996, 11.0], [3482.2022531844555, 10.836125090931729], [3732.1319661471844, 10.340270211672618], [3999.9999999999504, 10.082243351201143], [4287.093850145118, 10.172915343278055], [4594.793419988081, 10.524470727401546], [4924.577653379601, 10.900345260702318], [5188.170281056514, 11.0], [5278.031643091506, 11.036239098373162], [5314.729118828109, 11.0], [5656.854249492303, 10.693581729996916], [5948.664371650634, 10.0], [6062.866266041501, 9.73902783634783], [6278.766352769913, 9.0], [6498.019170849792, 8.246681866099403], [6563.08093284186, 8.0], [6824.111157446517, 7.0], [6964.404506368894, 6.465472838341091], [7106.0068815883815, 6.0], [7401.549479953812, 5.0], [7464.2639322943505, 4.7925494721109345], [7861.42713496538, 4.0], [7999.999999999882, 3.717411967916732]]}",,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,2,0,2,0,,,,,,,,2.0883758429777712,none,321.0,18.59972830936428,0.0008261183831242679,0,86,['none'],0.0012803667923435569,None,['space'],394.31441210000776,394.31441210000776,0.19765646674204618,2.2860323097198174,394.5306983999908,394.31441210000776,[-2.0765771999722347],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,3,0,3,0,,,,,,,,2.116769199113299,none,1216.0,13.668367058084943,0.000256098700219183,0,87,['none'],0.014003833406604826,None,None,396.62835640006233,396.62835640006233,0.20597393333446234,2.322743132447761,396.84187080000993,396.62835640006233,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,4,0,4,0,,,,,,,,1.3543912913655727,none,1822.0,6.828630558686361,0.00014656908224702664,0,88,['none'],0.004627766786143184,None,['space'],398.9660849000793,398.9660849000793,0.21232136676553637,1.566712658131109,399.17652310000267,398.9660849000793,[-1.7839979999698699],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,5,0,5,0,,,,,,,,2.3502682962161785,none,202.0,19.57614744306374,0.0024906841666272224,0,89,['none'],0.013778433436527848,None,['space'],400.53242040006444,400.53242040006444,0.20902533340267837,2.559293629618857,400.748610700015,400.53242040006444,[-1.0784241000656039],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,6,0,6,0,,,,,,,,1.164629068497159,none,255.0,20.559932510532583,0.0017298526750484434,0,90,['none'],0.00371996674221009,None,['space'],403.1068610000657,403.1068610000657,0.204438766813837,1.369067835310996,403.3237652000971,403.1068610000657,[-1.4766175999538973],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,7,0,7,0,,,,,,,,2.486966944471315,none,135.0,19.526463915464507,0.0060006905602050555,0,91,['none'],0.016441033454611897,None,['space'],404.4931996000232,404.4931996000232,0.21161803347058594,2.698584977941901,404.7122306000674,404.4931996000232,[-0.3185293000424281],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,8,0,8,0,,,,,,,,2.540272694797718,none,2045.0,12.31494249211072,0.0003129461902862249,0,92,['none'],0.014180433354340494,None,None,407.205372299999,407.205372299999,0.21192073333077133,2.752193428128489,407.42132900003344,407.205372299999,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,9,0,9,0,,,,,,,,1.8123819117781832,none,455.0,18.765911379013133,0.0006397680748153243,0,93,['none'],0.0010262667201459408,None,['space'],409.96710080001503,409.96710080001503,0.19566856662277132,2.0080504784009543,410.18772530008573,409.96710080001503,[-2.1289560000877827],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,10,0,10,0,,,,,,,,1.9508344092776275,none,574.0,21.0,0.0006720965764208142,0,94,['none'],0.0002481667324900627,None,None,412.00127460004296,412.00127460004296,0.19564326666295528,2.1464776759405826,412.2204424000811,412.00127460004296,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,11,0,11,0,,,,,,,,2.443213171262351,none,405.0,19.037401845851175,0.0006829490548296257,0,95,['none'],0.01621323323342949,None,['space'],414.1770439000102,414.1770439000102,0.24175233324058354,2.6849655045029346,414.41256870003417,414.1770439000102,[-1.6349902999354526],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,12,0,12,0,,,,,,,,2.3620110489952024,none,511.0,20.269832324904563,0.0007192885487718141,0,96,['none'],0.004136966657824814,None,['space'],416.8538222000934,416.8538222000934,0.20567086664959788,2.5676819156448003,417.0685216001002,416.8538222000934,[-2.1839854000136256],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
12,0,12,0,13,0,13,0,,,,,,,,2.707243359926183,none,644.0,18.230718606834486,0.0004073408447712959,0,97,['none'],9.536673314869404e-05,None,['space'],419.42583960003685,419.42583960003685,0.1953328667441383,2.9025762266703214,419.640463000047,419.42583960003685,[-2.036205400014296],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,0,0,0,0,,,,,,425.0830286000855,None,1.309865263553022,frequency,208.0,9.777861318725266,0.0007698942610747256,0,48,['none'],0.012979366700164974,None,None,426.1220634999918,None,0.21713226661086082,1.5269975301638827,426.341313400073,None,,422.357894100016,None,0.3333333333333333,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,1,0,1,0,,,,,,,,1.9876264794936946,frequency,262.0,15.278269355795125,0.0008986689214778589,0,49,['none'],0.003737966762855649,None,None,427.6488062000135,427.6488062000135,0.20492796669714153,2.192554446190836,427.8584597000154,427.6488062000135,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,2,0,2,0,,,,,,,,2.710921880814113,frequency,330.0,7.79132963088691,0.0002322952205310244,0,50,['none'],0.001635866705328226,0.19820506672840565,None,429.85199940006714,429.85199940006714,0.19820506672840565,2.9091269475425188,430.06315420009196,429.85199940006714,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,3,0,3,0,,,,,,,,2.9757476381768857,frequency,416.0,9.525945478755077,0.0002267798006387418,0,51,['none'],0.015566433314234018,None,None,432.7756473000627,432.7756473000627,0.20888873329386115,3.184636371470747,432.99269990005996,432.7756473000627,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,4,0,4,0,,,,,,,,1.7296194115870593,frequency,524.0,7.789386913744905,0.0001659825507342484,0,52,['none'],0.002537766587920487,None,None,435.9739745000843,435.9739745000843,0.19900046661496162,1.928619878202021,436.1867182001006,435.9739745000843,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,5,0,5,0,,,,,,,,1.967796794761875,frequency,660.0,7.226014719085969,0.00011151817318946522,0,53,['none'],0.003999166656285524,None,None,437.9279523000587,437.9279523000587,0.20967166661284864,2.1774684613747235,438.1440963000059,437.9279523000587,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,6,0,6,0,,,,,,,,1.2661004468721482,frequency,832.0,9.781600715144023,0.00012112246094276684,0,54,['none'],0.0005960667040199041,None,None,440.1131387000205,440.1131387000205,0.19771306670736521,1.4638135135795134,440.3326724000508,440.1131387000205,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,7,0,7,0,,,,,,,,1.8747608293075522,frequency,1048.0,8.959273501800281,0.00012920787427201345,0,55,['none'],0.01618253334891051,None,None,441.5987492999993,441.5987492999993,0.2416026332648471,2.1163634625723993,441.83114840008784,441.5987492999993,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,8,0,8,0,,,,,,,,2.952614780317937,frequency,1320.0,7.0,0.00011814034578168958,0,56,['none'],0.012927333358675241,None,['space'],443.7115655000089,443.7115655000089,0.20595523342490196,3.158570013742839,443.93118800001685,443.7115655000089,[-1.617511099902913],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,9,0,9,0,,,,,,,,1.7933868187389093,frequency,,,,1,56,['none'],0.0014238667208701372,0.19858046679291874,None,446.88647390005644,446.88647390005644,0.19858046679291874,1.991967285531828,447.1019651000388,446.88647390005644,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,10,0,10,0,,,,,,,,1.1113548937942037,frequency,2095.0,5.313193548679433,0.00014180313052086682,0,57,['none'],0.016135733341798186,None,None,448.8986725000432,448.8986725000432,0.21444733336102217,1.3258022271552259,449.1163326000096,448.8986725000432,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,11,0,11,0,,,,,,,,1.7006802453585568,frequency,2640.0,3.3807450584214713,0.00011392752328326211,0,58,['none'],0.0035919666988775134,None,['space'],450.2391001000069,450.2391001000069,0.207543266704306,1.9082235120628628,450.4459375999868,450.2391001000069,[-0.8168959999457002],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,12,0,12,0,,,,,,,,2.827454451721779,frequency,3326.0,2.0581490819978923,9.138929629462531e-05,0,59,['none'],0.002757866750471294,None,None,452.1573817000026,452.1573817000026,0.210312066716142,3.037766518437921,452.37381990009453,452.1573817000026,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,13,0,13,0,,,,,,,,1.9923972490321253,frequency,4190.0,2.469933050969672,0.00012892228370194666,0,60,['none'],0.00035556673537939787,None,['space'],455.1992333000526,455.1992333000526,0.20042196672875434,2.1928192157608795,455.4206517999992,455.1992333000526,[-2.0496736000059173],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
13,0,13,0,14,0,14,0,,,,,,,,2.2192963808496895,frequency,5279.0,6.62459246014437,0.00030543241712601343,0,61,['none'],0.01662543334532529,None,['space'],457.41801500006113,457.41801500006113,0.21568283333908767,2.434979214188777,457.63756390009075,457.41801500006113,[-1.404230899992399],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,0,0,0,0,,,,,,461.9472633000696,None,1.2494130417192533,both,177.0,23.0,0.004932689959622453,0,33,['none'],0.014935233513824642,None,None,462.98044150008354,None,0.22154193348251283,1.470954975201766,463.2011535000056,None,,459.8658015000401,None,0.3333333333333333,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,1,0,1,0,,,,,,,,1.2494130417192533,both,223.0,20.8262652035677,0.002423746058496349,0,34,['none'],0.002992366789840162,None,None,464.45402840001043,464.45402840001043,0.20539916679263115,1.4548122085118844,464.66753159998916,464.45402840001043,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,2,0,2,0,,,,,,,,1.2494130417192533,both,281.0,21.48110994760661,0.0015967354236816897,0,35,['none'],0.0012985668145120144,None,None,465.92424690001644,465.92424690001644,0.20145476679317653,1.4508678085124298,466.1395270000212,465.92424690001644,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,3,0,3,0,,,,,,,,1.2494130417192533,both,354.0,20.50391300108498,0.0009378236647591642,0,36,['none'],0.0003228667192161083,None,['space'],467.39169389999006,467.39169389999006,0.19930276670493186,1.4487158084241851,467.6114456000505,467.39169389999006,[-1.1537018000381067],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,4,0,4,0,,,,,,,,1.2494130417192533,both,446.0,19.391889188984653,0.0006918649387733173,0,37,['none'],0.01656173320952803,None,None,468.8628479000181,468.8628479000181,0.2134733332786709,1.4628863749979242,469.07991550001316,468.8628479000181,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,5,0,5,0,,,,,,,,1.2494130417192533,both,562.0,13.425948529271846,0.0002897969658008683,0,38,['none'],0.016384533373638988,None,['space'],470.3309164000675,470.3309164000675,0.21001793339382857,1.4594309751130818,470.54948290006723,470.3309164000675,[-1.0681957000633702],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,6,0,6,0,,,,,,,,1.2494130417192533,both,708.0,13.72437273069535,0.0002152105954647033,0,39,['none'],0.01593623321969062,None,['space'],471.8040860000765,471.8040860000765,0.21280213329009712,1.4622151750093504,472.0257302999962,471.8040860000765,[-0.6695897000608966],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,7,0,7,0,,,,,,,,1.2494130417192533,both,892.0,13.95055121773239,0.00020423495818708664,0,40,['none'],0.016027833218686283,None,None,473.27010010008235,473.27010010008235,0.21562333323527128,1.4650363749545245,473.4952172000194,473.27010010008235,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,8,0,8,0,,,,,,,,1.2494130417192533,both,1124.0,15.253192455681592,0.0002850814170282967,0,41,['none'],0.003111266763880849,None,None,474.74743440002203,474.74743440002203,0.2076363667147234,1.4570494084339767,474.9591859000502,474.74743440002203,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,9,0,9,0,,,,,,,,1.2494130417192533,both,1416.0,12.434646396549574,0.00021089162961060692,0,42,['none'],0.013729733414947987,None,['space'],476.2115611000918,476.2115611000918,0.21673233341425657,1.4661453751335098,476.4331231000833,476.2115611000918,[-0.37387820007279515],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,10,0,10,0,,,,,,,,1.2494130417192533,both,1784.0,4.226753300683601,0.00010583836613618083,0,43,['none'],0.0027923666639253497,None,None,477.684955200064,477.684955200064,0.20767076662741601,1.4570838083466693,477.9008600000525,477.684955200064,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,11,0,11,0,,,,,,,,1.2494130417192533,both,2248.0,2.6860586703476113,0.0001094129160791615,0,44,['none'],0.0028710667975246906,None,None,479.15286570007447,479.15286570007447,0.20406216685660183,1.453475208575855,479.3665702000726,479.15286570007447,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,12,0,12,0,,,,,,,,1.2494130417192533,both,2832.0,5.092847185590111,0.00011730475806311498,0,45,['none'],0.015673833317123353,None,None,480.6226668000454,480.6226668000454,0.2129307333379984,1.4623437750572517,480.84250960010104,480.6226668000454,,,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
14,0,14,0,13,0,13,0,,,,,,,,1.2494130417192533,both,3568.0,3.2116792218274424,0.00011051770091854551,0,46,['none'],0.0155456333886832,None,['space'],482.0919108000817,482.0919108000817,0.21079933340661228,1.4602123751258655,482.30750830005854,482.0919108000817,[-0.5899064000695944],,,,,,rdzaqd,001,fr,0,2022-05-06_15h06.45.512,Continuous,2022.1.1,34.900396010048766,
