sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_both,Audiogram_none,Audiogram_frequency,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
27,0,27,0,7,0,7,0,,,,,,,,2.94895792978229,both,315.0,2.3091354739158536,0.00012865503225998977,0,95,[],0.00758483333629556,0.19843753331224434,['space'],1125.9988737000094,1125.9988737000094,0.19843753331224434,3.147395463094534,1126.2063643999863,1125.9988737000094,[-2.955902099987725],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
27,0,27,0,8,0,8,0,,,,,,,,2.94895792978229,both,281.0,9.045225036801757,0.00038145096218276665,0,96,[],0.008691933297086507,None,"['space', 'space']",1129.1996483000112,1129.1996483000112,0.21038133330876008,3.15933926309105,1129.4205543999851,1129.1996483000112,"[-2.82843480000156, -0.20574459998169914]",,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
27,0,27,0,9,0,9,0,,,,,,,,2.94895792978229,both,250.0,-17.390744894547474,2.2616883428663226e-05,0,97,[],0.01127693333546631,0.2056677333312109,None,1132.410418399988,1132.410418399988,0.2056677333312109,3.154625663113501,1132.6263838000013,1132.410418399988,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
27,0,27,0,10,0,10,0,,,,,,,,2.94895792978229,both,223.0,1.1800036189502077,0.0002524492219906772,0,98,[],0.010686633322620764,None,None,1135.6107163999986,1135.6107163999986,0.20722093334188685,3.1561788631241767,1135.8264264999889,1135.6107163999986,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
27,0,27,0,11,0,11,0,,,,,,,,2.94895792978229,both,199.0,3.697181726772465,0.0004118577888711465,0,99,[],0.01121163330390118,None,None,1138.8181314000103,1138.8181314000103,0.23445253330282867,3.1834104630851185,1139.0468225000077,1138.8181314000103,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
27,0,27,0,12,0,12,0,,,,,,,,2.94895792978229,both,177.0,-8.342279613402175,0.0001336502693706412,0,100,[],0.0113954333064612,None,['space'],1142.0337926000066,1142.0337926000066,0.20998073331429623,3.158938663096586,1142.25294939999,1142.0337926000066,[-2.1100970999978017],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
27,0,27,0,13,0,13,0,,,,,,,,2.94895792978229,both,158.0,-13.31182376044182,9.263863631470636e-05,0,101,[],0.010367533337557688,0.20450733334291726,['space'],1145.2395588000072,1145.2395588000072,0.20450733334291726,3.153465263125207,1145.4524960999843,1145.2395588000072,[-1.5089838999847416],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
27,0,27,0,14,0,14,0,,,,,,,,2.94895792978229,both,141.0,-6.570878842730947,0.0002723264284077828,0,102,[],0.0091065333399456,None,None,1148.4374686999945,1148.4374686999945,0.21115673333406448,3.1601146631163544,1148.6568336999917,1148.4374686999945,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,0,0,0,0,,,,,,1158.6261673999834,None,2.338227266331237,time,445.0,11.97501330733438,0.0002947653839853958,0,80,[],0.012867366662248969,None,None,1159.6404304000025,None,0.20451876666629687,2.5427460329975338,1159.846971299994,None,,1151.6467370000028,None,"[0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]",,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,1,0,1,0,,,,,,,,2.338227266331237,time,280.0,13.034741370312673,0.0006085809562895144,0,81,[],0.010810733336256817,None,['space'],1162.2260069999902,1162.2260069999902,0.2300139333237894,2.5682411996550263,1162.4543750000012,1162.2260069999902,[-2.0951198000111617],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,2,0,2,0,,,,,,,,2.338227266331237,time,187.0,9.636646664726664,0.000948598251826214,0,82,[],0.010180333338212222,0.2053739333350677,None,1164.8259793999896,1164.8259793999896,0.2053739333350677,2.5436011996663046,1165.0435199000058,1164.8259793999896,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,3,0,3,0,,,,,,,,2.338227266331237,time,125.0,12.0,0.002877199686685786,0,83,[],0.011073533329181373,None,['space'],1167.4158035999862,1167.4158035999862,0.23240873333998024,2.570635999671217,1167.6467196999874,1167.4158035999862,[-0.6442394999903627],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,4,0,4,0,,,,,,,,2.338227266331237,time,353.0,12.95271656618592,0.0003943061285305131,0,84,[],0.010482633340870962,None,['space'],1170.0190396000107,1170.0190396000107,0.2075511333241593,2.545778399655396,1170.2341973999864,1170.0190396000107,[-2.080890100012766],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,5,0,5,0,,,,,,,,2.338227266331237,time,,,,1,84,[],0.0062198333034757525,0.19937963329721242,['space'],1172.616544599994,1172.616544599994,0.19937963329721242,2.5376068996284493,1172.8294608999859,1172.616544599994,[-1.2368911000085063],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,6,0,6,0,,,,,,,,2.338227266331237,time,499.0,11.324217895353321,0.0002633245753430051,0,85,[],0.012480733334086835,None,None,1175.2029604999989,1175.2029604999989,0.21196523332037032,2.550192499651607,1175.4169852999912,1175.2029604999989,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
28,0,28,0,7,0,7,0,,,,,,,,2.338227266331237,time,560.0,7.502153416176237,0.0001472624722719868,0,86,[],0.0105730333016254,None,['space'],1177.7953198000032,1177.7953198000032,0.20769673329778016,2.545923999629017,1178.01386929999,1177.7953198000032,[-1.4092933000065386],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,0,0,0,0,,,,,0.5833333333333334,1209.128500699997,None,2.087606727440079,both,3167.0,11.153553474387696,0.00025033489870884964,0,103,['both'],0.012846966681536287,None,None,1210.1491112000076,None,0.21764236665330827,2.305249094093387,1210.3624861999997,None,,1180.39231689999,None,,"{'estimation': [[125.0, 9.814411503529392], [125.75912190197278, 9.0], [126.6918663995713, 8.0], [127.63141877006225, 7.0], [128.584521933782, 6.0], [129.55823954429908, 5.0], [130.56002914820832, 4.0], [131.5978246327398, 3.0], [132.6801293392651, 2.0], [133.81612154180266, 1.0], [133.9716828170366, 0.8669115296313235], [135.0652417011729, 0.0], [136.32418005978428, -1.0], [137.58980537915318, -2.0], [138.87188926016154, -3.0], [140.18054851318723, -4.0], [141.52635093400139, -5.0], [142.92043297597007, -6.0], [143.5872943746293, -6.464756451914743], [144.8276806369472, -7.0], [147.1575330755506, -8.0], [149.52230928027495, -9.0], [151.9414674817713, -10.0], [153.89305166811442, -10.785806070054061], [157.7435652405441, -11.0], [164.93848884661162, -11.388091085117422], [166.48732660608448, -11.000000000000002], [170.53424699662523, -10.0], [174.6769319962377, -9.0], [176.77669529663666, -8.504570025490738], [177.97981737716555, -8.0], [180.36657232742067, -7.0], [182.76806415982554, -6.0], [185.20241286177531, -5.0], [187.6889155594508, -4.0], [189.46457081379947, -3.3029267073618604], [190.17016282121168, -3.0], [192.49528471037556, -2.0], [194.82473445095732, -1.0], [197.1765030100559, 0.0], [199.56947288519, 1.0], [202.02363000226606, 2.0], [203.0630990890585, 2.41429126019104], [204.99780298802946, 3.0000000000000004], [208.31712127055985, 4.0], [211.6804062106542, 5.0], [215.1159420405834, 6.0], [217.6376408240306, 6.716293029683993], [220.75562852332038, 7.0], [232.0571282429814, 8.0], [233.25824788420132, 8.103632371086139], [234.04121535057612, 8.0], [241.67850853297728, 7.0], [249.486304322517, 5.999999999999999], [249.99999999999937, 5.935095347944438], [253.10974735047517, 5.0], [256.4222839422368, 4.0], [259.74429656399604, 3.0], [263.0999100892529, 2.0], [266.5142633573088, 1.0], [267.94336563407256, 0.5879422359397852], [269.49345368377107, 0.0], [272.1016608326016, -1.0], [274.69184759372246, -2.0], [277.2825375134134, -3.0], [279.89248592304324, -4.0], [282.54084053766104, -5.0], [285.2473169905617, -6.0], [287.1745887492579, -6.695866613423847], [288.00324710897405, -7.0], [290.7018624293575, -8.0], [293.3811239279557, -9.0], [296.0601756214136, -10.0], [298.75823582190526, -11.0], [301.49476212305717, -12.0], [304.2896270873417, -13.0], [307.1633057204912, -14.0], [307.78610333622805, -14.21309806302289], [310.5694104939279, -15.0], [314.101577046558, -16.0], [317.6548858987137, -17.0], [321.2550015189972, -18.0], [324.9281315135437, -19.0], [328.70127877930963, -20.0], [329.87697769322244, -20.306051825422983], [334.42508959192924, -21.0], [341.0778970313284, -22.0], [347.9040117093279, -23.0], [353.55339059327247, -23.804316346520764], [363.93343125663495, -24.0], [378.929141627598, -24.272552226890436], [382.0790344051455, -24.0], [393.90736787720516, -23.0], [406.12619817811606, -22.0040687403256], [406.15352394222634, -22.0], [412.9227867701991, -21.0], [419.7766485975726, -20.0], [426.76396099128584, -19.0], [433.93820053912634, -18.0], [435.2752816480601, -17.817398095508878], [440.16167240943645, -17.0], [446.1683933492521, -16.0], [452.2452094914927, -15.0], [458.43886273740424, -14.0], [464.799863306823, -13.0], [466.5164957684015, -12.735889069116908], [471.2821003889036, -12.0], [477.7786708956487, -11.0], [484.34116174952584, -10.0], [491.02206795541184, -9.0], [497.8777395184772, -8.0], [499.9999999999975, -7.696975237936359], [505.6390789217011, -7.0], [513.7682433122667, -6.0], [521.998082990699, -5.0], [530.3969294289891, -4.0], [535.8867312681438, -3.3610740876098273], [539.9980842294138, -3.0], [551.4654771937733, -2.0], [563.1166518888858, -1.0], [574.3491774985143, -0.057982797507913963], [575.3984306744408, 0.0], [593.7150414583082, 1.0], [612.5307974137688, 2.0], [615.5722066724546, 2.1587154435425946], [644.8653073818956, 3.0], [659.7539553864432, 3.413411826121454], [707.1067811865431, 3.9231845132835437], [757.8582832551941, 3.952931942592244], [812.2523963562301, 3.7987344749948706], [870.5505632961181, 3.7685909717478063], [909.9042435211406, 4.0], [933.0329915368008, 4.130759249319937], [997.7581169083836, 5.0], [999.9999999999926, 5.029025415722447], [1050.375731675529, 6.0], [1071.773462536285, 6.399305544797607], [1101.4313742744303, 7.0], [1148.698354997026, 7.9307811936229005], [1153.3668637769329, 8.0], [1222.5369461515081, 9.0], [1231.1444133449063, 9.121179200363075], [1319.5079107728832, 9.415584890236236], [1357.5092417085382, 9.0], [1414.2135623730828, 8.40258072957289], [1430.7532605928561, 8.0], [1472.4859693545, 7.0], [1515.3224035259707, 6.0], [1515.7165665103846, 5.9909477784489775], [1546.1747666256765, 5.0], [1577.1182147718166, 4.0], [1608.486466455162, 3.0], [1624.5047927124563, 2.4969527718918507], [1639.2328082514111, 2.0], [1668.861720549669, 1.0], [1698.6307564994622, 0.0], [1728.74418315937, -1.0], [1741.1011265922318, -1.4055960165977872], [1762.420096222629, -2.0], [1798.3745005030512, -3.0], [1834.6485463783767, -4.0], [1866.065983073597, -4.854231513363965], [1874.8022988770688, -5.0], [1935.3006421908756, -6.0], [1997.134576356082, -7.000000000000001], [1999.9999999999802, -7.045826514684712], [2143.5469250725646, -7.470485979166378], [2193.3585955604303, -7.0], [2297.396709994046, -6.05558073426511], [2300.4564544250043, -6.0], [2356.3079477769825, -5.0], [2413.7152559655246, -4.0], [2462.2888266898062, -3.1801948869335375], [2470.720720601276, -3.0], [2518.019540864652, -2.0], [2566.2954839934123, -1.0], [2615.93185311238, 0.0], [2639.01582154576, 0.4534853104175006], [2667.012834795177, 1.0], [2718.943581120974, 2.0], [2772.0987333444527, 3.0], [2826.923722088275, 4.0], [2828.427124746159, 4.026920238515222], [2897.102219376441, 5.0], [2969.5667946885933, 6.0], [3031.433133020758, 6.827422272016015], [3054.311368221485, 7.0], [3190.6531282497726, 8.0], [3249.0095854249043, 8.412850683342949], [3482.202253184451, 8.669371469763785], [3666.1261964532405, 8.0], [3732.1319661471844, 7.768133498453386], [3849.7852459019336, 7.0], [3999.9999999999504, 6.050146299043849], [4006.532407686567, 6.0], [4138.122103334087, 5.0], [4273.030800915927, 4.0], [4287.093850145118, 3.897310978774895], [4407.825884920451, 3.0], [4544.867658601396, 2.0], [4594.7934199880865, 1.641529223239629], [4693.479370728871, 1.0], [4849.949067973802, 0.0], [4924.577653379601, -0.46800583529524437], [5028.393697705, -1.0], [5228.1195187481935, -2.0], [5278.031643091506, -2.244718520337903], [5498.882804398089, -3.0], [5656.854249492303, -3.5234628468560416], [5970.284738107835, -4.0], [6062.866266041508, -4.136357691103426], [6344.373304467023, -4.0], [6498.019170849792, -3.928238277372966], [6881.729325229783, -3.0], [6964.4045063688845, -2.806835570610123], [7162.978117196826, -2.0], [7413.842639336411, -1.0], [7464.2639322943505, -0.8019657991468456], [7625.365251648013, 0.0], [7823.567836311207, 1.0], [7999.999999999882, 1.89816895322046]], 'plus_line': [[460.95011533501815, -30.0], [466.4662368816991, -29.0], [466.5164957684015, -28.99110596354199], [472.81317918255996, -28.0], [479.0193537437529, -27.0], [485.1232871647982, -26.0], [491.1757590432945, -25.0], [497.2326688601746, -24.0], [499.9999999999975, -23.550579526134367], [504.45557273331997, -23.0], [512.4643135873903, -22.0], [520.3325149348275, -21.0], [528.1291540607616, -20.0], [535.8867312681438, -19.005677264702502], [535.9522080834007, -19.0], [547.5833090756637, -18.0], [559.0381045640128, -17.0], [570.4176465405343, -16.0], [574.3491774985143, -15.658706868667894], [586.5492655720972, -15.0], [605.1342278077861, -14.0], [615.5722066724546, -13.444166001493679], [630.5817487240785, -13.0], [659.7539553864432, -12.16150307954575], [672.6948149939703, -12.000000000000002], [707.1067811865431, -11.593765391038044], [757.8582832551941, -11.49802567213626], [812.2523963562301, -11.582397383390765], [870.5505632961181, -11.516387968287653], [933.0329915368008, -11.025939874916022], [934.6842566210115, -10.999999999999998], [999.9999999999939, -10.020263874850063], [1000.9963525974392, -10.0], [1051.667090227037, -9.0], [1071.773462536285, -8.614820358801563], [1102.6641887453336, -8.0], [1148.6983549970246, -7.103808551279641], [1155.8194092313975, -7.0], [1226.7034158234671, -6.0], [1231.1444133449063, -5.939370637985512], [1319.5079107728832, -5.6410405238802195], [1352.0388091880359, -6.0], [1414.2135623730828, -6.664893036342386], [1427.023110537605, -7.0], [1465.79543804032, -8.0], [1506.40389179144, -9.0], [1515.7165665103846, -9.224905928916389], [1536.651245572509, -10.0], [1564.0538774250203, -11.0], [1592.3094981667025, -12.0], [1621.7425741227573, -13.0], [1624.5047927124563, -13.092959966302475], [1647.2813308929801, -14.0], [1672.7035889930762, -15.0], [1698.7516188841128, -16.0], [1725.691878625537, -17.0], [1741.1011265922318, -17.558302523699883], [1754.3661130722867, -18.0], [1784.4381284646047, -19.0], [1815.197313299361, -20.0], [1846.9306054883355, -20.999999999999996], [1866.065983073597, -21.589289979864894], [1886.6058801519139, -22.0], [1937.1545691054027, -23.0], [1989.5485867196483, -24.0], [1999.9999999999802, -24.19741448869579], [2143.5469250725646, -24.760415618640963], [2217.421068629862, -24.0], [2297.3967099940432, -23.19715275606854], [2307.332674636139, -22.999999999999996], [2358.3077256444517, -22.0], [2409.2763312934144, -21.0], [2460.617196640286, -20.0], [2462.2888266898062, -19.968183242567534], [2504.7312645229176, -19.0], [2548.190655588073, -18.0], [2591.5592026171207, -17.0], [2635.1976730336905, -16.0], [2639.01582154576, -15.914446713796416], [2683.2661353092803, -15.000000000000002], [2731.2511622443685, -14.0], [2779.1072521793285, -13.0], [2827.260758840563, -12.0], [2828.427124746159, -11.97633164596747], [2893.6885081035957, -11.0], [2960.32659076428, -10.0], [3027.311979889264, -9.0], [3031.4331330207615, -8.939832329468423], [3151.2573841641433, -8.0], [3249.0095854249043, -7.247863612822064], [3457.1007496626507, -7.0], [3482.202253184451, -6.971812411571744], [3489.3568305436365, -7.0], [3732.1319661471844, -7.932883847088807], [3741.4495733171952, -8.0], [3881.876170803565, -9.0], [3999.9999999999554, -9.801518374599354], [4022.9812458483016, -10.0], [4140.026061544978, -11.0], [4262.9066662991945, -11.999999999999998], [4287.093850145124, -12.193330879284343], [4381.632975775789, -13.0], [4503.142713987972, -14.0], [4594.793419988081, -14.724922415721213], [4632.15492937124, -15.0], [4770.315012060316, -16.0], [4916.107880378329, -17.0], [4924.577653379601, -17.057266485882337], [5094.673304948067, -18.0], [5278.031643091506, -18.957470045529995], [5289.840066144429, -19.0], [5575.400090161928, -20.0], [5656.854249492303, -20.27314795244143], [6062.866266041508, -20.861198095043537], [6498.019170849792, -20.57781243453403], [6713.332840898976, -20.0], [6964.404506368894, -19.351932746039264], [7054.358570378883, -19.0], [7313.2955675786825, -18.0], [7464.2639322943505, -17.424160944331057], [7581.3871514513085, -17.0], [7853.607261571358, -16.0], [7999.999999999892, -15.453193057177902]], 'minus_line': [[125.0, 27.48995001862037], [125.44245363789358, 27.0], [126.3280308139876, 26.0], [127.18503058340004, 25.0], [128.01949849123847, 24.0], [128.83771947845437, 23.0], [129.64629335006862, 22.0], [130.45223032939793, 21.0], [131.26307124344325, 20.0], [132.08703851404442, 19.0], [132.933226360338, 18.0], [133.81184171175758, 17.0], [133.9716828170366, 16.825226348020887], [135.03446836160748, 16.0], [136.28225367170432, 15.0], [137.49237512830507, 14.0], [138.676150191439, 13.0], [139.84541023892893, 12.0], [141.01269891045683, 10.999999999999998], [142.19152719837024, 10.0], [143.39670041820898, 9.0], [143.5872943746293, 8.846737801568521], [145.61447888068315, 8.0], [147.96170314675624, 7.0], [150.2746888045267, 6.0], [152.57927277028077, 5.0], [153.89305166811442, 4.436888848155402], [162.78081045301508, 4.0], [164.93848884661162, 3.898340252284825], [165.32764444131422, 4.0], [169.17369883852203, 5.0], [173.1829381659377, 6.0], [176.77669529663666, 6.856229745339543], [177.10022277064223, 7.0], [179.33780780779597, 8.0], [181.62636384329585, 9.0], [183.99377606462633, 10.0], [186.46873715401307, 11.0], [189.081313184185, 12.0], [189.46457081379947, 12.143934138233798], [191.30945300799684, 13.0], [193.49440522772534, 14.0], [195.7424193891719, 15.0], [198.07998750350458, 16.0], [200.53439702850153, 17.0], [203.0630990890585, 17.973896989975138], [203.1438603169924, 18.0], [206.22564254615662, 19.0], [209.40864635701047, 20.0], [212.7310447857162, 21.0], [216.23262385596345, 22.0], [217.6376408240306, 22.38943165986467], [224.07626297835364, 23.0], [233.25824788420132, 23.83026487837529], [239.61128951360396, 23.0], [247.31803002793802, 22.0], [249.99999999999937, 21.658277940430207], [252.28861604630717, 21.0], [255.70066983732048, 20.0], [259.0338410828825, 19.0], [262.3174209935976, 18.0], [265.58301159846576, 17.0], [267.94336563407256, 16.283163037371256], [268.7526719214054, 16.0], [271.5670080162611, 15.0], [274.27565360364383, 14.0], [276.90301953847364, 13.0], [279.4743248741443, 12.0], [282.01594270805754, 11.0], [284.5558549174182, 10.0], [287.1242409503757, 9.0], [287.1745887492579, 8.980873293754335], [290.09489314289624, 8.0], [292.9498514348159, 7.0], [295.7077667242764, 6.0], [298.39655590031606, 5.0], [301.044925205146, 4.0], [303.68283685187527, 3.0], [306.34210053503773, 2.0], [307.78610333622805, 1.4684716152353605], [309.58382549213275, 1.0], [313.3454961670907, 0.0], [316.9929000430973, -1.0], [320.5648071845705, -2.0], [324.10125788515023, -3.0], [327.64426651400663, -4.0], [329.87697769322244, -4.620237198253305], [332.4667750230097, -5.0], [339.2574004139574, -6.0], [345.9734458592865, -7.0], [352.69216352136954, -8.0], [353.55339059327247, -8.126042533616435], [378.929141627598, -8.620782164933036], [386.3279988203491, -8.0], [398.69491712687733, -7.0], [406.12619817811606, -6.423246619648195], [408.9681561693819, -6.0], [415.76349042955883, -5.0], [422.8237281315896, -4.0], [430.24188435982313, -3.0], [435.2752816480601, -2.3499103241322024], [437.31894662623785, -2.0], [443.18554132333315, -1.0], [449.23689334158996, 0.0], [455.5514320525425, 1.0], [462.2118352434112, 2.0], [466.5164957684015, 2.618689742449711], [468.88728324907487, 3.0], [475.13505674958554, 4.0], [481.5813025568809, 5.0], [488.30913054901094, 6.0], [495.4057280813113, 7.0], [499.9999999999975, 7.619904983226956], [502.89359964557707, 8.0], [510.56100730350704, 9.0], [518.5003831583597, 10.0], [526.8129336281627, 11.0], [535.6054008345976, 12.0], [535.8867312681438, 12.031543334869868], [546.0956533019029, 13.0], [557.0284093697626, 14.0], [568.5023730005946, 15.0], [574.3491774985143, 15.492999832416675], [582.8815320879626, 16.0], [600.1854509592056, 17.0], [615.5722066724546, 17.84629991277366], [620.5750414641124, 18.0], [654.0929314240564, 19.0], [659.7539553864432, 19.16374536136647], [707.1067811865431, 19.66740278782392], [757.8582832551941, 19.65711022696673], [812.2523963562301, 19.449855285739012], [870.5505632961181, 19.35343139857677], [933.0329915368008, 19.662610222404645], [957.1075389777335, 20.0], [999.9999999999914, 20.585613806005266], [1019.1439250754681, 21.0], [1066.8821749588942, 22.0], [1071.773462536285, 22.10055278643869], [1110.2009459829846, 23.0], [1148.6983549970273, 23.86387761140166], [1156.6217823017107, 24.0], [1215.9301808291787, 25.0], [1231.1444133449063, 25.25003384262168], [1319.5079107728832, 25.595955630059475], [1369.4473563899655, 25.0], [1414.2135623730828, 24.486629255174243], [1433.3384438889705, 24.0], [1473.0092890420542, 23.0], [1512.906785193687, 22.0], [1515.7165665103846, 21.931142997288216], [1544.4684201206355, 21.0], [1575.0063438949908, 20.0], [1605.3748285921477, 19.0], [1624.5047927124563, 18.375193723418132], [1636.0055663213163, 18.0], [1666.5834895888206, 17.0], [1696.7187891639587, 16.0], [1726.6537446923026, 15.0], [1741.1011265922318, 14.521865366546338], [1760.7347833325593, 14.0], [1798.2264566975398, 13.0], [1835.37938821978, 11.999999999999998], [1866.065983073597, 11.175600462718373], [1876.9677993471353, 11.0], [1939.9778135569877, 10.0], [1999.9999999999802, 9.054745624769904], [2017.3101872786654, 9.0], [2143.5469250725646, 8.623289822443821], [2185.8532890329802, 9.0], [2297.396709994049, 9.946294067853879], [2300.436050380913, 10.0], [2357.640896516019, 11.0], [2418.051768668159, 12.0], [2462.2888266898062, 12.697020807305393], [2476.5656397673256, 13.0], [2524.3542795410276, 14.0], [2574.4246995253143, 15.0], [2627.4298464168514, 16.0], [2639.01582154576, 16.213164954366267], [2679.053493503342, 17.0], [2731.6877409810336, 18.0], [2787.112439357394, 19.0], [2828.427124746159, 19.711362672119325], [2848.5329956552346, 20.0], [2919.5420071225703, 21.0], [2994.6650985404926, 22.0], [3031.4331330207615, 22.471190471327496], [3103.833259144769, 23.0], [3248.3177572011896, 24.0], [3249.0095854249043, 24.004670917425987], [3482.202253184451, 24.180840808556063], [3525.9212882044985, 24.0], [3732.1319661471844, 23.185445733504018], [3759.7977468494296, 23.0], [3912.132601187524, 22.0], [3999.9999999999504, 21.434432479994758], [4059.671314209946, 21.0], [4197.941334862375, 20.0], [4287.093850145118, 19.36004875418227], [4340.083272171376, 19.0], [4487.688009657581, 18.0], [4594.793419988081, 17.274092127586], [4641.564399005887, 17.0], [4813.015644948207, 16.0], [4924.577653379601, 15.34964046726354], [4999.422020504438, 15.0], [5215.222469802433, 14.0], [5278.0316430915, 13.712354189070407], [5504.252460280495, 13.0], [5656.854249492303, 12.529374701073133], [6053.441796296447, 12.0], [6062.866266041508, 11.987927221937527], [6082.019841728417, 12.0], [6498.019170849792, 12.261360204252092], [6779.795656272181, 13.0], [6964.404506368894, 13.469421964504402], [7075.384426249879, 14.0], [7288.6402945684185, 15.0], [7464.2639322943505, 15.795434126472268], [7493.557862717324, 16.0], [7635.09484975635, 17.0], [7777.877651145467, 18.0], [7923.211550699916, 19.0], [7999.999999999872, 19.52246068526855]]}",,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,1,0,1,0,,,,,,,,2.087606727440079,both,2114.0,8.926746933236815,0.00021613996038700575,0,104,['both'],0.0012371333432383835,None,['space'],1212.499566899991,1212.499566899991,0.19624073331942782,2.2838474607595067,1212.7199206000078,1212.499566899991,[-0.8649282999977004],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,2,0,2,0,,,,,,,,2.087606727440079,both,1411.0,4.932723081105915,8.913161379909864e-05,0,105,['both'],0.008824033313430846,0.20017313331482,['space'],1214.8387527999876,1214.8387527999876,0.20017313331482,2.287779860754899,1215.0559374000004,1214.8387527999876,[-1.9246945999911986],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,3,0,3,0,,,,,,,,2.087606727440079,both,942.0,9.712845484599212,0.00012973252182893724,0,106,['both'],0.008895033330190927,0.20307183332624845,['space'],1217.1828591999947,1217.1828591999947,0.20307183332624845,2.2906785607663274,1217.3942449000024,1217.1828591999947,[-1.8682130000088364],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,4,0,4,0,,,,,,,,2.087606727440079,both,629.0,5.658432165816421,9.844955477727832e-05,0,107,['both'],0.008870433346601203,0.20279513334389776,['space'],1219.5220027999894,1219.5220027999894,0.20279513334389776,2.2904018607839767,1219.7345529999875,1219.5220027999894,[-0.9112233000050765],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,5,0,5,0,,,,,,,,2.087606727440079,both,,,,1,107,['both'],0.00908853331930004,None,None,1221.8611669999955,1221.8611669999955,0.2053197333298158,2.2929264607698947,1222.07738599999,1221.8611669999955,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,6,0,6,0,,,,,,,,2.087606727440079,both,280.0,13.094340196083442,0.0006127711353014081,0,108,['both'],0.009852833318291232,None,['space'],1224.207465799991,1224.207465799991,0.202841433318099,2.290448160758178,1224.4227658000018,1224.207465799991,[-0.7641960000037216],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,7,0,7,0,,,,,,,,2.087606727440079,both,187.0,10.74003931187511,0.0010770898971062027,0,109,['both'],0.00853613333310932,0.20127823331858963,['space'],1226.5511098999996,1226.5511098999996,0.20127823331858963,2.2888849607586685,1226.7685670999927,1226.5511098999996,[-0.8841183999902569],,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
29,0,29,0,8,0,8,0,,,,,,,,2.087606727440079,both,125.0,11.0,0.0025643069199568253,0,110,['both'],0.008631633332697675,None,None,1228.8877445000107,1228.8877445000107,0.20055393333313987,2.288160660773219,1229.1036118000047,1228.8877445000107,,,,,,,,,regvnx,001,fr,0,2022-04-28_15h23.14.645,Continuous,2022.1.1,None,
