sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
11,0,11,0,6,0,6,0,,,,,,,,1.5137515743652579,time,1888.0,-4.506736641459213,4.1517982233981246e-05,0,83,['time'],0.0037144667003303766,None,None,496.6937367999926,496.6937367999926,0.2042680666781962,1.718019641043454,496.91081079992,496.6937367999926,,,,,"{'estimation': [[125.0, 1.900730959566816], [130.2931418017859, 1.0], [133.9716828170366, 0.445823244457334], [137.54255448180183, 0.0], [143.5872943746293, -0.7010728922015774], [148.5051500674695, -1.0], [153.89305166811442, -1.315069329437193], [164.93848884661162, -1.2876728302451685], [170.37699423243043, -1.0], [176.77669529663666, -0.6719580456239689], [185.26087185702997, 0.0], [189.46457081379947, 0.3230791886105985], [198.01546036639533, 1.0], [203.0630990890585, 1.3863949800182211], [214.1995713627653, 2.0], [217.6376408240306, 2.1834465591629577], [233.25824788420132, 2.4458968550196456], [249.99999999999937, 2.047068239838965], [250.80608518800923, 2.0], [267.94336563407256, 1.0313245090588774], [268.35106934086474, 1.0], [281.6044749781254, 0.0], [287.1745887492579, -0.4041397337709854], [294.8630253288362, -1.0], [307.78610333622805, -1.9656186505829876], [308.31560300013507, -2.0], [324.04379882652864, -3.0], [329.87697769322284, -3.3550370154351863], [345.3076095135574, -4.0], [353.55339059327247, -4.332782558683343], [378.929141627598, -4.776783464717383], [406.12619817811606, -4.689179379953316], [435.2752816480601, -4.160825151371116], [441.0183616858574, -4.0], [466.5164957684015, -3.3216074702880807], [476.6979824081559, -3.0], [499.9999999999975, -2.2965634951747873], [509.2027380097589, -2.0], [535.8867312681438, -1.1692196489726663], [541.2477359235097, -1.0], [573.6790236153631, 0.0], [574.3491774985143, 0.020127444228983937], [606.9926858430528, 1.0], [615.5722066724546, 1.2496987729497586], [642.1957788411713, 2.0], [659.7539553864432, 2.477542798692202], [680.9572446571385, 3.0], [707.1067811865431, 3.6173084156020665], [727.9511782200491, 4.0], [757.8582832551941, 4.5228660165053345], [811.6969268858584, 5.0], [812.2523963562301, 5.004721356251655], [814.3676712144975, 5.0], [870.5505632961181, 4.880370084101849], [933.0329915368008, 4.034120372261236], [934.4770302084079, 4.0], [976.8984977165306, 3.0], [999.9999999999926, 2.4694493105008313], [1015.8180279305824, 2.0], [1049.129596616514, 1.0], [1071.773462536285, 0.3440509572024276], [1082.8132199448098, 0.0], [1114.3792939692785, -1.0], [1147.0907034561774, -2.0], [1148.698354997026, -2.0471398417352704], [1182.45804104354, -3.0], [1218.6959566937528, -4.0], [1231.1444133449063, -4.325307277120698], [1263.3431208020695, -5.0], [1312.9950949928143, -6.0], [1319.5079107728832, -6.124794602639399], [1396.6052222468222, -7.0], [1414.2135623730828, -7.190079874998653], [1515.7165665103828, -7.448333250048156], [1624.5047927124563, -7.033942232459336], [1629.344176518198, -6.999999999999999], [1741.1011265922318, -6.244114893327292], [1778.1794252507361, -6.0], [1866.065983073597, -5.4433651288001], [1986.0722092055773, -5.0], [1999.9999999999802, -4.950075353194148], [2143.5469250725646, -4.932052961595609], [2168.2250177728333, -5.0], [2297.396709994049, -5.356254893130575], [2462.2888266898062, -5.999486067918533], [2462.4547006468224, -6.0], [2639.01582154576, -6.543807213677428], [2828.427124746159, -6.671674281224299], [3031.4331330207615, -6.197336670650446], [3069.657683129564, -6.0], [3249.0095854249043, -5.1284354942361094], [3268.895378511275, -5.0], [3428.829932252314, -4.0], [3482.2022531844596, -3.6820984335283944], [3597.3312951973912, -3.0], [3732.1319661471844, -2.2260773527531654], [3787.9608517729653, -2.0], [3999.9999999999504, -1.161189776303487], [4127.969799384521, -1.0], [4287.093850145118, -0.8037969128486288], [4408.300094006663, -1.0], [4594.793419988081, -1.2865267267306586], [4784.343502587556, -2.0], [4924.577653379601, -2.5027460543328868], [5029.3355871022995, -3.0], [5245.084608834065, -4.0], [5278.031643091506, -4.1470551656603885], [5473.757294621982, -5.0], [5656.854249492303, -5.786276447718341], [5728.430266275346, -6.0], [6062.866266041508, -6.997172880590417], [6065.4691522931325, -7.0], [6498.019170849792, -7.463754088301921], [6964.404506368894, -7.061703568138285], [6989.567138046798, -7.0], [7408.3494750750315, -6.0], [7464.2639322943505, -5.8707014425272135], [7732.608953962932, -5.0], [7999.999999999892, -4.137891716059173]], 'plus_line': [[125.0, -3.7977163106058414], [126.58243728138972, -4.0], [133.9716828170366, -4.851459321004953], [135.34207443660148, -5.0], [143.5872943746293, -5.8441337802834985], [146.2890457426106, -6.0], [153.89305166811442, -6.441127532031713], [164.93848884661162, -6.427821800518336], [172.91138979353846, -6.0], [176.77669529663666, -5.808528833520369], [186.7475113884156, -5.0], [189.46457081379947, -4.789489832938314], [199.11620227953668, -4.0], [203.0630990890585, -3.690028533179385], [215.04456610726643, -3.0], [217.6376408240306, -2.859495660437156], [233.25824788420132, -2.6041386302479115], [249.0213112266794, -3.0], [249.99999999999923, -3.0255168488523716], [266.3611029863463, -4.0], [267.94336563407256, -4.09176228223536], [279.40774267601216, -5.0], [287.1745887492579, -5.57254038171337], [292.51051981961245, -6.0], [305.7420313476341, -7.0], [307.78610333622805, -7.147625546469607], [320.87965745098285, -8.0], [329.87697769322244, -8.54351196103266], [340.83458886402394, -9.0], [353.55339059327247, -9.511995891755578], [378.929141627598, -9.918998871473786], [406.12619817811606, -9.772337726467839], [435.2752816480601, -9.138972156018502], [439.56728353014984, -9.0], [466.5164957684015, -8.18817142690084], [471.9930501094387, -8.0], [499.99999999999693, -7.079740781141606], [502.44115556701416, -7.0], [533.8820885729169, -6.0], [535.8867312681438, -5.9383995425109175], [567.5250989092189, -5.0], [574.3491774985143, -4.800181956247221], [602.6449946621302, -4.0], [615.5722066724546, -3.6360286704399334], [638.9820211839829, -3.0], [659.753955386444, -2.4385268192836422], [677.4186795919471, -2.0], [707.1067811865431, -1.2757027788502122], [721.1565587708321, -1.0], [757.8582832551941, -0.31343435817049636], [787.7144761901435, 0.0], [812.2523963562301, 0.23463214681195343], [870.5505632961181, 0.14550955403172183], [880.8201302824068, 0.0], [933.0329915368008, -0.7266745021949751], [943.8146114290198, -1.0], [984.2709902037108, -2.0], [999.9999999999926, -2.362423359966769], [1019.5213982071871, -3.0], [1051.631493003576, -4.0], [1071.773462536285, -4.565912942453526], [1084.6213029771277, -5.0], [1114.5939421463559, -6.0], [1148.698354997026, -6.9836029105140485], [1149.260433939031, -7.0], [1182.8762941909054, -8.0], [1220.994513493123, -9.0], [1231.1444133449063, -9.24621350136988], [1267.2814288637403, -10.0], [1319.5079107728832, -10.965080532750804], [1322.6735731419815, -11.0], [1414.2135623730828, -11.961637303122941], [1431.0759892003794, -12.0], [1515.7165665103828, -12.200301980013707], [1566.0922013805894, -12.0], [1624.5047927124563, -11.79004608114327], [1740.1880354768748, -11.0], [1741.1011265922318, -10.994090519722366], [1866.0659830735992, -10.192241597791446], [1918.0310675414044, -10.0], [1999.9999999999802, -9.721680009999943], [2143.5469250725646, -9.81928055340698], [2187.479344412575, -10.0], [2297.396709994046, -10.477841248352593], [2393.3739323782356, -11.0], [2462.2888266898062, -11.38758864692867], [2613.222747797452, -12.0], [2639.01582154576, -12.1082795855742], [2828.427124746159, -12.266592447042322], [2912.86251709308, -12.0], [3031.4331330207615, -11.662551440456822], [3142.2541547615865, -11.0], [3249.0095854249043, -10.39613896664414], [3305.158815633796, -10.0], [3449.662695994013, -9.0], [3482.2022531844555, -8.78633740773808], [3610.645360191226, -8.0], [3732.131966147189, -7.265702224280293], [3796.444712075367, -7.0], [3999.9999999999504, -6.194489103247695], [4143.757001925067, -6.0], [4287.093850145118, -5.82512845318828], [4411.260207190797, -6.0], [4594.793419988081, -6.25981701057883], [4799.953442432796, -7.0], [4924.577653379601, -7.425104544355969], [5041.751952538889, -8.0], [5259.290013682679, -9.0], [5278.031643091506, -9.083040100107446], [5465.7081241296455, -10.0], [5656.854249492303, -10.868811000556013], [5694.291919042309, -11.0], [5976.8015946309515, -12.0], [6062.866266041501, -12.297587252470551], [6498.019170849792, -12.921472698952826], [6964.404506368894, -12.571395574070774], [7197.353646056125, -12.0], [7464.2639322943505, -11.361138164186595], [7585.927525422323, -11.0], [7915.253952914489, -10.0], [7999.999999999882, -9.743903472882003]], 'minus_line': [[125.0, 7.568134423358769], [127.47283118795242, 7.0], [131.99002615921586, 6.0], [133.9716828170366, 5.5980422794839235], [138.00518367947993, 5.0], [143.5872943746293, 4.213052015782338], [146.71019673138795, 4.0], [153.89305166811442, 3.549557675294139], [164.93848884661162, 3.612155463488603], [171.7413691039232, 4.0], [176.77669529663666, 4.292307629777078], [185.2010584695242, 5.0], [189.46457081379947, 5.351328995588453], [197.3133945182645, 6.0], [203.0630990890585, 6.461794434450689], [212.56802628272723, 7.0], [217.6376408240306, 7.285921566584928], [233.25824788420132, 7.567145527165782], [249.99999999999937, 7.168179642350547], [252.82674751337265, 7.0], [267.94336563407256, 6.1363989055363986], [269.7004462121606, 6.0], [282.76719626357277, 5.0], [287.1745887492579, 4.669309923648708], [295.78873522092397, 4.0], [307.78610333622805, 3.0540537495815507], [308.61639068295233, 3.0], [324.2450800931199, 2.0], [329.87697769322244, 1.6446132595161624], [345.32809094400477, 1.0], [353.55339059327247, 0.668728796104343], [378.929141627598, 0.2476114352478087], [406.12619817811606, 0.35628028511242205], [435.2752816480601, 0.8701991345422099], [440.185691668002, 1.0], [466.5164957684015, 1.6854507584194756], [476.75094563255914, 2.0], [499.9999999999975, 2.6910563359305226], [509.4326046015795, 3.0000000000000004], [535.8867312681438, 3.829921373924634], [541.0294284592757, 4.0], [572.4890161813274, 5.0], [574.3491774985143, 5.057103137100294], [604.4240547517381, 6.0], [615.5722066724546, 6.3280313688663945], [639.185500111542, 7.0], [659.7539553864432, 7.548799071806291], [678.8259703154376, 8.0], [707.1067811865431, 8.63131658954168], [729.420578446093, 9.0], [757.8582832551941, 9.453616503920724], [812.2523963562301, 9.851159413412592], [870.5505632961181, 9.694390766952631], [922.0819183959029, 9.0], [933.0329915368008, 8.859279258367835], [971.8730148214335, 8.0], [999.9999999999926, 7.359620835294722], [1013.1317718002538, 7.0], [1047.9537014236114, 6.0], [1071.773462536285, 5.290894460897223], [1081.81193953029, 5.0], [1114.7874635811318, 4.0], [1145.6227493928839, 2.9999999999999996], [1148.698354997026, 2.9048894316907936], [1182.1948147473781, 2.0], [1216.4400419886715, 1.0], [1231.1444133449063, 0.5818113865232046], [1258.7873289176478, 0.0], [1304.7196160705882, -1.0], [1319.5079107728832, -1.311733959623664], [1376.0144510966188, -2.0], [1414.2135623730828, -2.4484753699182846], [1515.7165665103846, -2.7254403637729823], [1624.5047927124563, -2.2862356638951375], [1665.3496208386093, -2.0], [1741.1011265922298, -1.4741487036857266], [1816.263215082949, -1.0], [1866.065983073597, -0.6900857262336808], [1999.9999999999802, -0.21714541597900067], [2143.5469250725646, -0.15388871712803773], [2297.396709994046, -0.43405988072500745], [2462.2888266898062, -0.913176086321852], [2497.094994521945, -1.0], [2639.01582154576, -1.3288812132243921], [2828.427124746159, -1.439292556208391], [3031.4331330207615, -1.0437887341310539], [3040.6643429748447, -1.0], [3249.0095854249043, -0.050210001990843224], [3256.810611262816, 0.0], [3413.440333134871, 1.0], [3482.2022531844555, 1.4124690275456777], [3573.734856911966, 2.0], [3732.1319661471844, 2.9665640990863706], [3739.538082192173, 3.0], [3960.056566110585, 4.0], [3999.9999999999504, 4.178220358296954], [4287.093850145118, 4.610595175708151], [4594.793419988081, 4.076663417506787], [4613.076216608632, 4.0], [4860.101485239357, 3.0], [4924.577653379601, 2.7483650276248976], [5078.495105514141, 2.0], [5278.031643091506, 1.0098845047029212], [5280.342582328076, 1.0], [5517.8658300984725, 0.0], [5656.854249492303, -0.5950328094536744], [5805.638099362235, -1.0], [6062.866266041501, -1.6912711543964223], [6435.123162036323, -2.0], [6498.019170849792, -2.048364213906098], [6547.03344959103, -2.0], [6964.404506368894, -1.5781928218692869], [7192.483372380556, -1.0], [7464.2639322943505, -0.33912885485515704], [7555.037232942629, 0.0], [7823.123662069946, 1.0], [7999.999999999872, 1.620508416241658]]}",,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,7,0,7,0,,,,,,,,1.5137515743652579,time,4000.0,-4.211662946133416,5.168765830581191e-05,0,84,['time'],0.0008463667472824454,None,['space'],498.4317634999752,498.4317634999752,0.21106726676225662,1.7248188411275145,498.65615619998425,498.4317634999752,[-0.2938576000742614],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,8,0,8,0,,,,,,,,1.5137515743652579,time,3175.0,1.5865017063315456,8.337728913605708e-05,0,85,['time'],0.014982533175498247,None,['space'],500.17361870000605,500.17361870000605,0.21255623328033835,1.7263078076455962,500.39029419992585,500.17361870000605,[-0.17933960002847016],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
11,0,11,0,9,0,9,0,,,,,,,,1.5137515743652579,time,,,,1,85,['time'],0.004361266735941172,None,None,501.9147452999605,501.9147452999605,0.20441836677491665,1.7181699411401745,502.12585730000865,501.9147452999605,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,0,0,0,0,,,,,0.16666666666666666,506.89643540000543,None,1.6714214512374959,frequency,126.0,5.702131236401683,0.001376237827483467,0,54,['time'],0.010250066756270826,None,None,507.92490199999884,None,0.21402236679568887,1.8854438180331847,508.13883009995334,None,,503.647518999991,None,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,1,0,1,0,,,,,,,,2.610535652586944,frequency,141.0,6.869827273845745,0.0012797498758849246,0,55,['time'],0.010091533185914159,None,['space'],509.82479460001923,509.82479460001923,0.21181993326172233,2.8223555858486664,510.0394737999886,509.82479460001923,[-0.2144251000136137],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,2,0,2,0,,,,,,,,2.9671713950129033,frequency,158.0,4.4712110034649815,0.0007177015622869355,0,56,['time'],0.004194466629996896,None,['space'],512.6593780999538,512.6593780999538,0.20555796660482883,3.172729361617732,512.8667290000012,512.6593780999538,[-1.8803088999120519],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,3,0,3,0,,,,,,,,2.086032113065567,frequency,177.0,10.0,0.0011042917282610592,0,57,['time'],0.004292766796424985,None,['space'],515.8439436999615,515.8439436999615,0.2066083668032661,2.292640479868833,516.0508035999956,515.8439436999615,[-2.664788999943994],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,4,0,4,0,,,,,,,,2.563212744116246,frequency,,,,1,57,['time'],0.013568433234468102,None,['space'],518.1438510000007,518.1438510000007,0.20895543333608657,2.7721681774523326,518.3584283000091,518.1438510000007,[-1.8448911000741646],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,5,0,5,0,,,,,,,,1.7083721484563046,frequency,223.0,5.654299273524462,0.00042256042370517424,0,58,['time'],0.0008689668029546738,0.19636636681389064,None,520.9275724999607,520.9275724999607,0.19636636681389064,1.9047385152701952,521.1421367999865,520.9275724999607,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,6,0,6,0,,,,,,,,1.6061145417256195,frequency,250.0,9.222059884483215,0.00048425375672844084,0,59,['time'],0.00016546668484807014,None,['space'],522.8552641000133,522.8552641000133,0.19586476671975106,1.8019793084453706,523.0744144999189,522.8552641000133,[-1.148021100088954],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,7,0,7,0,,,,,,,,1.190079302057334,frequency,281.0,9.949546336922058,0.00042330634645228307,0,60,['time'],0.013350733323022723,None,['space'],524.6846392999869,524.6846392999869,0.20845283335074782,1.3985321354080817,524.8986272999318,524.6846392999869,[-1.041287999949418],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,8,0,8,0,,,,,,,,1.750295794912072,frequency,315.0,5.080067169905008,0.00017700003931686323,0,61,['time'],0.0009412667714059353,0.19529836671426892,['space'],526.0955485999584,526.0955485999584,0.19529836671426892,1.945594161626341,526.3113648999715,526.0955485999584,[-0.9809895999496803],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
12,0,12,0,9,0,9,0,,,,,,,,1.973024705256792,frequency,354.0,3.519308892919465,0.00013270612926796413,0,62,['time'],0.0006673667812719941,None,['space'],528.0657976999646,528.0657976999646,0.1929370667785406,2.165961772035333,528.2798112999881,528.0657976999646,[-1.174446600023657],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,0,0,0,0,,,,,,536.6053231999977,None,1.4434844015739852,none,616.0,0.0,5.334865481681654e-05,0,45,['time'],0.012941166758537292,None,None,537.6302386999596,None,0.2165223667398095,1.6600067683137947,537.8413154999726,None,,530.2597535999957,None,"[0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,1,0,1,0,,,,,,,,1.3221163148612471,none,1035.0,1.7884431450071272,5.592294006120192e-05,0,46,['time'],0.0031190665904432535,None,None,539.28794379998,539.28794379998,0.2067096666432917,1.5288259815045389,539.5034269000171,539.28794379998,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,2,0,2,0,,,,,,,,1.6550526100092082,none,1464.0,-3.7188721720779085,3.2061872685577147e-05,0,47,['time'],0.01637943333480507,None,None,540.8242193999467,540.8242193999467,0.2125138333067298,1.867566443315938,541.0388411999447,540.8242193999467,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,3,0,3,0,,,,,,,,1.1858591489632577,none,489.0,-2.2871378440836168,5.5337099392499076e-05,0,48,['time'],0.0007055667228996754,0.19340126670431346,None,542.696909799939,542.696909799939,0.19340126670431346,1.3792604156675712,542.9116445999825,542.696909799939,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,4,0,4,0,,,,,,,,2.3302486679372674,none,1304.0,-3.853068732438321,3.411941984408095e-05,0,49,['time'],0.01620923343580216,None,None,544.1015243999427,544.1015243999427,0.2152944334084168,2.545543101345684,544.3139780999627,544.1015243999427,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,5,0,5,0,,,,,,,,2.63220001301777,none,2071.0,-1.5785305935423788,6.369206082682384e-05,0,50,['time'],0.00039316678885370493,0.19161136669572443,None,546.6523102999199,546.6523102999199,0.19161136669572443,2.8238113797134945,546.86307880003,546.6523102999199,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,6,0,6,0,,,,,,,,1.1291706571408977,none,290.0,1.7994343439763851,0.00015390442577595102,0,51,['time'],0.0031126666581258178,None,None,549.4983883999521,549.4983883999521,0.202667266712524,1.3318379238534217,549.7063966999995,549.4983883999521,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,7,0,7,0,,,,,,,,1.7314974839518313,none,154.0,2.708181419811708,0.0006344983885626207,0,52,['time'],0.0034976666793227196,None,None,550.8470729999244,550.8470729999244,0.2117819666163996,1.943279450568231,551.0604834000114,550.8470729999244,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,8,0,8,0,,,,,,,,2.868057141602721,none,691.0,1.8808390029443462,5.689228611659701e-05,0,53,['time'],0.01659433334134519,None,None,552.7930298999418,552.7930298999418,0.21063683333341032,3.0786939749361313,553.0063187999185,552.7930298999418,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,9,0,9,0,,,,,,,,2.2778134180941745,none,,,,1,53,['time'],0.016573933302424848,None,None,555.8797188999597,555.8797188999597,0.2106107333675027,2.488424151461677,556.0947193999309,555.8797188999597,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,10,0,10,0,,,,,,,,1.949271343385997,none,1845.0,-4.372301637819859,4.099191483339129e-05,0,54,['time'],0.0011350668501108885,0.1949622668325901,None,558.3784494999563,558.3784494999563,0.1949622668325901,2.144233610218587,558.5908821999328,558.3784494999563,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
13,0,13,0,11,0,11,0,,,,,,,,1.285333609081682,none,326.0,0.0,9.576543797117735e-05,0,55,['time'],0.003226666827686131,None,None,560.5430773999542,560.5430773999542,0.20503526681568474,1.4903688758973668,560.7552668999415,560.5430773999542,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,0,0,0,0,,,,,,566.1101945999544,None,2.66524997178795,none,707.0,3.4372803265475196,6.597317675924674e-05,0,56,['time'],0.01268066675402224,None,None,567.1363165000221,None,0.22904236672911793,2.894292338517068,567.350918799988,None,,562.0478758999379,None,"[0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,1,0,1,0,,,,,,,,1.7593116489331402,none,1782.0,-6.960551337593422,2.915242212913661e-05,0,57,['time'],0.0029845667304471135,None,None,570.0201012999751,570.0201012999751,0.20557946665212512,1.9648911155852653,570.2227170999395,570.0201012999751,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,2,0,2,0,,,,,,,,2.7678498508825053,none,1189.0,-3.5983446512130834,3.433470110560367e-05,0,58,['time'],0.015122533310204744,None,None,571.9909436999587,571.9909436999587,0.2098446332383901,2.9776944841208954,572.2047478000168,571.9909436999587,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,3,0,3,0,,,,,,,,1.1815907705471176,none,,,,1,58,['time'],0.00010846671648323536,0.1944890667218715,None,574.9785021999851,574.9785021999851,0.1944890667218715,1.376079837268989,575.1897651000181,574.9785021999851,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,4,0,4,0,,,,,,,,2.6650087228397457,none,2829.0,-5.868855593009478,3.330192208025497e-05,0,59,['time'],0.004167166771367192,None,['space'],576.3725923999446,576.3725923999446,0.20836786669678986,2.8733765895365355,576.5925480999285,576.3725923999446,[-0.5694026999408379],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,5,0,5,0,,,,,,,,2.7648315713179263,none,8000.0,-6.0,9.098504293049921e-05,0,60,['time'],0.015748333418741822,None,['space'],579.2565552999731,579.2565552999731,0.2154072334524244,2.9802388047703507,579.4716313999379,579.2565552999731,[-0.8292737000156194],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,6,0,6,0,,,,,,,,2.9679865054386605,none,4238.0,-6.053522974975003,4.996823777742373e-05,0,61,['time'],0.013159533380530775,None,['space'],582.2449082999956,582.2449082999956,0.2356226333649829,3.2036091388036434,582.4771472000284,582.2449082999956,[-2.426220400026068],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,7,0,7,0,,,,,,,,1.131734066465002,none,6350.0,-8.764898331774923,4.7946704460088426e-05,0,62,['time'],0.016036433400586247,None,['space'],585.4446766999317,585.4446766999317,0.21422813332173973,1.3459621997867417,585.6687292000279,585.4446766999317,[-2.6491387999849394],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
14,0,14,0,8,0,8,0,,,,,,,,1.1402889932175386,none,2245.0,-1.6384165307099676,6.644848093679462e-05,0,63,['time'],0.0014559667324647307,0.19940086675342172,None,586.8052153999452,586.8052153999452,0.19940086675342172,1.3396898599709604,587.0110745999264,586.8052153999452,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
15,0,15,0,0,0,0,0,,,,,,653.96806679992,None,2.3517387563564194,none,140.0,3.888487283134046,0.0009218720002501269,0,64,['time'],0.012820866657420993,None,None,655.0126859999727,None,0.2355375667102635,2.587276323066683,655.2371646999381,None,,588.1584128999384,None,"[0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333]",,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
15,0,15,0,1,0,1,0,,,,,,,,1.2722486202188903,none,887.0,6.278778185464653,8.414588542682825e-05,0,65,['time'],0.014512233436107635,None,None,657.5878750999691,657.5878750999691,0.22409673337824643,1.4963453535971367,657.8191850000294,657.5878750999691,,,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
15,0,15,0,2,0,2,0,,,,,,,,2.3654700455547713,none,559.0,-0.7781441734558316,5.690718357510273e-05,0,66,['time'],0.01369943330064416,None,['space'],659.092081699986,659.092081699986,0.2264547332888469,2.591924778843618,659.3184790000087,659.092081699986,[-1.0484595999587327],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
15,0,15,0,3,0,3,0,,,,,,,,1.6773157981294706,none,,,,1,66,['time'],0.01085463329218328,None,['space'],661.6942319999216,661.6942319999216,0.20980593329295516,1.8871217314224258,661.909638299956,661.6942319999216,[-2.003941599978134],,,,,,,,nefynm,001,english,0,2022-05-06_09h33.12.972,Continuous,2022.1.1,36.15696316197544,
