sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_frequency,Audiogram_none,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,2,0,2,0,,,,,,,,2.132161307628417,time,1954.0,-0.028762072858526555,7.249428768520148e-05,0,39,[],0.0042839664965868,0.19362266641110182,['space'],215.84617329994217,215.84617329994217,0.19362266641110182,2.3257839740395188,216.05617480003275,215.84617329994217,[-1.7504985998384655],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,2.132161307628417,time,652.0,1.1819364434499577,5.641237486419851e-05,0,40,[],0.00379826663993299,0.19547546678222716,['space'],218.21739210002124,218.21739210002124,0.19547546678222716,2.327636774410644,218.42887619999237,218.21739210002124,[-1.8814193999860436],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,2.132161307628417,time,3689.0,0.0,7.848087482703279e-05,0,41,[],0.00380886672064662,0.19445076654665172,None,220.58510689996183,220.58510689996183,0.19445076654665172,2.3266120741750687,220.79705319995992,220.58510689996183,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,2.132161307628417,time,732.0,1.0698667234465398,4.775419267246184e-05,0,42,[],0.008244966622442007,0.20481216651387513,['space'],222.95848509995267,222.95848509995267,0.20481216651387513,2.336973474142292,223.1718883998692,222.95848509995267,[-1.958218699786812],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,2.132161307628417,time,388.0,5.0726084932372135,0.00014286422920251735,0,43,[],0.00861006649211049,0.2075760664884001,None,225.3279152000323,225.3279152000323,0.2075760664884001,2.339737374116817,225.54089599987492,225.3279152000323,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,2.132161307628417,time,435.0,1.572381207429265,8.960311955065546e-05,0,44,[],0.0019006666261702776,0.1896954665426165,['space'],227.69793200003915,227.69793200003915,0.1896954665426165,2.3218567741710334,227.9060349999927,227.69793200003915,[-1.905793899903074],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,2.132161307628417,time,6964.0,-3.469049369126872,0.00010070027027193415,0,45,[],0.008376966696232557,None,None,230.06839199992828,230.06839199992828,0.2092590667307377,2.3414203743591546,230.27558939997107,230.06839199992828,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,2.132161307628417,time,4648.0,-0.8277392699050834,0.00011684371644015788,0,46,[],0.008000366389751434,None,['space'],232.43822490004823,232.43822490004823,0.2074103665072471,2.339571674135664,232.65236900001764,232.43822490004823,[-0.8867693000938743],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,2.132161307628417,time,,,,1,46,[],0.00536416657269001,None,['space'],234.81581140006892,234.81581140006892,0.2180142665747553,2.3501755742031722,235.03953130007721,234.81581140006892,[-1.776367099955678],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
6,0,6,0,11,0,11,0,,,,,,,,2.132161307628417,time,1741.0,0.47557770870310845,6.666933429093271e-05,0,47,[],0.009314866503700614,None,None,237.19471579999663,237.19471579999663,0.20732226641848683,2.3394835740469038,237.40832410007715,237.19471579999663,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,"[0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]",248.49957820004784,None,2.0898144654293023,none,318.0,4.150480585595531,0.00015777955476789333,0,64,[],0.012328766519203782,None,None,249.54628459992819,None,0.21949196653440595,2.309306431963708,249.7568846999202,None,,239.56847549998201,None,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,2.3240784714601297,none,714.0,3.2073147830261117,6.336137728335647e-05,0,65,[],0.000969466520473361,0.19056786666624248,None,251.87378420005552,251.87378420005552,0.19056786666624248,2.514646338126372,252.0891352999024,251.87378420005552,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,2.6833604463739347,none,450.0,5.149941373205915,0.0001338831932991837,0,66,[],0.0050433664582669735,None,None,254.4354413000401,254.4354413000401,0.20146436640061438,2.884824812774549,254.65191549994051,254.4354413000401,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,2.0030891689481365,none,401.0,5.305284782203689,0.0001409107978014146,0,67,[],0.008096366422250867,None,['space'],257.36825769999996,257.36825769999996,0.20809446647763252,2.211183635425769,257.57942730002105,257.36825769999996,[-2.2569085999857634],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,1.084669197381361,none,567.0,4.26276143747644,9.963587491886673e-05,0,68,[],0.0013169667217880487,0.19417536677792668,None,259.6146482999902,259.6146482999902,0.19417536677792668,1.2788445641592876,259.8291885999497,259.6146482999902,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,2.796679339434109,none,283.0,4.700327101462875,0.00022766961323185186,0,69,[],0.00806406675837934,None,['space'],260.9353998999577,260.9353998999577,0.20831846678629518,3.004997806220404,261.1463633000385,260.9353998999577,[-0.7993783999700099],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.578498742875324,none,,,,1,69,[],0.0007604665588587523,0.1895279665477574,None,263.97092520003207,263.97092520003207,0.1895279665477574,1.7680267094230815,264.182702699909,263.97092520003207,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,2.8507118732037435,none,189.0,5.0,0.0005432714291414459,0,70,[],0.009282766841351986,None,None,265.7898385000881,265.7898385000881,0.2093086668755859,3.0600205400793294,266.00273309997283,265.7898385000881,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,2.9334368967409783,none,150.0,3.4074391517936378,0.0007404091610449054,0,71,[],0.005647666752338409,0.19866006658412516,['space'],268.88308189995587,268.88308189995587,0.19866006658412516,3.1320969633251035,269.09243660001084,268.88308189995587,[-2.4356536001432687],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
7,0,7,0,9,0,9,0,,,,,,,,2.83169798708517,none,134.0,4.979296233274817,0.0011399921049788286,0,72,[],0.003428266616538167,0.19186866655945778,None,272.0549788000062,272.0549788000062,0.19186866655945778,3.023566653644628,272.2598572000861,272.0549788000062,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,,279.0264753000811,None,2.1635994647785592,frequency,1701.0,0.8571994555171248,6.767034701377937e-05,0,37,[],0.012616466963663697,None,None,280.04956459999084,None,0.22156566684134305,2.3851651316199023,280.2658055999782,None,,275.12200609990396,None,0.16666666666666666,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,2.386519675953801,frequency,1909.0,0.450365933820002,7.446551862600133e-05,0,38,[],0.007085766643285751,None,None,282.4587669998873,282.4587669998873,0.2087165666744113,2.5952362426282125,282.6664430000819,282.4587669998873,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,2.2256388873022876,frequency,2143.0,-0.13620339393728442,7.676840983150839e-05,0,39,[],0.004439366515725851,0.1948045666795224,['space'],285.0851777999196,285.0851777999196,0.1948045666795224,2.42044345398181,285.29123670002446,285.0851777999196,[-2.109444099944085],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,2.873305892483743,frequency,2405.0,0.806420389432365,9.194132655637712e-05,0,40,[],0.0064179664477705956,None,['space'],287.5547972000204,287.5547972000204,0.2207745665218681,3.0940804590056112,287.772729099961,287.5547972000204,[-1.9792909999378026],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,2.768168717944587,frequency,2700.0,0.4949908359553859,7.77751320776654e-05,0,41,[],0.0073360668029636145,None,['space'],290.66677609994076,290.66677609994076,0.20859256689436734,2.9767612848389544,290.8802708000876,290.66677609994076,[-2.6587716001085937],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,2.801032984043398,frequency,,,,1,41,[],0.003444266738370061,0.19378986675292253,['space'],293.67770870006643,293.67770870006643,0.19378986675292253,2.9948228507963206,293.89268540008925,293.67770870006643,[-2.5659961998462677],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,2.8127191317846467,frequency,3402.0,0.8192222273038146,8.070689079023052e-05,0,42,[],0.00830866675823927,None,None,296.71963760000654,296.71963760000654,0.20594116672873497,3.0186602985133817,296.9334249999374,296.71963760000654,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,1.5034194651219501,frequency,3819.0,0.017279674931471395,8.092373757418894e-05,0,43,[],0.0003826664760708809,0.19150486658327281,['space'],299.77632709988393,299.77632709988393,0.19150486658327281,1.694924331705223,299.9861284000799,299.77632709988393,[-2.5923180000390857],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,1.2776553062350853,frequency,4287.0,1.0,0.00011633926740972701,0,44,[],0.007595166796818376,None,None,301.51176699995995,301.51176699995995,0.2077924667391926,1.4854477729742779,301.71794239990413,301.51176699995995,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,9,0,9,0,,,,,,,,1.6698023306173961,frequency,4812.0,-1.120024877955283,0.00012289627390891977,0,45,[],0.01628103363327682,None,['space'],303.02933809999377,303.02933809999377,0.23410223377868533,1.9039045643960815,303.256087299902,303.02933809999377,[-0.5177432999480516],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,10,0,10,0,,,,,,,,1.5515214402086732,frequency,5401.0,-2.536902811654228,0.00010301578957010225,0,46,[],0.006951166549697518,None,"['space', 'space']",304.9526921999641,304.9526921999641,0.20387136656790972,1.755392806776583,305.1588485999964,304.9526921999641,"[-1.2493574998807162, -0.21712619997560978]",,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,11,0,11,0,,,,,,,,1.9151521751962117,frequency,6062.0,-3.339613841112289,8.087330166763161e-05,0,47,[],0.0045151663944125175,0.1968699663411826,['space'],306.7401542000007,306.7401542000007,0.1968699663411826,2.1120221415373943,306.94820849993266,306.7401542000007,[-0.604815199971199],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,12,0,12,0,,,,,,,,2.483052051564056,frequency,6804.0,0.3265243611938322,0.0001508510186563865,0,48,[],0.003061266615986824,0.19372206670232117,None,308.894469199935,308.894469199935,0.19372206670232117,2.676774118266377,309.0979374998715,308.894469199935,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
8,0,8,0,13,0,13,0,,,,,,,,2.9022279614756163,frequency,7637.0,-1.2228200052119138,0.00014814061275331104,0,49,[],0.005893966415897012,0.2010865663178265,"['space', 'space']",311.6121123000048,311.6121123000048,0.2010865663178265,3.103314527793443,311.81692510005087,311.6121123000048,"[-2.3960147998295724, -1.7567263999953866]",,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,,316.98076539998874,None,2.5880315152155284,both,158.0,-0.7024602604271148,0.00039560368505776406,0,27,[],0.012987766647711396,None,None,318.01238449988887,None,0.2183471666648984,2.806378681880427,318.2194520998746,None,,314.7490642000921,None,0.5833333333333334,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.5880315152155284,both,236.0,-0.16939562826242027,0.00019114696889056278,0,28,[],0.005610566586256027,None,None,320.8383670998737,320.8383670998737,0.2003247665707022,2.7883562817862306,321.05217749997973,320.8383670998737,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,2,0,2,0,,,,,,,,2.5880315152155284,both,354.0,-1.0,7.887248739356936e-05,0,29,[],0.007177766878157854,None,None,323.6681591998786,323.6681591998786,0.20588286686688662,2.793914382082415,323.885919699911,323.6681591998786,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.5880315152155284,both,530.0,1.0392589332911788,7.525056456108937e-05,0,30,[],0.0034585664980113506,0.19777576648630202,None,326.49564970005304,326.49564970005304,0.19777576648630202,2.7858072817018305,326.70384639990516,326.49564970005304,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,2.5880315152155284,both,794.0,0.5012352212762995,4.093632636967124e-05,0,31,[],0.006603166926652193,None,None,329.3249937000219,329.3249937000219,0.2072468667756766,2.795278381991205,329.53470130008645,329.3249937000219,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,2.5880315152155284,both,,,,1,31,[],0.0034797664266079664,None,None,332.1531277000904,332.1531277000904,0.19440476642921567,2.782436281644744,332.36420090007596,332.1531277000904,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,2.5880315152155284,both,1783.0,-0.52848318178307,6.117581755590707e-05,0,32,[],0.007978066802024841,None,None,334.985637600068,334.985637600068,0.20445836684666574,2.792489882062194,335.2043812999036,334.985637600068,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.5880315152155284,both,2671.0,-0.9843730567305378,6.72043338173851e-05,0,33,[],0.00645266636274755,None,None,337.8186566999648,337.8186566999648,0.2050922664348036,2.793123781650332,338.03363039996475,337.8186566999648,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,2.5880315152155284,both,4002.0,-0.9014290605718315,7.57896587206554e-05,0,34,[],0.003911866806447506,0.19541596667841077,['space'],340.6427809998859,340.6427809998859,0.19541596667841077,2.783447481893939,340.84635840007104,340.6427809998859,[-2.4657026999630034],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334]",349.1258344000671,None,2.594647367277879,none,2997.0,0.14646420219181466,5.594580539516259e-05,0,73,[],0.012855166802182794,None,['space'],350.14657919993624,None,0.21545686665922403,2.810104233937103,350.3534601998981,None,[-1.9792999001219869],343.4633834999986,None,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,1,0,1,0,,,,,,,,1.1905792839084004,none,5657.0,-4.646468404677605,7.527340993448331e-05,0,74,[],0.014984033536165953,None,None,352.98304029996507,352.98304029996507,0.23390453355386853,1.424483817462269,353.21015909989364,352.98304029996507,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,2,0,2,0,,,,,,,,2.173072225538178,none,1682.0,-0.5401851663232071,5.6807971892528404e-05,0,75,[],0.00215356657281518,0.19352316670119762,['space'],354.42544710007496,354.42544710007496,0.19352316670119762,2.3665953922393754,354.6314326999709,354.42544710007496,[-0.9936695999931544],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,3,0,3,0,,,,,,,,1.4913514908434757,none,8000.0,-4.0,0.00011454338263838867,0,76,[],0.00614646659232676,None,None,356.8400355000049,356.8400355000049,0.20745826652273536,1.698809757366211,357.0600328000728,356.8400355000049,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,1.2936780143146749,none,7127.0,-4.0,9.78465417894749e-05,0,77,[],0.005106866825371981,0.20012516668066382,['space'],358.57768919994123,358.57768919994123,0.20012516668066382,1.4938031809953387,358.7897397999186,358.57768919994123,[-1.1535687998402864],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,2.461919095613055,none,,,,1,77,[],0.006251966580748558,None,['space'],360.1121203000657,360.1121203000657,0.2044035664293915,2.6663226620424467,360.3311715000309,360.1121203000657,[-1.0882937998976558],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,1.5816677988394463,none,2379.0,-1.5046420361843598,6.997775629485912e-05,0,78,[],0.003449766431003809,0.19202346657402813,None,362.8173001999967,362.8173001999967,0.19202346657402813,1.7736912654134744,363.02890729997307,362.8173001999967,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,1.9541635474979921,none,1888.0,-0.5039288240538307,6.582284198715687e-05,0,79,[],0.0030684664379805326,0.1928745664190501,['space'],364.63737450004555,364.63737450004555,0.1928745664190501,2.1470381139170422,364.843798100017,364.63737450004555,[-1.1574494999367744],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,1.8637702218605006,none,2670.0,-3.2901576475851515,5.1578233268995096e-05,0,80,[],0.0059652666095644236,None,['space'],366.831857400015,366.831857400015,0.20615236647427082,2.069922588334771,367.0441187999677,366.831857400015,[-1.6394642000086606],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
10,0,10,0,9,0,9,0,,,,,,,,1.8163028716959153,none,3776.0,-2.119519585166117,6.268416989684113e-05,0,81,[],0.0016432665288448334,0.1902626664377749,['space'],368.9408255000599,368.9408255000599,0.1902626664377749,2.00656553813369,369.1441438999027,368.9408255000599,[-1.668989700032398],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,,376.7158325999044,None,1.1022304947581636,frequency,147.0,4.651014971159701,0.0009000036533325684,0,50,[],0.012768666492775083,None,None,377.76278509991243,None,0.2276437666732818,1.3298742614314454,377.97905880003236,None,,370.99121759994887,None,0.5833333333333334,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,1.3386891113806272,frequency,220.0,2.716862507632051,0.0003093484024387718,0,51,[],0.003319966606795788,0.19586806651204824,None,379.09984549996443,379.09984549996443,0.19586806651204824,1.5345571778926754,379.31220240006223,379.09984549996443,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,2.6387778902892536,frequency,330.0,6.0,0.00018900521736310406,0,52,[],0.005189066287130117,0.20036966633051634,None,380.68541690008715,380.68541690008715,0.20036966633051634,2.83914755661977,380.89219529996626,380.68541690008715,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,1.5458195450022787,frequency,494.0,5.548973055245338,0.0001359184134082156,0,53,[],0.014976333361119032,None,['space'],383.56526659987867,383.56526659987867,0.22478323336690664,1.7706027783691853,383.7965788000729,383.56526659987867,[-2.2775075000245124],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,1.9068828159083004,frequency,,,,1,53,[],0.0019872665870934725,0.19298826646991074,['space'],385.3591368000489,385.3591368000489,0.19298826646991074,2.099871082378211,385.57265880005434,385.3591368000489,[-1.2872822999488562],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,5,0,5,0,,,,,,,,1.0707949080155736,frequency,1109.0,0.773244095125627,5.31376228193247e-05,0,54,[],0.0029901666566729546,0.19655426661483943,None,387.5100992000662,387.5100992000662,0.19655426661483943,1.267349174630413,387.72424110001884,387.5100992000662,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,6,0,6,0,,,,,,,,2.4857496579853713,frequency,1662.0,3.6977417732276803,9.115260766168946e-05,0,55,[],0.005839566700160503,0.20097566675394773,None,388.8255205000751,388.8255205000751,0.20097566675394773,2.686725324739319,389.0326318999287,388.8255205000751,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,7,0,7,0,,,,,,,,2.983985949604828,frequency,2490.0,1.556227326171451,0.00010248472164936626,0,56,[],0.0019502665381878614,None,None,391.5489077998791,391.5489077998791,0.19275086652487516,3.1767368161297034,391.76106319995597,391.5489077998791,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
11,0,11,0,8,0,8,0,,,,,,,,1.2619227488741844,frequency,3731.0,4.691421030672127,0.00013595517147367702,0,57,[],0.005214866483584046,0.2017814666032791,['space'],394.78030580002815,394.78030580002815,0.2017814666032791,1.4637042154774635,394.99150800006464,394.78030580002815,[-2.780860599828884],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,0,0,0,0,,,,,,411.5634568000678,None,2.5033129684664406,frequency,158.0,8.779513060742156,0.00117857980307832,0,58,[],0.012620766647160053,None,None,412.6107592000626,None,0.20681206649169326,2.710125034958134,412.818022799911,None,,396.2775820000097,None,0.16666666666666666,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,1,0,1,0,,,,,,,,1.0330281506836931,frequency,177.0,10.0,0.0011042917282610592,0,59,[],0.004786566598340869,0.1928446665406227,None,415.3538029999472,415.3538029999472,0.1928446665406227,1.2258728172243158,415.5556475999765,415.3538029999472,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,2,0,2,0,,,,,,,,1.7573176451128403,frequency,199.0,4.325724948750767,0.00044276618418941755,0,60,[],0.004231366561725736,None,['space'],416.62514159991406,416.62514159991406,0.22287306655198336,1.9801907116648236,416.8420539998915,416.62514159991406,[-0.44999930006451905],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,3,0,3,0,,,,,,,,2.678192630931388,frequency,223.0,6.20655612366932,0.00045029970437060447,0,61,[],0.0013726665638387203,None,None,418.6275237998925,418.6275237998925,0.19858046667650342,2.8767730976078916,418.84527139994316,418.6275237998925,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,4,0,4,0,,,,,,,,1.4772803634362008,frequency,,,,1,61,[],0.00509886653162539,None,"['space', 'space']",421.55997729999945,421.55997729999945,0.21304396633058786,1.6903243297667887,421.7730727000162,421.55997729999945,"[-2.616863999981433, -0.6954678001347929]",,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,5,0,5,0,,,,,,,,2.510858167213458,frequency,281.0,9.207463915404713,0.00038864282887530246,0,62,[],0.0049709666054695845,None,None,423.2804672999773,423.2804672999773,0.20689206663519144,2.7177502338486494,423.50123349996284,423.2804672999773,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,6,0,6,0,,,,,,,,1.6339558007495545,frequency,315.0,6.867896108738322,0.0002174527026655257,0,63,[],0.0047969666775316,None,None,426.0496743998956,426.0496743998956,0.21835196670144796,1.8523077674510025,426.26591489999555,426.0496743998956,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,1.6006526948959123,frequency,354.0,6.882367906209067,0.00019545371641594867,0,64,[],0.01395753351971507,0.21097053331322968,None,427.92912689992227,427.92912689992227,0.21097053331322968,1.811623228209142,428.14262689999305,427.92912689992227,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,2.361866417900968,frequency,397.0,6.156568641487043,0.0001571065940959683,0,65,[],0.0017748665995895863,None,['space'],429.7707906998694,429.7707906998694,0.20511076669208705,2.566977184593055,429.9874682999216,429.7707906998694,[-1.3476733998395503],,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
12,0,12,0,9,0,9,0,,,,,,,,1.055876387863874,frequency,446.0,9.940908035097802,0.00023306242716588987,0,66,[],0.004397366428747773,None,None,432.3883712000679,432.3883712000679,0.21608006651513278,1.2719564543790067,432.6064706000034,432.3883712000679,,,,,,,,,quvsxs,001,fr,0,2022-05-17_13h07.04.793,Continuous,2022.1.1,None,
