sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,0,0,0,0,,,,,0.5833333333333334,221.77781170001253,None,1.1314908153629701,frequency,2000.0,-12.644277690227142,1.7448420532280785e-05,0,75,[],0.02954275021329522,None,None,222.7800362999551,None,0.23855855013243854,1.3700493654954087,222.99094619997777,None,,217.48883010004647,None,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
5,0,5,0,1,0,1,0,,,,,,,,1.6864725787929575,frequency,1335.0,0.40616799945881044,5.49074166340153e-05,0,76,[],0.020673849852755666,0.21591204986907542,None,224.11427669995464,224.11427669995464,0.21591204986907542,1.902384628662033,224.32882599998266,224.11427669995464,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
5,0,5,0,2,0,2,0,,,,,,,,2.321979731601971,frequency,891.0,-7.243775001394504,1.7787400340947294e-05,0,77,[],0.025229149730876088,None,None,226.0121428000275,226.0121428000275,0.22792044980451465,2.5499001814064854,226.2221409000922,226.0121428000275,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
5,0,5,0,3,0,3,0,,,,,,,,2.7611618089626275,frequency,595.0,-11.853814387679174,1.4464882429241674e-05,0,78,[],0.02498134970664978,None,None,228.54968990013003,228.54968990013003,0.22676344984211028,2.987925258804738,228.7609836999327,228.54968990013003,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
5,0,5,0,4,0,4,0,,,,,,,,2.7727300341068855,frequency,397.0,-4.03443877143423,4.8600869936673054e-05,0,79,[],0.0194411501288414,0.21178655023686588,None,231.52562239998952,231.52562239998952,0.21178655023686588,2.9845165843437513,231.74216479994357,231.52562239998952,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
5,0,5,0,5,0,5,0,,,,,,,,1.1574056310278207,frequency,265.0,-10.145525788737785,4.7141001489074165e-05,0,80,[],0.020540850004181266,None,['space'],234.510091900127,234.510091900127,0.2150465501472354,1.372452181175056,234.7232359999325,234.510091900127,[-2.4809011998586357],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
5,0,5,0,6,0,6,0,,,,,,,,2.294996579048306,frequency,177.0,-14.0,6.967609763950411e-05,0,81,[],0.024376050103455782,None,None,235.8852407000959,235.8852407000959,0.22956735012121499,2.524563929169521,236.09318660013378,235.8852407000959,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
5,0,5,0,7,0,7,0,,,,,,,,1.3100522799044434,frequency,,,,1,81,[],0.025147750042378902,None,None,238.39456430007704,238.39456430007704,0.22683995007537305,1.5368922299798164,238.61451090010814,238.39456430007704,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,0,0,0,0,,,,,,242.9037399000954,None,1.0603493491059914,time,1335.0,-0.8055404601595484,4.7757940251805e-05,0,26,[],0.02932584984228015,None,None,243.90611970005557,None,0.24432744993828237,1.3046767990442738,244.12626120005734,None,,239.91304609994404,None,"[0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666]",,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,1,0,1,0,,,,,,,,1.0603493491059914,time,891.0,-0.27449895613505537,3.9680421989704864e-05,0,27,[],0.024083149852231145,None,None,245.17877579992637,245.17877579992637,0.22600144986063242,1.2863507989666239,245.3941434000153,245.17877579992637,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,2,0,2,0,,,,,,,,1.0603493491059914,time,1682.0,-2.6622979311584816,4.449422498805977e-05,0,28,[],0.018856449984014034,0.2114269498270005,None,246.4592033000663,246.4592033000663,0.2114269498270005,1.271776298932992,246.66955920006149,246.4592033000663,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,3,0,3,0,,,,,,,,1.0603493491059914,time,250.0,-2.5627389834244103,0.0001246904106320457,0,29,[],0.019409649772569537,0.21185394981876016,None,247.72541450010613,247.72541450010613,0.21185394981876016,1.2722032989247516,247.941874000011,247.72541450010613,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,4,0,4,0,,,,,,,,1.0603493491059914,time,149.0,-1.6380117656426094,0.0004215623498539288,0,30,[],0.024529549991711974,None,['space'],248.99909700010903,248.99909700010903,0.2271037499886006,1.287453099094592,249.21775930002332,248.99909700010903,[-0.8253480999264866],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,5,0,5,0,,,,,,,,1.0603493491059914,time,223.0,-3.950227878168146,0.00013984999711534753,0,31,[],0.02361864992417395,None,['space'],250.2739278001245,250.2739278001245,0.22588984994217753,1.286239199048169,250.4903384000063,250.2739278001245,[-0.8680503000505269],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,6,0,6,0,,,,,,,,1.0603493491059914,time,281.0,-3.465502884004873,9.034462481212474e-05,0,32,[],0.024479249957948923,None,['space'],251.55726270005107,251.55726270005107,0.2259442498907447,1.2862935989967361,251.77020319993608,251.55726270005107,[-0.9032947001978755],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,7,0,7,0,,,,,,,,1.0603493491059914,time,,,,1,32,[],0.024472649907693267,None,['space'],252.83654309995472,252.83654309995472,0.2284708498045802,1.2888201989105716,253.04919479996897,252.83654309995472,[-0.9830145000014454],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,8,0,8,0,,,,,,,,1.0603493491059914,time,1888.0,-2.4936377015975486,5.234692627597406e-05,0,33,[],0.02325254981406033,None,None,254.1109561000485,254.1109561000485,0.22260664985515177,1.2829559989611432,254.32939750002697,254.1109561000485,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,9,0,9,0,,,,,,,,1.0603493491059914,time,794.0,-0.5832877664926828,3.6131227565069446e-05,0,34,[],0.024166750023141503,None,None,255.3957801000215,255.3957801000215,0.22695054998621345,1.2872998990922049,255.61139600002207,255.3957801000215,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
6,0,6,0,10,0,10,0,,,,,,,,1.0603493491059914,time,354.0,-2.0,7.02951783824607e-05,0,35,[],0.024492450058460236,None,None,256.6744155001361,256.6744155001361,0.2288015498779714,1.2891508989839628,256.9005609001033,256.6744155001361,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,0,0,0,0,,,,,,266.58150049997494,None,2.0058639836390273,time,1231.0,1.1507030044791362,6.132347580263883e-05,0,36,[],0.02908474998548627,None,None,267.62163050007075,None,0.23469864996150136,2.2405626336005287,267.83643310004845,None,,257.9537319999654,None,"[0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334]",,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,1,0,1,0,,,,,,,,2.0058639836390273,time,6205.0,-4.168051227034809,7.768693136070616e-05,0,37,[],0.023784050019457936,None,None,269.84262620005757,269.84262620005757,0.22689504991285503,2.2327590335518823,270.04976510000415,269.84262620005757,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,2,0,2,0,,,,,,,,2.0058639836390273,time,652.0,0.3063328981519727,5.1002821941692724e-05,0,38,[],0.024154650047421455,None,None,272.0624631999526,272.0624631999526,0.22701945016160607,2.2328834338006334,272.28008840000257,272.0624631999526,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,3,0,3,0,,,,,,,,2.0058639836390273,time,,,,1,38,[],0.024213450029492378,None,['space'],274.2815908000339,274.2815908000339,0.22953925002366304,2.2354032336626903,274.4967015001457,274.2815908000339,[-1.62834950000979],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,4,0,4,0,,,,,,,,2.0058639836390273,time,4925.0,0.0,0.00014758561655417712,0,39,[],0.025162049802020192,None,None,276.501239300007,276.501239300007,0.23057984979823232,2.2364438334372596,276.71745390002616,276.501239300007,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,5,0,5,0,,,,,,,,2.0058639836390273,time,517.0,0.6117965566641734,7.381287646507043e-05,0,40,[],0.02389574982225895,None,['space'],278.7197337001562,278.7197337001562,0.22520914976485074,2.231073133403878,278.9302342000883,278.7197337001562,[-1.7295810000505298],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,6,0,6,0,,,,,,,,2.0058639836390273,time,7818.0,-2.7717176672618224,0.00012793267972588323,0,41,[],0.02185714989900589,0.22101944987662137,['space'],280.93939510011114,280.93939510011114,0.22101944987662137,2.2268834335156487,281.15489619993605,280.93939510011114,[-1.6291682000737637],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,7,0,7,0,,,,,,,,2.0058639836390273,time,1551.0,-0.4916755853532889,4.971563167191254e-05,0,42,[],0.021326650166884065,None,['space'],283.15886770002544,283.15886770002544,0.22136085014790297,2.2272248337869303,283.375977500109,283.15886770002544,[-1.8323836999479681],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,8,0,8,0,,,,,,,,2.0058639836390273,time,977.0,0.005600066546237292,4.342673075130388e-05,0,43,[],0.02384354965761304,None,None,285.3881280000787,285.3881280000787,0.22607554984278977,2.231939533481817,285.5985147000756,285.3881280000787,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,9,0,9,0,,,,,,,,2.0058639836390273,time,3287.0,-3.337653350154734,4.8636494269427104e-05,0,44,[],0.023641549749299884,None,['space'],287.6072395001538,287.6072395001538,0.22681024973280728,2.2326742333718346,287.8243110999465,287.6072395001538,[-1.6737005999311805],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
7,0,7,0,10,0,10,0,,,,,,,,2.0058639836390273,time,2928.0,-1.4910906225996623,4.994442666249702e-05,0,45,[],0.023718949873000383,None,None,289.8298841000069,289.8298841000069,0.2255216499324888,2.231385633571516,290.03796700015664,289.8298841000069,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,0,0,0,0,,,,,,297.08975589997135,None,2.1666513292568603,time,334.0,-7.2533135133196005,4.0646290470751154e-05,0,46,[],0.029279449954628944,None,None,298.0983830001205,None,0.23777364986017346,2.404424979117034,298.30932170012966,None,,292.0500988001004,None,"[0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,1,0,1,0,,,,,,,,2.1666513292568603,time,265.0,-5.238177049584288,8.294042217431562e-05,0,47,[],0.01941444957628846,0.21428894973360002,None,300.4791280000936,300.4791280000936,0.21428894973360002,2.3809402789904603,300.6940351999365,300.4791280000936,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,2,0,2,0,,,,,,,,2.1666513292568603,time,500.0,-6.660493920453119,3.318526639643412e-05,0,48,[],0.02335244999267161,None,None,302.8563739999663,302.8563739999663,0.22541465004906058,2.392065979305921,303.0725006000139,302.8563739999663,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,3,0,3,0,,,,,,,,2.1666513292568603,time,158.0,-4.614046756605361,0.000252162791513254,0,49,[],0.01973585016094148,None,None,305.23364920006134,305.23364920006134,0.21505775023251772,2.381709079489378,305.4517163001001,305.23364920006134,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,4,0,4,0,,,,,,,,2.1666513292568603,time,177.0,-8.0,0.0001390220918741947,0,50,[],0.02062814962118864,0.21639804961159825,['space'],307.6177185999695,307.6177185999695,0.21639804961159825,2.3830493788684586,307.8272386000026,307.6177185999695,[-1.8763458000030369],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,5,0,5,0,,,,,,,,2.1666513292568603,time,1060.0,-3.6629865791383542,3.0540979434022705e-05,0,51,[],0.02328435005620122,None,None,309.996516100131,309.996516100131,0.22431685007177293,2.3909681793286333,310.2176530000288,309.996516100131,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,6,0,6,0,,,,,,,,2.1666513292568603,time,749.0,-7.489983305504357,1.719518734262789e-05,0,52,[],0.019353649811819196,None,['space'],312.3738824999891,312.3738824999891,0.21497134980745614,2.3816226790643165,312.5929149999283,312.3738824999891,[-1.8641131001058966],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,7,0,7,0,,,,,,,,2.1666513292568603,time,841.0,-1.273522609817464,3.414190175250965e-05,0,53,[],0.02084954991005361,0.22001395002007484,None,314.75922970008105,314.75922970008105,0.22001395002007484,2.386665279276935,314.9730577999726,314.75922970008105,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,8,0,8,0,,,,,,,,2.1666513292568603,time,126.0,-0.27594845961350767,0.000691495735225316,0,54,[],0.023155950009822845,None,None,317.13822500011884,317.13822500011884,0.23169834981672466,2.398349679073585,317.3523663999513,317.13822500011884,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
8,0,8,0,9,0,9,0,,,,,,,,2.1666513292568603,time,,,,1,54,[],0.01960364985279739,None,['space'],319.5152237000875,319.5152237000875,0.21429264987818897,2.3809439791350493,319.7291806000285,319.5152237000875,[-1.9335155999287963],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,0,0,0,0,,,,,,328.6355371000245,None,2.2618370426872616,time,7726.0,-6.0392568138151175,8.643086822601472e-05,0,55,[],0.029520449927076697,None,None,329.6437552999705,None,0.2373443499673158,2.4991813926545774,329.8572927999776,None,,321.8987380999606,None,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,1,0,1,0,,,,,,,,2.2618370426872616,time,2894.0,-4.918742382851345,3.485856815076898e-05,0,56,[],0.02281025005504489,None,None,332.1213926000055,332.1213926000055,0.22563145007006824,2.48746849275733,332.33757019997574,332.1213926000055,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,2,0,2,0,,,,,,,,2.2618370426872616,time,1217.0,-4.523538026478265,3.156124774335258e-05,0,57,[],0.0187222498934716,None,None,334.6014463000465,334.6014463000465,0.21145654981955886,2.4732935925068205,334.813039700035,334.6014463000465,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,3,0,3,0,,,,,,,,2.2618370426872616,time,861.0,-3.2279323695886,2.7654596409674438e-05,0,58,[],0.02302965009585023,None,None,337.08129200013354,337.08129200013354,0.2238667500205338,2.4857037927077954,337.2936378000304,337.08129200013354,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,4,0,4,0,,,,,,,,2.2618370426872616,time,406.0,-1.1254796906469218,6.698125655346456e-05,0,59,[],0.022224250016734004,None,None,339.5636245000642,339.5636245000642,0.23894235002808273,2.5007793927153443,339.7841402001213,339.5636245000642,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,5,0,5,0,,,,,,,,2.2618370426872616,time,6132.0,-6.3926999979799515,5.8485349285364744e-05,0,60,[],0.017625849694013596,None,['space'],342.0428244001232,342.0428244001232,0.2187018496915698,2.4805388923788314,342.2598516999278,342.0428244001232,[-2.077947699930519],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,6,0,6,0,,,,,,,,2.2618370426872616,time,1823.0,-5.0,3.75754692053257e-05,0,61,[],0.018644049996510148,None,None,344.52701720013283,344.52701720013283,0.22806945000775158,2.489906492695013,344.74799109995365,344.52701720013283,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,7,0,7,0,,,,,,,,2.2618370426872616,time,5463.0,-5.953728745928081,6.836043347512675e-05,0,62,[],0.01801344961859286,None,['space'],347.01333980006166,347.01333980006166,0.22473154962062836,2.48656859230789,347.2319241000805,347.01333980006166,[-0.3601492000743747],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,8,0,8,0,,,,,,,,2.2618370426872616,time,2297.0,-5.0,4.5772032481394935e-05,0,63,[],0.01876985002309084,None,None,349.4982288000174,349.4982288000174,0.2295312499627471,2.4913682926500087,349.72233480005525,349.4982288000174,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,9,0,9,0,,,,,,,,2.2618370426872616,time,1084.0,-3.015546986663302,3.3613874211850295e-05,0,64,[],0.01843205001205206,None,None,351.98421710007824,351.98421710007824,0.2265162500552833,2.488353292742545,352.20499849994667,351.98421710007824,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,10,0,10,0,,,,,,,,2.2618370426872616,time,609.0,-1.7896637198233107,4.4303718101586637e-05,0,65,[],0.01704924996010959,None,None,354.47166989999823,354.47166989999823,0.22164354985579848,2.48348059254306,354.6832918000873,354.47166989999823,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,11,0,11,0,,,,,,,,2.2618370426872616,time,966.0,-4.4562609243153934,2.5794323831578185e-05,0,66,[],0.022399049950763583,None,None,356.95191020006314,356.95191020006314,0.22113344981335104,2.4829704925006126,357.1623416999355,356.95191020006314,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,12,0,12,0,,,,,,,,2.2618370426872616,time,,,,1,66,[],0.016087650088593364,None,None,359.4307520999573,359.4307520999573,0.21230445010587573,2.4741414927931373,359.64302429999225,359.4307520999573,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
9,0,9,0,13,0,13,0,,,,,,,,2.2618370426872616,time,767.0,-2.1829268425958834,3.1008740340097196e-05,0,67,[],0.020876949885860085,None,None,361.9082251000218,361.9082251000218,0.2168482500128448,2.4786852927001064,362.1235810001381,361.9082251000218,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
10,0,10,0,0,0,0,0,,,,,0.5833333333333334,370.01018570014276,None,2.551772295788546,frequency,6276.0,0.1087487955189852,0.00013050062245988382,0,82,[],0.029194649774581194,None,None,371.03614139999263,None,0.22720164991915226,2.778973945707698,371.24749929993413,None,,364.4001164000947,None,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
10,0,10,0,1,0,1,0,,,,,,,,1.6150013794574194,frequency,4189.0,2.5070051878479616,0.00012938188310949585,0,83,[],0.021889349911361933,None,None,373.8033201000653,373.8033201000653,0.222226349869743,1.8372277293271624,374.01665999996476,373.8033201000653,,,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
10,0,10,0,2,0,2,0,,,,,,,,2.844017698864067,frequency,2796.0,7.610486849573361,0.00016211944214657335,0,84,[],0.02228094986639917,None,['space'],375.63863350008614,375.63863350008614,0.22450854978524148,3.0685262486493086,375.85100050014444,375.63863350008614,[-1.401419600006193],,,,,,,,klxufm,001,fr,0,2022-05-09_17h25.11.568,Continuous,2022.1.1,35.54447198847977,
