sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_time,Audiogram_both,Audiogram_none,Audiogram_frequency,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
11,0,11,0,8,0,8,0,,,,,,,,1.0528450978169557,both,4925.0,1.0,0.0001655937853633201,0,64,[],0.015989959938451648,None,['space'],368.39976359996945,368.39976359996945,0.21638125996105373,1.2692263577780094,368.61603709997144,368.39976359996945,[-0.6666460999986157],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,9,0,9,0,,,,,,,,1.0528450978169557,both,6205.0,0.9696281548317178,0.00014035630813420878,0,65,[],0.013532460085116327,0.2119064599974081,"['space', 'space']",369.6742361000506,369.6742361000506,0.2119064599974081,1.2647515578143638,369.8843710999936,369.6742361000506,"[-0.9170344000449404, 0.12332719995174557]",,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
11,0,11,0,10,0,10,0,,,,,,,,1.0528450978169557,both,7818.0,3.669476725664455,0.0002685599309164343,0,66,[],0.013375160051509738,None,['space'],370.9397266000742,370.9397266000742,0.21037006005644798,1.2632151578734037,371.15766180003993,370.9397266000742,[0.07353799999691546],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,0,0,0,0,,,,,0.3333333333333333,376.77202060003765,None,2.449111170351931,both,131.0,11.305881363458907,0.00245989649034201,0,67,[],0.022401960100978613,None,['space'],377.7829277999699,None,0.23621846013702452,2.6853296304889556,377.9944909000769,None,[-1.0888235000893474],372.21493440004997,None,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,1,0,1,0,,,,,,,,2.449111170351931,both,165.0,8.552364946296278,0.001051750962260698,0,68,[],0.012611259939149022,None,None,380.44748570001684,380.44748570001684,0.20891485991887748,2.6580260302708085,380.66678079997655,380.44748570001684,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,2,0,2,0,,,,,,,,2.449111170351931,both,208.0,9.299512080017417,0.0007286410258882336,0,69,[],0.012971059884876013,None,['space'],383.1171456000302,383.1171456000302,0.2122112598735839,2.661322430225515,383.3367129000835,383.1171456000302,[-0.023220299975946546],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,3,0,3,0,,,,,,,,2.449111170351931,both,262.0,13.164505939474207,0.0007045495664594407,0,70,[],0.012469760025851429,None,['space'],385.7867654999718,385.7867654999718,0.20976796001195908,2.65887913036389,386.0064902000595,385.7867654999718,[-0.6925895001040772],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,4,0,4,0,,,,,,,,2.449111170351931,both,330.0,8.0,0.0002379434711000918,0,71,[],0.013226060080341995,None,['space'],388.4576824000105,388.4576824000105,0.20750666002277285,2.656617830374704,388.6753655000357,388.4576824000105,[-0.7240599999204278],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,5,0,5,0,,,,,,,,2.449111170351931,both,416.0,18.85527053678069,0.0006638510126516763,0,72,[],0.012202560086734593,None,None,391.1256724999985,391.1256724999985,0.20715216011740267,2.6562633304693337,391.3454028000124,391.1256724999985,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,6,0,6,0,,,,,,,,2.449111170351931,both,524.0,15.354880303790642,0.00039658574872863435,0,73,[],0.013231460005044937,None,"['space', 'space']",393.7970739000011,393.7970739000011,0.2107766600092873,2.6598878303612183,394.01046330004465,393.7970739000011,"[-2.2243315000087023, -1.0392911999952048]",,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,7,0,7,0,,,,,,,,2.449111170351931,both,660.0,13.161760924506172,0.0002208680804580503,0,74,[],0.011966860038228333,None,"['space', 'space']",396.46495509997476,396.46495509997476,0.20733515999745578,2.656446330349387,396.68445729999803,396.46495509997476,"[-1.7234544000821188, -0.234746600035578]",,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,8,0,8,0,,,,,,,,2.449111170351931,both,832.0,8.79858777521919,0.00010816183314617026,0,75,[],0.013101859949529171,None,['space'],399.1366055000108,399.1366055000108,0.20879765995778143,2.6579088303097125,399.35387440002523,399.1366055000108,[-0.4422655999660492],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,9,0,9,0,,,,,,,,2.449111170351931,both,,,,1,75,[],0.013142560026608407,None,['space'],401.8055142000085,401.8055142000085,0.2085532599594444,2.6576644303113754,402.0228168000467,401.8055142000085,[-1.2394393999129534],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
12,0,12,0,10,0,10,0,,,,,,,,2.449111170351931,both,1320.0,8.482052465538324,0.0001401202362614959,0,76,[],0.013619459932669997,None,['space'],404.4731498999754,404.4731498999754,0.2105404599569738,2.659651630308905,404.6928944999818,404.4731498999754,[-0.2116270000115037],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,0,0,0,0,,,,,0.3333333333333333,410.1727715000743,None,1.1590419026477232,frequency,1260.0,8.891334014392934,0.0001510268460659531,0,56,[],0.024227860034443438,None,None,411.20310060004704,None,0.23734285996761173,1.396384762615335,411.41703020001296,None,,407.14641030004714,None,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,1,0,1,0,,,,,,,,2.9162570002112593,frequency,1587.0,8.334842730793824,0.00014528650061892167,0,57,[],0.015379859949462116,None,['space'],412.5791942999931,412.5791942999931,0.2180147599428892,3.1342717601541485,412.7958771000849,412.5791942999931,[-0.5890899000223726],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,2,0,2,0,,,,,,,,2.2836821265225877,frequency,2000.0,2.5160037148370176,9.994709830779024e-05,0,58,[],0.015918659861199558,None,['space'],415.7153162000468,415.7153162000468,0.2186849599238485,2.5023670864464362,415.917941300082,415.7153162000468,[-2.5097163999453187],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,3,0,3,0,,,,,,,,1.1864743961054214,frequency,2520.0,4.923703408741371,0.00014921939039553545,0,59,[],0.012772660003975034,None,None,418.206055900082,418.206055900082,0.20836806006263942,1.3948424561680608,418.4231184000382,418.206055900082,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,4,0,4,0,,,,,,,,2.7355371153302857,frequency,3175.0,2.6499339300448748,9.423655079872874e-05,0,60,[],0.011963560013100505,None,None,419.61189739999827,419.61189739999827,0.21284515992738307,2.9483822752576687,419.82973180001136,419.61189739999827,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,5,0,5,0,,,,,,,,2.6856626651064923,frequency,4000.0,1.7961383590812983,0.00010322310584982059,0,61,[],0.015580059960484505,None,['space'],422.57395270001143,422.57395270001143,0.21814526000525802,2.9038079251117503,422.7843297000509,422.57395270001143,[-2.457202299963683],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,6,0,6,0,,,,,,,,2.494835996794359,frequency,5040.0,1.9059784243978601,0.00018838859490328638,0,62,[],0.008011060068383813,0.19942865998018533,['space'],425.472588500008,425.472588500008,0.19942865998018533,2.6942646567745445,425.6816945000319,425.472588500008,[-2.4104908999288455],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,7,0,7,0,,,,,,,,1.7690212024590302,frequency,,,,1,62,[],0.014278860064223409,None,['space'],428.1795801999979,428.1795801999979,0.214257960091345,1.9832791625503752,428.3973069000058,428.1795801999979,[-2.3021240999223664],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
13,0,13,0,8,0,8,0,,,,,,,,2.596651991708087,frequency,8000.0,2.0,0.0002285440948074376,0,63,[],0.01270945998840034,None,['space'],430.1737075999845,430.1737075999845,0.20982685999479145,2.8064788517028783,430.38696849998087,430.1737075999845,[-1.623788999975659],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,0,0,0,0,,,,,,440.64462889998686,None,2.7404045228376033,time,1888.0,-1.977037286804677,5.555475113540784e-05,0,78,[],0.024369959952309728,None,None,441.67306469997857,None,0.2340627599041909,2.974467282741794,441.8923993000062,None,,432.98745060001966,None,"[0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666]",,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,1,0,1,0,,,,,,,,2.7404045228376033,time,2829.0,2.0909541340908095,8.326448239911654e-05,0,79,[],0.011342360056005418,None,None,444.63201709999703,444.63201709999703,0.20816796005237848,2.9485724828899817,444.85200319997966,444.63201709999703,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,2,0,2,0,,,,,,,,2.7404045228376033,time,667.0,-2.8029892127030074,3.470304056971824e-05,0,80,[],0.015431759878993034,None,None,447.59693690005224,447.59693690005224,0.21971295995172113,2.9601174827893244,447.80530030000955,447.59693690005224,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,3,0,3,0,,,,,,,,2.7404045228376033,time,529.0,4.397104317004114,0.00011102367722580726,0,81,[],0.014247059938497841,None,None,450.5532026999863,450.5532026999863,0.21563795988913625,2.9560424827267395,450.7743899000343,450.5532026999863,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,4,0,4,0,,,,,,,,2.7404045228376033,time,8000.0,-3.0,0.00012851978913844324,0,82,[],0.007850560010410845,None,None,453.51839740003925,453.51839740003925,0.2015121600124985,2.9419166828501018,453.7329150000587,453.51839740003925,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,5,0,5,0,,,,,,,,2.7404045228376033,time,1000.0,5.264454639518039,8.07593354007287e-05,0,83,[],0.01175706007052213,None,None,456.47929460008163,456.47929460008163,0.20611426001414657,2.94651878285175,456.69801529997494,456.47929460008163,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,6,0,6,0,,,,,,,,2.7404045228376033,time,6350.0,0.3743198881215799,0.00013731553489882816,0,84,[],0.015608760062605143,None,['space'],459.4460133999819,459.4460133999819,0.22140946006402373,2.961813982901627,459.66257370007224,459.4460133999819,[-2.465417300001718],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,7,0,7,0,,,,,,,,2.7404045228376033,time,,,,1,84,[],0.011534160003066063,None,['space'],462.4004356000805,462.4004356000805,0.20829436008352786,2.948698882921131,462.61963730002753,462.4004356000805,[-2.555420699995011],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,8,0,8,0,,,,,,,,2.7404045228376033,time,1499.0,9.77490310949926,0.00014891495780369797,0,85,[],0.011459660134278238,None,['space'],465.3623046000721,465.3623046000721,0.21036546013783664,2.95076998297544,465.5744248999981,465.3623046000721,[-2.1413269999902695],,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
14,0,14,0,9,0,9,0,,,,,,,,2.7404045228376033,time,4238.0,-2.440857988393865,7.574034566708238e-05,0,86,[],0.014265160076320171,None,"['space', 'space']",468.32177340006456,468.32177340006456,0.21591155999340117,2.9563160828310044,468.5382413000334,468.32177340006456,"[-2.5564527000533417, -0.3639158000005409]",,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
15,0,15,0,0,0,0,0,,,,,,478.33884490001947,None,2.1866740977794166,time,,,,1,86,[],0.02413705992512405,None,None,479.34567220008466,None,0.2316169599071145,2.418291057686531,479.5599700000603,None,,471.2851768999826,None,"[0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666]",,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
15,0,15,0,1,0,1,0,,,,,,,,2.1866740977794166,time,1680.0,11.680623997137733,0.0002316330356898923,0,87,[],0.016101859975606203,None,None,481.7470391000388,481.7470391000388,0.21938536001835018,2.4060594577977668,481.961450300063,481.7470391000388,,,,,,,,,tsbvqq,001,fr,0,2022-05-04_17h28.58.455,Continuous,2022.1.1,35.46858972476719,
