sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,break_txt.started,break_txt.stopped,,Audiogram_frequency,feedback.rt,Audiogram_time,Audiogram_both,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
10,0,10,0,10,0,10,0,,,,,,,,2.6947296979544957,time,7379.0,2.8495364122596385,0.00022589390505006445,0,47,['frequency'],0.012029379955492914,0.20275427994783968,None,369.09287570009474,369.09287570009474,0.20275427994783968,2.8974839779023354,369.30065180000383,369.09287570009474,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,0,0,0,0,,,,,"[0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",377.9273277000757,None,1.5799340984792467,time,281.0,3.314034852626231,0.00019718742035056976,0,48,['frequency'],0.023695379844866693,None,None,378.94390910002403,None,0.22958297992590815,1.8095170784051549,379.1563302000286,None,372.003286399995,None,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,1,0,1,0,,,,,,,,1.5799340984792467,time,1122.0,4.583067473989695,8.331519034499725e-05,0,49,['frequency'],0.012239880044944584,0.20424988004378974,None,380.739184700069,380.739184700069,0.20424988004378974,1.7841839785230365,380.9526502999943,380.739184700069,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,2,0,2,0,,,,,,,,1.5799340984792467,time,158.0,3.6664197226733473,0.0006541906422722898,0,50,['frequency'],0.01247478008735925,0.2032963801175356,None,382.5389189000707,382.5389189000707,0.2032963801175356,1.7832304785967823,382.7420910000801,382.5389189000707,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,3,0,3,0,,,,,,,,1.5799340984792467,time,595.0,1.8076030124241393,6.9724559316142e-05,0,51,['frequency'],0.012845780001953244,0.2052663799840957,None,384.32568300003186,384.32568300003186,0.2052663799840957,1.7852004784633424,384.5383200000506,384.32568300003186,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,4,0,4,0,,,,,,,,1.5799340984792467,time,177.0,1.671240930039313,0.00042329765794469606,0,52,['frequency'],0.01635938009712845,None,None,386.1186301000416,386.1186301000416,0.2168402801034972,1.796774378582744,386.33339200005867,386.1186301000416,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,5,0,5,0,,,,,,,,1.5799340984792467,time,1259.0,5.117142865905657,9.78460410927274e-05,0,53,['frequency'],0.008640579995699227,0.2023932799929753,None,387.92118720000144,387.92118720000144,0.2023932799929753,1.782327378472222,388.13379360002,387.92118720000144,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,6,0,6,0,,,,,,,,1.5799340984792467,time,1000.0,3.4410652558454125,6.546712468404674e-05,0,54,['frequency'],0.0120549799175933,None,None,389.71921710006427,389.71921710006427,0.21234357997309417,1.7922776784523409,389.93465670000296,389.71921710006427,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,7,0,7,0,,,,,,,,1.5799340984792467,time,223.0,1.552480087842957,0.00026351046055727803,0,55,['frequency'],0.01233807997778058,0.20364247995894402,None,391.5197277000407,391.5197277000407,0.20364247995894402,1.7835765784381907,391.72623980010394,391.5197277000407,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,8,0,8,0,,,,,,,,1.5799340984792467,time,891.0,2.459965974368962,5.4362513513009776e-05,0,56,['frequency'],0.008793580112978816,0.19965598010458052,None,393.3094096001005,393.3094096001005,0.19965598010458052,1.7795900785838272,393.51943700003903,393.3094096001005,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,9,0,9,0,,,,,,,,1.5799340984792467,time,354.0,4.0,0.0001402573203505389,0,57,['frequency'],0.012904979987069964,0.20436477998737246,None,395.10498709999956,395.10498709999956,0.20436477998737246,1.7842988784666192,395.31523070007097,395.10498709999956,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,10,0,10,0,,,,,,,,1.5799340984792467,time,315.0,3.8281059740153407,0.00015324111490740695,0,58,['frequency'],0.007298680022358894,0.19789707998279482,None,396.8990132000763,396.8990132000763,0.19789707998279482,1.7778311784620415,397.10898650006857,396.8990132000763,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
11,0,11,0,11,0,11,0,,,,,,,,1.5799340984792467,time,,,,1,58,['frequency'],0.012586180004291236,0.20337838004343212,None,398.6940429999959,398.6940429999959,0.20337838004343212,1.7833124785226788,398.90379870007746,398.6940429999959,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666]",407.01622310001403,None,2.717672299934306,none,1516.0,6.716283064559926,0.00010758961351761558,0,52,['frequency'],0.023397980025038123,None,None,408.03490160009824,None,0.23013158002868295,2.947803879962989,408.2490653001005,None,400.49043190001976,None,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,1,0,1,0,,,,,,,,2.223222207633369,none,301.0,4.650203891135471,0.00019378745171154488,0,53,['frequency'],0.015516279847361147,0.21358357986900955,None,410.96666400006507,410.96666400006507,0.21358357986900955,2.4368057875023785,411.17181720002554,410.96666400006507,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,2,0,2,0,,,,,,,,1.6020838318593331,none,126.0,5.84528399947151,0.0013991076425670548,0,54,['frequency'],0.015571580035611987,None,None,413.403773500002,413.403773500002,0.21428598009515554,1.8163698119544887,413.60861890006345,413.403773500002,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,3,0,3,0,,,,,,,,1.5461005700040729,none,478.0,3.979633602381707,0.00011474447417475285,0,55,['frequency'],0.015708280028775334,None,None,415.2200820000144,415.2200820000144,0.21495688008144498,1.7610574500855178,415.4289054000983,415.2200820000144,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,4,0,4,0,,,,,,,,2.6202278611926073,none,716.0,2.4526086511846583,5.785577743947819e-05,0,56,['frequency'],0.011971579981036484,0.2017870800336823,None,416.97984430007637,416.97984430007637,0.2017870800336823,2.8220149412262896,417.1900332000805,416.97984430007637,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,5,0,5,0,,,,,,,,1.7242301860092413,none,201.0,1.0179983854822185,0.0002962460523092165,0,57,['frequency'],0.011776180006563663,0.20136038004420698,None,419.8170774000464,419.8170774000464,0.20136038004420698,1.9255905660534482,420.0220262000803,419.8170774000464,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,6,0,6,0,,,,,,,,1.385888901342795,none,1012.0,5.610615459588756,8.500042000848287e-05,0,58,['frequency'],0.012215780094265938,None,None,421.74681130005047,421.74681130005047,0.20221188012510538,1.5881007814679005,421.96118159999605,421.74681130005047,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,7,0,7,0,,,,,,,,2.6336057917711324,none,379.0,6.0,0.0001636238041714742,0,59,['frequency'],0.012939879903569818,None,None,423.34768880007323,423.34768880007323,0.20638147997669876,2.839987271747831,423.56265020009596,423.34768880007323,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,8,0,8,0,,,,,,,,2.380387848576328,none,159.0,5.440541297004993,0.0007857806266949443,0,60,['frequency'],0.01547928003128618,None,None,426.19964060001075,426.19964060001075,0.2128552800277248,2.593243128604053,426.40858899999876,426.19964060001075,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,9,0,9,0,,,,,,,,2.183481789631726,none,,,,1,60,['frequency'],0.009124179952777922,0.20088088000193238,None,428.7968724000966,428.7968724000966,0.20088088000193238,2.384362669633658,429.008212500019,428.7968724000966,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,10,0,10,0,,,,,,,,2.0813462233496662,none,179.0,2.2774244092985176,0.00044442705556241074,0,61,['frequency'],0.012794079957529902,0.20182787999510765,None,431.1960012000054,431.1960012000054,0.20182787999510765,2.283174103344774,431.4040138000855,431.1960012000054,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
12,0,12,0,11,0,11,0,,,,,,,,2.8276861723762954,none,1702.0,6.037768619218721,0.00012295511053133924,0,62,['frequency'],0.008255979977548122,None,None,433.4873379000928,433.4873379000928,0.20290937996469438,3.0305955523409898,433.6963042001007,433.4873379000928,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,0,0,0,0,,,,,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334]",443.0435734000057,None,1.4111928436031147,time,630.0,9.070884707689494,0.0001453832053315996,0,59,"['frequency', 'time']",0.015896379947662354,None,None,444.0682973000221,None,0.21583967993501574,1.6270325235381304,444.28348630003165,None,436.52929960004985,None,,,,"{'estimation': [[125.0, 6.466984628827689], [133.9716828170366, 6.683291711512011], [143.5872943746293, 6.896868764456838], [149.30024240502357, 7.0], [153.89305166811442, 7.082075833029767], [164.93848884661162, 7.213959639262515], [176.77669529663666, 7.286705189719114], [189.46457081379947, 7.312423443320989], [203.0630990890585, 7.3146064031931735], [217.6376408240306, 7.321281497798208], [233.25824788420132, 7.355700732929125], [249.99999999999937, 7.427803143138287], [267.94336563407256, 7.529941927586236], [287.1745887492579, 7.638497736503435], [307.78610333622805, 7.719785677429332], [329.87697769322244, 7.738611313788552], [353.55339059327247, 7.668547803474425], [378.929141627598, 7.499673353407872], [406.12619817811606, 7.239331652355473], [427.0978563232572, 7.000000000000001], [435.2752816480601, 6.909957329683025], [466.5164957684015, 6.562877025241685], [499.9999999999975, 6.236163998359216], [531.3200100143576, 6.0], [535.8867312681438, 5.9671491264637115], [574.3491774985151, 5.80142138955918], [615.5722066724546, 5.767440213923146], [659.753955386444, 5.885270971144351], [678.4819042635972, 6.0], [707.1067811865431, 6.170782055626361], [757.8582832551941, 6.614918900842042], [792.4055256664653, 7.0], [812.2523963562301, 7.220691545820335], [870.5505632961181, 7.950109812978889], [874.2778097381538, 8.0], [933.0329915368008, 8.774092528568202], [950.4467941845535, 9.0], [999.9999999999926, 9.63052883880345], [1031.9779019253122, 10.0], [1071.773462536285, 10.446228490662463], [1132.8933045223507, 11.0], [1148.698354997026, 11.138162977923077], [1231.1444133449063, 11.634119681396683], [1319.5079107728832, 11.869869382435791], [1414.2135623730828, 11.816887159848047], [1515.7165665103846, 11.475408082803291], [1598.666690470783, 11.0], [1624.5047927124563, 10.862329694980877], [1741.1011265922318, 10.060818125604937], [1749.0511655192392, 10.0], [1866.065983073597, 9.137084415575934], [1884.8964276705644, 9.0], [1999.9999999999802, 8.169872265627852], [2026.0044112018577, 8.0], [2143.5469250725646, 7.226290717226911], [2183.6815742925596, 7.0], [2297.396709994046, 6.349097819700599], [2370.6156543821708, 6.0], [2462.2888266898062, 5.556752643564204], [2602.22156681757, 5.0], [2639.01582154576, 4.8524548115453054], [2828.427124746159, 4.2355658270658045], [2913.6388075150926, 4.0], [3031.4331330207615, 3.6896840267097915], [3249.0095854249043, 3.2392887470980463], [3405.827132144259, 3.0], [3482.2022531844555, 2.891786959382261], [3732.1319661471844, 2.6915240981648583], [3999.9999999999504, 2.6608762750233996], [4287.093850145118, 2.8124881953170964], [4458.0203224230545, 3.0], [4594.793419988081, 3.1451905736073473], [4924.577653379601, 3.6089507256817193], [5172.636369228482, 4.0], [5278.031643091506, 4.165136620941833], [5656.854249492303, 4.733246697812843], [5856.3152248480565, 5.0], [6062.866266041508, 5.270826872124319], [6498.019170849792, 5.711711372763436], [6896.462122104415, 6.0], [6964.404506368894, 6.048559074343756], [7464.2639322943505, 6.270934308423491], [7999.999999999882, 6.393262804344102]], 'plus_line': [[125.0, 3.848483607689524], [128.5298103672005, 4.0], [133.9716828170366, 4.192454335529503], [143.5872943746293, 4.4480170096933795], [153.89305166811442, 4.6234392596629625], [164.93848884661162, 4.721733715445063], [176.77669529663666, 4.763771145248477], [189.46457081379947, 4.783664285144929], [203.0630990890585, 4.817669660776071], [217.6376408240306, 4.893568579056044], [230.36185492316247, 5.0], [233.25824788420132, 5.019723945430899], [249.99999999999937, 5.160604907762857], [267.94336563407256, 5.3013205201099005], [287.1745887492579, 5.406862008387478], [307.78610333622805, 5.4434847732073735], [329.87697769322244, 5.387790238244895], [353.55339059327247, 5.2341284563479995], [378.16224204830615, 5.0], [378.929141627598, 4.991633637763092], [406.12619817811606, 4.653314135200345], [435.2752816480601, 4.309144163026993], [464.63841061738407, 4.0], [466.5164957684015, 3.9783110566623994], [499.9999999999975, 3.656322613779444], [535.8867312681438, 3.4237076330790703], [574.3491774985143, 3.2907143506212853], [615.5722066724546, 3.274125745013916], [659.7539553864432, 3.392596490494438], [707.1067811865431, 3.6656800846499165], [744.3390021864919, 4.0], [757.8582832551941, 4.108109513404776], [812.2523963562301, 4.658542724891273], [840.0153482909075, 5.0], [870.5505632961181, 5.348676181432481], [921.8897461976516, 6.0], [933.0329915368008, 6.135250624482385], [999.9999999999926, 6.967602727957168], [1002.6278223661345, 7.0], [1071.773462536285, 7.784273342535912], [1092.1550651032137, 8.0], [1148.698354997026, 8.538673642749565], [1208.0493483469177, 9.0], [1231.1444133449063, 9.158807517478625], [1319.5079107728832, 9.522985703918065], [1414.2135623730828, 9.605740257617686], [1515.7165665103846, 9.37236755363266], [1591.1328799155535, 9.0], [1624.5047927124563, 8.827424835274929], [1741.1011265922318, 8.048900289283827], [1747.378907956473, 8.0], [1866.065983073597, 7.085124742730045], [1877.033386636803, 7.0], [1999.9999999999802, 6.042392862326973], [2005.8654954442636, 6.0], [2141.7856343698227, 5.0], [2143.5469250725646, 4.987018270720091], [2294.0760240276218, 4.0], [2297.396709994046, 3.977962059121689], [2462.2888266898062, 3.0618681467988837], [2476.1427343046935, 3.0], [2639.01582154576, 2.258128028946067], [2713.5731632426564, 2.0], [2828.427124746159, 1.5908164523159525], [3031.4331330207615, 1.0845242569019145], [3077.71787421634, 1.0], [3249.0095854249043, 0.6795973173714771], [3482.2022531844555, 0.4281683186488163], [3732.1319661471844, 0.3243281774511517], [3999.9999999999504, 0.3688743507361081], [4287.093850145118, 0.565881384847831], [4594.7934199880865, 0.9251222551288907], [4644.437391144436, 1.0], [4924.577653379601, 1.3628530184337229], [5278.031643091506, 1.883456264558063], [5354.955924126501, 2.0], [5656.854249492303, 2.4046746249673716], [6062.866266041508, 2.92243408620713], [6132.555118509197, 3.0], [6498.019170849792, 3.3486644627934834], [6964.404506368902, 3.6714568618154324], [7464.2639322943505, 3.860832852107761], [7999.999999999882, 3.876332148000613]], 'minus_line': [[125.0, 9.199127718818687], [133.9716828170366, 9.313458873633135], [143.5872943746293, 9.494004540957903], [153.89305166811442, 9.689284735146908], [164.93848884661162, 9.852531073236374], [176.77669529663666, 9.952030102244173], [189.46457081379947, 9.977188107542066], [203.0630990890585, 9.941293826271504], [217.6376408240306, 9.876987078455839], [233.25824788420118, 9.825269672631789], [249.99999999999952, 9.821465023410521], [267.94336563407256, 9.881459112806416], [287.1745887492579, 9.994174388683422], [288.07690444755707, 10.0], [307.78610333622805, 10.148289036342113], [329.87697769322244, 10.26035137286403], [353.55339059327247, 10.282388177579328], [378.929141627598, 10.181824775121434], [399.56222371969113, 10.0], [406.12619817811606, 9.950504319552158], [435.2752816480601, 9.644331319744927], [466.5164957684015, 9.263250423878203], [487.7325144504329, 9.0], [499.9999999999975, 8.87047817599176], [535.8867312681438, 8.564554839903845], [574.3491774985143, 8.35948754926297], [615.5722066724546, 8.302760299031728], [659.7539553864432, 8.423368626209786], [707.1067811865431, 8.721434590598488], [736.5195781808056, 9.0], [757.8582832551941, 9.220038383258359], [812.2523963562301, 9.886218815956122], [820.4036390378758, 9.999999999999998], [870.5505632961181, 10.719921227930506], [889.8892643533163, 11.0], [933.0329915368008, 11.635576456579866], [959.6823702012166, 12.0], [999.9999999999914, 12.554959845057166], [1038.7327081366902, 13.0], [1071.773462536285, 13.382113286326824], [1148.3613772111657, 14.0], [1148.698354997026, 14.00280689466475], [1231.1444133449063, 14.410804925220841], [1319.5079107728832, 14.495311426287405], [1414.2135623730828, 14.271003755374476], [1463.7718705290895, 14.0], [1515.7165665103864, 13.76985831096017], [1624.5047927124563, 13.047692474957424], [1630.4581936479206, 13.0], [1741.1011265922298, 12.207177474881743], [1767.8872203456106, 12.0], [1866.065983073597, 11.288640115066043], [1907.3616092080958, 11.0], [1999.9999999999802, 10.378121350944081], [2063.322644662007, 10.0], [2143.5469250725646, 9.534552496650477], [2251.7700827564727, 9.0], [2297.396709994046, 8.779169973271491], [2462.2888266898062, 8.121810364393953], [2496.679379855822, 8.0], [2639.015821545763, 7.534484452093334], [2809.862061718056, 7.0], [2828.427124746155, 6.945896943962781], [3031.4331330207615, 6.413259464326357], [3195.5601212388897, 6.0], [3249.0095854249043, 5.881940276914125], [3482.2022531844555, 5.462278550254048], [3732.1319661471844, 5.14996740658715], [3999.9999999999504, 5.01740689604914], [4287.093850145118, 5.119482906911719], [4594.793419988081, 5.434616418380826], [4924.577653379601, 5.891357419512755], [4990.287523381731, 6.0], [5278.031643091506, 6.496628723048186], [5600.722917797504, 7.0], [5656.854249492303, 7.094392190939881], [6062.866266041516, 7.664461761750616], [6394.627987945637, 8.0], [6498.019170849792, 8.114281003599876], [6964.404506368894, 8.474827624490358], [7464.26393229436, 8.736969836207138], [7999.999999999892, 8.970106976210705]]}",,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,1,0,1,0,,,,,,,,1.4111928436031147,time,4489.0,6.929765698340383,0.00026112284958729323,0,60,"['frequency', 'time']",0.009702380048111081,0.19899608008563519,None,445.69608990009874,445.69608990009874,0.19899608008563519,1.6101889236887499,445.9084182000952,445.69608990009874,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,2,0,2,0,,,,,,,,1.4111928436031147,time,,,,1,60,"['frequency', 'time']",0.01026667992118746,0.19946827995590866,None,447.3247603001073,447.3247603001073,0.19946827995590866,1.6106611235590234,447.527082500048,447.3247603001073,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,3,0,3,0,,,,,,,,1.4111928436031147,time,176.0,1.4881178713320478,0.0004187893474389402,0,61,"['frequency', 'time']",0.011570179951377213,0.20018687995616347,None,448.94273660006,448.94273660006,0.20018687995616347,1.6113797235592782,449.15135840000585,448.94273660006,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,4,0,4,0,,,,,,,,1.4111928436031147,time,1587.0,9.439912500670989,0.0001649980273283637,0,62,"['frequency', 'time']",0.01033218007069081,0.2010512800188735,None,450.5623226000462,450.5623226000462,0.2010512800188735,1.6122441236219882,450.7642843000358,450.5623226000462,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,5,0,5,0,,,,,,,,1.4111928436031147,time,374.0,7.628499938749223,0.00020048963716699805,0,63,"['frequency', 'time']",0.010830679908394814,0.20201687992084771,None,452.1815004000673,452.1815004000673,0.20201687992084771,1.6132097235239624,452.38470240007155,452.1815004000673,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,6,0,6,0,,,,,,,,1.4111928436031147,time,2996.0,0.5457679988399948,5.8643927568703725e-05,0,64,"['frequency', 'time']",0.011042379890568554,0.20114757993724197,None,453.8022164000431,453.8022164000431,0.20114757993724197,1.6123404235403567,454.0111566000851,453.8022164000431,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,7,0,7,0,,,,,,,,1.4111928436031147,time,1260.0,6.060152373210049,0.00010901721193257619,0,65,"['frequency', 'time']",0.010010580066591501,0.1995760800782591,None,455.4231291000033,455.4231291000033,0.1995760800782591,1.6107689236813738,455.63477220002096,455.4231291000033,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,8,0,8,0,,,,,,,,1.4111928436031147,time,1414.0,8.572590789811686,0.00013532695664274377,0,66,"['frequency', 'time']",0.006714679999276996,0.1967708800220862,None,457.0459834000794,457.0459834000794,0.1967708800220862,1.607963723625201,457.2565420001047,457.0459834000794,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,9,0,9,0,,,,,,,,1.4111928436031147,time,198.0,7.8935242841015345,0.000676710693483543,0,67,"['frequency', 'time']",0.010884879971854389,None,None,458.67470850003883,458.67470850003883,0.20181387988850474,1.6130067234916194,458.8848803000292,458.67470850003883,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,10,0,10,0,,,,,,,,1.4111928436031147,time,561.0,9.668399401244825,0.0001885001759778671,0,68,"['frequency', 'time']",0.010203780024312437,0.1997364800190553,None,460.30441229999997,460.30441229999997,0.1997364800190553,1.61092932362217,460.50702610006556,460.30441229999997,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,11,0,11,0,,,,,,,,1.4111928436031147,time,1000.0,10.0,0.00013930605843148847,0,69,"['frequency', 'time']",0.01047127996571362,0.20081357995513827,None,461.9246289000148,461.9246289000148,0.20081357995513827,1.612006423558253,462.1378202000633,461.9246289000148,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,12,0,12,0,,,,,,,,1.4111928436031147,time,250.0,8.27764557307989,0.0004343624589121508,0,70,"['frequency', 'time']",0.012489980086684227,None,None,463.5567239000229,463.5567239000229,0.20702838012948632,1.618221223732601,463.76967500010505,463.5567239000229,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,13,0,13,0,,,,,,,,1.4111928436031147,time,157.0,1.8755690573806478,0.0005433550949323017,0,71,"['frequency', 'time']",0.010578779969364405,0.20011047995649278,None,465.1821431000717,465.1821431000717,0.20011047995649278,1.6113033235596075,465.3903003000887,465.1821431000717,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
13,0,13,0,14,0,14,0,,,,,,,,1.4111928436031147,time,2378.0,9.549719996448772,0.0002497827297313358,0,72,"['frequency', 'time']",0.007495880010537803,0.2008231800282374,None,466.80481080000754,466.80481080000754,0.2008231800282374,1.612016023631352,467.0165195000591,466.80481080000754,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
14,0,14,0,0,0,0,0,,,,,,472.4088215000229,None,2.0330176164322786,both,776.0,0.8782388679978905,4.3657781453838636e-05,0,36,"['frequency', 'time']",0.023294380051083863,0.22119148005731404,None,473.41591670003254,None,0.22119148005731404,2.2542090964895927,473.62452900002245,None,468.43590380006935,None,0.3333333333333333,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
14,0,14,0,1,0,1,0,,,,,,,,2.0330176164322786,both,978.0,1.2203554025825052,4.9978041038969045e-05,0,37,"['frequency', 'time']",0.013600679929368198,None,None,475.6691997000016,475.6691997000016,0.21180807997006923,2.244825696402348,475.8804272999987,475.6691997000016,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
14,0,14,0,2,0,2,0,,,,,,,,2.0330176164322786,both,,,,1,37,"['frequency', 'time']",0.010168679989874363,0.19935708004049957,['space'],477.91366580000613,477.91366580000613,0.19935708004049957,2.232374696472778,478.12406180007383,477.91366580000613,,,,,[-1.243867599987425],,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
14,0,14,0,3,0,3,0,,,,,,,,2.0330176164322786,both,1552.0,1.786435945597166,6.472847063939092e-05,0,38,"['frequency', 'time']",0.014861979987472296,None,None,480.15593890007585,480.15593890007585,0.21488347998820245,2.247901096420481,480.36450540006626,480.15593890007585,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
14,0,14,0,4,0,4,0,,,,,,,,2.0330176164322786,both,1955.0,1.9794131679289446,9.140755061624414e-05,0,39,"['frequency', 'time']",0.01371437986381352,None,None,482.407964300015,482.407964300015,0.21634137991350144,2.24935899634578,482.6192674000049,482.407964300015,,,,,,,,,,,bihhjl,001,fr,0,2022-06-23_12h09.59.632,Continuous,2022.1.1,36.78422045953056,
