frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,right,1000,-7.5,1.8576761454858622e-05,1,3,1,2.5,276.0964453666568,276.3260091999837,274.05445399999735,274.3748186999874,275.06626609998057,275.38256939998246,276.0479902999941,276.3880156999803,right,1,2.6627315999940038,274.1125637999794,None,276.6029437999823,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,left,1000,-12.5,1.0446480654270193e-05,-1,4,-1,-5.0,278.32897056665774,None,278.28318589998526,278.6242690999934,279.27641120000044,279.5943430000043,280.28964809997706,280.6141856999893,left,1,2.738796400022693,278.34076619998086,None,280.84737199998926,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,up,1000,-12.5,1.0446480654270193e-05,-1,4,-1,-5.0,283.6386707666718,None,282.59183940000366,282.92255349998595,283.59049459997914,283.92856879998,284.5968378999969,284.9223862999934,left,0,2.69826259999536,282.65469409999787,None,285.1574822999828,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,left,1000,-10.0,1.3930605843148848e-05,1,5,1,2.5,286.9092438666596,None,286.8613766999915,287.19729650000227,287.861138999986,288.1992513999867,288.86901629998465,289.1889889999875,right,0,2.682691199996043,286.9243696999911,None,289.4254161999852,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,left,1000,-7.5,1.8576761454858622e-05,1,5,1,2.5,291.1841995666657,None,291.1365722999908,291.4682668999885,292.1387634999992,292.46830949999276,293.13130999999703,293.4513717999798,left,1,2.5374385000031907,291.1988138000015,None,293.6815125999856,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,left,1000,-7.5,1.8576761454858622e-05,1,5,1,2.5,295.28781056666435,None,295.2424705000012,295.5707264999801,296.24119719999726,296.5685414999898,297.23685499999556,297.55879149999237,up,0,3.2345163999998476,295.30050199999823,None,297.7959567999933,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,right,1000,-5.0,2.4772509540239506e-05,1,5,1,2.5,302.0621373666547,None,300.0224183999817,300.3477353999915,301.02112560000387,301.3413706999854,302.0144391999929,302.34545569997863,right,1,2.7288050000206567,300.07851170000504,None,302.5810319999873,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,left,1000,-5.0,2.4772509540239506e-05,1,5,1,2.5,304.3505693666559,None,304.30256499999086,304.6293338999967,305.3250676000025,305.65759519999847,306.31143729999894,306.6358431999979,left,1,2.3832519000279717,304.36009879998164,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,left,1000,-10.0,1.3930605843148848e-05,-1,6,-1,-5.0,308.28192966664596,None,308.23702319999575,308.57107919998816,309.2412878999894,309.5659026999783,310.24348949998966,310.56764130000374,left,1,2.8007557000091765,308.29434969997965,None,310.8098374999827,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,[],[],5,right,1500,50,0.01527460556607757,0,0,-1,5,314.67036096664765,None,312.6193820000044,312.949128999986,313.6219351000036,313.9525180000055,314.62207650000346,314.96252519998234,right,1,2.7014402999775484,312.68235560000176,None,315.174397099996,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,right,1500,50,0.01527460556607757,0,0,-1,5,318.91590306666717,None,316.89047079999,317.2106147999875,317.8800748999929,318.1974707999907,318.8992364000005,319.22988309999346,right,1,2.353097799990792,316.9509764999966,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,right,1500,40,0.004830254394949068,-1,0,-1,-10,322.86317026665006,None,320.812635099981,321.1363743999973,321.82834379997803,322.1537113999948,322.8208066999796,323.1444971000019,right,1,2.3054469999915455,320.8705943999812,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,right,1500,40,0.004830254394949068,-1,0,-1,-10,326.7603233666489,None,324.7325447000039,325.05051849997835,325.7076019999804,326.03017119999276,326.714802100003,327.043889499997,right,1,2.3666847000131384,324.76089559998945,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,left,1500,30,0.001527460556607757,-1,0,-1,-10,328.6587158666555,None,328.614874699997,328.94007749998127,None,None,None,None,left,1,0.7108454999979585,328.67326660000253,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,up,1500,30,0.001527460556607757,-1,0,-1,-10,331.9408798666593,332.1652223999845,330.9126894999936,331.2257252999989,331.92421319999266,332.2480263999896,332.911140399985,None,up,1,2.0627464999852236,330.96867740000016,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,left,1500,20,0.00048302543949490677,-1,0,-1,-10,334.58715566667183,None,334.5419842999836,334.8774030999921,335.54680759998155,None,None,None,left,1,1.1184887000126764,334.601923899987,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,left,1500,20,0.00048302543949490677,-1,0,-1,-10,337.26622936665467,None,337.2183756000013,337.5456780999957,338.21640969999135,None,None,None,left,1,1.0803336999961175,337.2793451999896,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,up,1500,10,0.0001527460556607757,-1,0,-1,-10,340.899844566655,None,339.8644743000041,340.20159039998543,340.8527639999811,341.1937331999943,None,None,up,1,1.5696898000023793,339.8940189999994,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,right,1500,10,0.0001527460556607757,-1,0,-1,-10,344.9886995666641,None,342.95420269999886,343.29329439997673,343.96109159998014,344.27687559998594,344.97203289999743,345.28607609999017,right,1,2.4004922999884,343.0148083999811,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,left,1500,0,4.830254394949071e-05,-1,0,-1,-10,346.9629261666598,None,346.9150269999809,347.25120899998,347.93781839997973,348.257094999979,348.9047317999939,None,right,0,2.059722600009991,346.971875999996,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,right,1500,5,8.589541935787943e-05,1,1,1,5,None,None,350.51834999999846,350.84256180000375,None,None,None,None,left,0,0.840611199993873,350.5760628999851,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,up,1500,10,0.0001527460556607757,1,1,1,5,353.9597149666554,354.18394679998164,352.9282882999978,353.24755619998905,353.94304829998873,354.26692080000066,None,None,up,1,1.5194889999984298,352.9846950999927,None,None,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,right,1500,10,0.0001527460556607757,1,1,1,5,358.07659566664756,None,356.0116430000053,356.34077660000185,357.0332995999779,357.3787988999975,358.0324442999845,358.3710194999876,right,1,2.5047981000097934,356.07871189998696,None,358.57377409999026,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,up,1500,0,4.830254394949071e-05,-1,2,-1,-5.0,361.1350734666669,None,360.1154736999888,360.4439411999774,361.0814366999839,361.41012089999276,362.09766279999167,362.420835500001,left,0,3.01477189999423,360.14577299999655,None,362.6537997999985,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,left,1500,2.5,6.441247758465671e-05,1,3,1,2.5,364.7061683666582,None,364.653390499996,364.97977889998583,365.6689653999929,365.9897103999974,366.6757719999878,367.0217244999949,left,1,2.631168299994897,364.72060979998787,None,367.22139639998204,None,qmbami,001,0,fr,2022-04-27_15h18.44.110,3-AFC_adaptive_staircase_mess,2022.1.1,None,
