frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,left,1500,30,0.001527460556607757,0,0,-1,10,152.90724176663596,None,152.89057509996928,153.21474610001314,None,None,None,None,left,1,0.4658750999951735,152.92257739999332,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,right,1500,10,0.0001527460556607757,-1,0,-1,-10,156.9402828666537,None,154.92514930001926,155.24751479993574,155.90097929991316,156.22703710000496,156.923616199987,157.25414370000362,right,1,2.4289600000483915,154.95886859996244,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,left,1500,10,0.0001527460556607757,-1,0,-1,-10,158.95691706665482,None,158.9128800999606,159.23623129993211,None,None,None,None,left,1,0.448691500001587,158.97140679997392,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,left,1500,0,4.830254394949071e-05,-1,0,-1,-10,160.98416096665122,None,160.93942159996368,161.25932650000323,None,None,None,None,left,1,0.44146889995317906,160.99492819991428,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,left,1500,0,4.830254394949071e-05,-1,0,-1,-10,162.98418496660113,None,162.93847880000249,163.26039840001613,None,None,None,None,left,1,0.42335960001219064,162.99685919994954,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,up,1500,-10,1.527460556607758e-05,-1,0,-1,-10,165.98749636667006,None,164.93926859996282,165.27289579994977,165.94142339995597,166.25602989993058,166.95614219992422,167.2797733999323,up,1,3.894565400085412,164.99728889996186,None,167.48469019995537,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,left,1500,-10,1.527460556607758e-05,-1,0,-1,-10,170.45861726667889,None,170.4128179999534,170.73789889994077,171.41377989994362,171.73968350002542,172.418301000027,172.74058729992248,right,0,3.7646198000293225,170.4710875999881,None,172.9454265999375,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,right,1500,-5,2.716251657462168e-05,1,1,1,5,177.78647686663706,None,175.74762709997594,176.06987619993743,176.74815340002533,177.06938300002366,177.7405887999339,178.0721434999723,right,1,2.7821742000523955,175.80540119996294,None,178.28591769991908,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,up,1500,-5,2.716251657462168e-05,1,1,1,5,181.14468936663278,None,180.1032979999436,180.42657829995733,181.0993773000082,181.42799959995318,None,None,up,1,1.739250099984929,180.16131629992742,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,up,1500,-15,8.589541935787946e-06,-1,2,-1,-5.0,184.4255884666384,None,183.40709969995078,183.73627439991105,184.40892179997172,184.74123389995657,185.39550979994237,185.71623469993938,left,0,2.9151975999120623,183.46481279993895,None,185.95021449995693,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
