sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,Audiogram_frequency,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_none,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
3,0,3,0,10,0,10,0,,,,,,,,2.8444126469393587,both,724.0,5.911638778942317,8.47729300072103e-05,0,66,['frequency'],0.009628766681998968,None,['space'],146.13744960003532,146.13744960003532,0.20799436676315963,3.0524070137025183,146.34706060006283,146.13744960003532,,[-2.501421900000423],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,0,0,0,0,,,,,,159.78658580011688,None,2.9418158381917037,none,1588.0,-2.064918811734289,4.394363145655228e-05,0,105,"['frequency', 'none']",0.012994866585358977,None,['space'],160.81132009997964,None,0.2271394666749984,3.168955304866702,161.02010380011052,None,,[-2.2154947000090033],149.22035340010189,None,"[0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]","{'estimation': [[125.0, -1.4525485511529248], [126.13368518700983, -1.0], [128.66301994300773, 0.0], [131.27963370870796, 1.0], [133.9716828170366, 1.9692612611037452], [134.05774450430522, 2.0], [136.84281646394095, 3.0], [139.63731311898752, 4.0], [142.51829319921814, 5.0], [143.5872943746293, 5.35876746709748], [145.91797009497935, 6.0], [149.57387955997012, 7.0], [153.348129760258, 8.0], [153.89305166811442, 8.140773556738676], [159.40829562477455, 9.0], [164.93848884661162, 9.824156583082875], [171.5243379130121, 10.0], [176.77669529663666, 10.133942786679915], [178.3356507296473, 10.0], [189.46457081379947, 9.093779301307109], [190.0618001477176, 9.0], [196.54317078164078, 8.0], [203.0630990890585, 7.0366384573537655], [203.2706499100537, 7.0], [208.9618316737477, 6.0], [214.773700039609, 5.0], [217.6376408240306, 4.523374676506568], [221.10110772405534, 4.0], [227.76089613521196, 3.0], [233.25824788420132, 2.197254855729117], [235.31490379215236, 2.0], [245.8506065693326, 1.0], [249.99999999999923, 0.6140929750765387], [267.94336563407256, 0.10579613408984179], [287.1745887492579, 0.7024893459766959], [291.2927264143991, 1.0], [305.47351369275253, 2.0], [307.78610333622805, 2.1588352377983604], [317.5131722977751, 3.0], [329.4096269143302, 4.0], [329.87697769322244, 4.038423587663164], [342.2369787358535, 5.0], [353.55339059327247, 5.854739454071691], [356.2280313819169, 6.0], [375.0541946495315, 7.0], [378.929141627598, 7.200333862085827], [406.12619817811606, 7.8353092449475845], [435.2752816480601, 7.7268258422850895], [466.5164957684015, 7.0223208945856435], [467.2048789029571, 7.0], [499.7712335187154, 6.0], [499.9999999999981, 5.993333189829552], [534.4362933572859, 5.000000000000001], [535.8867312681438, 4.960225991291601], [574.3491774985143, 4.218773322424735], [611.4851830917643, 4.0], [615.5722066724538, 3.9768202194235296], [618.5148656060203, 4.0], [659.7539553864432, 4.31170390687706], [698.5307444778437, 5.0], [707.1067811865431, 5.1472222523436955], [745.5480445068949, 6.0], [757.8582832551941, 6.265144970550628], [794.2831125960672, 7.0], [812.2523963562301, 7.353656001492813], [863.4059641051118, 8.0], [870.5505632961181, 8.088498805073801], [933.0329915368008, 8.230755965601274], [961.8965968827323, 8.0], [999.9999999999939, 7.70438885681956], [1046.6289887597407, 7.0], [1071.773462536285, 6.632402743788927], [1107.5357062085268, 6.0], [1148.698354997026, 5.298471820002686], [1167.858562300573, 5.0], [1231.1444133449063, 4.053457260757693], [1236.4299097222076, 4.0], [1319.5079107728816, 3.196977038720043], [1375.8894711870194, 3.0], [1414.2135623730828, 2.871714543131561], [1496.9223737009959, 3.0], [1515.7165665103828, 3.0281886309433172], [1624.5047927124563, 3.455092584075186], [1741.1011265922318, 3.8759597360882996], [1822.0507901501724, 4.0], [1866.065983073597, 4.065588612524021], [1929.5913615727059, 4.0], [1999.9999999999802, 3.92970686863956], [2143.5469250725646, 3.5340691448965975], [2297.396709994046, 3.057993381591805], [2324.2058927569087, 3.0], [2462.2888266898062, 2.7097891187946743], [2639.0158215457564, 2.63523652979807], [2828.427124746159, 2.8527427746701974], [2903.1640549545746, 3.0], [3031.433133020758, 3.244013918507659], [3249.0095854249043, 3.5885342078369495], [3482.2022531844555, 3.6358795567785513], [3732.1319661471844, 3.176015185254692], [3774.308452818041, 3.0], [3999.9999999999504, 2.0959905665710243], [4015.8013752944385, 2.0], [4183.877901086241, 1.0], [4287.093850145118, 0.40967647188743483], [4344.185935230335, 0.0], [4485.454112877378, -1.0], [4594.793419988081, -1.7476041128136708], [4628.917472726041, -2.0], [4764.600294385112, -3.0], [4903.762895493052, -4.0], [4924.577653379601, -4.145933368765054], [5051.286370646899, -5.0], [5201.021025406735, -6.0], [5278.031643091506, -6.502103453907264], [5370.198967460263, -7.0], [5556.06441580687, -8.0], [5656.854249492303, -8.53247789911179], [5785.166658774264, -9.0], [6062.866266041508, -9.997225137145117], [6064.448344436512, -10.0], [6498.019170849792, -10.740748872000989], [6964.404506368894, -10.711454949001217], [7440.834751321346, -10.0], [7464.2639322943505, -9.966311620040683], [7858.142058699397, -9.0], [7999.999999999872, -8.653080308356108]], 'plus_line': [[125.0, -9.912094348202954], [127.19974579607793, -9.0], [129.51835317611423, -8.0], [131.80973582967886, -7.0], [133.9716828170366, -6.081916476209816], [134.20931325898445, -6.0], [137.0850536822914, -5.0], [139.81728986558286, -4.0], [142.51018337236326, -3.0], [143.5872943746293, -2.6122077971446833], [145.89173434420584, -2.0], [149.55036183898582, -1.0], [153.14762085804625, 0.0], [153.89305166811442, 0.20111794900322288], [158.86287368356216, 1.0], [164.93848884661162, 1.9718605097879427], [165.65581871498046, 2.0], [176.77669529663666, 2.400462627658495], [182.0884835980221, 2.0], [189.46457081379947, 1.465429203142829], [192.43939502183466, 1.0], [199.0801066152793, 0.0], [203.0630990890585, -0.561208015930329], [205.41909823013353, -1.0], [210.870011807777, -2.0], [216.77986903651868, -3.0], [217.6376408240306, -3.140540156062876], [222.8045495584168, -4.0], [229.0996324235308, -5.0], [233.25824788420132, -5.622605301402406], [236.7566700683878, -6.0], [246.23268143554196, -7.0], [249.99999999999923, -7.383270785388881], [267.43680269664964, -8.0], [267.94336563407256, -8.018053893401277], [268.54716891552505, -8.0], [287.1745887492579, -7.47691644114495], [293.7524443852409, -7.0], [307.71424137436, -6.0], [307.78610333622805, -5.995018584976124], [319.34678500327743, -5.0], [329.87697769322244, -4.0861317154461085], [330.9862109992931, -4.0], [344.0363060629609, -3.0], [353.55339059327247, -2.2702854400383967], [358.63196580708365, -2.0], [377.75459447586087, -1.0], [378.929141627598, -0.9402987877151721], [406.12619817811606, -0.3103190236028511], [435.2752816480601, -0.3679588055705481], [466.5164957684015, -0.9682067652202958], [467.6279103644623, -1.0], [499.9999999999975, -1.890343469447882], [504.00994244017375, -2.0], [535.8867312681438, -2.8395062294340425], [544.6867594145971, -3.0], [574.3491774985143, -3.5308302951436508], [615.5722066724546, -3.7313445881670373], [659.7539553864432, -3.359657074212165], [678.7851324906708, -3.0], [707.1067811865431, -2.4920633118985096], [728.8355773593662, -2.0], [757.8582832551941, -1.3646580122734306], [776.1055979207227, -1.0], [812.2523963562301, -0.3017331954596589], [837.3712358731766, 0.0], [870.5505632961181, 0.3780809703720863], [933.0329915368008, 0.45560359215168234], [986.096210187675, 0.0], [999.9999999999926, -0.11920278865629345], [1056.960316975482, -1.0], [1071.773462536285, -1.2210370145907854], [1115.809544540525, -2.0], [1148.698354997026, -2.55189680930527], [1178.462067139556, -3.0], [1231.1444133449063, -3.7552979319042907], [1257.6898269272492, -4.0], [1319.5079107728832, -4.553302187319013], [1414.2135623730828, -4.818796067382674], [1515.7165665103846, -4.640625708053557], [1624.5047927124563, -4.2260109371968895], [1690.5088066416881, -4.0], [1741.1011265922318, -3.8380897857173215], [1866.065983073597, -3.692030156051571], [1999.9999999999802, -3.87239649953725], [2039.580140177472, -4.0], [2143.5469250725646, -4.338349473998871], [2297.396709994046, -4.8921397728164475], [2339.5292437427893, -5.0], [2462.2888266898062, -5.317732657417469], [2639.01582154576, -5.432042678015643], [2828.427124746159, -5.210605189125939], [2926.3761674136817, -5.0], [3031.4331330207656, -4.790792385663504], [3249.0095854249043, -4.408118388513035], [3482.2022531844555, -4.312023154987806], [3732.1319661471844, -4.717926256327007], [3803.1605238149764, -5.0], [3999.9999999999504, -5.749623878902769], [4041.2591616109653, -6.0], [4211.735191009888, -6.999999999999999], [4287.093850145118, -7.416233110303152], [4365.305616367529, -8.0], [4505.178896009851, -9.0], [4594.793419988081, -9.5985550623176], [4645.417173815776, -10.0], [4773.622247278224, -11.0], [4912.943685038665, -12.0], [4924.577653379601, -12.081213346488425], [5047.332054517228, -13.0], [5188.090308758728, -14.0], [5278.031643091506, -14.602108474605036], [5343.114341129463, -15.0], [5509.074991032232, -16.0], [5656.854249492303, -16.835174074947968], [5696.420621477672, -17.0], [5939.12624957659, -18.0], [6062.866266041508, -18.488184256916604], [6333.601977077694, -19.0], [6498.019170849792, -19.306236055088334], [6964.404506368902, -19.212853413227165], [7088.5005660167235, -19.0], [7464.2639322943505, -18.392834774218933], [7655.411987997379, -18.0], [7999.999999999882, -17.298837306217642]], 'minus_line': [[125.0, 6.827856544562407], [125.4417788693342, 7.0], [128.01706974245687, 8.0], [130.78867401911174, 9.0], [133.88511434465593, 10.0], [133.9716828170366, 10.026995943756786], [136.46351374096636, 11.0], [139.11944847618238, 12.0], [141.9858652511618, 13.0], [143.5872943746293, 13.52394268626983], [145.1872814923159, 14.0], [148.5954477685624, 15.0], [152.25669027532732, 16.0], [153.89305166811442, 16.424657226842292], [157.52922498895921, 17.0], [164.2553394557084, 18.0], [164.93848884661162, 18.098407385308448], [176.77669529663666, 18.279812791114544], [179.5385434224778, 18.0], [189.46457081379947, 17.040451658178707], [189.7073284243826, 17.0], [195.81360921065416, 16.0], [201.8656775568989, 15.0], [203.0630990890584, 14.809177367885876], [207.65604184858273, 14.0], [213.18163448842816, 13.0], [217.6376408240306, 12.196941038897005], [218.97727694140244, 12.0], [225.759840487341, 11.0], [232.38173601362496, 10.0], [233.25824788420132, 9.871293220867985], [243.0064693212569, 9.0], [249.99999999999937, 8.375247843594044], [266.5905228517215, 8.0], [267.94336563407256, 7.971034898251515], [268.73387423520956, 8.0], [287.1745887492579, 8.673562733911242], [291.42157962180505, 9.0], [304.8268937850556, 10.0], [307.78610333622805, 10.213925471216097], [316.26171669805467, 11.0], [327.6710828371605, 12.0], [329.87697769322244, 12.187645536699074], [339.505447856064, 13.0], [352.08635408287864, 14.0], [353.55339059327247, 14.113880372505447], [368.8464681702178, 15.0], [378.929141627598, 15.557444020697826], [397.27374190252283, 16.0], [406.12619817811606, 16.211599188511777], [435.2752816480601, 16.012592224815766], [435.6956391081113, 16.0], [466.5164957684015, 15.137912316537117], [470.0787747001986, 15.0], [497.23243742260723, 14.0], [499.9999999999975, 13.903522434898925], [526.5614253883682, 13.0], [535.8867312681438, 12.69859861524766], [566.6823322309917, 12.0], [574.3491774985143, 11.836540526950388], [615.5722066724546, 11.537821422784058], [659.7539553864424, 11.8567293007004], [667.3951565635118, 12.0], [707.1067811865431, 12.731074043400822], [718.2199026067208, 13.0], [757.8582832551941, 13.931872856157371], [760.8557516233604, 14.0], [805.4231897085982, 15.0], [812.2523963562301, 15.149828335505545], [869.3026767835747, 16.0], [870.5505632961181, 16.018544008845957], [933.0329915368008, 16.27728056284691], [971.5373816825636, 16.0], [999.9999999999926, 15.807127957379832], [1053.5608437115513, 15.0], [1071.773462536285, 14.734258886505575], [1112.1728603505778, 14.0], [1148.698354997026, 13.34916473822244], [1169.8854229046176, 13.0], [1231.1444133449063, 12.01524504088668], [1232.5095246710816, 12.0], [1319.5079107728832, 11.076594495920189], [1337.6698668396048, 11.0], [1414.2135623730828, 10.702737619426676], [1515.7165665103846, 10.852949480337184], [1550.1410379848971, 11.0], [1624.5047927124563, 11.319269208415484], [1741.1011265922298, 11.781057364105866], [1866.065983073597, 11.986454084619847], [1999.9999999999827, 11.855267108703776], [2143.5469250725646, 11.468354324651953], [2297.396709994046, 11.009452894162301], [2302.1709407662242, 11.0], [2462.2888266898062, 10.706328509758462], [2639.01582154576, 10.669771339782596], [2828.427124746159, 10.913167894496324], [2870.469943400945, 11.0], [3031.4331330207615, 11.334392715608143], [3249.0095854249043, 11.697217076908386], [3482.2022531844596, 11.742492940967642], [3732.1319661471844, 11.24913716291842], [3788.9462529786924, 11.0], [3999.9999999999504, 10.104812597063644], [4016.9054860961546, 10.0], [4180.70464891983, 9.0], [4287.093850145118, 8.354355551389101], [4336.943486456516, 8.0], [4476.692278710711, 7.000000000000001], [4594.793419988081, 6.1475871277609055], [4615.497385783518, 6.0], [4755.314124452646, 5.0], [4890.8306648586595, 4.0], [4924.577653379601, 3.756193074774345], [5044.480743703598, 3.0], [5197.950705576084, 2.0], [5278.031643091506, 1.4790463079630318], [5375.350193233226, 1.0], [5574.73301589721, 0.0], [5656.854249492303, -0.41207649190574774], [5837.885774650625, -1.0], [6062.866266041501, -1.7306120345097185], [6234.367301813729, -2.0], [6498.019170849792, -2.3960951045139787], [6964.404506368894, -2.3871006689195164], [7221.373010054946, -2.0], [7464.2639322943505, -1.6395809861308466], [7671.109910581769, -1.0], [7999.999999999882, -0.007703006590175004]]}",,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,1,0,1,0,,,,,,,,2.4531049227239494,none,2997.0,-0.4228870737683308,5.2396221152513495e-05,0,106,"['frequency', 'none']",0.0075635663233697414,None,None,163.98890150012448,163.98890150012448,0.20716676651500165,2.660271689238951,164.20314170001075,163.98890150012448,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,2,0,2,0,,,,,,,,2.1583416349760816,none,6350.0,-7.834786857360594,5.336596115063183e-05,0,107,"['frequency', 'none']",0.0040928665548563,0.19424916640855372,None,166.6842510001734,166.6842510001734,0.19424916640855372,2.3525908013846353,166.8910821999889,166.6842510001734,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,3,0,3,0,,,,,,,,2.545925788154927,none,3364.0,-3.1799190276936304,5.046508219087264e-05,0,108,"['frequency', 'none']",0.008628566516563296,None,None,169.08291819994338,169.08291819994338,0.20895216637291014,2.7548779545278372,169.2912089000456,169.08291819994338,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,4,0,4,0,,,,,,,,1.1236424981727224,none,1060.0,-0.3952793516552866,4.449060606928895e-05,0,109,"['frequency', 'none']",0.008628066862002015,None,None,171.86918810009956,171.86918810009956,0.20854156673885882,1.3321840649115813,172.07837310014293,171.86918810009956,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,5,0,5,0,,,,,,,,1.0280781034894966,none,8000.0,-9.0,6.441247758465671e-05,0,110,"['frequency', 'none']",0.008547666715458035,None,None,173.2324100001715,173.2324100001715,0.20967296650633216,1.2377510699958287,173.43880899995565,173.2324100001715,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,6,0,6,0,,,,,,,,1.807497476192363,none,5040.0,-6.1174052485489145,7.479721425211583e-05,0,111,"['frequency', 'none']",0.008588166674599051,None,['space'],174.4998673000373,174.4998673000373,0.20867516659200191,2.016172642784365,174.71105080004781,174.4998673000373,,[-0.6246569000650197],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,7,0,7,0,,,,,,,,1.4848019928983307,none,1782.0,-5.404136826573135,3.487348658657639e-05,0,112,"['frequency', 'none']",0.001257866621017456,0.19529956672340631,['space'],176.55099090002477,176.55099090002477,0.19529956672340631,1.680101559621737,176.7640597000718,176.55099090002477,,[-1.555717899929732],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
4,0,4,0,8,0,8,0,,,,,,,,1.6314947163109284,none,,,,1,112,"['frequency', 'none']",0.008357766317203641,0.20621236646547914,None,178.27634890004992,178.27634890004992,0.20621236646547914,1.8377070827764075,178.48140899999999,178.27634890004992,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,0,0,0,0,,,,,,183.37154650012963,None,2.6317458409752676,time,1189.0,-4.594828904031897,3.061322323558509e-05,0,47,"['frequency', 'none']",0.012769266730174422,None,None,184.3877578000538,None,0.22552856663241982,2.8572744076076875,184.60654469998553,None,,,180.14403600012884,None,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334]",,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,1,0,1,0,,,,,,,,2.6317458409752676,time,6350.0,-6.514341555848009,6.212788950319224e-05,0,48,"['frequency', 'none']",0.00817916658706963,None,None,187.2639822999481,187.2639822999481,0.20934196677990258,2.8410878077551702,187.47916770004667,187.2639822999481,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,2,0,2,0,,,,,,,,2.6317458409752676,time,1335.0,-6.368612498977496,2.5170508302192652e-05,0,49,"['frequency', 'none']",0.004192366497591138,0.1949981665238738,None,190.14102900004946,190.14102900004946,0.1949981665238738,2.8267440074991415,190.35069370013662,190.14102900004946,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,3,0,3,0,,,,,,,,2.6317458409752676,time,794.0,5.068151284975427,6.925556387556542e-05,0,50,"['frequency', 'none']",0.0026795666199177504,0.19407436670735478,None,193.0139516000636,193.0139516000636,0.19407436670735478,2.8258202076826224,193.2253413000144,193.0139516000636,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,4,0,4,0,,,,,,,,2.6317458409752676,time,2245.0,-1.1616125051550998,7.019808396617801e-05,0,51,"['frequency', 'none']",0.004608366871252656,0.19569146679714322,['space'],195.8806136001367,195.8806136001367,0.19569146679714322,2.827437307772411,196.09072070010006,195.8806136001367,,[-2.1170624000951648],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,5,0,5,0,,,,,,,,2.6317458409752676,time,1498.0,-6.649076373880808,2.2488598816156402e-05,0,52,"['frequency', 'none']",0.004104766761884093,0.19618146680295467,None,198.75222360016778,198.75222360016778,0.19618146680295467,2.8279273077782223,198.96428630012088,198.75222360016778,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,6,0,6,0,,,,,,,,2.6317458409752676,time,,,,1,52,"['frequency', 'none']",0.004911966621875763,0.19532386655919254,None,201.61963440012187,201.61963440012187,0.19532386655919254,2.82706970753446,201.82673790003173,201.61963440012187,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,7,0,7,0,,,,,,,,2.6317458409752676,time,8000.0,-7.0,8.109050486794653e-05,0,53,"['frequency', 'none']",0.007823266787454486,0.20312026678584516,None,204.48789210012183,204.48789210012183,0.20312026678584516,2.834866107761113,204.69872650015168,204.48789210012183,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
5,0,5,0,8,0,8,0,,,,,,,,2.6317458409752676,time,2829.0,2.537268013751345,8.765475509071502e-05,0,54,"['frequency', 'none']",0.003885166486725211,0.19245116668753326,['space'],207.3598164001014,207.3598164001014,0.19245116668753326,2.824197007662801,207.566380900098,207.3598164001014,,[-2.3168408998753875],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,,213.39347090013325,None,2.130671620404158,time,141.0,5.662501561936118,0.0011136758715312484,0,55,"['frequency', 'none']",0.012893466744571924,None,None,214.42615760001354,None,0.21452016662806273,2.3451917870322205,214.63897319999523,None,,,210.23045459995046,None,"[0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333]",,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,2.130671620404158,time,265.0,5.338430930869873,0.0002802829247179637,0,56,"['frequency', 'none']",0.005361766554415226,0.19816486653871834,None,216.801122300094,216.801122300094,0.19816486653871834,2.328836486942876,217.00672030006535,216.801122300094,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,2.130671620404158,time,158.0,10.708350886785345,0.001471637635050524,0,57,"['frequency', 'none']",0.007862966507673264,None,None,219.16996860015206,219.16996860015206,0.2125607666093856,2.3432323870135434,219.3856999001,219.16996860015206,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,2.130671620404158,time,297.0,3.831033553224656,0.00018293343060265908,0,58,"['frequency', 'none']",0.004778866656124592,0.1967107665259391,None,221.5400211000815,221.5400211000815,0.1967107665259391,2.327382386930097,221.746734400047,221.5400211000815,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,2.130671620404158,time,177.0,11.0,0.001239035698041918,0,59,"['frequency', 'none']",0.00642306637018919,0.20067466632463038,None,223.9085009000264,223.9085009000264,0.20067466632463038,2.331346286728788,224.11481019994244,223.9085009000264,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,2.130671620404158,time,1058.0,10.874699038570084,0.0001625497397346902,0,60,"['frequency', 'none']",0.006555366795510054,0.20308876666240394,['space'],226.27764159999788,226.27764159999788,0.20308876666240394,2.3337603870665617,226.48620210005902,226.27764159999788,,[-1.906397799961269],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,2.130671620404158,time,840.0,10.110320853450734,0.00012652243468367475,0,61,"['frequency', 'none']",0.003037666669115424,0.19422596669755876,['space'],228.64931340003386,228.64931340003386,0.19422596669755876,2.3248975871017166,228.85586210014299,228.64931340003386,,[-1.9095311998389661],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,2.130671620404158,time,,,,1,61,"['frequency', 'none']",0.005795466713607311,0.19978026673197746,['space'],231.016203999985,231.016203999985,0.19978026673197746,2.3304518871361353,231.226054900093,231.016203999985,,[-1.9085820999462157],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,2.130671620404158,time,445.0,10.725135324233634,0.0002552598920858266,0,62,"['frequency', 'none']",0.004835466621443629,0.19447546661831439,None,233.38703800016083,233.38703800016083,0.19447546661831439,2.325147087022472,233.59405010007322,233.38703800016083,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,2.130671620404158,time,667.0,10.92201448557987,0.00016850690925783386,0,63,"['frequency', 'none']",0.0028346667531877756,0.19146876665763557,['space'],235.7565701000858,235.7565701000858,0.19146876665763557,2.3221403870617934,235.96574250003323,235.7565701000858,,[-1.946116500068456],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,0.16666666666666666,242.1213283999823,None,2.6902533268605753,both,8000.0,-6.0,9.098504293049921e-05,0,67,"['frequency', 'none']",0.013110666535794735,None,['space'],243.1710070001427,None,0.21740656648762524,2.9076598933482005,243.38506700005382,None,,[-0.8640441000461578],238.12757110013627,None,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,2.6902533268605753,both,7127.0,-6.502426197774335,7.335406250730097e-05,0,68,"['frequency', 'none']",0.00712886662222445,None,['space'],246.0980885999743,246.0980885999743,0.20574596640653908,2.8959992932671144,246.30663809995167,246.0980885999743,,[-2.3027933000121266],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,2.6902533268605753,both,6349.0,-5.999999999999999,6.590275568519513e-05,0,69,"['frequency', 'none']",0.007080066716298461,None,['space'],249.02889190008864,249.02889190008864,0.2055161667522043,2.8957694936127796,249.242158500012,249.02889190008864,,[-2.5296324000228196],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,2.6902533268605753,both,,,,1,69,"['frequency', 'none']",0.007204366382211447,None,None,251.96527200005949,251.96527200005949,0.2072894664015621,2.8975427932621374,252.17408949998207,251.96527200005949,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,2.6902533268605753,both,5039.0,-4.2497176121432245,9.276318743863238e-05,0,70,"['frequency', 'none']",0.004618566716089845,0.1943782668095082,None,254.89311540010385,254.89311540010385,0.1943782668095082,2.8846315936700835,255.10398590005934,254.89311540010385,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,2.6902533268605753,both,4489.0,-2.6678607998524853,8.648953288573489e-05,0,71,"['frequency', 'none']",0.006907566683366895,None,['space'],257.8275763001293,257.8275763001293,0.20952266664244235,2.8997759935030176,258.04454499995336,257.8275763001293,,[-2.4961765001062304],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,2.6902533268605753,both,3999.0,-4.000138196733358,5.295076788935598e-05,0,72,"['frequency', 'none']",0.0036257668398320675,None,['space'],260.7653989000246,260.7653989000246,0.20184536674059927,2.8920986936011746,260.9851963999681,260.7653989000246,,[-1.9779264000244439],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
