sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,12,0,12,0,,,,,,,,2.278467407786083,both,1231.0,2.470340720067415,7.138527688702719e-05,0,54,[],0.0164651001105085,None,None,439.8640314999502,439.8640314999502,0.21369130013044924,2.4921587079165324,440.0790799999377,439.8640314999502,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,13,0,13,0,,,,,,,,2.278467407786083,both,1097.0,1.812978327428192,5.9276333997803515e-05,0,55,[],0.0163023000350222,None,"['space', 'space']",442.3661264999537,442.3661264999537,0.21914200007449836,2.4976094078605815,442.57907750003505,442.3661264999537,"[-2.0421379000181332, 0.0055426000617444515]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
12,0,12,0,14,0,14,0,,,,,,,,2.278467407786083,both,977.0,1.9414917871305366,5.4268987886677135e-05,0,56,[],0.016606900026090443,None,['space'],444.86242339992896,444.86242339992896,0.21915439993608743,2.4976218077221706,445.072051599971,444.86242339992896,[-1.6432268999051303],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,0,0,0,0,,,,,0.5833333333333334,449.9041679999791,None,2.221998457611518,frequency,7379.0,-1.476271751310347,0.00013728216039201607,0,35,[],0.02439309994224459,None,None,450.911677600001,None,0.23382789990864694,2.455826357520165,451.12620029994287,None,,447.3552872999571,None,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,1,0,1,0,,,,,,,,2.883860732880655,frequency,4925.0,1.0,0.0001655937853633201,0,36,[],0.015270099975168705,None,['space'],453.3458583999891,453.3458583999891,0.21826770005282015,3.1021284329334753,453.56537099997513,453.3458583999891,[-1.9026940000476316],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,2,0,2,0,,,,,,,,1.6701577231903397,frequency,3287.0,0.24142087757289143,7.3437177157948e-05,0,37,[],0.01199360005557537,0.21008180000353605,['space'],456.44773220003117,456.44773220003117,0.21008180000353605,1.8802395231938758,456.6597377000144,456.44773220003117,[-2.829301099991426],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,3,0,3,0,,,,,,,,1.3932349878927188,frequency,2194.0,0.9893501813032164,8.865661722018932e-05,0,38,[],0.016423100023530424,None,['space'],458.3324958999874,458.3324958999874,0.21883749996777624,1.612072487860495,458.54712020000443,458.3324958999874,[-1.4821248999796808],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,4,0,4,0,,,,,,,,1.2055206231517894,frequency,1464.0,1.2257832929128372,5.6652836428158695e-05,0,39,[],0.009112800005823374,0.20406260003801435,['space'],459.9470044999616,459.9470044999616,0.20406260003801435,1.4095832231898038,460.15358109993394,459.9470044999616,[-1.2243488000240177],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,5,0,5,0,,,,,,,,1.3238118768006144,frequency,,,,1,39,[],0.01651700004003942,None,['space'],461.3695550999837,461.3695550999837,0.22018140007276088,1.5439932768733753,461.5811357999919,461.3695550999837,[-0.934229200007394],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,6,0,6,0,,,,,,,,1.8834017551782143,frequency,652.0,2.2735274731120865,6.396669827926732e-05,0,40,[],0.017052800045348704,None,None,462.90529389993753,462.90529389993753,0.21607700001914054,2.099478755197355,463.1151313999435,462.90529389993753,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,7,0,7,0,,,,,,,,1.9870881227276456,frequency,435.0,1.2404905597539602,8.624394175271962e-05,0,41,[],0.01636740006506443,None,['space'],465.00663409999106,465.00663409999106,0.21847550000529736,2.205563622732943,465.2147430999903,465.00663409999106,[-1.5641694000223652],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,8,0,8,0,,,,,,,,2.533156651973883,frequency,290.0,1.0752392197749538,0.0001415928595440941,0,42,[],0.016517800046131015,None,['space'],467.20870640000794,467.20870640000794,0.21728730003815144,2.7504439520120343,467.41515649994835,467.20870640000794,[-1.846825800021179],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
13,0,13,0,9,0,9,0,,,,,,,,2.3343480935034417,frequency,194.0,5.160672262403783,0.0005204275771520023,0,43,[],0.009815699886530638,0.20658549992367625,['space'],469.95577450003475,469.95577450003475,0.20658549992367625,2.540933593427118,470.1655650000321,469.95577450003475,[-2.4174210999626666],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,0,0,0,0,,,,,,475.89087549992837,None,1.797765845759495,time,609.0,1.9120770222376704,6.78464630612823e-05,0,59,[],0.022766999900341034,None,None,476.91939339996316,None,0.22273749997839332,2.0205033457378883,477.135605199961,None,,472.5101334999781,None,"[0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,1,0,1,0,,,,,,,,1.797765845759495,time,6133.0,-1.9553946244665266,9.751691727500107e-05,0,60,[],0.012146000051870942,None,None,478.9396891000215,478.9396891000215,0.2086299000075087,2.0063957457670036,479.15516760002356,478.9396891000215,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,2,0,2,0,,,,,,,,1.797765845759495,time,288.0,1.0715950200384794,0.0001439304957190289,0,61,[],0.011511400109156966,None,['space'],480.95935499994084,480.95935499994084,0.2062942001502961,2.004060045909791,481.17779270000756,480.95935499994084,[-1.62793249997776],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,3,0,3,0,,,,,,,,1.797765845759495,time,4093.0,-0.05025357950652953,8.981798316240752e-05,0,62,[],0.01239220006391406,None,['space'],482.9787546999287,482.9787546999287,0.20649400004185736,2.0042598458013523,483.1935566000175,482.9787546999287,[-1.3912583000492305],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,4,0,4,0,,,,,,,,1.797765845759495,time,1625.0,1.0,6.494171947928903e-05,0,63,[],0.012178999953903258,0.20672459993511438,['space'],484.9981972000096,484.9981972000096,0.20672459993511438,2.0044904456946093,485.20964889996685,484.9981972000096,[-1.3793290000176057],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,5,0,5,0,,,,,,,,1.797765845759495,time,,,,1,63,[],0.008755399961955845,None,['space'],487.008635199978,487.008635199978,0.20341369998641312,2.001179545745908,487.22259429993574,487.008635199978,[-1.3412576999980956],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,6,0,6,0,,,,,,,,1.797765845759495,time,2047.0,-1.372749898462179,6.476478942751642e-05,0,64,[],0.012093299883417785,0.20773039991036057,None,489.0248644000385,489.0248644000385,0.20773039991036057,2.0054962456698555,489.23716419993434,489.0248644000385,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,7,0,7,0,,,,,,,,1.797765845759495,time,966.0,2.9676318719854287,6.06343585653287e-05,0,65,[],0.01267510000616312,0.20586079999338835,None,491.0380508999806,491.0380508999806,0.20586079999338835,2.0036266457528833,491.2497094999999,491.0380508999806,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,8,0,8,0,,,,,,,,1.797765845759495,time,431.0,1.0659425685408164,8.475919133511025e-05,0,66,[],0.0158429000293836,None,['space'],493.04735010000877,493.04735010000877,0.21664420003071427,2.014410045790209,493.26719689997844,493.04735010000877,[-1.6209708000533283],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,9,0,9,0,,,,,,,,1.797765845759495,time,543.0,1.6156659858045193,7.797111330827092e-05,0,67,[],0.0157455001026392,None,['space'],495.0700880000368,495.0700880000368,0.21713470004033297,2.014900545799828,495.28204800002277,495.0700880000368,[-1.6275158999487758],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,10,0,10,0,,,,,,,,1.797765845759495,time,229.0,3.090037957177485,0.0002977623112980397,0,68,[],0.01572819985449314,None,['space'],497.0886372999521,497.0886372999521,0.21789939992595464,2.0156652456854496,497.3050794999581,497.0886372999521,[-1.6933977999724448],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,11,0,11,0,,,,,,,,1.797765845759495,time,3249.0,-2.5324131005785335,5.286268065458775e-05,0,69,[],0.015546199982054532,None,"['space', 'space']",499.10938129993156,499.10938129993156,0.21717069996520877,2.0149365457247037,499.322913800017,499.10938129993156,"[-1.7620090999407694, 0.12509440002031624]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,12,0,12,0,,,,,,,,1.797765845759495,time,767.0,1.6428913660096245,4.8169821257855984e-05,0,70,[],0.01464269997086376,None,None,501.1296774999937,501.1296774999937,0.21702970005571842,2.0147955458152134,501.34531619993504,501.1296774999937,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,13,0,13,0,,,,,,,,1.797765845759495,time,6884.0,-5.269073933798328,8.052994538073511e-05,0,71,[],0.011517600039951503,None,"['space', 'space']",503.1485377999488,503.1485377999488,0.21165170008316636,2.0094175458426613,503.36470589996316,503.1485377999488,"[-1.6419013999402523, 0.16553230001591146]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
14,0,14,0,14,0,14,0,,,,,,,,1.797765845759495,time,2579.0,-2.286703831462903,6.224083432375623e-05,0,72,[],0.012111000018194318,None,['space'],505.16714949999005,505.16714949999005,0.2095975000411272,2.007363345800622,505.3840084000258,505.16714949999005,[0.2120770999463275],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,0,0,0,0,,,,,,509.67887569998857,None,1.5253373502351,none,8000.0,-7.0,8.109050486794653e-05,0,70,[],0.019756800029426813,0.21522170002572238,None,510.7033626999473,None,0.21522170002572238,1.7405590502608224,510.91712669993285,None,,507.1862028000178,None,"[0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,1,0,1,0,,,,,,,,2.004523112492481,none,3364.0,-5.721411107098568,3.76631275417154e-05,0,71,[],0.010812000022269785,0.2060808000387624,['space'],512.442288500024,512.442288500024,0.2060808000387624,2.2106039125312433,512.6561328000389,512.442288500024,[-0.759627400082536],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,2,0,2,0,,,,,,,,2.0409510210206347,none,2997.0,-4.678227722989558,3.210206236140773e-05,0,72,[],0.011297700111754239,0.20681720005813986,None,514.6612669000169,514.6612669000169,0.20681720005813986,2.2477682210787746,514.8749124000315,514.6612669000169,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,3,0,3,0,,,,,,,,1.7082502574612652,none,2119.0,-5.209488791982771,4.251529870355611e-05,0,73,[],0.0070006001042202115,None,['space'],516.9218706999673,516.9218706999673,0.21595640003215522,1.9242066574934205,517.1443936999422,516.9218706999673,[-0.15055710007436574],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,4,0,4,0,,,,,,,,1.0216616433532888,none,,,,1,73,[],0.015611400012858212,None,None,518.8607905999525,518.8607905999525,0.21849839994683862,1.2401600433001274,519.070937099983,518.8607905999525,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,5,0,5,0,,,,,,,,1.2113521544444557,none,2379.0,-6.242146009847669,4.0558773632735016e-05,0,74,[],0.014997699880041182,None,None,520.0980448999908,520.0980448999908,0.21254959993530065,1.4239017543797563,520.3111549000023,520.0980448999908,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,6,0,6,0,,,,,,,,1.124654799792279,none,6350.0,-6.633654636157606,6.128030903671555e-05,0,75,[],0.015388499945402145,None,None,521.5319748999318,521.5319748999318,0.21792439999990165,1.3425791997921805,521.7425631999504,521.5319748999318,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,7,0,7,0,,,,,,,,1.0316855762792894,none,5040.0,-6.811699355442729,6.905111853471274e-05,0,76,[],0.011680999887175858,0.20449089992325753,['space'],522.8739260999719,522.8739260999719,0.20449089992325753,1.236176476202547,523.0843510000268,522.8739260999719,[-0.9677068999735638],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
15,0,15,0,8,0,8,0,,,,,,,,1.5595235739065807,none,1260.0,-2.8643174631136317,3.901859069354829e-05,0,77,[],0.011394200031645596,0.20625200006179512,['space'],524.1206309000263,524.1206309000263,0.20625200006179512,1.7657755739683758,524.3356582999695,524.1206309000263,[-0.8382933000102639],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,0,0,0,0,,,,,0.16666666666666666,529.1091515999287,None,2.906091323371803,frequency,708.0,-5.995634072348356,2.2226102302544952e-05,0,44,[],0.024249100009910762,None,None,530.1309628000017,None,0.22934439999517053,3.1354357233669736,530.3460500999354,None,,525.8996997999493,None,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,1,0,1,0,,,,,,,,2.548374454911899,frequency,631.0,2.57730793810387,6.872114892283586e-05,0,45,[],0.011320000048726797,0.20663580007385463,['space'],533.2530289000133,533.2530289000133,0.20663580007385463,2.755010254985754,533.4612057999475,533.2530289000133,[-2.562207299983129],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,2,0,2,0,,,,,,,,1.7863215022574477,frequency,562.0,0.4240648064244401,6.486339076984036e-05,0,46,[],0.011949600069783628,0.2069657000247389,['space'],536.0156129000243,536.0156129000243,0.2069657000247389,1.9932872022821866,536.2175253999885,536.0156129000243,[-2.269373800023459],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,3,0,3,0,,,,,,,,2.9868854553310493,frequency,501.0,-5.102797988623978,3.961692659556228e-05,0,47,[],0.014643899980001152,None,['space'],538.0167128000176,538.0167128000176,0.21611619996838272,3.203001655299432,538.2221666999394,538.0167128000176,[-1.6462309000780806],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,4,0,4,0,,,,,,,,2.046223025516605,frequency,446.0,-0.14670178687940716,7.296116734473229e-05,0,48,[],0.007366099860519171,None,"['space', 'space']",541.2162860999815,541.2162860999815,0.20447839994449168,2.250701425461097,541.430748899933,541.2162860999815,"[-2.4944220999022946, -0.26909969991538674]",,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,5,0,5,0,,,,,,,,1.2713232971407253,frequency,,,,1,48,[],0.007339799893088639,0.19762249989435077,None,543.4857406000374,543.4857406000374,0.19762249989435077,1.468945797035076,543.6940364999464,543.4857406000374,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,6,0,6,0,,,,,,,,1.6547289967990897,frequency,354.0,-7.0,3.952988376608492e-05,0,49,[],0.016007700003683567,None,None,544.9732937000226,544.9732937000226,0.21983620000537485,1.8745651968044645,545.1888603999978,544.9732937000226,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,7,0,7,0,,,,,,,,2.9892885997447385,frequency,315.0,0.5028706226846418,0.00010449933709918787,0,50,[],0.014721499872393906,None,None,546.8425013000378,546.8425013000378,0.21590429986827075,3.2051928996130092,547.0575178000145,546.8425013000378,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,8,0,8,0,,,,,,,,1.8691106508355884,frequency,281.0,-3.2757071845170675,9.23404748743632e-05,0,51,[],0.010647400165908039,None,None,550.0477214999264,550.0477214999264,0.20858030021190643,2.0776909510474946,550.2679139999673,550.0477214999264,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,9,0,9,0,,,,,,,,2.021427104554104,frequency,250.0,-4.125932711740015,0.00010415338010828503,0,52,[],0.014437599922530353,None,None,552.1470508000348,552.1470508000348,0.21535059995949268,2.236777704513597,552.3599220999749,552.1470508000348,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,10,0,10,0,,,,,,,,2.4575578306668873,frequency,223.0,0.21604563422888567,0.00022593116272663736,0,53,[],0.009766099974513054,0.20301820000167936,None,554.3891548999818,554.3891548999818,0.20301820000167936,2.6605760306685666,554.6010862999829,554.3891548999818,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,11,0,11,0,,,,,,,,2.9334122404456746,frequency,199.0,4.703415601549214,0.0004624438171435398,0,54,[],0.009025800041854382,None,None,557.0642597000115,557.0642597000115,0.206003800034523,3.1394160404801976,557.2788456999697,557.0642597000115,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,12,0,12,0,,,,,,,,2.875047407880115,frequency,177.0,0.6136868006117222,0.0003747728825612309,0,55,[],0.014120000065304339,None,None,560.2235806999961,560.2235806999961,0.21992660011164844,3.0949740079917634,560.4335474999389,560.2235806999961,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,13,0,13,0,,,,,,,,2.2046994102605746,frequency,158.0,-2.561609043316375,0.0003193764500299505,0,56,[],0.01328130008187145,0.21175400004722178,None,563.3109761000378,563.3109761000378,0.21175400004722178,2.4164534103077964,563.5194506000262,563.3109761000378,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
16,0,16,0,14,0,14,0,,,,,,,,1.0310280919171408,frequency,141.0,-6.306937360137804,0.00028072873223284933,0,57,[],0.010313300066627562,None,['space'],565.730760699953,565.730760699953,0.20718120003584772,1.2382092919529886,565.9469640000025,565.730760699953,[-1.4884083999786526],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,0,0,0,0,,,,,,622.8013025999535,None,2.5912328245776175,time,265.0,1.8105360917329505,0.00018672475518103686,0,73,[],0.02193540008738637,None,None,623.8122004999314,None,0.22571840009186417,2.8169512246694817,624.0351061000256,None,,566.9846933999797,None,"[0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]",,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,1,0,1,0,,,,,,,,2.5912328245776175,time,1061.0,1.0222158632689964,5.2424348035255744e-05,0,74,[],0.007361700059846044,0.1999348000390455,None,626.6223622999387,626.6223622999387,0.1999348000390455,2.791167624616663,626.838425999973,626.6223622999387,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,2,0,2,0,,,,,,,,2.5912328245776175,time,141.0,0.04343898434984794,0.0005831841091480675,0,75,[],0.011357600102201104,0.20557820005342364,['space'],629.4305509999394,629.4305509999394,0.20557820005342364,2.796811024631041,629.639253100031,629.4305509999394,[-2.38788219995331],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,3,0,3,0,,,,,,,,2.5912328245776175,time,,,,1,75,[],0.0106305000372231,None,None,632.2418162999675,632.2418162999675,0.20453860005363822,2.7957714246312557,632.4540125000058,632.2418162999675,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,4,0,4,0,,,,,,,,2.5912328245776175,time,158.0,1.2467369934720267,0.0004951310830838876,0,76,[],0.015359500073827803,None,None,635.0520920000272,635.0520920000272,0.21587439998984337,2.807107224567461,635.2627613999648,635.0520920000272,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,5,0,5,0,,,,,,,,2.5912328245776175,time,397.0,0.7239868562487269,8.405534294627215e-05,0,77,[],0.010393999982625246,None,None,637.8604694999522,637.8604694999522,0.20394539996050298,2.7951782245381205,638.0726067000069,637.8604694999522,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,6,0,6,0,,,,,,,,2.5912328245776175,time,177.0,0.0,0.00034920770625886783,0,78,[],0.014075899962335825,None,['space'],640.6744107999839,640.6744107999839,0.2145356999244541,2.8057685245020716,640.8822153999936,640.6744107999839,[-2.0796956000849605],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,7,0,7,0,,,,,,,,2.5912328245776175,time,126.0,0.23000761942083336,0.0007329718738917948,0,79,[],0.010198200005106628,0.2048509999876842,None,643.4816046999767,643.4816046999767,0.2048509999876842,2.7960838245653017,643.6986765000038,643.4816046999767,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,8,0,8,0,,,,,,,,2.5912328245776175,time,842.0,0.4481798652698239,4.165670823695814e-05,0,80,[],0.010006200056523085,0.20607459999155253,None,646.2905956000322,646.2905956000322,0.20607459999155253,2.79730742456917,646.5030081999721,646.2905956000322,,,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
17,0,17,0,9,0,9,0,,,,,,,,2.5912328245776175,time,595.0,2.6590551797511663,7.690567466518805e-05,0,81,[],0.012297000037506223,None,['space'],649.1007489999756,649.1007489999756,0.21129170001950115,2.8025245245971186,649.316521700006,649.1007489999756,[-2.426307999994606],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
18,0,18,0,0,0,0,0,,,,,0.3333333333333333,656.4380800999934,None,2.322216585776806,frequency,8000.0,3.0,0.0002564306919956826,0,58,[],0.020654099993407726,0.21904690004885197,None,657.4522365999874,None,0.21904690004885197,2.5412634858256578,657.6690188000211,None,,651.9082315999549,None,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
18,0,18,0,1,0,1,0,,,,,,,,1.1509621906919307,frequency,6350.0,-0.14465478441317714,0.00012935134216433144,0,59,[],0.009468600037507713,None,['space'],659.9886085999897,659.9886085999897,0.20562720007728785,1.3565893907692186,660.2049964999314,659.9886085999897,[-2.162346199969761],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
18,0,18,0,2,0,2,0,,,,,,,,2.7864623145469585,frequency,5040.0,-3.0948896460669233,0.000105928105092442,0,60,[],0.006445999955758452,None,['space'],661.3618975999998,661.3618975999998,0.2019661000231281,2.9884284145700866,661.5794861000031,661.3618975999998,[-1.1355990000301972],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
18,0,18,0,3,0,3,0,,,,,,,,1.1057614560569007,frequency,4000.0,-5.439201036330475,4.4875567373502774e-05,0,61,[],0.01057450007647276,0.20346490002702922,['space'],664.3724445999833,664.3724445999833,0.20346490002702922,1.30922635608393,664.5873175000306,664.3724445999833,[-2.5784222000511363],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
18,0,18,0,4,0,4,0,,,,,,,,2.278690015239905,frequency,3175.0,2.088656665937253,8.833961835553038e-05,0,62,[],0.010084099951200187,None,['space'],665.6929069999605,665.6929069999605,0.20902219996787608,2.487712215207781,665.9123864999274,665.6929069999605,[-0.8901483999798074],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
18,0,18,0,5,0,5,0,,,,,,,,1.7880349408660334,frequency,2520.0,-1.8669717796297247,6.827968392101826e-05,0,63,[],0.00743330002296716,0.2015362000092864,['space'],668.1999253999675,668.1999253999675,0.2015362000092864,1.9895711408753198,668.414091499988,668.1999253999675,[-2.2132179000182077],,,,,,,,tlvjds,001,fr,0,2022-05-06_11h41.50.914,Continuous,2022.1.1,34.897472970645104,
