sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,break_txt.started,break_txt.stopped,Intervals,feedback.rt,Audiogram_frequency,Audiogram_time,Audiogram_both,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
5,0,5,0,0,0,0,0,,,,,,271.77272029999585,None,2.1986352186743345,time,2701.0,-3.4437812121045472,4.937813069825812e-05,0,26,[],0.024363539996556938,0.2205690400005551,None,272.8073962999915,None,0.2205690400005551,2.4192042586748896,273.0089215999906,None,269.019744899997,None,"[0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334]",,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,1,0,1,0,,,,,,,,2.1986352186743345,time,568.0,-1.3753394717675707,5.192762735558724e-05,0,27,[],0.01964204000250902,None,None,275.2105118999898,275.2105118999898,0.2220657400030177,2.4207009586773522,275.4249887999904,275.2105118999898,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,2,0,2,0,,,,,,,,2.1986352186743345,time,239.0,-7.981741963017699,7.541407175608727e-05,0,28,[],0.013063539998256601,None,None,277.62052640000184,277.62052640000184,0.21302874000684824,2.4116639586811828,277.8366479999968,277.62052640000184,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,3,0,3,0,,,,,,,,2.1986352186743345,time,1275.0,4.852593148846246,9.4216335439407e-05,0,29,[],0.013032839997322299,None,None,280.0400893999904,280.0400893999904,0.21138723999320064,2.410022458667535,280.25559559999965,280.0400893999904,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,4,0,4,0,,,,,,,,2.1986352186743345,time,190.0,-7.407293885161405,0.00012866005946098781,0,30,[],0.020378739995067008,None,['space'],282.46112899998843,282.46112899998843,0.22176934000162873,2.4204045586759633,282.6719902999903,282.46112899998843,,,,[-2.012940200002049],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,5,0,5,0,,,,,,,,2.1986352186743345,time,301.0,-6.0243604500301835,5.670187689561377e-05,0,31,[],0.01641204000043217,None,None,284.87116339999193,284.87116339999193,0.21295724000083283,2.4115924586751674,285.0921684999921,284.87116339999193,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,6,0,6,0,,,,,,,,2.1986352186743345,time,1606.0,-1.343590348526856,4.8849352451639596e-05,0,32,[],0.017320140002993867,None,None,287.29049010000017,287.29049010000017,0.21503414001199417,2.4136693586863287,287.50708759999543,287.29049010000017,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,7,0,7,0,,,,,,,,2.1986352186743345,time,338.0,1.0388080842342275,0.00010442066097827243,0,33,[],0.018383040020125918,None,None,289.70883350000076,289.70883350000076,0.21816364002006594,2.4167988586944005,289.92449599999236,289.70883350000076,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,8,0,8,0,,,,,,,,2.1986352186743345,time,213.0,0.0250967004859749,0.00024066712284900115,0,34,[],0.012354039994534105,None,None,292.1192235999915,292.1192235999915,0.20843273999344092,2.4070679586677755,292.33968289999757,292.1192235999915,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,9,0,9,0,,,,,,,,2.1986352186743345,time,379.0,-8.0,3.264724102951903e-05,0,35,[],0.02010124000662472,None,['space'],294.54062069999054,294.54062069999054,0.2240698399982648,2.4227050586725993,294.75037959999463,294.54062069999054,,,,[-1.9400586999981897],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,10,0,10,0,,,,,,,,2.1986352186743345,time,851.0,-7.969556018540261,1.5907325004237714e-05,0,36,[],0.020010240012197755,None,None,296.9482847999898,296.9482847999898,0.2215175400051521,2.4201527586794866,297.1564597999968,296.9482847999898,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,11,0,11,0,,,,,,,,2.1986352186743345,time,,,,1,36,[],0.011564140004338697,None,None,299.36113920000207,299.36113920000207,0.2082017400098266,2.406836958684161,299.5792805999954,299.36113920000207,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,12,0,12,0,,,,,,,,2.1986352186743345,time,1803.0,4.760918080582627,0.00011403570224014956,0,37,[],0.021307939998223446,None,None,301.777826599995,301.777826599995,0.2307991400011815,2.429434358675516,301.98778070000117,301.777826599995,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
5,0,5,0,13,0,13,0,,,,,,,,2.1986352186743345,time,268.0,-1.4403812641921538,0.00012573434650015277,0,38,[],0.019985740014817566,None,None,304.1892703999911,304.1892703999911,0.22320424001372885,2.4218394586880634,304.3963567000028,304.1892703999911,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,0,0,0,0,,,,,0.5833333333333334,309.3847090999916,None,1.9688896111835255,frequency,7379.0,1.1156571921431895,0.0001850165388186037,0,40,[],0.02364703999774065,None,None,310.4009625999897,None,0.2407045400032075,2.209594151186733,310.6144091000024,None,306.6077065999998,None,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,1,0,1,0,,,,,,,,2.430084189014268,frequency,4925.0,1.0,0.0001655937853633201,0,41,[],0.017628239991609007,None,['space'],312.5866379999934,312.5866379999934,0.2321182399900863,2.6622024290043544,312.80349969999224,312.5866379999934,,,,[-1.7615894000045955],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,2,0,2,0,,,,,,,,1.8305631441089714,frequency,3287.0,-0.016273921213115106,7.129043008965046e-05,0,42,[],0.019823139999061823,None,['space'],315.2302092999889,315.2302092999889,0.23910753999371082,2.0696706841026824,315.4548702000029,315.2302092999889,,,,[-2.34228249998705],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,3,0,3,0,,,,,,,,2.5066791644611732,frequency,2194.0,1.9134967577183533,9.860943834406236e-05,0,43,[],0.01973483999609016,None,None,317.2786621999985,317.2786621999985,0.2292538399924524,2.7359330044536256,317.4914043000026,317.2786621999985,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,4,0,4,0,,,,,,,,2.1680666599503238,frequency,,,,1,43,[],0.015273640005034395,None,None,319.9955334999977,319.9955334999977,0.2212651400041068,2.3893317999544306,320.2160950999969,319.9955334999977,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,5,0,5,0,,,,,,,,1.4830387169508703,frequency,977.0,2.4909911162346643,5.781315740283787e-05,0,44,[],0.02140594000229612,None,None,322.38584190000256,322.38584190000256,0.23400094000680838,1.7170396569576787,322.60253139999986,322.38584190000256,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,6,0,6,0,,,,,,,,1.7074705858524701,frequency,652.0,0.8353959525115607,5.420599973271173e-05,0,45,[],0.016643139999359846,None,None,324.07894969999325,324.07894969999325,0.21599214000161737,1.9234627258540875,324.3002176000009,324.07894969999325,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,7,0,7,0,,,,,,,,1.593464323089807,frequency,435.0,1.1157582656287635,8.501429993270803e-05,0,46,[],0.019690640008775517,None,None,326.00540490000276,326.00540490000276,0.22595644000102766,1.8194207630908346,326.21773530000064,326.00540490000276,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,8,0,8,0,,,,,,,,2.6694702206930114,frequency,290.0,1.238627037720129,0.0001442815314975031,0,47,[],0.0197330400114879,None,None,327.81351199999335,327.81351199999335,0.22723354000481777,2.896703760697829,328.03145329999097,327.81351199999335,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
6,0,6,0,9,0,9,0,,,,,,,,1.222173855456923,frequency,194.0,0.7879614863256219,0.000314575403766411,0,48,[],0.01964414000394754,None,['space'],330.6993524999998,330.6993524999998,0.22689963999437168,1.4490734954512947,330.9216684999992,330.6993524999998,,,,[-2.443296500001452],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,0,0,0,0,,,,,0.3333333333333333,335.88252099999227,None,2.462711184738271,frequency,5279.0,7.931640746329275,0.0003550320363281513,0,49,[],0.02439574000891298,None,None,336.9170097999886,None,0.25015964001067914,2.71287082474895,337.14508279999427,None,332.1379205999983,None,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,1,0,1,0,,,,,,,,2.8594529898789407,frequency,4190.0,-0.518587480827968,9.139069148461568e-05,0,50,[],0.01483424000616651,None,['space'],339.5971681999945,339.5971681999945,0.21001004001300316,3.069463029891944,339.8160965999996,339.5971681999945,,,,[-2.2850709999911487],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,2,0,2,0,,,,,,,,1.5859306692326134,frequency,3326.0,8.031174377045495,0.00018178020882180456,0,51,[],0.006922339991433546,None,['space'],342.6854616999917,342.6854616999917,0.20124383999791462,1.787174509230528,342.90227839999716,342.6854616999917,,,,[-2.5566462999995565],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,3,0,3,0,,,,,,,,2.250994016757895,frequency,2640.0,5.944709311257308,0.00015304772164209608,0,52,[],0.01952604000689462,None,['space'],344.493241499993,344.493241499993,0.2244499400112545,2.4754439567691495,344.70484359998954,344.493241499993,,,,[-1.4607473999931244],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,4,0,4,0,,,,,,,,2.7645753579122854,frequency,2095.0,5.696890108178831,0.00014820765871671347,0,53,[],0.0149409400037257,None,"['space', 'space']",346.95603590000246,346.95603590000246,0.2134992399951443,2.9780745979074297,347.17521279999346,346.95603590000246,,,,"[-1.995807599989348, 0.16505140000663232]",,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,5,0,5,0,,,,,,,,2.538137820898363,frequency,,,,1,53,[],0.01587724000273738,0.21242294000694528,None,349.94005269999616,349.94005269999616,0.21242294000694528,2.750560760905308,350.15851549999206,349.94005269999616,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,6,0,6,0,,,,,,,,1.299640236695373,frequency,1320.0,15.0,0.0002967551315828762,0,54,[],0.01569673999620136,0.2075491399882594,None,352.69644040000276,352.69644040000276,0.2075491399882594,1.5071893766836324,352.91271569998935,352.69644040000276,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,7,0,7,0,,,,,,,,1.116906552224747,frequency,1048.0,6.769380590106162,0.00010041401580673216,0,55,[],0.01904283999465406,None,['space'],354.20467369999096,354.20467369999096,0.23076833999948576,1.3476748922242328,354.42106120000244,354.20467369999096,,,,[-1.092591699998593],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,8,0,8,0,,,,,,,,1.7437319628183299,frequency,832.0,8.428433964528462,0.00010364929408428207,0,56,[],0.014312940009403974,None,['space'],355.53293689999555,355.53293689999555,0.22182484000222757,1.9655568028205574,355.7616333999904,355.53293689999555,,,,[-0.9896623999957228],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,9,0,9,0,,,,,,,,1.3294513755746908,frequency,660.0,1.8647536333488417,6.015650441093399e-05,0,57,[],0.011880139994900674,0.20242144000076223,['space'],357.5060191999946,357.5060191999946,0.20242144000076223,1.531872815575453,357.7187550999952,357.5060191999946,,,,[-1.5943342999962624],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,10,0,10,0,,,,,,,,2.4717564331706363,frequency,524.0,3.3386999701189315,9.94324377832247e-05,0,58,[],0.015570140007184818,None,None,359.0508389999886,359.0508389999886,0.22762464001425542,2.6993810731848917,359.26715949999925,359.0508389999886,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,11,0,11,0,,,,,,,,1.2929327527422174,frequency,416.0,6.850091215703636,0.00016665243208081645,0,59,[],0.014280340008554049,0.20020664000185207,['space'],361.74104409999563,361.74104409999563,0.20020664000185207,1.4931393927440695,361.9432336999889,361.74104409999563,,,,[-2.108724000005168],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,12,0,12,0,,,,,,,,2.8859906247250513,frequency,330.0,10.17545176333371,0.00030566547014431773,0,60,[],0.01579284000035841,None,['space'],363.23880789999384,363.23880789999384,0.2236932399973739,3.109683864722425,363.45501639999566,363.23880789999384,,,,[-1.0230173999880208],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,13,0,13,0,,,,,,,,2.566407125288839,frequency,262.0,3.757670542203362,0.00023854470566446465,0,61,[],0.014579540002159774,None,['space'],366.3446460999985,366.3446460999985,0.2116516400128603,2.7780587653016995,366.5611416999891,366.3446460999985,,,,[-2.801476900000125],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
7,0,7,0,14,0,14,0,,,,,,,,2.0686159143605676,frequency,208.0,14.56099064309002,0.001335326748270802,0,62,[],0.014433040007133968,None,['space'],369.13087280000036,369.13087280000036,0.21278094001172576,2.2813968543722933,369.34944439999526,369.13087280000036,,,,[-2.258188499996322],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,0,0,0,0,,,,,,375.2738468999887,None,1.2445200070266045,time,500.0,-7.0,3.191317430952745e-05,0,39,[],0.024653239990584552,None,None,376.29805789999955,None,0.236368539990508,1.4808885470171125,376.51795870000205,None,371.42161710000073,None,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334]",,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,1,0,1,0,,,,,,,,1.2445200070266045,time,2998.0,-4.109562339022328,3.423539322718015e-05,0,40,[],0.014208840002538636,None,None,377.75666159999673,377.75666159999673,0.21238173999881838,1.4569017470254229,377.96884200000204,377.75666159999673,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,2,0,2,0,,,,,,,,1.2445200070266045,time,445.0,-6.386107652377488,3.559757653799883e-05,0,41,[],0.017938539982424118,None,None,379.2195762999909,379.2195762999909,0.22234023998316843,1.466860247009773,379.4369818999985,379.2195762999909,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,3,0,3,0,,,,,,,,1.2445200070266045,time,1588.0,1.379709171151724,6.533220902144793e-05,0,42,[],0.01453043999208603,None,None,380.67647099999886,380.67647099999886,0.21289953999803402,1.4574195470246385,380.88900289998855,380.67647099999886,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,4,0,4,0,,,,,,,,1.2445200070266045,time,944.0,-6.563629362775053,1.9943754140004725e-05,0,43,[],0.016176539997104555,None,None,382.1402260999894,382.1402260999894,0.22261604000232182,1.4671360470289263,382.35643329999584,382.1402260999894,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,5,0,5,0,,,,,,,,1.2445200070266045,time,280.0,-1.4496324656138757,0.0001148417142190929,0,44,[],0.012915140003315173,None,None,383.5980770999886,383.5980770999886,0.2108867400093004,1.455406747035905,383.81225319999794,383.5980770999886,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,6,0,6,0,,,,,,,,1.2445200070266045,time,1060.0,1.7958239005834011,5.72563269999974e-05,0,45,[],0.017352640003082342,None,['space'],385.05957789999957,385.05957789999957,0.22333234001416713,1.4678523470407716,385.2787520999991,385.05957789999957,,,,[-1.0670319000055315],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,7,0,7,0,,,,,,,,1.2445200070266045,time,125.0,-3.717786393291549,0.00047106483425759247,0,46,[],0.01384004000283312,None,None,386.5171784999984,386.5171784999984,0.213000040006591,1.4575200470331955,386.73356039999635,386.5171784999984,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,8,0,8,0,,,,,,,,1.2445200070266045,time,353.0,-2.194592911701655,6.893948793956255e-05,0,47,[],0.016655739993439056,None,None,387.978638399989,387.978638399989,0.21709884000301827,1.4616188470296227,388.19912509999995,387.978638399989,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,9,0,9,0,,,,,,,,1.2445200070266045,time,630.0,-3.9743100307460657,3.237833430302629e-05,0,48,[],0.009954140012268908,0.20411794001120143,None,389.440895199994,389.440895199994,0.20411794001120143,1.448637947037806,389.652806699989,389.440895199994,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,10,0,10,0,,,,,,,,1.2445200070266045,time,,,,1,48,[],0.016324739990523085,None,None,390.89873519999674,390.89873519999674,0.22128394000174012,1.4658039470283446,391.11403929999506,390.89873519999674,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
8,0,8,0,11,0,11,0,,,,,,,,1.2445200070266045,time,187.0,0.49726540923219265,0.0003312174865389871,0,49,[],0.014968939998652786,None,None,392.3572126999934,392.3572126999934,0.21479654000722803,1.4593165470338325,392.572196299996,392.3572126999934,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,0,0,0,0,,,,,,398.0155025999993,None,1.0199566947646486,none,1845.0,1.7201070209042353,8.266442299778444e-05,0,43,[],0.02443263999884948,None,None,399.0281246999948,None,0.24039373999403324,1.2603504347586818,399.2416705999931,None,393.81891609999,None,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666]",,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,1,0,1,0,,,,,,,,1.0842124019831663,none,3483.0,0.8854992658552359,8.289955961903242e-05,0,44,[],0.01406524000049103,None,None,400.2628643999924,400.2628643999924,0.21365994001098443,1.2978723419941507,400.4763183999894,400.2628643999924,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,2,0,2,0,,,,,,,,1.6704928634727059,none,977.0,1.3768685021607643,5.085346594524686e-05,0,45,[],0.01205763999314513,0.20890063999104314,None,401.56812199999695,401.56812199999695,0.20890063999104314,1.879393503463749,401.78295680000156,401.56812199999695,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,3,0,3,0,,,,,,,,2.486021663887718,none,3909.0,0.4660900198595552,8.688204070469919e-05,0,46,[],0.018302840006072074,None,None,403.45499459998973,403.45499459998973,0.2231936400057748,2.709215303893493,403.6762694999925,403.45499459998973,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,4,0,4,0,,,,,,,,2.436445764130026,none,7379.0,1.7685194176339079,0.00019945901198490068,0,47,[],0.018032539999694563,None,['space'],406.158703299996,406.158703299996,0.22886263999680523,2.665308404126831,406.376488599999,406.158703299996,,,,[-2.3262565000040922],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,5,0,5,0,,,,,,,,1.4174794406947924,none,1231.0,5.405787744985986,0.00010008776689987973,0,48,[],0.00977324000268709,None,['space'],408.8115983999887,408.8115983999887,0.20728673999838065,1.624766180693173,409.02844129998994,408.8115983999887,,,,[-2.26726829999825],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,6,0,6,0,,,,,,,,2.9325313116985017,none,2764.0,-0.7168557888358205,6.398488766100198e-05,0,49,[],0.017585139998118393,None,['space'],410.4518639000016,410.4518639000016,0.22203663999971468,3.1545679516982164,410.6648729000008,410.4518639000016,,,,[-1.1558205999899656],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,7,0,7,0,,,,,,,,1.5538348799346675,none,4925.0,1.0,0.0001655937853633201,0,50,[],0.014170840004226193,None,None,413.59309779999603,413.59309779999603,0.2140927400032524,1.76792761993792,413.80748829999357,413.59309779999603,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,8,0,8,0,,,,,,,,2.617579611541692,none,652.0,-0.06976421569529656,4.884154013253361e-05,0,51,[],0.010863040006370284,None,['space'],415.3747766000015,415.3747766000015,0.21335134000401013,2.830930951545702,415.5906888000027,415.3747766000015,,,,[-1.3747703999979421],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
9,0,9,0,9,0,9,0,,,,,,,,1.1466175428488377,none,,,,1,51,[],0.014829439998720773,None,None,418.21164119998866,418.21164119998866,0.2135962400061544,1.360213782854992,418.43087349999405,418.21164119998866,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,0,0,0,0,,,,,,422.30892579999636,None,1.5578331244839332,time,6205.0,1.354413419840386,0.00014671387893810776,0,50,[],0.024550140005885623,None,None,423.32200960000046,None,0.2195564400171861,1.7773895645011193,423.53253289998975,None,419.57860699998855,None,"[0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333]",,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,1,0,1,0,,,,,,,,1.5578331244839332,time,,,,1,50,[],0.013338140008272603,0.20855324000876863,None,425.0868734999967,425.0868734999967,0.20855324000876863,1.7663863644927018,425.30039379998925,425.0868734999967,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,2,0,2,0,,,,,,,,1.5578331244839332,time,775.0,0.2387312162701054,4.060564652871723e-05,0,51,[],0.01562603999627754,None,None,426.85730930000136,426.85730930000136,0.21553513999970164,1.7733682644836348,427.0765551999939,426.85730930000136,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,3,0,3,0,,,,,,,,1.5578331244839332,time,1464.0,5.940643375280319,9.749103086284335e-05,0,52,[],0.012411640011123382,None,None,428.6419601999951,428.6419601999951,0.2135422400169773,1.7713753645009105,428.860088299989,428.6419601999951,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,4,0,4,0,,,,,,,,1.5578331244839332,time,870.0,0.8271377731178818,4.438970510037612e-05,0,53,[],0.008709940011613071,0.1896807400189573,['space'],430.4304947999917,430.4304947999917,0.1896807400189573,1.7475138645028905,430.63213669999095,430.4304947999917,,,,[-1.3661245999974199],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,5,0,5,0,,,,,,,,1.5578331244839332,time,977.0,2.352265288774194,5.6897134830069683e-05,0,54,[],0.01726434000011068,None,None,432.19059469999047,432.19059469999047,0.2321777400065912,1.7900108644905244,432.4123352000024,432.19059469999047,,,,,,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,6,0,6,0,,,,,,,,1.5578331244839332,time,4925.0,0.0,0.00014758561655417712,0,55,[],0.011235840007429942,None,['space'],433.9697143999947,433.9697143999947,0.2155177400127286,1.7733508644966618,434.19116750000103,433.9697143999947,,,,[-1.1858680000004824],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
10,0,10,0,7,0,7,0,,,,,,,,1.5578331244839332,time,690.0,0.0,4.5903087711121356e-05,0,56,[],0.01278534000448417,None,['space'],435.7471815000026,435.7471815000026,0.21687564000603743,1.7747087644899706,435.96921799999836,435.7471815000026,,,,[-1.3477820999978576],,,,,,,quicsb,001,fr,0,2022-07-21_14h56.39.686,Continuous,2022.1.1,34.86564349927824,
