sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
1,0,1,0,8,0,8,0,,,,,,,,2.7011674873608,time,1741.0,1.3898571361235565,7.406961546204823e-05,0,47,[],0.025728509994223714,None,['space'],107.10333379986696,107.10333379986696,0.2264587099198252,2.9276261972806252,107.31925239996053,107.10333379986696,[-2.020772999851033],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,9,0,9,0,,,,,,,,2.7011674873608,time,1551.0,2.9765565504731955,7.41147364473067e-05,0,48,[],0.02425870974548161,None,['space'],110.04882779996842,110.04882779996842,0.22557880962267518,2.926746296983475,110.25672419997863,110.04882779996842,[-2.5501589998602867],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,10,0,10,0,,,,,,,,2.7011674873608,time,1035.0,1.360489876207903,5.3234396165042644e-05,0,49,[],0.023429909721016884,None,['space'],112.98720919992775,112.98720919992775,0.22026100987568498,2.921428497236485,113.1955783998128,112.98720919992775,[-2.5193800998385996],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,11,0,11,0,,,,,,,,2.7011674873608,time,366.0,1.5707675599944588,0.00010230574321349966,0,50,[],0.022357309935614467,None,['space'],115.92399769998156,115.92399769998156,0.21776680974289775,2.918934297103698,116.1339228998404,115.92399769998156,[-2.3612296998035163],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
1,0,1,0,12,0,12,0,,,,,,,,2.7011674873608,time,2193.0,2.794623507129599,0.00010910712599978137,0,51,[],0.016479810001328588,0.2095431098714471,['space'],118.86744189984165,118.86744189984165,0.2095431098714471,2.910710597232247,119.08131899987347,118.86744189984165,[-2.5212689999025315],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,0,0,0,0,,,,,,124.18918519979343,None,2.2225254060244195,frequency,158.0,2.142983692422344,0.0005489496671026132,0,28,[],0.02627720986492932,None,None,125.20650899992324,None,0.23220521002076566,2.454730616045185,125.42792419996113,None,,121.80482419999316,None,0.5833333333333334,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,1,0,1,0,,,,,,,,1.6396109531090735,frequency,236.0,2.1730749196534562,0.0002503173445311388,0,29,[],0.023547909688204527,0.2219293098896742,['space'],127.66900949995033,127.66900949995033,0.2219293098896742,1.8615402629987476,127.87594969989732,127.66900949995033,[-1.4909252999350429],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,2,0,2,0,,,,,,,,1.7340087484716844,frequency,354.0,2.0,0.00011141034968120162,0,30,[],0.02410411019809544,None,['space'],129.54373449995182,129.54373449995182,0.23035291023552418,1.9643616587072086,129.7669214999769,129.54373449995182,[-1.5011805999092758],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,3,0,3,0,,,,,,,,2.2243411096235572,frequency,530.0,2.135702667804788,8.537524230336388e-05,0,31,[],0.024350609863176942,None,['space'],131.51769959996454,131.51769959996454,0.2249208097346127,2.44926191935817,131.7356473999098,131.51769959996454,[-1.5552077998872846],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,4,0,4,0,,,,,,,,1.0993816815947066,frequency,794.0,3.469947742569493,5.761618420390442e-05,0,32,[],0.021650810027495027,0.2181400100234896,['space'],133.9765828999225,133.9765828999225,0.2181400100234896,1.3175216916181962,134.1831160997972,133.9765828999225,[-2.142356799915433],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,5,0,5,0,,,,,,,,1.5161372535782436,frequency,,,,1,32,[],0.023484609555453062,None,['space'],135.310889699962,135.310889699962,0.22240320965647697,1.7385404632347206,135.52288879989646,135.310889699962,[-0.8449744998943061],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
