sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,Audiogram_none,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_frequency,Audiogram_time,Audiogram_both,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
3,0,3,0,5,0,5,0,,,,,,,,2.1303831052247295,frequency,2639.0,4.675714413882453,0.00013235080721803912,0,,50,['none'],0.00917176646180451,None,['space'],141.6698405998759,141.6698405998759,0.22545816656202078,2.3558412717867503,141.89216759987175,141.6698405998759,[-2.459759599994868],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
3,0,3,0,6,0,6,0,,,,,,,,1.9746964370556754,frequency,3325.0,1.7972694204798496,8.866365144409246e-05,0,,51,['none'],0.008772366680204868,None,['space'],144.043890299974,144.043890299974,0.21972696669399738,2.194423403749673,144.2614428999368,144.043890299974,[-1.9782710999716073],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
3,0,3,0,7,0,7,0,,,,,,,,1.2323398801802614,frequency,4189.0,4.544521286802879,0.0001635871826096362,0,,52,['none'],0.006852766498923302,None,['space'],146.26314729987644,146.26314729987644,0.21286916639655828,1.4452090465768197,146.4793411998544,146.26314729987644,[-1.7728892001323402],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
3,0,3,0,8,0,8,0,,,,,,,,2.270030123925224,frequency,5278.0,9.0,0.0004016038913566396,0,,53,['none'],0.008751966524869204,None,['space'],147.74096910003573,147.74096910003573,0.22068066662177444,2.4907107905469985,147.96465400001034,147.74096910003573,[-1.0835581000428647],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
3,0,3,0,9,0,9,0,,,,,,,,1.819615952406529,frequency,6650.0,11.053184802636807,0.0005019934279201085,0,,54,['none'],0.00030686636455357075,0.18684716639108956,['space'],150.25985619984567,150.25985619984567,0.18684716639108956,2.0064631187976185,150.46978059993125,150.25985619984567,[-2.090252500027418],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
3,0,3,0,10,0,10,0,,,,,,,,1.94218688039119,frequency,,,,1,,54,['none'],0.009002066683024168,None,['space'],152.3179264999926,152.3179264999926,0.21599126677028835,2.158178147161478,152.54381439997815,152.3179264999926,[-1.6111584000755101],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666]",159.4913095999509,None,2.2797442178838065,time,151.0,-1.752365529566688,0.00040149611027658473,0,,52,['none'],0.012586366618052125,None,None,160.53690969990566,None,0.2390652666799724,2.518809484563779,160.76931729982607,None,,154.50989690003917,None,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,1,0,1,0,,,,,,,,2.2797442178838065,time,,,,1,,52,['none'],0.008501466596499085,None,['space'],163.06323540001176,163.06323540001176,0.21311806654557586,2.4928622844293824,163.28151510003954,163.06323540001176,[-1.9323591999709606],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,2,0,2,0,,,,,,,,2.2797442178838065,time,478.0,-5.834005297781871,3.7072325967155524e-05,0,,53,['none'],0.01007176679559052,None,None,165.5824575999286,165.5824575999286,0.22336586681194603,2.5031100846957526,165.79939039982855,165.5824575999286,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,3,0,3,0,,,,,,,,2.2797442178838065,time,301.0,1.610186377460086,0.000136560398721952,0,,54,['none'],0.005418066633865237,None,None,168.10346929985099,168.10346929985099,0.21110066678375006,2.4908448846675566,168.3222306999378,168.10346929985099,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,4,0,4,0,,,,,,,,2.2797442178838065,time,677.0,-2.245706967533259,3.6325409411485124e-05,0,,55,['none'],0.008940266445279121,None,['space'],170.63568810001016,170.63568810001016,0.22217216645367444,2.501916384337481,170.85082209995016,170.63568810001016,[-2.1060216000769287],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,5,0,5,0,,,,,,,,2.2797442178838065,time,190.0,0.07756246588794102,0.00030456960869091525,0,,56,['none'],0.008100466569885612,None,None,173.1598226998467,173.1598226998467,0.23116376670077443,2.510907984584581,173.38429689989425,173.1598226998467,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,6,0,6,0,,,,,,,,2.2797442178838065,time,379.0,-6.0,4.110044135703069e-05,0,,57,['none'],0.008578466717153788,None,['space'],175.6849452999886,175.6849452999886,0.22172216675244272,2.5014663846362493,175.9037468000315,175.6849452999886,[-1.9863776001147926],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,7,0,7,0,,,,,,,,2.2797442178838065,time,169.0,-2.577265136293148,0.00028120500819862437,0,,58,['none'],0.008031066507101059,None,None,178.20532969990745,178.20532969990745,0.21829286660067737,2.498037084484484,178.42785069998354,178.20532969990745,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,8,0,8,0,,,,,,,,2.2797442178838065,time,135.0,-4.672394274925694,0.00037004822246096235,0,,59,['none'],0.008320966502651572,None,['space'],180.73395069991238,180.73395069991238,0.22280256659723818,2.5025467844810447,180.94820749992505,180.73395069991238,[-1.7564813001081347],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,9,0,9,0,,,,,,,,2.2797442178838065,time,239.0,1.1056839435905497,0.00021469586751421199,0,,60,['none'],0.007251466624438763,None,None,183.2510505998507,183.2510505998507,0.21488606673665345,2.49463028462046,183.46744319982827,183.2510505998507,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,10,0,10,0,,,,,,,,2.2797442178838065,time,1014.0,1.2984657049146067,5.183561321660699e-05,0,,61,['none'],0.004023566609248519,None,['space'],185.7751486999914,185.7751486999914,0.22048986656591296,2.5002340844497195,186.00018780003302,185.7751486999914,[-1.910060599911958],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,11,0,11,0,,,,,,,,2.2797442178838065,time,537.0,-4.753515380009487,3.79934733258959e-05,0,,62,['none'],0.00825566635467112,None,None,188.30591659992933,188.30591659992933,0.22137666656635702,2.5011208844501636,188.5266401998233,188.30591659992933,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
4,0,4,0,12,0,12,0,,,,,,,,2.2797442178838065,time,1138.0,0.4342398207728486,5.2378818308190854e-05,0,,63,['none'],0.003962066723033786,None,None,190.82960970001295,190.82960970001295,0.20682506659068167,2.486569284474488,191.050699000014,190.82960970001295,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,0,0,0,0,,,,,,197.5204594999086,None,1.2525238469534414,both,222.0,-2.2241072025114605,0.0001721124636753759,0,,53,['none'],0.012446366716176271,None,None,198.54278539982624,None,0.2083388667088002,1.4608627136622416,198.7519652999472,None,,193.36158559983596,None,0.3333333333333333,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,1,0,1,0,,,,,,,,1.2525238469534414,both,280.0,-0.38471636784216257,0.00012982115581312604,0,,54,['none'],0.0005452665500342846,0.19518256676383317,None,200.04530190001242,200.04530190001242,0.19518256676383317,1.4477064137172746,200.26117970002815,200.04530190001242,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,2,0,2,0,,,,,,,,1.2525238469534414,both,353.0,-2.4122012818282093,6.723379641703749e-05,0,,55,['none'],0.004520466551184654,0.19908626656979322,['space'],201.54352899990045,201.54352899990045,0.19908626656979322,1.4516101135232347,201.7513339999132,201.54352899990045,[-0.7581631001085043],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,3,0,3,0,,,,,,,,1.2525238469534414,both,445.0,-2.1807335970871318,5.7768239860476465e-05,0,,56,['none'],0.0029950665775686502,None,['space'],203.04136569984257,203.04136569984257,0.21772996662184596,1.4702538135752874,203.26592329982668,203.04136569984257,[-1.1119983000680804],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,4,0,4,0,,,,,,,,1.2525238469534414,both,561.0,-2.9094520830642794,4.430157697175496e-05,0,,57,['none'],0.015858333557844162,None,['space'],204.55214269994758,204.55214269994758,0.21920383349061012,1.4717276804440516,204.7803376999218,204.55214269994758,[-1.1427108999341726],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,5,0,5,0,,,,,,,,1.2525238469534414,both,707.0,0.1939044036246642,4.5414924936815916e-05,0,,58,['none'],0.0080700668040663,None,['space'],206.05206410004757,206.05206410004757,0.21783206681720912,1.4703559137706506,206.2781964999158,206.05206410004757,[-1.210448500001803],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,6,0,6,0,,,,,,,,1.2525238469534414,both,891.0,-1.6273500651850727,3.3957344971797134e-05,0,,59,['none'],0.008139866637066007,None,"['space', 'space']",207.5613022998441,207.5613022998441,0.22952686669304967,1.482050713646491,207.78206530003808,207.5613022998441,"[-1.2078527000267059, 0.0966395998839289]",,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,7,0,7,0,,,,,,,,1.2525238469534414,both,1122.0,-2.2481122319019615,3.794593037944271e-05,0,,60,['none'],0.007855466334149241,None,['space'],209.06443229992874,209.06443229992874,0.22921426640823483,1.4817381133616763,209.2883192000445,209.06443229992874,[-0.014130499912425876],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,8,0,8,0,,,,,,,,1.2525238469534414,both,1414.0,-3.0,3.57071160988931e-05,0,,61,['none'],0.007285166531801224,None,['space'],210.56624109996483,210.56624109996483,0.21845496632158756,1.470978813275029,210.78656399995089,210.56624109996483,[-0.052640900015830994],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,9,0,9,0,,,,,,,,1.2525238469534414,both,1782.0,0.3013258923780491,6.726180311580984e-05,0,,62,['none'],0.007049366598948836,None,['space'],212.06511409999803,212.06511409999803,0.21787996659986675,1.4704038135533082,212.28173629986122,212.06511409999803,[-0.03192079998552799],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,10,0,10,0,,,,,,,,1.2525238469534414,both,2245.0,3.202831583013998,0.00011602390083472985,0,,63,['none'],0.007842766353860497,None,['space'],213.56684869993478,213.56684869993478,0.2119052663911134,1.4644291133445548,213.78722830000333,213.56684869993478,[0.16412340011447668],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,11,0,11,0,,,,,,,,1.2525238469534414,both,2829.0,-1.106892198739843,5.7619232624455253e-05,0,,64,['none'],0.007796366466209292,None,None,215.07028009998612,215.07028009998612,0.2261674664914608,1.4786913134449022,215.284969399916,215.07028009998612,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,12,0,12,0,,,,,,,,1.2525238469534414,both,,,,1,,64,['none'],0.007532566320151091,0.19829076644964516,"['space', 'space']",216.57223809999414,216.57223809999414,0.19829076644964516,1.4508146134030866,216.7714188999962,216.57223809999414,"[-1.2428230999503285, 0.07910299999639392]",,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,13,0,13,0,,,,,,,,1.2525238469534414,both,4490.0,2.3511032693107223,0.00015422891702966874,0,,65,['none'],0.008794366614893079,None,['space'],218.05876079993322,218.05876079993322,0.23042596643790603,1.4829498133913475,218.27708519995213,218.05876079993322,[0.08003600011579692],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
5,0,5,0,14,0,14,0,,,,,,,,1.2525238469534414,both,5657.0,-1.6094107485939322,0.00010678112033359966,0,,66,['none'],0.00495856674388051,None,['space'],219.55867399997078,219.55867399997078,0.2111773667857051,1.4637012137391465,219.77739369985647,219.55867399997078,[0.0991760001052171],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,,225.07494399999268,None,1.3485756233442487,frequency,131.0,5.62460092574417,0.0012789477758069947,0,,55,['none'],0.012851066654548049,None,None,226.10221719997935,None,0.2100319666787982,1.558607590023047,226.31227139988914,None,,221.05429959995672,None,0.3333333333333333,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,2.035731302870052,frequency,165.0,8.0,0.0009869489076773142,0,,56,['none'],0.006913366494700313,0.1972122665029019,['space'],227.69337500003166,227.69337500003166,0.1972122665029019,2.232943569372954,227.9005324000027,227.69337500003166,[-0.6277756998315454],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,2.0053433520329484,frequency,208.0,6.294136330528815,0.0005155191859194193,0,,57,['none'],0.007108866702765226,None,['space'],229.96639680000953,229.96639680000953,0.2132561665493995,2.218599518582348,230.1863994000014,229.96639680000953,[-1.8613179998937994],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,1.8350982223827215,frequency,262.0,2.646671889003393,0.00020990358180833428,0,,58,['none'],0.007272266549989581,None,['space'],232.21239549992606,232.21239549992606,0.2233866665046662,2.0584848888873877,232.43552549998276,232.21239549992606,[-1.8660122000146657],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,1.9476493869327387,frequency,330.0,3.4191111281253193,0.00014042012301256163,0,,59,['none'],0.0005915667861700058,None,['space'],234.2961644998286,234.2961644998286,0.21158586675301194,2.1592352536857504,234.5287154999096,234.2961644998286,[-1.6710169001016766],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,1.3534447508530871,frequency,416.0,6.094271199600104,0.00015276387116020744,0,,60,['none'],0.0007381667383015156,None,['space'],236.4983856000472,236.4983856000472,0.20404926664195955,1.5574940174950467,236.72438149992377,236.4983856000472,[-1.8091971999965608],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,2.9762213899475847,frequency,,,,1,,60,['none'],0.006992466747760773,None,['space'],238.10221339995041,238.10221339995041,0.21612436673603952,3.192345756683624,238.32461779983714,238.10221339995041,[-1.3166017001494765],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,2.0978461032419276,frequency,660.0,6.8083271406356705,0.0001062823791459124,0,,61,['none'],0.008540366310626268,None,None,241.32236430002376,241.32236430002376,0.2267762664705515,2.324622369712479,241.5459620000329,241.32236430002376,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,1.3616288899433977,frequency,832.0,7.498135395246756,9.312181245140687e-05,0,,62,['none'],0.005294866627082229,None,['space'],243.6648925000336,243.6648925000336,0.208610066678375,1.5702389566217727,243.8882350998465,243.6648925000336,[-1.935814900090918],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,1.9156156239465238,frequency,1048.0,2.389301950602171,6.064435815788941e-05,0,,63,['none'],0.002513866638764739,None,['space'],245.26881000003777,245.26881000003777,0.21260516648180783,2.1282207904283315,245.49494789983146,245.26881000003777,[-1.2590197001118213],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,10,0,10,0,,,,,,,,1.867242703424382,frequency,1320.0,3.400260976600098,7.80568976688638e-05,0,,64,['none'],0.00511946645565331,None,['space'],247.43817700003274,247.43817700003274,0.22136086644604802,2.08860356987043,247.6586102999281,247.43817700003274,[-1.6604265000205487],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,11,0,11,0,,,,,,,,1.8407891597661417,frequency,1663.0,7.015074549209245,0.00013364875269302305,0,,65,['none'],0.0025559666100889444,None,['space'],249.56002749991603,249.56002749991603,0.2063319666776806,2.0471211264438223,249.77362789981999,249.56002749991603,[-1.7267305999994278],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,12,0,12,0,,,,,,,,2.4390089023311416,frequency,2095.0,4.178657677972709,0.0001244397199696315,0,,66,['none'],0.0066350665874779224,None,['space'],251.6495844000019,251.6495844000019,0.21547576668672264,2.6544846690178643,251.8620066998992,251.6495844000019,[-1.7444617000874132],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,13,0,13,0,,,,,,,,2.1244418830801743,frequency,2640.0,6.190993297043958,0.00015744942107096362,0,,67,['none'],0.0032648665364831686,0.19040526659227908,['space'],254.32878219988197,254.32878219988197,0.19040526659227908,2.3148471496724534,254.53329900000244,254.32878219988197,[-2.34313779999502],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
6,0,6,0,14,0,14,0,,,,,,,,1.3164120258922671,frequency,3326.0,1.1255244489256526,8.208505652444327e-05,0,,68,['none'],0.0022500664927065372,0.20150036667473614,['space'],256.68106999993324,256.68106999993324,0.20150036667473614,1.5179123925670033,256.903102299897,256.68106999993324,[-1.9437150000594556],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,,262.1349539998919,None,2.4144213018684253,frequency,3174.0,10.500527733198041,0.0002326158477233932,0,,69,['none'],0.012647366616874933,None,None,263.1796593000181,None,0.21261316677555442,2.6270344686439797,263.38540969998576,None,,258.24683919991367,None,0.16666666666666666,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,2.5742276127876176,frequency,3563.0,10.28774217064252,0.0002493075839763417,0,,70,['none'],0.01566863339394331,None,['space'],265.83432339993306,265.83432339993306,0.219291033456102,2.7935186462437196,266.0504858000204,265.83432339993306,[-2.177029100013897],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,1.4683844000429631,frequency,3999.0,11.9623730324232,0.0003326578865810966,0,,71,['none'],0.004664466716349125,None,['space'],268.6592939000111,268.6592939000111,0.20931506669148803,1.6776994667344511,268.8795912999194,268.6592939000111,[-2.4890834998805076],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,2.04999934305913,frequency,4489.0,5.787737550562239,0.00022895148728966128,0,,72,['none'],0.0023163664154708385,None,['space'],270.3810983998701,270.3810983998701,0.21229196642525494,2.262291309484385,270.59942169999704,270.3810983998701,[-1.3952598997857422],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,1.7605870086010549,frequency,5039.0,10.0716226254586,0.0004824392958466067,0,,73,['none'],0.006557966582477093,None,['space'],272.68127619987354,272.68127619987354,0.2173094665631652,1.97789647516422,272.8918341000099,272.68127619987354,[-1.5442089999560267],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,2.0664296055451814,frequency,5656.0,12.25859246182383,0.0005272532067254446,0,,74,['none'],0.0065951666329056025,None,['space'],274.68104509986006,274.68104509986006,0.22017166670411825,2.2866012722492997,274.89659400004894,274.68104509986006,[-1.655021599959582],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.8233355109441591,frequency,,,,1,,74,['none'],0.0030700666829943657,None,['space'],276.98594069993123,276.98594069993123,0.20570806646719575,2.029043577411355,277.20251039997675,276.98594069993123,[-1.8889031999278814],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,1.8634668767672407,frequency,7127.0,13.564867316759187,0.0007392457676040687,0,,75,['none'],0.0073080665897578,None,None,279.06123029999435,279.06123029999435,0.21429986669681966,2.0777667434640605,279.27446959982626,279.06123029999435,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,1.1306544298256722,frequency,8000.0,12.0,0.000722719885372964,0,,76,['none'],0.006796266650781035,None,['space'],281.17049920000136,281.17049920000136,0.2168396667111665,1.3474940965368387,281.3962618999649,281.17049920000136,[-1.672919400036335],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",286.14275210001506,None,2.0762552500868385,time,1415.0,6.263053814415446,0.00010367967869548876,0,,64,['none'],0.012697766534984112,None,None,287.16726149991155,None,0.2052521666046232,2.2815074166914617,287.37662520003505,None,,282.55140019999817,None,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,2.0762552500868385,time,8000.0,14.0,0.000909850429304992,0,,65,['none'],0.004838266409933567,None,['space'],289.4948442999739,289.4948442999739,0.20034966641105711,2.2766049164978956,289.70749239996076,289.4948442999739,[-1.7730921001639217],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,2.0762552500868385,time,1782.0,4.207358116877927,0.00010545571404921754,0,,66,['none'],0.003948266617953777,None,['space'],291.815981999971,291.815981999971,0.2096061664633453,2.285861416550184,292.04024939984083,291.815981999971,[-1.8227119001094252],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,2.0762552500868385,time,5339.0,11.659834251487926,0.0005368822476178353,0,,67,['none'],0.016361833550035954,None,['space'],294.14351590001024,294.14351590001024,0.21872373344376683,2.2949789835306054,294.3708331999369,294.14351590001024,[-1.9501372000668198],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,2.0762552500868385,time,,,,1,,67,['none'],0.002755766734480858,None,['space'],296.4740178999491,296.4740178999491,0.20732966670766473,2.2835849167945033,296.6928727000486,296.4740178999491,[-2.0410667001269758],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,2.0762552500868385,time,3364.0,8.772581782691693,0.00019980945049286343,0,,68,['none'],0.007432566490024328,None,['space'],298.79955530003645,298.79955530003645,0.215196666540578,2.2914519166274165,299.0155370000284,298.79955530003645,[-1.8608047000598162],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,2.0762552500868385,time,4757.0,10.950423494829337,0.0004798923709498701,0,,69,['none'],0.005917066475376487,None,['space'],301.1279946998693,301.1279946998693,0.21442266646772623,2.2906779165545648,301.34198949998245,301.1279946998693,[-2.013668900122866],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,2.0762552500868385,time,1588.0,12.140489254006019,0.0002255102814569141,0,,70,['none'],0.00577876647002995,0.19496696651913226,['space'],303.44752239994705,303.44752239994705,0.19496696651913226,2.271222216605971,303.6520330000203,303.44752239994705,[-2.0863016000948846],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,2.0762552500868385,time,2670.0,13.272460891622599,0.00034721412865321713,0,,71,['none'],0.0016782667953521013,None,"['space', 'space']",305.7492493998725,305.7492493998725,0.20744516677223146,2.28370041685907,305.9709959998727,305.7492493998725,"[-2.07531480002217, 0.21243419987149537]",,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,,310.7544527000282,None,2.7021899267023786,both,223.0,3.5688071029627797,0.0003323641788839614,0,,67,['none'],0.012907566735520959,None,None,311.7918682999443,None,0.23583966656588018,2.9380295932682587,312.02149359998293,None,,308.0818963998463,None,0.5833333333333334,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.7021899267023786,both,334.0,3.207056405920812,0.00013553124019084477,0,,68,['none'],0.0009460663422942162,None,None,314.7462132999208,314.7462132999208,0.20187246636487544,2.904062393067254,314.9653967998456,314.7462132999208,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
