sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
3,0,3,0,4,0,4,0,,,,,,,,1.575432609840903,frequency,3103.0,-5.3604542866716764,3.4835108056995265e-05,0,44,[],0.005614666733890772,None,None,150.97578290000092,150.97578290000092,0.20177216664887965,1.7772047764897827,151.1948738999199,150.97578290000092,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,5,0,5,0,,,,,,,,2.2396872161320927,frequency,3483.0,-6.626311981927133,3.491094952262763e-05,0,45,[],0.007257366785779595,None,None,152.79369570000563,152.79369570000563,0.20629986678250134,2.445987082914594,153.01341999997385,152.79369570000563,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,6,0,6,0,,,,,,,,2.2755549992788353,frequency,3909.0,-8.165753341967477,3.216161472573253e-05,0,46,[],0.00917256681714207,None,['space'],155.278754799976,155.278754799976,0.21181496686767787,2.487369966146513,155.4952525999397,155.278754799976,[-1.8123404999496415],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,7,0,7,0,,,,,,,,2.6375076759741978,frequency,4388.0,-8.833663890445447,4.00144356609005e-05,0,47,[],0.009833366726525128,None,None,157.79552049993072,157.79552049993072,0.21308726666029543,2.850594942634493,158.0062079000054,157.79552049993072,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,8,0,8,0,,,,,,,,2.626086171689427,frequency,4925.0,-8.0,5.8754892220776854e-05,0,48,[],0.00994736677967012,None,['space'],160.67471309995744,160.67471309995744,0.21474416670389473,2.8408303383933218,160.89691839995794,160.67471309995744,[-2.3759885999606922],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,9,0,9,0,,,,,,,,1.021830268406849,frequency,5528.0,-5.962679043561768,6.708352921553939e-05,0,49,[],0.0009227667469531298,0.19607186678331345,['space'],163.54647179995663,163.54647179995663,0.19607186678331345,1.2179021351901624,163.7680570000084,163.54647179995663,[-2.4637203000020236],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,10,0,10,0,,,,,,,,1.15829590530908,frequency,6205.0,-2.3800531298390344,9.544383295950065e-05,0,50,[],0.009406566736288369,None,['space'],164.81194609997328,164.81194609997328,0.21422306669410318,1.3725189720031832,165.03413279994857,164.81194609997328,[-0.9134291999507695],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,11,0,11,0,,,,,,,,2.167057835506692,frequency,6965.0,-7.539842447343924,6.303455011827344e-05,0,51,[],0.009783966816030443,None,['space'],166.2166842999868,166.2166842999868,0.21327856683637947,2.3803364023430715,166.43123300001025,166.2166842999868,[-0.7820028000278398],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,12,0,12,0,,,,,,,,1.1278258831207397,frequency,7818.0,-5.356818828201521,9.500061982664408e-05,0,52,[],0.009191366727463901,None,None,168.6267877999926,168.6267877999926,0.2131924667628482,1.341018349883588,168.84725579991937,168.6267877999926,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
3,0,3,0,13,0,13,0,,,,,,,,2.7019570728966174,frequency,,,,1,52,[],0.0027666667010635138,0.19818416668567806,None,170.0019344999455,170.0019344999455,0.19818416668567806,2.9001412395822954,170.21462450001854,170.0019344999455,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,0,0,0,0,,,,,,176.05705940001644,None,1.825807988438919,frequency,163.0,1.2042325774262925,0.00045970974792228323,0,53,[],0.012988466653041542,None,None,177.09491999994498,None,0.2160316666122526,2.0418396550511715,177.31501519994345,None,,172.94041719997767,None,0.5833333333333334,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
