sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_both,Audiogram_frequency,Audiogram_none,Audiogram_time,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
9,0,9,0,0,0,0,0,,,,,,291.5420680999523,None,2.8314964470256108,both,416.0,4.311659447586353,0.00012441996293058555,0,105,['both'],0.023849109886214137,None,['space'],292.55868049990386,None,0.2434064099797979,3.0749028570054087,292.7822414999828,None,[-2.8130705000367016],284.66182799998205,None,0.3333333333333333,"{'estimation': [[125.0, 4.660429215144408], [128.00864112186224, 4.0], [132.88378292148715, 2.9999999999999996], [133.9716828170366, 2.7896833937883745], [138.3176421303766, 2.0], [143.5872943746293, 1.0823825056690892], [144.2395688317962, 1.0], [152.37924253547513, 0.0], [153.89305166811442, -0.17967359683395878], [164.93848884661162, -0.7912274635597283], [176.77669529663666, -0.6763639317622246], [187.5993834078722, 0.0], [189.46457081379947, 0.11197138267818285], [198.64909937072898, 1.0], [203.0630990890585, 1.41266514275946], [208.32861903168367, 2.0], [217.54924140680313, 3.0], [217.6376408240306, 3.0093408216764255], [226.8321135465367, 4.0], [233.25824788420147, 4.667418875034648], [236.84882765421605, 5.0], [248.0016924404215, 6.0], [249.99999999999937, 6.172693581137244], [262.6274347779243, 7.0], [267.94336563407256, 7.333830381422865], [287.1745887492579, 7.9967074905129385], [288.3250675343031, 8.0], [307.78610333622805, 8.054059188931568], [309.79617110725195, 8.0], [329.87697769322244, 7.4719922969793995], [339.47606214851425, 7.0], [353.55339059327247, 6.321843567120263], [358.7935319107591, 6.0], [375.36955105403536, 5.0], [378.929141627598, 4.790301744090512], [391.92853978619706, 4.0], [406.12619817811606, 3.1636003668146713], [409.43501239201134, 3.0], [430.1652226522602, 2.0], [435.2752816480601, 1.7614341798496131], [461.6372197715817, 1.0], [466.5164957684015, 0.863627403659581], [499.9999999999975, 0.6270431217243573], [531.0856175669887, 1.0], [535.8867312681438, 1.0552915646212941], [574.0094445659539, 2.0], [574.3491774985143, 2.0080802780561657], [606.4604665981998, 3.0], [615.5722066724546, 3.269979766164595], [638.9547083061274, 4.0], [659.7539553864432, 4.626031564215372], [673.0829085631397, 5.0], [707.1067811865431, 5.926019538997163], [710.2194912902864, 6.0], [753.4073595877803, 7.0], [757.8582832551941, 7.10016948365404], [805.2275061550356, 8.0], [812.2523963562301, 8.129427265515124], [870.5505632961181, 8.987717029009852], [871.7828890804033, 9.0], [933.0329915368008, 9.591704209960671], [999.9999999999926, 9.78666070088004], [1071.773462536285, 9.398508315351105], [1099.5678214424809, 9.0], [1148.698354997026, 8.316824927416267], [1163.4156543569673, 8.0], [1211.0192737561197, 7.0], [1231.1444133449063, 6.592643994789345], [1255.3039583902955, 6.0], [1297.11871630453, 5.0], [1319.5079107728832, 4.486147807630718], [1341.3310496703136, 4.0], [1387.211724671234, 3.0], [1414.2135623730828, 2.4345230969101808], [1443.0852546876527, 2.0], [1511.5239159100129, 1.0], [1515.7165665103846, 0.9403606075745065], [1624.5047927124563, 0.40844267822215874], [1741.1011265922318, 0.9920471807913162], [1741.7342814378571, 1.0], [1822.9045486479708, 2.0], [1866.065983073597, 2.5132420586497504], [1898.2856353329448, 3.0], [1965.6554895351896, 4.0], [1999.9999999999802, 4.493563122825856], [2039.8269565848664, 5.0], [2119.7891468287517, 6.0], [2143.5469250725646, 6.289998274744304], [2251.9487778100856, 7.0], [2297.396709994046, 7.292938612644251], [2462.2888266898062, 7.114174443285593], [2476.2362044315532, 7.0], [2600.535442744308, 6.0], [2639.01582154576, 5.697939614761115], [2693.451985280601, 5.0], [2772.6157858739753, 4.0], [2828.427124746159, 3.3184979174490827], [2850.5527654943403, 3.0], [2920.3141631835556, 2.0], [2991.990396950023, 1.0], [3031.4331330207615, 0.47093504471576764], [3067.475594613981, 0.0], [3144.677583126628, -1.0], [3224.769976294515, -2.0], [3249.0095854249043, -2.2917182058839125], [3321.0668235044254, -3.0], [3425.50179254868, -4.0], [3482.2022531844555, -4.521284896336866], [3562.346610653443, -5.0], [3732.1319661471844, -5.975450271613825], [3741.8004005766325, -6.0], [3999.9999999999504, -6.63213362476783], [4287.093850145118, -6.625152513704001], [4594.793419988081, -6.148961002908608], [4655.6259825210045, -6.0], [4924.577653379601, -5.366338548742471], [5050.349715440601, -5.0], [5278.031643091506, -4.361527246876841], [5387.821691546619, -4.0], [5656.854249492303, -3.1455662210750526], [5696.4812847050525, -2.9999999999999996], [5976.047702476312, -2.0], [6062.866266041508, -1.7007139872225454], [6241.806872232615, -1.0], [6498.019170849792, -0.0339218844315989], [6506.3949228497595, 0.0], [6758.188054211242, 1.0], [6964.404506368894, 1.7848158752126222], [7021.599065224229, 2.0], [7291.303310595772, 3.0], [7464.2639322943505, 3.6214546607450817], [7586.324539596168, 4.0], [7904.4514784249, 5.0], [7999.999999999882, 5.301686129376851]], 'plus_line': [[125.0, -3.156812371450571], [129.5662762759769, -4.0], [133.9716828170366, -4.7306856124266154], [135.4237183483586, -5.0], [141.00567323637438, -6.0], [143.5872943746293, -6.434474880122011], [147.9972048702892, -7.0], [153.89305166811442, -7.7204424545729236], [159.2405273121836, -8.0], [164.93848884661162, -8.295422616481655], [176.77669529663666, -8.10286572932823], [178.26140499028563, -8.0], [189.46457081379947, -7.2660350164856204], [192.15265650842187, -7.0], [202.4302023805545, -6.0], [203.0630990890585, -5.940297904521965], [211.59365911685592, -5.0], [217.6376408240306, -4.332806109422748], [220.65866873935764, -4.0], [229.77591239659938, -3.0], [233.25824788420132, -2.624406219709166], [239.80311898314994, -2.0], [249.99999999999937, -1.0323450930047733], [250.45283126292165, -1.0], [264.9514131096681, 0.0], [267.94336563407256, 0.1993836672835264], [287.1745887492579, 0.8868766400399534], [307.78610333622805, 0.8932333763317214], [329.87697769322244, 0.19902261367007856], [333.4827314017917, 0.0], [352.03225427441754, -1.0], [353.55339059327247, -1.0803718783904535], [367.31788040031904, -2.0], [378.929141627598, -2.7299115999670933], [383.0784097338913, -3.0], [398.8407618095757, -4.0], [406.12619817811606, -4.438364220987911], [417.1163221425277, -5.0], [435.2752816480601, -5.878180649999817], [439.35320646473497, -6.0], [466.5164957684015, -6.790286546340008], [499.9999999999975, -6.9989113245500585], [535.8867312681438, -6.518914711121317], [554.5439969341306, -6.0], [574.3491774985143, -5.47514945323414], [588.5339206520589, -5.0], [615.5722066724546, -4.1176522299898455], [619.15451209259, -4.0], [650.3839472049233, -3.0], [659.7539553864432, -2.7078875315773114], [685.0848019576106, -2.0], [707.1067811865431, -1.396784247643359], [724.0417982110467, -1.0], [757.8582832551941, -0.22818388334562476], [769.5282934892917, 0.0], [812.2523963562301, 0.8048268032402827], [824.7983225341267, 1.0], [870.5505632961181, 1.6767914497905165], [903.1014985828406, 2.0], [933.0329915368008, 2.2787733199391207], [999.9999999999926, 2.4274402674450393], [1068.1715797930221, 2.0], [1071.773462536285, 1.977171969366337], [1138.1344951422411, 1.0], [1148.698354997026, 0.8499038785636803], [1188.0784345840846, 0.0], [1231.1444133449063, -0.8612594404953829], [1236.7516523940108, -1.0], [1277.6983961450837, -2.0], [1319.5079107728832, -2.929372688724999], [1322.6103089359033, -3.0], [1366.8063969299099, -4.0], [1414.2135623730828, -4.9772009179073], [1415.6557771820121, -5.0], [1479.5315069309197, -6.0], [1515.7165665103846, -6.533476710488564], [1601.3042090907957, -7.0], [1624.5047927124563, -7.127011590050385], [1649.3623325295932, -7.0], [1741.1011265922318, -6.561390390059216], [1785.4009921765496, -6.0], [1864.9191750019877, -5.0], [1866.065983073597, -4.986078313003235], [1931.8698461454915, -4.0], [1997.4561580606892, -3.0], [1999.9999999999802, -2.9625036191586362], [2078.786343207014, -2.0], [2143.5469250725646, -1.200947552816125], [2177.6534387179827, -1.0], [2297.396709994046, -0.31575159409415693], [2462.2888266898062, -0.6414361163199158], [2502.7412171881074, -1.0], [2619.0624121360206, -2.0], [2639.01582154576, -2.1669601267800918], [2700.6405479993955, -3.0], [2778.749769295774, -4.0], [2828.427124746159, -4.595719776418546], [2855.486847028701, -5.0], [2923.462927364631, -6.0], [2997.220082098275, -7.0], [3031.4331330207615, -7.436079723313373], [3073.310653570904, -8.0], [3150.094983423227, -9.0], [3234.5971818508833, -10.0], [3249.0095854249043, -10.16364544844983], [3332.658653286541, -11.0], [3440.559550687273, -12.0], [3482.2022531844555, -12.36428700479366], [3589.360192695604, -13.0], [3732.1319661471844, -13.794574635213742], [3815.8104145405437, -14.0], [3999.9999999999504, -14.446308442545014], [4287.093850145118, -14.443337940508986], [4572.837293729405, -14.0], [4594.793419988081, -13.968083099769862], [4924.577653379601, -13.194609401595557], [4991.166312851376, -13.0], [5278.031643091513, -12.18746104932858], [5334.701704210585, -12.0], [5642.6531956094295, -11.0], [5656.854249492303, -10.955171141286135], [5918.673550542279, -10.0], [6062.866266041508, -9.47856290578951], [6180.517053760577, -9.0], [6427.05048687994, -8.0], [6498.019170849792, -7.719103857415876], [6669.589661600082, -7.0], [6907.245425835095, -6.0], [6964.404506368894, -5.766918363157491], [7167.5596952021415, -5.0], [7430.196843484903, -4.0], [7464.2639322943505, -3.8742575254546763], [7801.366393640764, -3.0], [7999.999999999872, -2.475916893088373]], 'minus_line': [[125.0, 12.295822622073546], [126.15382260219336, 12.0], [130.11597071296606, 11.0], [133.9716828170366, 10.050675161979699], [134.24263348174466, 10.0], [139.6758080191767, 9.0], [143.5872943746293, 8.282552734452402], [145.82393940218796, 8.0], [153.89305166811442, 7.000316849940234], [153.89800217604136, 7.0], [164.93848884661162, 6.33986601102177], [176.77669529663666, 6.3871758443306295], [187.00807729291856, 7.0], [189.46457081379947, 7.144293239776417], [198.0738239234996, 8.0], [203.0630990890585, 8.471065036553256], [207.62783641132762, 9.0], [216.74744952013666, 10.0], [217.6376408240306, 10.094513025738896], [225.83780831140837, 11.0], [233.25824788420132, 11.759642964927417], [235.87361117338807, 12.0], [247.20467785902312, 13.0], [249.99999999999937, 13.234509707102305], [261.98982769363124, 14.0], [267.94336563407256, 14.363068143183739], [286.6364555975181, 15.0], [287.1745887492579, 15.018212121038133], [307.78610333622805, 15.128925882049067], [313.2764170679729, 15.0], [329.87697769322244, 14.633209132084446], [343.74397288966895, 14.0], [353.55339059327247, 13.562028869922159], [363.13039151651066, 13.0], [378.929141627598, 12.072067730865832], [380.1285577903073, 12.0], [397.00196494341407, 11.0], [406.12619817811606, 10.462006148363134], [415.57792422343874, 10.0], [435.2752816480601, 9.047524520218701], [436.8531945079966, 9.0], [466.5164957684015, 8.145135466673947], [485.8898964965933, 8.0], [499.9999999999975, 7.902549547785929], [508.31636984668114, 8.0], [535.8867312681438, 8.323813233769762], [563.5519761709078, 9.0], [574.3491774985143, 9.256742595421702], [598.3335565847551, 10.0], [615.5722066724546, 10.509249294163034], [630.8786056660616, 11.0], [659.7539553864432, 11.88043090609885], [663.8075013700479, 12.000000000000002], [698.4782430346261, 13.0], [707.1067811865431, 13.239188632656479], [737.6393393938858, 14.0], [757.8582832551941, 14.484956422563792], [783.2260116901119, 15.0], [812.2523963562301, 15.572753798099708], [839.4415694337893, 16.0], [870.5505632961181, 16.48029113468031], [919.5516657521666, 17.0], [933.0329915368008, 17.14328649036], [999.9999999999926, 17.432973674365446], [1071.773462536285, 17.121641635395765], [1080.2684606675261, 17.0], [1148.698354997026, 16.049324119802787], [1150.9073240497103, 16.0], [1196.5365565208363, 15.0], [1231.1444133449063, 14.242156681278049], [1240.629962974715, 14.0], [1279.9413220340725, 13.0], [1318.905589418391, 12.000000000000002], [1319.5079107728832, 11.9851487995271], [1362.9750508644086, 11.0], [1406.3353369657314, 10.0], [1414.2135623730828, 9.824335469291466], [1469.1174503339114, 9.0], [1515.7165665103846, 8.30721657025364], [1582.1268728758387, 8.0], [1624.5047927124563, 7.815915662201333], [1657.687431107554, 8.0], [1741.1011265922318, 8.461996641586552], [1782.475589490038, 9.0], [1863.5747921831107, 10.0], [1866.065983073597, 10.030065517263452], [1926.4320570440902, 11.0], [1993.704686797141, 12.0], [1999.9999999999802, 12.09120815355788], [2065.102237329565, 13.0], [2141.9405763990617, 14.0], [2143.5469250725646, 14.02057110818432], [2271.203762245415, 15.0], [2297.396709994046, 15.196357895523922], [2462.2888266898062, 15.145645623448404], [2480.509215132039, 15.0], [2607.8857024711115, 14.0], [2639.015821545763, 13.760328433105093], [2698.5937196797504, 13.0], [2775.1386484068175, 12.0], [2828.427124746159, 11.307334296719759], [2849.928166456796, 11.0], [2918.9083714880176, 10.0], [2985.810450903238, 9.0], [3031.4331330207615, 8.328133905380504], [3056.7326370284873, 8.0], [3132.6598782991896, 7.0], [3206.497978374571, 6.0], [3249.0095854249043, 5.435990808537096], [3293.216787255032, 5.0], [3393.476827498266, 4.0], [3482.2022531844555, 3.1108796395592515], [3500.3328752487005, 3.0], [3666.952123741314, 2.0], [3732.1319661471844, 1.6161513491795647], [3976.1402949281182, 1.0], [3999.9999999999504, 0.9429611921008779], [4287.093850145118, 0.9482981272513942], [4320.8225847082485, 1.0], [4594.793419988081, 1.4170433655929147], [4851.879680744083, 2.0], [4924.577653379601, 2.1607547293587395], [5233.658926488186, 3.0], [5278.031643091506, 3.115623934469523], [5559.478010927835, 4.0], [5656.854249492303, 4.289726932321857], [5855.140417745023, 5.0], [6062.866266041516, 5.697433371497036], [6140.226708355875, 6.0], [6406.644393643794, 7.0], [6498.019170849792, 7.323986106055014], [6667.066443418365, 8.0], [6935.207988085449, 9.0], [6964.404506368894, 9.105036280629989], [7189.252972953849, 10.0], [7459.12747197155, 11.0], [7464.2639322943505, 11.018674960945162], [7709.239973486403, 12.0], [7966.8816338720335, 13.0], [7999.999999999882, 13.12786642130943]]}",,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,1,0,1,0,,,,,,,,2.8314964470256108,both,524.0,4.818999981879688,0.00011790794976305113,0,106,['both'],0.007066310034133494,None,['space'],295.60770249995403,295.60770249995403,0.2044128100387752,3.035909257064386,295.8208886999637,295.60770249995403,[-2.6143206999404356],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,2,0,2,0,,,,,,,,2.8314964470256108,both,660.0,4.043886952555362,7.731063816360935e-05,0,107,['both'],0.01605271000880748,None,['space'],298.652802699944,298.652802699944,0.21951921004801989,3.0510156570736306,298.8670748999575,298.652802699944,[-2.7159381000092253],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,3,0,3,0,,,,,,,,2.8314964470256108,both,832.0,6.803256444472529,8.596219028487625e-05,0,108,['both'],0.013924109865911305,None,['space'],301.68904369999655,301.68904369999655,0.2142807098571211,3.045777156882732,301.90936649998184,301.68904369999655,[-2.647401100024581],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,4,0,4,0,,,,,,,,2.8314964470256108,both,1048.0,5.262713197411526,8.442303604285098e-05,0,109,['both'],0.016246510087512434,None,['space'],304.74107119999826,304.74107119999826,0.22145101008936763,3.0529474571149784,304.952570799971,304.74107119999826,[-2.75552849995438],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,5,0,5,0,,,,,,,,2.8314964470256108,both,1320.0,6.845107342195857,0.00011605226065180916,0,110,['both'],0.011359310010448098,None,"['space', 'space']",307.77958599990234,307.77958599990234,0.20919661002699286,3.0406930570526036,308.00047609989997,307.77958599990234,"[-2.769824199960567, 0.20697120006661862]",,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,6,0,6,0,,,,,,,,2.8314964470256108,both,1663.0,3.5706355864778136,8.989653693538093e-05,0,111,['both'],0.014232709887437522,None,None,310.83170049998444,310.83170049998444,0.2156971099320799,3.0471935569576907,311.04755219991785,310.83170049998444,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,7,0,7,0,,,,,,,,2.8314964470256108,both,2095.0,4.560922381302342,0.0001300385925378861,0,112,['both'],0.015185710042715073,None,['space'],313.8840693999082,313.8840693999082,0.22001271008048207,3.051509157106093,314.09240550000686,313.8840693999082,[-2.5866227000951767],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,8,0,8,0,,,,,,,,2.8314964470256108,both,2639.0,7.0,0.0001729580872463946,0,113,['both'],0.016336309956386685,None,['space'],316.92019979993347,316.92019979993347,0.2204936099005863,3.051990056926197,317.12496669997927,316.92019979993347,[-2.4231480000307783],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,9,0,9,0,,,,,,,,2.8314964470256108,both,3325.0,3.44546442158925,0.00010719026953574565,0,114,['both'],0.011181610054336488,0.20908060995861888,['space'],319.96079059992917,319.96079059992917,0.20908060995861888,3.0405770569842296,320.1724350999575,319.96079059992917,[-2.5352771999314427],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,10,0,10,0,,,,,,,,2.8314964470256108,both,4189.0,2.3930814841455508,0.00012769599682742908,0,115,['both'],0.01210400986019522,0.20719520992133766,['space'],322.9969606999075,322.9969606999075,0.20719520992133766,3.0386916569469484,323.2150415999349,322.9969606999075,[-2.483050600043498],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,11,0,11,0,,,,,,,,2.8314964470256108,both,,,,1,115,['both'],0.008954709977842867,None,['space'],326.04214479995426,326.04214479995426,0.20706081006210297,3.0385572570877137,326.2531897999579,326.04214479995426,[-2.4570298000471666],,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
9,0,9,0,12,0,12,0,,,,,,,,2.8314964470256108,both,6650.0,6.038241937033413,0.0002818064234565279,0,116,['both'],0.015096310060471296,None,None,329.086539199925,329.086539199925,0.21464781009126455,3.0461442571168753,329.30579129990656,329.086539199925,,,,,,,,,,,cmzntn,002,fr,1,2022-05-02_14h36.51.244,Continuous,2022.1.1,29.502188909249302,
