sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,Frequency,Volume,Psychopy_level,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
11,0,11,0,11,0,11,0,,,,,,,,2.554796979652383,both,0,71,[],0.01616742042824626,0.2071354202926159,None,413.01991000026464,413.01991000026464,0.2071354202926159,2.7619323999449987,413.22409470006824,413.01991000026464,416.0,3.9581632568775036,0.0001194580051406297,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,12,0,12,0,,,,,,,,2.554796979652383,both,0,72,[],0.014548019971698523,None,['space'],415.77461440023035,415.77461440023035,0.20803811959922314,2.762835099251606,415.98414900014177,415.77461440023035,330.0,-1.9169893015306805,7.596688657802596e-05,[-1.5146767999976873],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,13,0,13,0,,,,,,,,2.554796979652383,both,0,73,[],0.011694420129060745,0.20868292031809688,None,418.54657430015504,418.54657430015504,0.20868292031809688,2.7634798999704797,418.76602560002357,418.54657430015504,262.0,-0.14396475987481683,0.00015222571304776024,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
11,0,11,0,14,0,14,0,,,,,,,,2.554796979652383,both,1,73,[],0.013146319892257452,0.20143061969429255,['space'],421.3165616998449,421.3165616998449,0.20143061969429255,2.7562275993466754,421.52353050000966,421.3165616998449,,,,[0.008908399846404791],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666]",428.25440600002185,None,2.3943089650265224,time,0,76,[],0.024385320022702217,None,None,429.26517160004005,None,0.23044821992516518,2.6247571849516875,429.4753049998544,None,945.0,-7.0062515505237934,1.8965592160705682e-05,,424.0733643998392,None,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,1,0,1,0,,,,,,,,2.3943089650265224,time,0,77,[],0.012859920039772987,0.20382582023739815,None,431.8769089002162,431.8769089002162,0.20382582023739815,2.5981347852639205,432.08710350003093,431.8769089002162,177.0,-13.0,7.817786737526911e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,2,0,2,0,,,,,,,,2.3943089650265224,time,0,78,[],0.009943719953298569,0.19225791981443763,None,434.4875948000699,434.4875948000699,0.19225791981443763,2.58656688484096,434.68239270010963,434.4875948000699,446.0,0.5781689817657414,7.931134452567658e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,3,0,3,0,,,,,,,,2.3943089650265224,time,0,79,[],0.012549220118671656,None,None,437.0814272998832,437.0814272998832,0.2234881198965013,2.6177970849230237,437.3092014999129,437.0814272998832,265.0,-11.453432375517572,4.055117804443583e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,4,0,4,0,,,,,,,,2.3943089650265224,time,0,80,[],0.012043420225381851,0.2005763202905655,None,439.7019719998352,439.7019719998352,0.2005763202905655,2.594885285317088,439.908015999943,439.7019719998352,397.0,-4.552749303070201,4.57855585315887e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,5,0,5,0,,,,,,,,2.3943089650265224,time,0,81,[],0.012039320077747107,0.1949777198024094,None,442.30416580010206,442.30416580010206,0.1949777198024094,2.5892866848289318,442.5119635001756,442.30416580010206,668.0,-6.6240305367619055,2.2311048653608923e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,6,0,6,0,,,,,,,,2.3943089650265224,time,1,81,[],0.016156119760125875,0.20422051986679435,None,444.90436200005934,444.90436200005934,0.20422051986679435,2.5985294848933167,445.1034405999817,444.90436200005934,,,,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
12,0,12,0,7,0,7,0,,,,,,,,2.3943089650265224,time,0,82,[],0.012822120450437069,0.20209462009370327,None,447.5074946000241,447.5074946000241,0.20209462009370327,2.5964035851202256,447.7123648002744,447.5074946000241,842.0,-8.185411192161883,1.5417196069795394e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,0,0,0,0,,,,,"[0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334]",455.17256700014696,None,2.4245644659421015,none,1,46,[],0.024783820379525423,None,None,456.1961540998891,None,0.22322362009435892,2.6477880860364604,456.40468150004745,None,,,,,450.10417640022933,None,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,1,0,1,0,,,,,,,,1.9374172822301068,none,0,47,[],0.01723942020907998,0.21444692043587565,None,458.83777650026605,458.83777650026605,0.21444692043587565,2.1518642026659824,459.0437193000689,458.83777650026605,631.0,1.890314363269538,6.349517623543244e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,2,0,2,0,,,,,,,,2.538183079195645,none,0,48,[],0.0156139200553298,None,None,460.9889674000442,460.9889674000442,0.22056032018736005,2.758743399383005,461.2063696999103,460.9889674000442,158.0,2.5018480637395335,0.000572105001646423,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,3,0,3,0,,,,,,,,1.487512629908878,none,0,49,[],0.006793519947677851,None,['space'],463.7584325000644,463.7584325000644,0.2135822200216353,1.7010948499305132,463.9818346002139,463.7584325000644,334.0,1.6374046339633916,0.00011312453936441168,[-2.298727599903941],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,4,0,4,0,,,,,,,,1.49346366849154,none,0,50,[],0.01121912058442831,None,['space'],465.4701608000323,465.4701608000323,0.2108550202101469,1.704318688701687,465.68457400007173,465.4701608000323,265.0,1.0566050855241447,0.00017120062601313178,[-1.177921500056982],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,5,0,5,0,,,,,,,,2.321686602431615,none,0,51,[],0.011656519956886768,None,['space'],467.18581270007417,467.18581270007417,0.21835161978378892,2.540038222215404,467.41603810014203,467.18581270007417,945.0,-0.022675723124169295,4.23784627138111e-05,[-1.1263008997775614],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,6,0,6,0,,,,,,,,2.008006104015728,none,0,52,[],0.010695720091462135,0.20621292013674974,['space'],469.7344919000752,469.7344919000752,0.20621292013674974,2.2142190241524777,469.95404990017414,469.7344919000752,421.0,4.838375636005111,0.00013175235622364187,[0.10234009986743331],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,7,0,7,0,,,,,,,,1.5765885436124925,none,0,53,[],0.00664152018725872,0.1995494202710688,None,471.9646601001732,471.9646601001732,0.1995494202710688,1.7761379638835613,472.1771650998853,471.9646601001732,1416.0,0.12867801290774172,5.114002353364955e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
13,0,13,0,8,0,8,0,,,,,,,,1.4619309025821154,none,0,54,[],0.011964719742536545,0.1949750198982656,None,473.7543508000672,473.7543508000672,0.1949750198982656,1.656905922480381,473.95541069982573,473.7543508000672,177.0,0.0,0.00034920770625886783,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,0,0,0,0,,,,,,487.3801751998253,None,1.6522388558942709,frequency,0,38,[],0.02452391991391778,None,None,488.3902815999463,None,0.22002621972933412,1.872265075623605,488.5991195999086,None,5278.0,-1.6588399197061365,0.00011772153498605705,,475.42071999982,None,0.16666666666666666,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,1,0,1,0,,,,,,,,2.068081633006422,frequency,0,39,[],0.011210420168936253,None,None,490.25630300026387,490.25630300026387,0.22090142033994198,2.2889830533463638,490.48058529989794,490.25630300026387,4702.0,-1.375160293054563,0.00011287846674720111,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,2,0,2,0,,,,,,,,2.239163622764952,frequency,0,40,[],0.011721719987690449,0.19436162011697888,['space'],492.54347599996254,492.54347599996254,0.19436162011697888,2.433525242881931,492.7396956998855,492.54347599996254,4189.0,-1.0170261796123397,8.623268315036738e-05,[-1.8263443997129798],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,3,0,3,0,,,,,,,,1.9105138842577192,frequency,0,41,[],0.014682919718325138,0.2097004195675254,['space'],494.9885618998669,494.9885618998669,0.2097004195675254,2.120214303825245,495.19845120003447,494.9885618998669,3732.0,-0.03726227203845224,7.889650996011676e-05,[-1.856839899905026],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,4,0,4,0,,,,,,,,2.052771654812755,frequency,0,42,[],0.014222620520740747,0.20147252036258578,['space'],497.1102474001236,497.1102474001236,0.20147252036258578,2.254244175175341,497.3141443999484,497.1102474001236,3325.0,0.44682588391279554,7.589679489057242e-05,[-1.698636299930513],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,5,0,5,0,,,,,,,,2.8828248160164938,frequency,0,43,[],0.01002592034637928,None,['space'],499.37255260022357,499.37255260022357,0.21859432011842728,3.101419136134921,499.59790460020304,499.37255260022357,2962.0,0.2044974911260698,5.854767003662669e-05,[-1.9203419000841677],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,6,0,6,0,,,,,,,,2.253173415422383,frequency,0,44,[],0.015255719888955355,0.2043627197854221,['space'],502.48143649986014,502.48143649986014,0.2043627197854221,2.457536135207805,502.68292349996045,502.48143649986014,2639.0,0.0,7.725753970277922e-05,[-2.677444600034505],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,7,0,7,0,,,,,,,,2.613864245046107,frequency,0,45,[],0.011205619666725397,0.19437381951138377,['space'],504.93897200003266,504.93897200003266,0.19437381951138377,2.8082380645574907,505.14188149990514,504.93897200003266,2351.0,-0.5391868319505815,7.762135998158467e-05,[-2.087063799612224],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,8,0,8,0,,,,,,,,1.8193793889560541,frequency,0,46,[],0.011155019979923964,0.19454941991716623,['space'],507.7610748000443,507.7610748000443,0.19454941991716623,2.0139288088732203,507.95897389994934,507.7610748000443,2095.0,-0.2918870605308467,7.437582364927497e-05,[-2.428368399851024],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,9,0,9,0,,,,,,,,2.3004234958931638,frequency,0,47,[],0.01487801969051361,0.20240991981700063,['space'],509.78835349995643,509.78835349995643,0.20240991981700063,2.5028334157101644,509.9920518002473,509.78835349995643,1866.0,0.08785752055997707,6.946031440003188e-05,[-1.6568958000279963],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,10,0,10,0,,,,,,,,2.263558155742776,frequency,0,48,[],0.01090501993894577,0.1943896198645234,None,512.29484029999,512.29484029999,0.1943896198645234,2.4579477756072996,512.498833599966,512.29484029999,1662.0,0.376396339372963,6.218731779268971e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,11,0,11,0,,,,,,,,1.2505128927043616,frequency,0,49,[],0.011373419780284166,0.19405731977894902,['space'],514.7675962001085,514.7675962001085,0.19405731977894902,1.4445702124833106,514.9656444001012,514.7675962001085,1481.0,0.8508000854610902,5.3793601227829815e-05,[-1.8678367999382317],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,12,0,12,0,,,,,,,,2.610292511287937,frequency,0,50,[],0.009720719885081053,0.19601931981742382,['space'],516.224822900258,516.224822900258,0.19601931981742382,2.806311831105361,516.4300123001449,516.224822900258,1319.0,0.02318239186266491,5.293728046773718e-05,[-0.8451562998816371],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,13,0,13,0,,,,,,,,2.627372161993856,frequency,1,50,[],0.014817120041698217,0.20668241987004876,['space'],519.0482179000974,519.0482179000974,0.20668241987004876,2.8340545818639047,519.2552963001654,519.0482179000974,,,,[-2.3001358001492918],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
14,0,14,0,14,0,14,0,,,,,,,,1.3891823034818958,frequency,0,51,[],0.016028419602662325,None,None,521.8842346998863,521.8842346998863,0.20900641940534115,1.598188722887237,522.0918330000713,521.8842346998863,1047.0,-0.061220965090939244,4.569510683857707e-05,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
15,0,15,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",527.4522815998644,None,1.386426774349405,time,0,83,[],0.023980219848454,None,None,528.4755456000566,None,0.24369332008063793,1.630120094430043,528.7009793999605,None,349.0,-3.0432747892800176,6.32536607334886e-05,,523.486921499949,None,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
15,0,15,0,1,0,1,0,,,,,,,,1.386426774349405,time,1,83,[],0.011231319978833199,0.1955849202349782,None,530.083680999931,530.083680999931,0.1955849202349782,1.5820116945843832,530.2873130999506,530.083680999931,,,,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
15,0,15,0,2,0,2,0,,,,,,,,1.386426774349405,time,0,84,[],0.01579812029376626,0.20665742037817836,None,531.6793737998232,531.6793737998232,0.20665742037817836,1.5930841947275833,531.8840791000985,531.6793737998232,233.0,-2.2636280322315554,0.00015472425776128675,,,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
15,0,15,0,3,0,3,0,,,,,,,,1.386426774349405,time,0,85,[],0.009495419915765524,0.19361181976273656,['space'],533.2748183999211,533.2748183999211,0.19361181976273656,1.5800385941121415,533.4753482001834,533.2748183999211,587.0,-1.3146664261457808,4.9743938178818156e-05,[-1.09471940016374],,,,,,eqdcwr,001,english,0,2022-05-24_14h53.53.792,Continuous,2022.1.1,35.81197563384986,
