sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Audiogram_none,,Audiogram_both,Audiogram_frequency,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
3,0,3,0,9,0,9,0,,,,,,,,1.1257322762243767,frequency,1382.0,12.572177594211611,0.0002178467143557697,0,120,"['none', 'both', 'frequency']",0.018504949985072017,None,None,178.55391480005346,178.55391480005346,0.22315134992823005,1.3488836261526067,178.77055789995939,178.55391480005346,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,10,0,10,0,,,,,,,,1.9600285779676885,frequency,1551.0,10.408255383464278,0.00017437712386739437,0,121,"['none', 'both', 'frequency']",0.018283550161868334,None,['space'],179.92141849990003,179.92141849990003,0.22589495009742677,2.185923528065115,180.14541359990835,179.92141849990003,[-0.975208800053224],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,11,0,11,0,,,,,,,,1.919053390548864,frequency,1741.0,13.75458495109514,0.0003075222055309026,0,122,"['none', 'both', 'frequency']",0.01832515001296997,None,['space'],182.13383459998295,182.13383459998295,0.2245326500851661,2.1435860406340304,182.34546569990925,182.13383459998295,[-0.5557547998614609],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,12,0,12,0,,,,,,,,2.078236746378785,frequency,,,,1,122,"['none', 'both', 'frequency']",0.013900150079280138,None,['space'],184.29573539993726,184.29573539993726,0.21408165013417602,2.292318396512961,184.5141461000312,184.29573539993726,[-0.7092718000058085],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,13,0,13,0,,,,,,,,1.0356512519110086,frequency,2193.0,9.545330078132448,0.0002373495675032975,0,123,"['none', 'both', 'frequency']",0.01950445002876222,None,None,186.62404849985614,186.62404849985614,0.22402404993772507,1.2596753018487337,186.8343827999197,186.62404849985614,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
3,0,3,0,14,0,14,0,,,,,,,,1.5753784879699704,frequency,2462.0,3.8159927336609485,0.00013197436923109612,0,124,"['none', 'both', 'frequency']",0.014122050255537033,None,None,187.9013338999357,187.9013338999357,0.21390575030818582,1.7892842382781562,188.12354439985938,187.9013338999357,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,0,0,0,0,,,,,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334]",200.2708379998803,None,2.837925593456136,time,6350.0,1.1188292625784364,0.00014960466697223662,0,56,"['none', 'both', 'frequency']",0.023733450332656503,None,None,201.2786626999732,None,0.23295745020732284,3.070883043663459,201.4933678000234,None,,189.73240559990518,None,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,1,0,1,0,,,,,,,,2.837925593456136,time,1682.0,1.3922866134163456,7.096314812019516e-05,0,57,"['none', 'both', 'frequency']",0.017658250173553824,None,['space'],204.3637651000172,204.3637651000172,0.2211019501555711,3.059027543611707,204.57939189998433,204.3637651000172,[-0.6497048998717219],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,2,0,2,0,,,,,,,,2.837925593456136,time,841.0,0.33190297928861057,4.107324235155038e-05,0,58,"['none', 'both', 'frequency']",0.011787650175392628,0.20994745008647442,None,207.44233069987968,207.44233069987968,0.20994745008647442,3.0478730435426105,207.6559055999387,207.44233069987968,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,3,0,3,0,,,,,,,,2.837925593456136,time,2520.0,6.746206850809541,0.00018405619243304076,0,59,"['none', 'both', 'frequency']",0.013590650167316198,0.209131850162521,['space'],210.5239180000499,210.5239180000499,0.209131850162521,3.047057443618657,210.74088860000484,210.5239180000499,[-0.05830310005694628],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,4,0,4,0,,,,,,,,2.837925593456136,time,1335.0,4.449079143019516,8.745337371252607e-05,0,60,"['none', 'both', 'frequency']",0.009951250161975622,0.19511625007726252,None,213.60848949989304,213.60848949989304,0.19511625007726252,3.0330418435333986,213.81587180006318,213.60848949989304,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,5,0,5,0,,,,,,,,2.837925593456136,time,2829.0,3.3695700313849617,9.646962304799431e-05,0,61,"['none', 'both', 'frequency']",0.01137995021417737,None,None,216.68537890003063,216.68537890003063,0.21221285010688007,3.050138443563016,216.90431479993276,216.68537890003063,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,6,0,6,0,,,,,,,,2.837925593456136,time,8000.0,-1.0,0.00016179682846481421,0,62,"['none', 'both', 'frequency']",0.018253750167787075,None,None,219.77343910001218,219.77343910001218,0.22819645004346967,3.0661220434996057,219.99053329997696,219.77343910001218,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,7,0,7,0,,,,,,,,2.837925593456136,time,,,,1,62,"['none', 'both', 'frequency']",0.013673949986696243,None,['space'],222.8516458000522,222.8516458000522,0.21205785009078681,3.049983443546923,223.0724835000001,222.8516458000522,[-2.7134555999655277],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,8,0,8,0,,,,,,,,2.837925593456136,time,4238.0,-0.5480224747002382,9.41822493634165e-05,0,63,"['none', 'both', 'frequency']",0.014898950001224875,None,['space'],225.9408587999642,225.9408587999642,0.21640495001338422,3.0543305434695203,226.1588027998805,225.9408587999642,[-1.1942485000472516],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
4,0,4,0,9,0,9,0,,,,,,,,2.837925593456136,time,1060.0,1.9488083871956192,5.8273715435407385e-05,0,64,"['none', 'both', 'frequency']",0.013177249813452363,None,None,229.02965449984185,229.02965449984185,0.21185354981571436,3.0497791432718504,229.24389209994115,229.02965449984185,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666]",240.74275609990582,None,1.5148373983679129,time,,,,1,64,"['none', 'both', 'frequency']",0.02166065014898777,None,None,241.75722029991448,None,0.23076175013557076,1.7455991485034836,241.98032919992693,None,,232.11135550006293,None,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,1,0,1,0,,,,,,,,1.5148373983679129,time,1352.0,19.456660378862644,0.0004882512722339857,0,65,"['none', 'both', 'frequency']",0.018653950188308954,None,None,243.5210086000152,243.5210086000152,0.2248881501145661,1.739725548482479,243.73771129990928,243.5210086000152,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,2,0,2,0,,,,,,,,1.5148373983679129,time,638.0,17.087053872578583,0.00036084998274526147,0,66,"['none', 'both', 'frequency']",0.013306050095707178,0.20884865010157228,['space'],245.2778582999017,245.2778582999017,0.20884865010157228,1.7236860484694851,245.4948938000016,245.2778582999017,[-1.4205515999346972],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,3,0,3,0,,,,,,,,1.5148373983679129,time,379.0,23.0,0.001158367823880909,0,67,"['none', 'both', 'frequency']",0.016882050316780806,None,None,247.04190099984407,247.04190099984407,0.22100045019760728,1.7358378485655201,247.26318640005775,247.04190099984407,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,4,0,4,0,,,,,,,,1.5148373983679129,time,1518.0,20.004788541815486,0.0004985065853576122,0,68,"['none', 'both', 'frequency']",0.01720504998229444,None,['space'],248.81064939987846,248.81064939987846,0.22224675002507865,1.7370841483929915,249.0269493998494,248.81064939987846,[-0.8637506000231951],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,5,0,5,0,,,,,,,,1.5148373983679129,time,160.0,8.268595855481317,0.001065123084066333,0,69,"['none', 'both', 'frequency']",0.012789350235834718,None,['space'],250.5666382999625,250.5666382999625,0.2122675501741469,1.7271049485420598,250.78606999991462,250.5666382999625,[-1.3811318001244217],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,6,0,6,0,,,,,,,,1.5148373983679129,time,716.0,20.62820525617923,0.0004689500257702073,0,70,"['none', 'both', 'frequency']",0.01300775003619492,None,['space'],252.3344947998412,252.3344947998412,0.20879964996129274,1.7236370483292056,252.55377850006334,252.3344947998412,[-1.2846875002142042],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,7,0,7,0,,,,,,,,1.5148373983679129,time,1073.0,21.268044728912542,0.0005451008242452709,0,71,"['none', 'both', 'frequency']",0.017351150047034025,None,['space'],254.1015142998658,254.1015142998658,0.22380695003084838,1.7386443483987613,254.31573939998634,254.1015142998658,[-1.4198623998090625],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,8,0,8,0,,,,,,,,1.5148373983679129,time,568.0,22.671009235918447,0.0008274007589461379,0,72,"['none', 'both', 'frequency']",0.013198449974879622,None,['space'],255.8533389000222,255.8533389000222,0.21047894982621074,1.7253163481941236,256.07215170003474,255.8533389000222,[-1.4753894999157637],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
5,0,5,0,9,0,9,0,,,,,,,,1.5148373983679129,time,201.0,11.259646143048888,0.0009632409994622005,0,73,"['none', 'both', 'frequency']",0.017246050061658025,None,['space'],257.6200921998825,257.6200921998825,0.22736675012856722,1.74220414849648,257.8347402999643,257.6200921998825,[-1.474338399944827],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,0,0,0,0,,,,,"[0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666]",265.6570007998962,None,2.196992181939163,time,1273.0,16.28618812671915,0.00035172718490401867,0,74,"['none', 'both', 'frequency']",0.02390535012818873,None,None,266.66698409989476,None,0.22304145013913512,2.4200336320782982,266.8783631999977,None,,259.37315979995765,None,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,1,0,1,0,,,,,,,,2.196992181939163,time,674.0,28.05777561613246,0.0011962076543668243,0,75,"['none', 'both', 'frequency']",0.016622650204226375,None,['space'],269.0988304000348,269.0988304000348,0.2305502500385046,2.4275424319776677,269.31553469994105,269.0988304000348,[-2.0495126000605524],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,2,0,2,0,,,,,,,,2.196992181939163,time,,,,1,75,"['none', 'both', 'frequency']",0.012734350049868226,0.2081146501004696,['space'],271.53679100004956,271.53679100004956,0.2081146501004696,2.4051068320396327,271.7560892999172,271.53679100004956,[-2.1509358999319375],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,2.196992181939163,time,535.0,22.49358928040123,0.0008792707200400582,0,76,"['none', 'both', 'frequency']",0.013369549997150898,None,None,273.97781379986554,273.97781379986554,0.21552624995820224,2.4125184318973654,274.19455330003984,273.97781379986554,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,2.196992181939163,time,1429.0,14.699917091558909,0.00027197699302217377,0,77,"['none', 'both', 'frequency']",0.013450250029563904,0.21048834989778697,['space'],276.4246787999291,276.4246787999291,0.21048834989778697,2.40748053183695,276.6442284998484,276.4246787999291,[-2.127277199877426],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,2.196992181939163,time,379.0,31.0,0.0029096884195037344,0,78,"['none', 'both', 'frequency']",0.01242315024137497,0.20928875007666647,['space'],278.8658493999392,278.8658493999392,0.20928875007666647,2.4062809320158296,279.07555680000223,278.8658493999392,[-2.104146600002423],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,2.196992181939163,time,425.0,10.673285586177501,0.00025723278426953926,0,79,"['none', 'both', 'frequency']",0.01668025040999055,None,['space'],281.30703549995087,281.30703549995087,0.2233679504133761,2.420360132352539,281.5216947000008,281.30703549995087,[-2.1452299999073148],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,2.196992181939163,time,1010.0,21.501028886145328,0.0005285980483327191,0,80,"['none', 'both', 'frequency']",0.0167389502748847,None,['space'],283.7475874000229,283.7475874000229,0.22201095009222627,2.4190031320313894,283.95954980002716,283.7475874000229,[-2.0343786000739783],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,2.196992181939163,time,179.0,22.862413038617422,0.004753898678896004,0,81,"['none', 'both', 'frequency']",0.012254350120201707,0.20805625012144446,['space'],286.1851681000553,286.1851681000553,0.20805625012144446,2.4050484320606076,286.4042157998774,286.1851681000553,[-2.167440199991688],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,2.196992181939163,time,268.0,15.05439993068972,0.0008398331025836638,0,82,"['none', 'both', 'frequency']",0.005629450082778931,None,"['space', 'space']",288.63071119994856,288.63071119994856,0.2119190499652177,2.408911231904381,288.8570186998695,288.63071119994856,"[-2.212729800026864, -0.11688439990393817]",,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",299.2673200999852,None,1.125044620355629,time,249.0,12.644296301291115,0.000726500056491149,0,83,"['none', 'both', 'frequency']",0.023757850285619497,None,None,300.27966880006716,None,0.24189945007674396,1.366944070432373,300.50135919987224,None,,291.0769901999738,None,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,1.125044620355629,time,2108.0,12.650718925084265,0.00033127307987688726,0,84,"['none', 'both', 'frequency']",0.014795550145208836,None,['space'],301.6503564999439,301.6503564999439,0.21570755005814135,1.3407521704137704,301.8704752998892,301.6503564999439,[-0.9933009999804199],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,1.125044620355629,time,125.0,13.0,0.003228271145173279,0,85,"['none', 'both', 'frequency']",0.013103449949994683,None,['space'],303.0234216998797,303.0234216998797,0.21266634995117784,1.3377109703068069,303.2431610999629,303.0234216998797,[-0.9254431000445038],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,1.125044620355629,time,198.0,4.814092237411365,0.00047471334100218247,0,86,"['none', 'both', 'frequency']",0.0158137499820441,None,['space'],304.40314389998093,304.40314389998093,0.21945234993472695,1.344496970290356,304.62316029984504,304.40314389998093,[-0.496906700078398],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,1.125044620355629,time,2656.0,12.265751324913193,0.0003127871151935996,0,87,"['none', 'both', 'frequency']",0.012295549968257546,None,['space'],305.77358380006626,305.77358380006626,0.2118795500136912,1.3369241703693202,305.9943392998539,305.77358380006626,[-0.6362314000725746],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,1.125044620355629,time,157.0,10.418033231453803,0.0014528037507553727,0,88,"['none', 'both', 'frequency']",0.01294285012409091,None,['space'],307.156399599975,307.156399599975,0.2144106503110379,1.339455270666667,307.37017249991186,307.156399599975,[-0.9703768000472337],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.125044620355629,time,1328.0,12.870436393172765,0.00023135688804556707,0,89,"['none', 'both', 'frequency']",0.016080350149422884,None,['space'],308.5238937998656,308.5238937998656,0.22177775017917156,1.3468223705348006,308.74389909999445,308.5238937998656,[-0.9379026999231428],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,1.125044620355629,time,1673.0,13.612419982760002,0.0002878129097311937,0,90,"['none', 'both', 'frequency']",0.012222550110891461,0.20852455007843673,['space'],309.89431150001474,309.89431150001474,0.20852455007843673,1.3335691704340658,310.1129024999682,309.89431150001474,[-1.0679248000960797],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,1.125044620355629,time,703.0,12.470142025718843,0.00018811658584808947,0,91,"['none', 'both', 'frequency']",0.012654850259423256,0.2116774502210319,['space'],311.26114839990623,311.26114839990623,0.2116774502210319,1.336722070576661,311.4817329000216,311.26114839990623,[-0.9632182999048382],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,9,0,9,0,,,,,,,,1.125044620355629,time,469.0,11.469095944213336,0.00027349434469882373,0,92,"['none', 'both', 'frequency']",0.008039150154218078,0.20006305002607405,['space'],312.6397384998854,312.6397384998854,0.20006305002607405,1.325107670381703,312.8485727000516,312.6397384998854,[-0.8135575999040157],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,10,0,10,0,,,,,,,,1.125044620355629,time,886.0,11.716638032939002,0.000157261907208339,0,93,"['none', 'both', 'frequency']",0.011861750157549977,None,['space'],314.0032981999684,314.0032981999684,0.21150225028395653,1.3365468706395855,314.2220280999318,314.0032981999684,[-0.9056534001138061],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,11,0,11,0,,,,,,,,1.125044620355629,time,,,,1,93,"['none', 'both', 'frequency']",0.01404635002836585,None,['space'],315.38176200003363,315.38176200003363,0.21368205011822283,1.3387266704738519,315.6014501999598,315.38176200003363,[-0.8753606998361647],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,12,0,12,0,,,,,,,,1.125044620355629,time,313.0,12.57741736560084,0.0004286201852615244,0,94,"['none', 'both', 'frequency']",0.013769150013104081,0.2110782500822097,['space'],316.7530229999684,316.7530229999684,0.2110782500822097,1.3361228704378387,316.9697851999663,316.7530229999684,[-0.17513849982060492],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
7,0,7,0,13,0,13,0,,,,,,,,1.125044620355629,time,140.0,2.9486795827631456,0.0008273327942453684,0,95,"['none', 'both', 'frequency']",0.011665049940347672,None,None,318.12545339995995,318.12545339995995,0.21326295007020235,1.3383075704258314,318.341754199937,318.12545339995995,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,"[0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334]",331.8788624999579,None,1.6129187392817268,time,1587.0,13.939102317856253,0.0002769735151456503,0,96,"['none', 'both', 'frequency']",0.024113249965012074,None,None,332.9095649998635,None,0.2444926497992128,1.8574113890809396,333.13774059992284,None,,319.5031928999815,None,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,1.6129187392817268,time,500.0,9.077704836075831,0.00020316797228008343,0,97,"['none', 'both', 'frequency']",0.010206749895587564,None,None,334.7708051998634,334.7708051998634,0.20875225006602705,1.8216709893477538,334.99084350001067,334.7708051998634,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,1.6129187392817268,time,841.0,9.007163282054613,0.00011151210213745347,0,98,"['none', 'both', 'frequency']",0.012107950169593096,None,['space'],336.63863569987006,336.63863569987006,0.2128495501819998,1.8257682894637266,336.85893510002643,336.63863569987006,[-1.517544399946928],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,1.6129187392817268,time,8000.0,7.0,0.00040641525808204974,0,99,"['none', 'both', 'frequency']",0.015618250239640474,None,None,338.5043150000274,338.5043150000274,0.22190295020118356,1.8348216894829104,338.7160271999892,338.5043150000274,,,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,1.6129187392817268,time,561.0,7.275927970120702,0.0001431159996545061,0,100,"['none', 'both', 'frequency']",0.012270150240510702,None,['space'],340.3590654998552,340.3590654998552,0.21027085022069514,1.823189589502422,340.5806423998438,340.3590654998552,[-1.4935729999560863],,,,,,,,luctew,001,fr,1,2022-05-12_14h56.18.810,Continuous,2022.1.1,None,
