sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,3,0,3,0,,,,,,,,2.2245032146930437,time,233.0,12.22316052086909,0.0008201585857801399,0,71,['time'],0.0009532666590530425,0.19682636664947495,None,353.44751209998503,353.44751209998503,0.19682636664947495,2.4213295813425186,353.6668642000004,353.44751209998503,,,,,"{'estimation': [[125.0, 5.656803996798913], [131.764097884139, 5.0], [133.97168281703654, 4.806845539202667], [143.5872943746293, 4.1298040244187595], [146.57437263995715, 4.0], [153.89305166811442, 3.6963971144441756], [164.93848884661162, 3.5696607855148055], [176.77669529663666, 3.7713946359238166], [182.16733459717517, 4.0], [189.46457081379947, 4.306083495973301], [200.7726167667057, 5.0], [203.0630990890585, 5.139407335373614], [214.559266795794, 6.0], [217.6376408240306, 6.225279328405497], [227.0987792051248, 7.0], [233.25824788420132, 7.489559550405547], [239.52214408436586, 8.0], [249.99999999999937, 8.838698906893072], [252.19078655768428, 9.0], [265.6522194183276, 10.0], [267.94336563407256, 10.168327913725333], [281.51485004096367, 11.0], [287.1745887492579, 11.350736396290126], [301.90257867828325, 12.0], [307.78610333622805, 12.264372656293247], [329.87697769322244, 12.80175497694125], [353.55339059327247, 12.891182637732594], [378.929141627598, 12.504909911430378], [394.4541356953831, 12.0], [406.12619817811606, 11.658967935934053], [420.9756428987493, 11.0], [435.2752816480601, 10.434290340278746], [443.7956144505736, 10.0], [465.18307808123086, 9.0], [466.5164957684015, 8.943363876085389], [485.71448849244746, 8.0], [499.9999999999975, 7.351329020316336], [508.0610521175213, 7.0], [531.3887674505196, 6.0], [535.8867312681438, 5.81732264619231], [560.1184802488585, 5.0], [574.3491774985143, 4.528908383279455], [598.8386184244614, 4.0], [615.5722066724546, 3.6401416583553647], [659.7539553864432, 3.279037914234684], [707.1067811865431, 3.499588427859919], [738.8341680577817, 4.0], [757.8582832551941, 4.288638538697214], [788.3820939592548, 5.0], [812.2523963562301, 5.531907077817688], [829.9361707509488, 6.0], [868.59009361371, 7.0], [870.5505632961181, 7.048667385141666], [908.3838044202571, 8.0], [933.0329915368008, 8.605892239122312], [952.513655279957, 9.0], [999.9999999999939, 9.973486085002465], [1001.9342411907952, 10.0], [1071.773462536285, 10.973921913812077], [1075.5269177812183, 11.0], [1148.698354997026, 11.512513244680584], [1231.1444133449063, 11.58158018554375], [1319.5079107728832, 11.262504784250478], [1359.6764662263963, 11.0], [1414.2135623730828, 10.671498301710413], [1505.5874482321406, 10.0], [1515.7165665103846, 9.930967975140398], [1624.5047927124563, 9.133190696017143], [1642.735832613572, 9.0], [1741.1011265922318, 8.316614584684274], [1787.9225657921959, 8.0], [1866.065983073597, 7.488850902458908], [1942.778280740755, 7.0], [1999.9999999999827, 6.646382306478705], [2108.450630020602, 6.0], [2143.5469250725646, 5.7985598462495975], [2294.374407139328, 5.0], [2297.396709994046, 4.984649765972961], [2462.2888266898062, 4.272490111679836], [2550.511239819548, 4.0], [2639.01582154576, 3.733962892153661], [2828.427124746159, 3.438163783615098], [3031.4331330207615, 3.39454117945155], [3249.0095854249043, 3.558756049229637], [3482.2022531844555, 3.830626291356527], [3651.3276703019524, 4.0], [3732.1319661471844, 4.080066193926639], [3999.9999999999554, 4.176697518578237], [4287.093850145118, 4.0332882521988775], [4311.953664776772, 4.0], [4594.793419988081, 3.6403305316280568], [4924.577653379601, 3.05905321944444], [4956.165770870882, 3.0], [5278.031643091506, 2.421270414605355], [5573.40735371431, 2.0], [5656.854249492303, 1.8840447255607693], [6062.866266041508, 1.6053547629798126], [6498.019170849792, 1.6869156327784247], [6799.169343189091, 2.0], [6964.404506368894, 2.166221774924745], [7464.2639322943505, 2.997888664501174], [7465.312855956631, 3.0], [7958.332827062365, 4.0], [7999.999999999872, 4.085039746900595]], 'plus_line': [[125.0, 1.995296658708504], [133.9716828170366, 1.3796616502316708], [140.3363092601324, 1.0], [143.58729437462938, 0.8059870041711223], [153.89305166811442, 0.4003269306634787], [164.93848884661162, 0.27234002653017997], [176.77669529663666, 0.4391770778454698], [189.46457081379947, 0.9287499453569054], [190.65771088629023, 1.0], [203.0630990890585, 1.6967566416700806], [207.2132142202546, 2.0], [217.6376408240306, 2.745772782313942], [220.8278820735657, 3.0], [233.25824788420132, 3.9975537785104294], [233.28984210497623, 4.0], [246.29272649860516, 5.0], [249.99999999999937, 5.285234637582949], [260.7101420697768, 6.0], [267.94336563407256, 6.490289168793022], [277.7776556663735, 7.0], [287.1745887492579, 7.491331381604881], [301.40904393332187, 8.0], [307.78610333622805, 8.22443946696189], [329.87697769322244, 8.645482168078338], [353.55339059327247, 8.752919569619904], [378.929141627598, 8.517554772849438], [403.2178215183069, 8.0], [406.12619817811606, 7.940723047196511], [435.2752816480601, 7.006396754095228], [435.41908547481796, 7.0], [459.3290551155593, 6.0], [466.5164957684015, 5.736253890986365], [482.1450972091218, 5.0], [499.9999999999975, 4.256350517304442], [505.7579031267895, 4.0], [528.5475691196903, 3.0], [535.8867312681438, 2.7044435799110844], [554.915692778723, 2.0], [574.3491774985143, 1.3160785144017004], [587.340361999937, 1.0], [615.5722066724546, 0.3060362832111695], [646.4603521190196, 0.0], [659.7539553864432, -0.14313318647086784], [692.0557244011402, 0.0], [707.1067811865431, 0.0577865143965961], [757.8582832551941, 0.8745966413293261], [762.9270312485102, 1.0], [804.2392477623465, 2.0], [812.2523963562301, 2.18537218165006], [843.140399721121, 3.0], [870.5505632961181, 3.736213196525052], [881.603478256588, 4.0], [922.282444491843, 5.0], [933.0329915368008, 5.258521099902027], [973.5024616600375, 6.0], [999.9999999999926, 6.495409377905645], [1043.1288957545078, 7.0], [1071.773462536285, 7.331000863731565], [1148.698354997026, 7.72905158014356], [1231.1444133449063, 7.750520890098326], [1319.5079107728832, 7.482818704468923], [1414.2135623730828, 7.031522639658168], [1419.225075972422, 7.0], [1515.7165665103846, 6.413653180880055], [1577.9190950031461, 6.0], [1624.5047927124563, 5.694933336695221], [1725.740378821002, 5.0], [1741.1011265922318, 4.894533136477165], [1866.065983073597, 4.038258332728947], [1871.8437605224615, 4.0], [1999.9999999999777, 3.1616196254744526], [2027.009145673972, 3.0], [2143.5469250725646, 2.3147824892591378], [2204.6938179823906, 2.0], [2297.3967099940432, 1.5296049442878292], [2424.5816362748924, 1.0], [2462.2888266898062, 0.8414636642763091], [2639.015821545763, 0.26549281755255005], [2767.568642144566, 0.0], [2828.427124746159, -0.13580865085292051], [3031.4331330207615, -0.3280345154816551], [3249.0095854249043, -0.2899541393700827], [3482.2022531844555, -0.0893543825590228], [3576.2691736707225, 0.0], [3732.1319661471844, 0.13103054644494827], [3999.9999999999504, 0.22870066999593852], [4287.093850145118, 0.10356561598662284], [4367.665982317354, 0.0], [4594.793419988081, -0.3003179266952151], [4924.577653379601, -0.8986521387046613], [4976.398681118017, -1.0], [5278.031643091506, -1.5967649197732219], [5538.679468420359, -2.0], [5656.854249492303, -2.1895782494081155], [6062.866266041508, -2.5202849019087967], [6498.019170849792, -2.451064195788909], [6913.146695193359, -2.0], [6964.404506368894, -1.949013473526998], [7464.2639322943505, -1.1462445202322264], [7547.664358618035, -1.0], [7999.999999999882, -0.21883108046061792]], 'minus_line': [[125.0, 9.37778288261417], [127.84547671802594, 9.0], [133.9716828170366, 8.257689068448958], [136.96147647654328, 8.0], [143.5872943746293, 7.482272547716725], [153.89305166811442, 7.0255628872817075], [156.65742994756934, 7.0], [164.93848884661162, 6.934526237590012], [167.9246690328651, 7.0], [176.77669529663666, 7.212808669241827], [189.46457081379947, 7.826392501658395], [192.02863077302436, 8.0], [203.0630990890585, 8.749151647815044], [206.1786551870359, 9.0], [217.63764082403046, 9.895354978865438], [218.8386616898487, 10.0], [230.4569069112959, 11.0], [233.25824788420132, 11.227863629745112], [241.8979039541725, 12.0], [249.99999999999923, 12.674683500530454], [253.84653630407908, 13.0], [265.8810081563658, 14.0], [267.94336563407256, 14.165930050087113], [279.06229259417574, 15.0], [287.1745887492579, 15.588235074948463], [294.60452135177496, 16.0], [307.78610333622805, 16.734747135799093], [316.44120721715734, 17.0], [329.87697769322244, 17.427732381578735], [353.55339059327247, 17.515266174026017], [376.0552313825566, 17.0], [378.9291416275976, 16.941774788555232], [400.94370401108677, 16.0], [406.12619817811606, 15.798113083439784], [420.46545884321273, 15.0], [435.2752816480601, 14.21373137398771], [438.8595062738752, 14.0], [455.9144059187665, 13.0], [466.5164957684015, 12.409732611374203], [474.1046248232118, 12.0], [492.28606784443565, 11.0], [499.9999999999975, 10.601923621285462], [513.5552235097605, 10.0], [535.2803021038781, 9.0], [535.8867312681438, 8.974219453495577], [565.6054452707274, 8.0], [574.3491774985143, 7.716084945549339], [609.5944080304611, 7.0], [615.5722066724546, 6.883448428212732], [659.7539553864432, 6.5910304163580244], [707.1067811865431, 6.836522308869801], [717.4618180586623, 7.0], [757.8582832551932, 7.634226067222222], [773.3505121879607, 8.0], [812.2523963562301, 8.87056923502645], [816.9495689186965, 9.0], [852.9552703870412, 10.0], [870.5505632961181, 10.445611377951138], [890.4459114120954, 11.0], [928.0850449337072, 12.0], [933.0329915368008, 12.126193035882261], [968.9465704833847, 13.0], [999.9999999999926, 13.714270448888595], [1016.8248642996904, 14.0], [1071.773462536285, 14.939438604835889], [1078.5022528602508, 15.0], [1148.6983549970246, 15.661103310905638], [1231.1444133449063, 15.782702959451324], [1319.5079107728832, 15.39592966007268], [1366.7127644517432, 15.0], [1414.2135623730828, 14.643465410652489], [1483.219596454413, 13.999999999999998], [1515.7165665103846, 13.724611398334204], [1599.0770262589706, 13.0], [1624.5047927124563, 12.796491053397482], [1730.4815577797278, 12.0], [1741.1011265922318, 11.925390058214077], [1866.065983073597, 11.10533961781815], [1882.1261420165838, 11.0], [1999.9999999999802, 10.276000507106108], [2043.4558820409784, 10.0], [2143.5469250725646, 9.40428467518186], [2212.773085951407, 9.0], [2297.396709994049, 8.53953705282205], [2413.122048175438, 8.0], [2462.2888266898062, 7.7878410357876104], [2639.015821545763, 7.293478642696426], [2828.427124746159, 7.104308799530828], [3031.4331330207615, 7.2326715135474835], [3249.0095854249043, 7.565047359652699], [3482.2022531844596, 7.948459630364777], [3523.650432655925, 8.0], [3732.1319661471844, 8.27740464071339], [3999.9999999999504, 8.401010456142506], [4287.093850145118, 8.256194918025653], [4472.0577588752085, 8.0], [4594.793419988081, 7.8480401204100145], [4924.577653379601, 7.267164019796494], [5066.026596612951, 7.0], [5278.031643091513, 6.632870901321871], [5656.854249492303, 6.099544440719511], [5792.4091996721745, 6.0], [6062.866266041508, 5.825360307301883], [6498.019170849792, 5.891986538675523], [6605.558341424696, 6.0], [6964.4045063688845, 6.368302391927699], [7321.3027635525805, 7.0], [7464.2639322943505, 7.252124519223879], [7770.042276928428, 8.0], [7999.999999999882, 8.552349320795335]]}",,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
12,0,12,0,4,0,4,0,,,,,,,,2.2245032146930437,time,262.0,12.557200689237105,0.0006569711363296342,0,72,['time'],0.010749733308330178,None,['space'],355.9254932999902,355.9254932999902,0.2199963332968764,2.44449954798992,356.14567909998004,355.9254932999902,[-1.8138526999973692],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
12,0,12,0,5,0,5,0,,,,,,,,2.2245032146930437,time,370.0,12.479851836795754,0.0003548459036554046,0,73,['time'],0.004012666642665863,None,None,358.40398889998323,358.40398889998323,0.2141072666272521,2.438610481320296,358.6188777000061,358.40398889998323,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
12,0,12,0,6,0,6,0,,,,,,,,2.2245032146930437,time,330.0,13.0,0.00042312997541048476,0,74,['time'],0.004694866685895249,None,None,360.8708241999848,360.8708241999848,0.21205576666397974,2.4365589813570234,361.08443699998315,360.8708241999848,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,2.2245032146930437,time,185.0,10.23479482327912,0.0010398896833786213,0,75,['time'],0.004653466661693528,None,None,363.3397156999854,363.3397156999854,0.21093476668465883,2.4354379813777025,363.55518749999464,363.3397156999854,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,2.2245032146930437,time,784.0,12.923453038122098,0.00017310128830252448,0,76,['time'],0.0038261666777543724,None,None,365.8061337999825,365.8061337999825,0.21648096668650396,2.4409841813795476,366.0270154000027,365.8061337999825,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
12,0,12,0,9,0,9,0,,,,,,,,2.2245032146930437,time,988.0,12.468369444257622,0.0001836593338723371,0,77,['time'],0.004552566650090739,None,None,368.2786952999886,368.2786952999886,0.21213856665417552,2.436641781347219,368.4926601999905,368.2786952999886,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
12,0,12,0,10,0,10,0,,,,,,,,2.2245032146930437,time,1109.0,7.937673314339554,0.00012123376222190705,0,78,['time'],0.004517366673098877,None,['space'],370.7450081999996,370.7450081999996,0.21476856668596156,2.4392717813790052,370.96650129999034,370.7450081999996,[-0.9056960000016261],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,0,0,0,0,,,,,,379.35675839998294,None,1.6618847729198616,both,134.0,7.134100580019885,0.0014609725663496324,0,71,"['time', 'both']",0.012707666668575257,None,None,380.3890892000054,None,0.23197166668251157,1.8938564396023732,380.61151560000144,None,,373.21891830000095,None,0.16666666666666666,,"{'estimation': [[125.0, 10.168819035418167], [127.80812040720056, 11.0], [131.3964761165963, 12.0], [133.9716828170366, 12.6506819124542], [135.41938648756525, 13.0], [139.5958655282558, 14.0], [143.5872943746293, 14.89728177430067], [144.2016399869842, 15.0], [150.15856702234078, 16.0], [153.8930516681145, 16.610447274762492], [158.27362626522026, 17.0], [164.93848884661162, 17.591579709327114], [176.77669529663666, 17.806778188472347], [189.46457081379947, 17.39689015885134], [196.27742606189568, 17.0], [203.0630990890585, 16.62168628624061], [213.92439567863667, 16.0], [217.6376408240306, 15.797336042458145], [233.25824788420132, 15.19095169861178], [245.22512973532434, 15.0], [249.99999999999937, 14.92884787919812], [267.94336563407256, 14.974209812958504], [270.95338396861206, 15.0], [287.1745887492579, 15.133576898625405], [307.78610333622805, 15.130231609034993], [314.3819669933089, 15.0], [329.87697769322244, 14.71723063736875], [347.4554900892311, 14.0], [353.55339059327247, 13.766387839910154], [366.72325199976314, 13.0], [378.929141627598, 12.32825101128053], [383.97557388834844, 12.0], [399.757665755277, 11.0], [406.12619817811606, 10.618268156130574], [416.7981143681325, 10.0], [434.7218745356656, 9.000000000000002], [435.2752816480601, 8.970360901778026], [459.3979181248176, 8.0], [466.5164957684015, 7.7237648727770125], [499.9999999999975, 7.134337361055447], [535.8867312681438, 7.290987925965065], [569.2027785186793, 8.0], [574.3491774985143, 8.107867770456672], [603.7678387392303, 9.0], [615.5722066724546, 9.346470786574283], [636.6752806908199, 10.0], [659.7539553864432, 10.68282741824314], [672.75430989904, 11.0], [707.1067811865431, 11.796512360569864], [722.6335077859362, 12.0], [757.8582832551941, 12.442670755713275], [812.2523963562301, 12.49463523369007], [867.1371142552686, 12.0], [870.5505632961181, 11.970162505967895], [933.0329915368008, 11.01563504621778], [933.9165752248725, 11.0], [991.0705476651052, 10.0], [999.9999999999926, 9.845938163767334], [1052.7219806028013, 9.0], [1071.773462536285, 8.70059616891997], [1130.0978696221446, 8.0], [1148.698354997026, 7.7839583528510925], [1231.1444133449063, 7.230440041701373], [1319.5079107728832, 7.0751007030648285], [1414.2135623730828, 7.274165191662247], [1515.7165665103828, 7.712185782720111], [1572.9779137040634, 8.0], [1624.5047927124563, 8.252955285762862], [1741.1011265922318, 8.753366637550533], [1826.7498821562388, 9.0], [1866.065983073597, 9.111569601966353], [1999.9999999999802, 9.26614779118346], [2143.5469250725646, 9.210293066733119], [2288.2897513019584, 9.0], [2297.396709994046, 8.987221160998976], [2462.2888266898062, 8.681200287348172], [2639.01582154576, 8.380998620068194], [2828.427124746159, 8.157976579951114], [3031.4331330207615, 8.035104146287456], [3133.148800647666, 8.0], [3249.0095854249043, 7.961390119437986], [3482.2022531844596, 7.807736702512163], [3732.1319661471844, 7.393572661722757], [3852.6783527778603, 7.0], [3999.999999999946, 6.535475940259035], [4106.686637720184, 6.0], [4287.093850145118, 5.123234775483], [4306.076537026273, 5.0], [4461.148987917052, 4.0], [4594.793419988081, 3.173672599766781], [4619.05017293554, 3.0], [4758.386697432942, 2.0], [4903.203604011854, 1.0], [4924.577653379601, 0.8598730997477946], [5050.261896509926, 0.0], [5199.218925617515, -1.0], [5278.031643091506, -1.4968364694800802], [5370.106833858509, -2.0], [5556.927367261902, -3.0], [5656.854249492303, -3.5032833895169397], [5810.020634983838, -4.0], [6062.866266041508, -4.777472885337472], [6408.291068076551, -5.0], [6498.0191708498005, -5.055373034961948], [6528.53257746515, -5.0], [6964.404506368894, -4.251754841570435], [7034.727062869459, -4.0], [7314.146168204333, -3.0], [7464.2639322943505, -2.481074200521225], [7573.3979902331685, -2.0], [7789.613816806864, -1.0], [7999.999999999882, -0.029466798697972856]], 'plus_line': [[125.0, 4.759690872842478], [125.74365482505607, 5.0], [128.7912140640427, 6.0], [131.7725505183835, 7.0], [133.9716828170366, 7.684452722707697], [135.2786903973327, 8.0], [139.31721818427093, 9.0], [143.3072339394937, 10.0], [143.5872943746293, 10.065435380346607], [149.52671145695473, 11.0], [153.8930516681145, 11.698756076183273], [157.70112850567847, 12.0], [164.93848884661162, 12.554869622573637], [176.77669529663666, 12.678216511822052], [189.46457081379947, 12.228459942519809], [193.42340928165822, 12.0], [203.0630990890585, 11.453141467040243], [211.34894490991837, 11.0], [217.6376408240306, 10.662924017607457], [233.25824788420132, 10.119238104859946], [244.58580903507885, 10.0], [249.99999999999923, 9.941933678061076], [256.483921175926, 10.0], [267.94336563407256, 10.090469073049384], [287.1745887492579, 10.355927835005959], [307.78610333622805, 10.464082847258272], [329.87697769322244, 10.158268629528902], [334.05721015591564, 10.0], [353.55339059327247, 9.285677984881033], [358.5841128905457, 9.0], [377.11372509644445, 8.0], [378.929141627598, 7.906231472527149], [392.8445268889443, 7.0], [406.12619817811606, 6.217960658395036], [409.79896029043647, 6.0], [426.9271515663547, 5.0], [435.2752816480601, 4.550692640884559], [448.23895871788187, 4.0], [466.5164957684015, 3.2602237825118348], [479.80355153880134, 3.0], [499.9999999999981, 2.596300265564598], [535.8867312681438, 2.6951503370468886], [549.9797343044761, 3.0], [574.3491774985143, 3.4932842923319707], [590.3475715307233, 4.0], [615.5722066724546, 4.778394775214557], [622.1995272848739, 5.0], [652.8566230526548, 6.0], [659.7539553864432, 6.214135450127089], [689.5773663226769, 7.0], [707.1067811865431, 7.438547279607392], [744.980625092075, 8.0], [757.8582832551941, 8.17530662821071], [812.2523963562301, 8.246678781702517], [837.4075038392604, 8.0], [870.5505632961192, 7.667831648865045], [909.6679311942968, 7.0], [933.0329915368008, 6.605298156160378], [964.0511507334465, 6.0], [999.9999999999926, 5.3184257353832844], [1018.254613292636, 5.0], [1071.773462536285, 4.092309796714483], [1079.1659926989894, 4.0], [1148.698354997026, 3.1496289337891374], [1172.385732337098, 3.0], [1231.1444133449063, 2.626831596535915], [1319.5079107728832, 2.545206191997723], [1414.2135623730828, 2.8119757316207226], [1452.9097888427434, 3.0], [1515.7165665103846, 3.275974635331952], [1624.5047927124563, 3.803087983113986], [1670.7589607346133, 4.0], [1741.1011265922318, 4.27450910806448], [1866.065983073597, 4.597767626080295], [1999.9999999999802, 4.723281207434157], [2143.5469250725646, 4.631697925825398], [2297.396709994046, 4.372850610705903], [2462.2888266898062, 4.038585647556951], [2482.7574640885496, 4.0], [2639.015821545763, 3.6951277951533523], [2828.427124746159, 3.4377488366194164], [3031.4331330207615, 3.2757331984679103], [3249.0095854249043, 3.1555584439128075], [3435.2780927571125, 2.9999999999999996], [3482.2022531844555, 2.9586542142409376], [3732.1319661471844, 2.503018883284394], [3886.601785115962, 2.0], [3999.9999999999504, 1.6380152094994234], [4126.287648472417, 1.0], [4287.093850145118, 0.24410050969614083], [4324.095258470602, 0.0], [4478.265692553894, -1.0], [4594.793419988081, -1.675119251230378], [4638.97403798714, -2.0], [4776.2420155355, -3.0], [4924.577653379601, -3.9375942850774734], [4933.539699040003, -4.0], [5074.193198155826, -5.0], [5232.863792349364, -6.0], [5278.031643091513, -6.262882539396928], [5410.451513368052, -7.0], [5607.400842428552, -8.0], [5656.854249492303, -8.234517956934525], [5901.669867753395, -9.0], [6062.866266041501, -9.474001285326267], [6498.019170849792, -9.684506145935053], [6851.42848523484, -9.0], [6964.404506368894, -8.7953474104799], [7191.699008444319, -8.0], [7463.857610271808, -7.0], [7464.2639322943505, -6.998579597985993], [7716.974762868214, -6.0], [7942.148202735086, -5.0], [7999.999999999882, -4.747444382904055]], 'minus_line': [[125.0, 15.743438782057291], [125.93628535927434, 16.0], [129.7232908348939, 17.0], [133.9716828170366, 17.952818384274103], [134.15891297785055, 18.0], [138.05171933461122, 19.0], [142.3794098221315, 20.0], [143.5872943746293, 20.26397086357611], [147.36950289494197, 21.0], [152.79703949107608, 22.0], [153.89305166811442, 22.196606721978025], [161.16945609530387, 23.0], [164.93848884661162, 23.41137515029805], [176.77669529663666, 23.76776523169471], [189.46457081379947, 23.39971011551608], [195.94272474713082, 23.0], [203.0630990890585, 22.58743710940199], [212.31985788416748, 22.0], [217.63764082403074, 21.6825312776622], [232.46884009025135, 21.0], [233.25824788420132, 20.966524568747705], [249.99999999999937, 20.607926364360104], [267.94336563407256, 20.534861534395795], [287.1745887492579, 20.557848916078633], [307.78610333622805, 20.399088794319987], [321.9269609358529, 20.0], [329.87697769322244, 19.80110712466753], [346.0787796865134, 19.0], [353.55339059327247, 18.655188660529227], [363.54402737825086, 18.0], [378.929141627598, 17.000730988014848], [378.93952978225667, 17.0], [393.5219286983975, 16.0], [406.12619817811606, 15.124554110881153], [408.16986900739704, 15.0], [424.76348990527094, 14.0], [435.2752816480601, 13.370728202728174], [444.21915733668635, 13.0], [466.5164957684015, 12.088493832931317], [471.7929435543562, 12.0], [499.9999999999975, 11.563872640163146], [535.8867312681438, 11.828353161746278], [542.9451024879185, 12.0], [574.3491774985143, 12.77021173052101], [581.375365345653, 13.0], [612.6318936411094, 14.0], [615.5722066724546, 14.092255489228691], [644.035106735915, 15.0], [659.7539553864432, 15.471955085199852], [681.9896126075691, 16.0], [707.1067811865431, 16.57429313920096], [742.405246665206, 17.0], [757.8582832551941, 17.18947106189306], [812.2523963562301, 17.23968994961305], [839.4083160282474, 17.0], [870.5505632961181, 16.74974426288142], [922.3320775672569, 16.0], [933.0329915368008, 15.850864616657667], [984.3670594919316, 15.0], [999.9999999999926, 14.745159818182046], [1047.7130165052988, 14.0], [1071.773462536285, 13.632354519870532], [1122.8209928436077, 13.0], [1148.6983549970273, 12.694996735979855], [1231.1444133449063, 12.065509697486656], [1253.3261450065322, 12.0], [1319.5079107728816, 11.830394234139815], [1414.2135623730828, 11.961873048977662], [1423.2091644371828, 12.0], [1515.7165665103846, 12.402312414086879], [1624.5047927124563, 12.962122223956067], [1632.467740120241, 12.999999999999998], [1741.1011265922318, 13.529844923414963], [1866.065983073597, 13.928914459452276], [1914.749167182394, 14.0], [1999.9999999999802, 14.133188616895337], [2143.5469250725646, 14.119700828220836], [2237.2710714779882, 14.0], [2297.396709994046, 13.931876069352919], [2462.2888266898062, 13.658677857582294], [2639.01582154576, 13.37342338895417], [2828.427124746159, 13.163304815361947], [3031.4331330207615, 13.072575837444488], [3249.0095854249043, 13.053040724723825], [3373.642781439851, 13.0], [3482.2022531844555, 12.959004667626697], [3732.1319661471844, 12.600021584273046], [3918.5422284944802, 12.0], [3999.9999999999554, 11.74997615192893], [4148.942812382141, 11.0], [4287.093850145118, 10.301746267270897], [4333.500969576655, 10.0], [4484.564351591954, 9.0], [4594.793419988081, 8.258742406788292], [4631.067890738804, 8.0], [4767.781842109652, 7.0], [4898.007453824022, 5.999999999999999], [4924.577653379601, 5.806928676418244], [5042.764749696001, 5.0], [5179.960424018983, 4.0], [5278.031643091506, 3.297459526702406], [5331.1700470742135, 3.0], [5506.669542788585, 2.0], [5656.854249492303, 1.1374076578298984], [5695.227770733716, 1.0], [5983.543093820973, 0.0], [6062.866266041508, -0.2624152384435742], [6498.019170849792, -0.6387681085444676], [6899.0677166237765, 0.0], [6964.404506368894, 0.10284221576536012], [7195.759758344421, 1.0], [7464.2639322943505, 1.9417512195379172], [7475.716428229334, 2.0], [7657.992608663371, 3.0], [7846.240472801578, 4.0], [7999.999999999872, 4.734709823944553]]}",,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,1,0,1,0,,,,,,,,1.6618847729198616,both,150.0,16.33389063097728,0.003279399737560227,0,72,"['time', 'both']",0.010360433312598616,None,None,382.3075927000027,382.3075927000027,0.21749773330520838,1.87938250622507,382.5315211999987,382.3075927000027,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,2,0,2,0,,,,,,,,1.6618847729198616,both,168.0,8.079571933082653,0.0009683346650069033,0,73,"['time', 'both']",0.0031155666802078485,None,None,384.2265125999984,384.2265125999984,0.20951706665800884,1.8714018395778704,384.44572679998237,384.2265125999984,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,3,0,3,0,,,,,,,,1.6618847729198616,both,189.0,19.0,0.00272280704680136,0,74,"['time', 'both']",0.016102133318781853,None,['space'],386.13167319999775,386.13167319999775,0.2165154333342798,1.8784002062541414,386.35217629998806,386.13167319999775,[0.028204100002767518],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,4,0,4,0,,,,,,,,1.6618847729198616,both,212.0,13.297929465244248,0.0011183807518285358,0,75,"['time', 'both']",0.014978533319663256,None,None,388.0512170000002,388.0512170000002,0.21553593332646415,1.8774207062463257,388.26956469999277,388.0512170000002,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,5,0,5,0,,,,,,,,1.6618847729198616,both,,,,1,75,"['time', 'both']",0.0032611667120363563,None,None,389.9656992999953,389.9656992999953,0.20731406670529395,1.8691988396251555,390.1773506999889,389.9656992999953,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
