sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_both,Audiogram_frequency,Audiogram_time,Audiogram_none,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,2,0,2,0,,,,,,,,1.0327927312064074,both,1411.0,0.9706552522676675,5.648438160114842e-05,0,54,[],0.019758199923671782,None,None,271.2245607000077,271.2245607000077,0.22563460003584623,1.2584273312422536,271.4334386999253,271.2245607000077,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
6,0,6,0,3,0,3,0,,,,,,,,1.0327927312064074,both,942.0,-0.47031435237672214,4.016898596415237e-05,0,55,[],0.019370099995285273,None,['space'],272.49473070004024,272.49473070004024,0.22102020005695522,1.2538129312633626,272.7205249000108,272.49473070004024,[-0.6219882000004873],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
6,0,6,0,4,0,4,0,,,,,,,,1.0327927312064074,both,629.0,1.506536200535948,6.104062309398422e-05,0,56,[],0.01565040007699281,None,['space'],273.7711075999541,273.7711075999541,0.21159049996640533,1.2443832311728127,273.99280489992816,273.7711075999541,[-0.6822973999660462],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
6,0,6,0,5,0,5,0,,,,,,,,1.0327927312064074,both,420.0,0.4958757092801003,7.997003546889199e-05,0,57,[],0.019190400023944676,None,['space'],275.05390129995067,275.05390129995067,0.22063060000073165,1.253423331207139,275.27040040004067,275.05390129995067,[-0.6533433999866247],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
6,0,6,0,6,0,6,0,,,,,,,,1.0327927312064074,both,280.0,0.14043782143563188,0.00013791235699373328,0,58,[],0.019468900049105287,None,['space'],276.33308979996946,276.33308979996946,0.22148110007401556,1.254273831280423,276.55307319993153,276.33308979996946,[-0.44492010003887117],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
6,0,6,0,7,0,7,0,,,,,,,,1.0327927312064074,both,187.0,-0.11740080054568391,0.0003085886487031945,0,59,[],0.012071000062860548,None,None,277.6153310999507,277.6153310999507,0.20887620002031326,1.2416689312267206,277.82917009992525,277.6153310999507,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
6,0,6,0,8,0,8,0,,,,,,,,1.0327927312064074,both,125.0,-1.0,0.000644124775846567,0,60,[],0.017312200041487813,None,['space'],278.89254949998576,278.89254949998576,0.21687080000992864,1.249663531216336,279.109978799941,278.89254949998576,[-0.6036293000215665],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
6,0,6,0,9,0,9,0,,,,,,,,1.0327927312064074,both,,,,1,60,[],0.009211899945512414,None,['space'],280.17887449997943,280.17887449997943,0.2082046999130398,1.2409974311194472,280.398297799984,280.17887449997943,[-0.322010500007309],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,0,0,0,0,,,,,0.3333333333333333,286.2546117999591,None,2.3941328987570105,frequency,6497.0,-2.2772010966116243,0.00010461969284663606,0,47,[],0.02324200002476573,0.22068699996452779,None,287.2877855999395,None,0.22068699996452779,2.6148198987215383,287.4992185999872,None,,281.46074429992586,None,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,1,0,1,0,,,,,,,,1.8720688786082509,frequency,5157.0,-1.644987172579808,0.00012160162017956478,0,48,[],0.01885489991400391,None,None,289.9139804999577,289.9139804999577,0.22265110001899302,2.0947199786272437,290.1331356000155,289.9139804999577,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,2,0,2,0,,,,,,,,1.5196569243415283,frequency,4093.0,-2.071793129691061,7.116825566059467e-05,0,49,[],0.01925189991015941,None,['space'],292.03223250003066,292.03223250003066,0.2225329999346286,1.742189924276157,292.2423969999654,292.03223250003066,[-1.599323600064963],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,3,0,3,0,,,,,,,,2.419513727533932,frequency,3249.0,-2.4320009690860904,5.347733900080559e-05,0,50,[],0.0183926000026986,None,['space'],293.79030270001385,293.79030270001385,0.21879039995837957,2.6383041274923116,294.0080886000069,293.79030270001385,[-1.293774800025858],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,4,0,4,0,,,,,,,,2.4788182658186013,frequency,2579.0,-1.700639934307646,6.658533674965737e-05,0,51,[],0.01428699993994087,None,"['space', 'space']",296.4468882000074,296.4468882000074,0.20798790000844747,2.686806165827049,296.65994339995086,296.4468882000074,"[-2.174357100040652, -0.3821706000017002]",,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,5,0,5,0,,,,,,,,2.6618070979212405,frequency,,,,1,51,[],0.01487069996073842,0.21028360002674162,['space'],299.16491359996144,299.16491359996144,0.21028360002674162,2.872090697947982,299.38344470004085,299.16491359996144,[-2.0125384000129998],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,6,0,6,0,,,,,,,,1.9853970059213328,frequency,1625.0,-2.0,4.5975216536019915e-05,0,52,[],0.016385399969294667,None,['space'],302.0682327999966,302.0682327999966,0.2114070999668911,2.1968041058882237,302.2870689999545,302.0682327999966,[-1.7154153999872506],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,7,0,7,0,,,,,,,,1.7431218576599365,frequency,1290.0,1.4510221938632757,6.324643028942301e-05,0,53,[],0.01607840007636696,None,['space'],304.3018756000092,304.3018756000092,0.21265320002567023,1.9557750576856068,304.5179289999651,304.3018756000092,[-1.5174673999426886],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,1.5003137763866536,frequency,1024.0,1.1550571862519754,5.1464568082627015e-05,0,54,[],0.012882000068202615,None,['space'],306.2940876999637,306.2940876999637,0.2123659000499174,1.712679676436571,306.50461089995224,306.2940876999637,[-1.4617155001033098],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,9,0,9,0,,,,,,,,2.1304090284588275,frequency,813.0,0.6599703650807933,4.179561913246867e-05,0,55,[],0.018595700152218342,None,['space'],308.03839609993156,308.03839609993156,0.2216946001863107,2.3521036286451382,308.25008289993275,308.03839609993156,[-1.2698863999685273],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,10,0,10,0,,,,,,,,1.7651391540198098,frequency,645.0,0.6471473218764601,5.3705167358160995e-05,0,56,[],0.017079300014302135,0.2065449000801891,"['space', 'space']",310.4096363999415,310.4096363999415,0.2065449000801891,1.971684054099999,310.61870939994697,310.4096363999415,"[-1.8809281999710947, -0.07405709999147803]",,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,11,0,11,0,,,,,,,,1.9622642461313549,frequency,512.0,3.224252356259034,0.00010084431839983457,0,57,[],0.014472800074145198,None,None,312.4130603999365,312.4130603999365,0.20965590002015233,2.171920146151507,312.6318452999694,312.4130603999365,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,12,0,12,0,,,,,,,,1.5280956793570784,frequency,406.0,-0.6932435197095499,7.03987745119737e-05,0,58,[],0.01883429998997599,None,['space'],314.622511100024,314.622511100024,0.2238050999585539,1.7519007793156323,314.836766500026,314.622511100024,[-1.6134889000095427],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,13,0,13,0,,,,,,,,2.6889347408658852,frequency,322.0,-1.1167646523280794,8.512448641793855e-05,0,59,[],0.017741600167937577,None,None,316.3982017999515,316.3982017999515,0.21792410011403263,2.906858840979918,316.60476669995114,316.3982017999515,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
7,0,7,0,14,0,14,0,,,,,,,,2.414053465592522,frequency,256.0,-1.0647706927505043,0.00014253706354112438,0,60,[],0.01848890003748238,None,['space'],319.32742500002496,319.32742500002496,0.22318400000222027,2.637237465594742,319.5362109999405,319.32742500002496,[-0.6705576999811456],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,0.16666666666666666,326.9677998999832,None,2.9539838904622204,frequency,313.0,0.28761578614900785,0.00010413159981953324,0,61,[],0.023787699872627854,None,None,327.97406749997754,None,0.22874089994002134,3.1827247904022418,328.19131239992566,None,,321.9854040000355,None,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,2.997286558325707,frequency,279.0,2.819664603027171,0.0001892090374378116,0,62,[],0.010900900117121637,0.20551640004850924,None,331.1732293999521,331.1732293999521,0.20551640004850924,3.202802958374216,331.38554920000024,331.1732293999521,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,1.2001159643694883,frequency,249.0,2.2884243975529195,0.00022051699069912254,0,63,[],0.018499399884603918,None,"['space', 'space']",334.41616369993426,334.41616369993426,0.22002439992502332,1.4201403642945116,334.6249402000103,334.41616369993426,"[-2.3833080999320373, -0.43258509994484484]",,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,1.2300734139359994,frequency,222.0,1.0870280818564733,0.00025198174868930296,0,64,[],0.014546100050210953,None,None,335.8555468999548,335.8555468999548,0.21122399996966124,1.4412974139056607,336.07387920003384,335.8555468999548,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,1.825148677747506,frequency,198.0,-0.8332242862285477,0.00024777963611241253,0,65,[],0.017742899945005774,0.21713590004947037,None,337.33682950004004,337.33682950004004,0.21713590004947037,2.0422845777969765,337.55036969995126,337.33682950004004,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,2.711089452215001,frequency,176.0,0.8357649102865395,0.0003884883307140541,0,66,[],0.018236400093883276,None,['space'],339.4050627000397,339.4050627000397,0.22115030011627823,2.932239752331279,339.6181330999825,339.4050627000397,[-1.8199450999964029],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,1.3416721221614603,frequency,157.0,0.6065549527650744,0.0004694972345125815,0,67,[],0.01821660005953163,None,None,342.3580561999697,342.3580561999697,0.22339579998515546,1.5650679221466157,342.5702591999434,342.3580561999697,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,2.6884429643807155,frequency,140.0,0.23958085758564973,0.000605654994836871,0,68,[],0.01792320003733039,None,['space'],343.93893760000356,343.93893760000356,0.2210765000199899,2.9095194644007054,344.1541638999479,343.93893760000356,[-0.06663490005303174],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,2.980728495637485,frequency,125.0,-1.0,0.000644124775846567,0,69,[],0.01752200012560934,None,None,346.8789795000339,346.8789795000339,0.21948750014416873,3.2002159957816536,347.0910792000359,346.8789795000339,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
8,0,8,0,9,0,9,0,,,,,,,,2.569567921278866,frequency,,,,1,69,[],0.011678400100208819,None,None,350.10837589995936,350.10837589995936,0.20768960006535053,2.7772575213442163,350.3309881000314,350.10837589995936,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,0.5833333333333334,360.3528823000379,None,2.252335022519924,both,8000.0,2.0,0.0002285440948074376,0,61,[],0.02404660009779036,0.22219810006208718,None,361.3640002999455,None,0.22219810006208718,2.4745331225820113,361.57166090002283,None,,352.9197539000306,None,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.252335022519924,both,5339.0,0.2679168010048947,0.00014463825428324715,0,62,[],0.017885300097987056,None,['space'],363.84725069999695,363.84725069999695,0.22101360012311488,2.473348622643039,364.0632537000347,363.84725069999695,[-1.9749962000641972],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,2,0,2,0,,,,,,,,2.252335022519924,both,3563.0,-2.548892920143903,5.687268544319408e-05,0,63,[],0.018190600094385445,None,['space'],366.349569199956,366.349569199956,0.22080880007706583,2.47314382259699,366.5607372999657,366.349569199956,[-2.0775408999761567],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.252335022519924,both,2378.0,1.8075758275934808,0.00010243661032012023,0,64,[],0.01786100014578551,None,['space'],368.84720980003476,368.84720980003476,0.22369860019534826,2.4760336227152724,369.0606090000365,368.84720980003476,[-2.0138099999167025],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,2.252335022519924,both,,,,1,64,[],0.014409799943678081,0.20878819993231446,['space'],371.34241279994603,371.34241279994603,0.20878819993231446,2.4611232224522386,371.55943240004126,371.34241279994603,[-1.9974051000317559],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,2.252335022519924,both,1059.0,2.158237941852851,5.9642231026104154e-05,0,65,[],0.0191630000481382,None,['space'],373.84110259998124,373.84110259998124,0.22899740003049374,2.481332422550418,374.061768900021,373.84110259998124,[-1.248158699949272],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,2.252335022519924,both,707.0,2.064477380577296,5.632837849796613e-05,0,66,[],0.01798629993572831,None,['space'],376.3384900999954,376.3384900999954,0.22274979995563626,2.4750848224755604,376.552785399952,376.3384900999954,[-1.7782167000696063],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.252335022519924,both,472.0,4.835536899727065,0.00012716214294412084,0,67,[],0.01408570003695786,None,['space'],378.8331617999356,378.8331617999356,0.20880050002597272,2.461135522545897,379.05122230004054,378.8331617999356,[-2.2251924999291077],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,2.252335022519924,both,315.0,2.350826654593934,0.00012927404467849376,0,68,[],0.013940200093202293,None,['space'],381.33410770003684,381.33410770003684,0.21047330007422715,2.4628083225941513,381.5495623999741,381.33410770003684,[-1.7500946000218391],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,0,0,0,0,,,,,0.3333333333333333,389.6408632999519,None,1.148234623112086,both,7818.0,-5.4487561267747875,9.400037234799098e-05,0,69,[],0.023943200125359,0.21937730011995882,None,390.6616889999714,None,0.21937730011995882,1.3676119232320447,390.8712528999895,None,,383.8378150999779,None,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,1,0,1,0,,,,,,,,1.148234623112086,both,6205.0,-4.202635356198574,7.737822456612738e-05,0,70,[],0.017331500072032213,None,['space'],392.0439873000141,392.0439873000141,0.21959760005120188,1.3678322231632878,392.2476551999571,392.0439873000141,[-0.7154261000687256],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,2,0,2,0,,,,,,,,1.148234623112086,both,4925.0,-6.0,7.396802688396339e-05,0,71,[],0.015209799981676042,0.2145866999635473,None,393.43064309994224,393.43064309994224,0.2145866999635473,1.3628213230756332,393.6507510000374,393.43064309994224,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,3,0,3,0,,,,,,,,1.148234623112086,both,3909.0,-5.463427719296204,4.38989493477976e-05,0,72,[],0.0175632000900805,None,['space'],394.82414429995697,394.82414429995697,0.2201133001362905,1.3683479232483764,395.04024300002493,394.82414429995697,[-0.8555980999954045],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,1.148234623112086,both,3103.0,-5.712918284837943,3.3449833635820975e-05,0,73,[],0.017510500154457986,None,None,396.21004209993407,396.21004209993407,0.22331020014826208,1.371544823260348,396.42593269993085,396.21004209993407,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,1.148234623112086,both,,,,1,73,[],0.01462479995097965,0.21247039991430938,['space'],397.60096910002176,397.60096910002176,0.21247039991430938,1.3607050230263953,397.8155492999358,397.60096910002176,[-0.6560738000553101],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,1.148234623112086,both,1955.0,-3.2972284957863005,4.979090137036278e-05,0,74,[],0.014944700058549643,0.20982340001501143,None,398.9885244999314,398.9885244999314,0.20982340001501143,1.3580580231270973,399.20569319999777,398.9885244999314,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,1.148234623112086,both,1552.0,-4.052301159355865,3.304901275258488e-05,0,75,[],0.01759100006893277,None,['space'],400.3854863999877,400.3854863999877,0.220924400142394,1.36915902325448,400.597231999971,400.3854863999877,[-0.7858366000000387],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,1.148234623112086,both,1232.0,-0.1674929222759145,5.272966556276924e-05,0,76,[],0.014133600052446127,None,"['space', 'space']",401.77443779993337,401.77443779993337,0.2089287000708282,1.357163323182914,401.99279619997833,401.77443779993337,"[-0.9580341000109911, 0.13001860002987087]",,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,9,0,9,0,,,,,,,,1.148234623112086,both,978.0,-5.311268883882991,2.3561233049672757e-05,0,77,[],0.016772500006482005,None,None,403.17238330002874,403.17238330002874,0.21687290002591908,1.365107523138005,403.38846109993756,403.17238330002874,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
10,0,10,0,10,0,10,0,,,,,,,,1.148234623112086,both,776.0,-2.2116886210772226,3.058900060341633e-05,0,78,[],0.016322400071658194,None,None,404.57408900000155,404.57408900000155,0.2189248000504449,1.3671594231625308,404.7840780999977,404.57408900000155,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,0.5833333333333334,409.82048550003674,None,1.194181052768759,both,4002.0,-5.564287697767569,4.430645668006681e-05,0,79,[],0.02372070006094873,None,None,410.8527610999299,None,0.22196220012847334,1.4161432528972324,411.06982929992955,None,,405.9592834999785,None,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,1.194181052768759,both,2671.0,-5.420558135324439,4.032626748232697e-05,0,80,[],0.011872600065544248,None,None,412.286179299932,412.286179299932,0.21738509996794164,1.4115661527367007,412.4996286999667,412.286179299932,,,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,1.194181052768759,both,1783.0,0.7688245986764808,7.103054894051237e-05,0,81,[],0.016687500057742,None,['space'],413.72826789994724,413.72826789994724,0.22726260009221733,1.4214436528609764,413.9443409999367,413.72826789994724,[-0.7366563000250608],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,1.194181052768759,both,,,,1,81,[],0.017127900035120547,None,['space'],415.16647840000223,415.16647840000223,0.22039520007092506,1.4145762528396841,415.37684659997467,415.16647840000223,[-0.7504175000358373],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,1.194181052768759,both,794.0,-2.4818128288238595,2.9037315538799936e-05,0,82,[],0.017218600027263165,None,['space'],416.6032713999739,416.6032713999739,0.21752169996034354,1.4117027527291026,416.81940089992713,416.6032713999739,[-0.6668945000274107],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
11,0,11,0,5,0,5,0,,,,,,,,1.194181052768759,both,530.0,-4.87689626202846,3.808044394385493e-05,0,83,[],0.012909000040963292,None,['space'],418.04379010002594,418.04379010002594,0.2077296000206843,1.4019106527894434,418.25979569996707,418.04379010002594,[-0.31499999994412065],,,,,,,,wfoooa,001,fr,0,2022-05-04_11h19.08.860,Continuous,2022.1.1,None,
